,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
142,143,143,Graham DeLaet,71.57,501,7
143,144,144,Rhein Gibson,71.6,358,5
144,T145,T145,Chad Collins,71.63,573,8
145,T145,T145,Mark Hubbard,71.63,573,8
146,147,147,Carlos Ortiz,71.7,717,10
147,T148,T148,Scott Brown,71.71,502,7
148,T148,T148,Steve Wheatcroft,71.71,502,7
149,T150,T150,Branden Grace,71.75,287,4
150,T150,T150,Patton Kizzire,71.75,574,8
151,T150,T150,Will MacKenzie,71.75,574,8
152,T150,T150,Troy Merritt,71.75,287,4
153,T154,T154,Hunter Mahan,71.8,718,10
154,T154,T154,Vaughn Taylor,71.8,359,5
155,T156,T156,Paul Casey,72.0,144,2
156,T156,T156,Erik Compton,72.0,360,5
157,T156,T156,James Hahn,72.0,144,2
158,T156,T156,Chris Kirk,72.0,576,8
159,T156,T156,Brendon Todd,72.0,360,5
160,T156,T156,Willy Wilcox,72.0,360,5
161,162,162,Dicky Pride,72.17,433,6
162,163,163,Jerry Kelly,72.2,361,5
163,164,164,Robert Garrigus,72.25,289,4
164,T165,T165,Stewart Cink,72.4,362,5
165,T165,T165,J.B. Holmes,72.4,362,5
166,T167,T167,Andrew Loupe,72.5,435,6
167,T167,T167,Chris Stroud,72.5,435,6
168,169,169,Thomas Aiken,72.57,508,7
169,170,170,Seung-Yul Noh,72.6,363,5
170,171,171,Camilo Villegas,72.71,509,7
171,172,172,Rory Sabbatini,72.8,364,5
172,T173,T173,Steven Bowditch,73.0,219,3
173,T173,T173,Russell Henley,73.0,219,3
174,T173,T173,Geoff Ogilvy,73.0,219,3
175,176,176,Robert Allenby,73.14,512,7
176,177,177,Andres Gonzales,73.17,439,6
177,178,178,Luke Guthrie,73.5,294,4
178,T179,T179,Ken Duke,74.0,370,5
179,T179,T179,Padraig Harrington,74.0,148,2
180,T179,T179,Ben Martin,74.0,74,1
181,182,182,Derek Fathauer,74.33,223,3
182,183,183,Wes Roach,75.0,375,5
183,184,184,D.H. Lee,75.5,302,4
184,185,185,Scott Stallings,78.0,78,1
