,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
135,T136,T136,Chad Campbell,35.64,998,28
136,T136,T136,Derek Fathauer,35.64,998,28
137,T136,T136,Camilo Villegas,35.64,891,25
138,T139,T139,Chad Collins,35.65,927,26
139,T139,T139,Andrew Landry,35.65,606,17
140,141,141,Willy Wilcox,35.67,749,21
141,142,142,Stuart Appleby,35.68,785,22
142,143,143,David Hearn,35.69,1035,29
143,T144,T144,Chesson Hadley,35.73,929,26
144,T144,T144,J.J. Henry,35.73,786,22
145,T144,T144,Si Woo Kim,35.73,1179,33
146,147,147,Anirban Lahiri,35.75,715,20
147,T148,T148,Branden Grace,35.76,608,17
148,T148,T148,Hideki Matsuyama,35.76,751,21
149,T148,T148,Steve Wheatcroft,35.76,894,25
150,T148,T148,Tim Wilkinson,35.76,751,21
151,T152,T152,Aaron Baddeley,35.78,966,27
152,T152,T152,Smylie Kaufman,35.78,966,27
153,T154,T154,Graeme McDowell,35.8,716,20
154,T154,T154,Dicky Pride,35.8,716,20
155,T156,T156,Erik Compton,35.81,752,21
156,T156,T156,Andres Gonzales,35.81,967,27
157,T156,T156,Padraig Harrington,35.81,573,16
158,T156,T156,Kevin Streelman,35.81,931,26
159,160,160,Justin Rose,35.82,609,17
160,161,161,Emiliano Grillo,35.83,860,24
161,162,162,Danny Lee,35.85,968,27
162,163,163,Hiroshi Iwata,35.86,1004,28
163,T164,T164,Scott Brown,35.88,933,26
164,T164,T164,Dawie van der Walt,35.88,861,24
165,T166,T166,Abraham Ancer,35.89,646,18
166,T166,T166,Billy Horschel,35.89,682,19
167,168,168,Robert Allenby,35.91,826,23
168,T169,T169,Will MacKenzie,35.92,898,25
169,T169,T169,Vaughn Taylor,35.92,862,24
170,171,171,Carlos Ortiz,35.93,1006,28
171,172,172,Peter Malnati,35.94,1150,32
172,173,173,Steve Marino,36.0,792,22
173,174,174,Brendon de Jonge,36.14,1048,29
174,T175,T175,George McNeill,36.16,687,19
175,T175,T175,Rory Sabbatini,36.16,687,19
176,177,177,Tyler Aldridge,36.19,941,26
177,178,178,D.H. Lee,36.2,724,20
178,179,179,Jim Herman,36.21,1050,29
179,180,180,James Hahn,36.23,942,26
180,181,181,Brendon Todd,36.25,1015,28
181,182,182,Steven Bowditch,36.31,944,26
182,183,183,Hunter Mahan,36.32,799,22
183,184,184,Retief Goosen,36.38,582,16
184,185,185,Ángel Cabrera,37.05,741,20
