,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
165,T163,T163,Andrew Landry,36.0,216,6
166,T163,T163,Dicky Pride,36.0,216,6
167,168,168,David Toms,36.09,397,11
168,169,169,Michael Kim,36.11,686,19
169,T170,T170,Chesson Hadley,36.17,434,12
170,T170,T170,Jamie Lovemark,36.17,651,18
171,172,172,Shane Lowry,36.18,398,11
172,173,173,Brendan Steele,36.22,652,18
173,174,174,Graham DeLaet,36.23,471,13
174,175,175,Cameron Smith,36.27,399,11
175,176,176,Greg Owen,36.3,363,10
176,177,177,Steven Bowditch,36.38,291,8
177,178,178,Derek Fathauer,36.5,584,16
178,179,179,Ángel Cabrera,36.56,329,9
179,180,180,Rob Oppenheim,36.7,367,10
180,181,181,J.J. Henry,36.78,331,9
181,182,182,D.A. Points,36.86,258,7
182,183,183,Martin Piller,37.0,222,6
183,184,184,Erik Compton,37.33,336,9
184,185,185,D.H. Lee,38.0,266,7
