,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
35,T34,T34,Geoff Ogilvy,63,4.58,197,43
36,T34,T34,Patrick Reed,105,4.58,55,12
37,T34,T34,Johnson Wagner,86,4.58,270,59
38,39,39,Charles Howell III,91,4.59,211,46
39,T40,T40,Chad Campbell,90,4.6,239,52
40,T40,T40,Paul Casey,77,4.6,216,47
41,T40,T40,Ernie Els,66,4.6,115,25
42,T40,T40,Mark Wilson,66,4.6,184,40
43,T44,T44,J.J. Henry,68,4.61,263,57
44,T44,T44,Ben Martin,92,4.61,295,64
45,T44,T44,Charl Schwartzel,73,4.61,83,18
46,T44,T44,Kevin Streelman,82,4.61,226,49
47,T48,T48,Patton Kizzire,93,4.62,180,39
48,T48,T48,Sean O'Hair,89,4.62,217,47
49,T50,T50,Tyler Aldridge,83,4.63,190,41
50,T50,T50,Fabián Gómez,82,4.63,190,41
51,T50,T50,Adam Hadwin,93,4.63,292,63
52,T50,T50,Morgan Hoffmann,71,4.63,125,27
53,T50,T50,Wes Roach,59,4.63,241,52
54,T50,T50,Justin Thomas,99,4.63,88,19
55,T56,T56,Jason Gore,78,4.64,246,53
56,T56,T56,Freddie Jacobson,86,4.64,274,59
57,T56,T56,Sung Kang,89,4.64,283,61
58,T56,T56,Kevin Na,96,4.64,232,50
59,T56,T56,Greg Owen,85,4.64,376,81
60,T56,T56,Shawn Stefani,91,4.64,246,53
61,T56,T56,Robert Streb,87,4.64,218,47
62,T63,T63,Bronson Burgoon,83,4.65,302,65
63,T63,T63,Roberto Castro,97,4.65,265,57
64,T63,T63,Kevin Chappell,93,4.65,242,52
65,T63,T63,Bill Haas,86,4.65,158,34
66,T63,T63,John Huh,86,4.65,316,68
67,T63,T63,Zach Johnson,90,4.65,79,17
68,T63,T63,Colt Knost,90,4.65,288,62
69,T63,T63,Rob Oppenheim,67,4.65,200,43
70,T63,T63,Patrick Rodgers,89,4.65,242,52
71,T63,T63,Vijay Singh,72,4.65,256,55
72,T73,T73,Rod Pampling,54,4.66,177,38
73,T73,T73,Daniel Summerhays,99,4.66,303,65
74,T73,T73,Willy Wilcox,67,4.66,275,59
75,T76,T76,Stuart Appleby,71,4.67,271,58
76,T76,T76,K.J. Choi,73,4.67,280,60
77,T76,T76,Chad Collins,73,4.67,215,46
78,T76,T76,Derek Fathauer,94,4.67,444,95
79,T76,T76,Kevin Kisner,97,4.67,98,21
80,T76,T76,Hideki Matsuyama,76,4.67,42,9
81,T76,T76,Dicky Pride,55,4.67,215,46
82,T76,T76,Adam Scott,79,4.67,84,18
83,T84,T84,Blayne Barber,84,4.68,281,60
84,T84,T84,Ken Duke,58,4.68,206,44
85,T84,T84,Si Woo Kim,113,4.68,421,90
86,T84,T84,Michael Kim,100,4.68,267,57
87,T84,T84,Brooks Koepka,75,4.68,131,28
88,T84,T84,David Lingmerth,84,4.68,248,53
89,T84,T84,Jeff Overton,69,4.68,192,41
90,T84,T84,Scott Piercy,87,4.68,276,59
91,T84,T84,Brendan Steele,88,4.68,192,41
92,T84,T84,Cameron Tringale,81,4.68,351,75
93,T84,T84,Dawie van der Walt,72,4.68,267,57
94,T95,T95,Zac Blair,99,4.69,305,65
95,T95,T95,Scott Brown,88,4.69,183,39
96,T95,T95,Harris English,97,4.69,197,42
97,T95,T95,Chesson Hadley,81,4.69,417,89
98,T95,T95,Whee Kim,82,4.69,197,42
99,T95,T95,Brian Stuard,66,4.69,244,52
100,T95,T95,Camilo Villegas,83,4.69,300,64
101,T102,T102,Vaughn Taylor,72,4.7,216,46
102,T102,T102,Jhonattan Vegas,97,4.7,188,40
103,T104,T104,Keegan Bradley,82,4.71,179,38
104,T104,T104,Graham DeLaet,70,4.71,165,35
105,T104,T104,Derek Ernst,59,4.71,264,56
106,T104,T104,Emiliano Grillo,93,4.71,160,34
107,T104,T104,Tom Hoge,81,4.71,273,58
108,T104,T104,Marc Leishman,89,4.71,165,35
109,T104,T104,Jamie Lovemark,91,4.71,193,41
110,T104,T104,William McGirt,98,4.71,198,42
111,T104,T104,Francesco Molinari,64,4.71,146,31
112,T104,T104,Cameron Smith,73,4.71,226,48
113,T104,T104,Bubba Watson,72,4.71,66,14
114,T115,T115,Alex Cejka,71,4.72,151,32
115,T115,T115,Andres Gonzales,80,4.72,250,53
116,T115,T115,Martin Laird,82,4.72,184,39
117,T115,T115,Hunter Mahan,61,4.72,137,29
118,T119,T119,Ben Crane,80,4.73,303,64
119,T119,T119,Rickie Fowler,80,4.73,71,15
120,T119,T119,Russell Henley,76,4.73,279,59
121,T119,T119,Brett Stegmaier,87,4.73,241,51
122,T119,T119,Brendon Todd,66,4.73,355,75
123,T124,T124,Brian Harman,104,4.74,398,84
124,T124,T124,Padraig Harrington,54,4.74,128,27
125,T124,T124,David Hearn,95,4.74,256,54
126,T124,T124,D.H. Lee,61,4.74,223,47
127,T124,T124,Chez Reavie,90,4.74,223,47
128,T124,T124,Kyle Stanley,92,4.74,275,58
129,T124,T124,Nick Taylor,83,4.74,341,72
130,T124,T124,David Toms,62,4.74,180,38
131,T132,T132,Brendon de Jonge,83,4.75,290,61
132,T132,T132,Billy Hurley III,66,4.75,133,28
133,T132,T132,Chris Kirk,90,4.75,252,53
134,T132,T132,Will MacKenzie,84,4.75,209,44
135,T136,T136,Retief Goosen,55,4.76,162,34
136,T136,T136,Branden Grace,63,4.76,100,21
137,T136,T136,Matt Jones,83,4.76,324,68
138,T136,T136,Sam Saunders,69,4.76,176,37
139,T136,T136,John Senden,88,4.76,371,78
140,T136,T136,Chris Stroud,82,4.76,233,49
141,T142,T142,Ricky Barnes,97,4.77,167,35
142,T142,T142,Luke Donald,81,4.77,267,56
143,T142,T142,Mark Hubbard,101,4.77,348,73
144,T142,T142,Danny Lee,93,4.77,267,56
145,T142,T142,Peter Malnati,85,4.77,291,61
146,T142,T142,Troy Merritt,77,4.77,296,62
147,T142,T142,Rory Sabbatini,57,4.77,291,61
148,T142,T142,Scott Stallings,74,4.77,372,78
149,T142,T142,Tim Wilkinson,72,4.77,253,53
150,T151,T151,Robert Allenby,51,4.78,191,40
151,T151,T151,Jon Curran,99,4.78,177,37
152,T151,T151,Jerry Kelly,76,4.78,282,59
153,T151,T151,Bryce Molder,80,4.78,282,59
154,T151,T151,Martin Piller,59,4.78,110,23
155,T151,T151,Justin Rose,65,4.78,43,9
156,T151,T151,Tyrone Van Aswegen,105,4.78,363,76
157,T158,T158,Jim Herman,93,4.79,254,53
158,T158,T158,Hiroshi Iwata,85,4.79,302,63
159,T158,T158,Jason Kokrak,89,4.79,163,34
160,T158,T158,Graeme McDowell,63,4.79,67,14
161,T158,T158,Ryan Moore,86,4.79,201,42
162,T158,T158,Carlos Ortiz,79,4.79,230,48
163,T158,T158,Scott Pinckney,87,4.79,340,71
164,T158,T158,D.A. Points,55,4.79,225,47
165,T166,T166,Ángel Cabrera,62,4.8,235,49
166,T166,T166,Kelly Kraft,63,4.8,259,54
167,T166,T166,Andrew Landry,53,4.8,120,25
168,T166,T166,Phil Mickelson,75,4.8,48,10
169,T170,T170,Rhein Gibson,58,4.81,231,48
170,T170,T170,Russell Knox,92,4.81,77,16
171,172,172,Abraham Ancer,51,4.82,135,28
172,173,173,Michael Thompson,71,4.83,198,41
173,T174,T174,Erik Compton,65,4.88,166,34
174,T174,T174,Brandt Snedeker,93,4.88,83,17
175,T176,T176,Steven Bowditch,71,4.89,269,55
176,T176,T176,Matt Kuchar,100,4.89,44,9
177,T176,T176,Shane Lowry,57,4.89,137,28
178,179,179,Luke Guthrie,57,4.92,182,37
179,180,180,Anirban Lahiri,72,4.93,133,27
180,181,181,George McNeill,51,4.97,164,33
181,T182,T182,Sergio Garcia,54,5.0,65,13
182,T182,T182,Steve Stricker,53,5.0,25,5
183,184,184,Steve Marino,72,5.02,231,46
184,185,185,Jim Furyk,52,5.09,56,11
