,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Phil Mickelson,75,2.93,847,289
1,2,2,Louis Oosthuizen,63,2.97,678,228
2,T3,T3,Ricky Barnes,97,2.98,1118,375
3,T3,T3,Alex Cejka,71,2.98,790,265
4,T3,T3,Jim Furyk,52,2.98,619,208
5,T3,T3,John Huh,86,2.98,1026,344
6,T7,T7,Robert Garrigus,69,2.99,780,261
7,T7,T7,Ryan Moore,86,2.99,984,329
8,T7,T7,Henrik Norlander,71,2.99,804,269
9,T10,T10,Jason Day,76,3.0,820,273
10,T10,T10,Chesson Hadley,81,3.0,964,321
11,T10,T10,David Hearn,95,3.0,1149,383
12,T10,T10,Charl Schwartzel,73,3.0,852,284
13,T10,T10,Adam Scott,79,3.0,911,304
14,T10,T10,Tim Wilkinson,72,3.0,820,273
15,T16,T16,Chad Campbell,90,3.01,1089,362
16,T16,T16,Chad Collins,73,3.01,889,295
17,T16,T16,Sergio Garcia,54,3.01,615,204
18,T16,T16,Retief Goosen,55,3.01,674,224
19,T16,T16,Adam Hadwin,93,3.01,1125,374
20,T16,T16,Dustin Johnson,87,3.01,977,325
21,T22,T22,Keegan Bradley,82,3.02,997,330
22,T22,T22,Bronson Burgoon,83,3.02,964,319
23,T22,T22,Jon Curran,99,3.02,1204,399
24,T22,T22,Bill Haas,86,3.02,993,329
25,T22,T22,Freddie Jacobson,86,3.02,1048,347
26,T22,T22,Jerry Kelly,76,3.02,932,309
27,T22,T22,Russell Knox,92,3.02,1077,357
28,T22,T22,Martin Laird,82,3.02,947,314
29,T22,T22,Hideki Matsuyama,76,3.02,883,292
30,T22,T22,Bryce Molder,80,3.02,951,315
31,T22,T22,Chez Reavie,90,3.02,1055,349
32,T22,T22,Patrick Reed,105,3.02,1224,405
33,T22,T22,Camilo Villegas,83,3.02,965,320
34,T35,T35,Blayne Barber,84,3.03,981,324
35,T35,T35,Paul Casey,77,3.03,896,296
36,T35,T35,K.J. Choi,73,3.03,900,297
37,T35,T35,Stewart Cink,61,3.03,748,247
38,T35,T35,Russell Henley,76,3.03,931,307
