,Rounds_in_the_60s_RANK THIS WEEK,Rounds_in_the_60s_RANK LAST WEEK,Rounds_in_the_60s_PLAYER NAME,Rounds_in_the_60s_EVENTS,Rounds_in_the_60s_TOTAL RNDS
111,T112,T112,Tyler Aldridge,28,24
112,T112,T112,James Hahn,26,24
113,T112,T112,J.B. Holmes,22,24
114,T112,T112,Mark Hubbard,30,24
115,T112,T112,Troy Merritt,26,24
116,T112,T112,Henrik Norlander,21,24
117,T112,T112,Greg Owen,29,24
118,T112,T112,Justin Rose,18,24
119,T112,T112,Steve Stricker,15,24
120,T112,T112,Cameron Tringale,25,24
121,T122,T122,Bud Cauley,14,23
122,T122,T122,Graham DeLaet,21,23
123,T122,T122,Sergio Garcia,15,23
124,T122,T122,Chesson Hadley,27,23
125,T122,T122,Tom Hoge,26,23
126,T122,T122,Whee Kim,27,23
127,T122,T122,Andrew Loupe,27,23
128,T122,T122,Bryce Molder,26,23
129,T122,T122,Francesco Molinari,18,23
130,T122,T122,Brian Stuard,20,23
131,T122,T122,Willy Wilcox,23,23
132,T133,T133,Morgan Hoffmann,25,22
133,T133,T133,Billy Horschel,20,22
134,T133,T133,Billy Hurley III,20,22
135,T133,T133,Hiroshi Iwata,29,22
136,T133,T133,Carlos Ortiz,29,22
137,T133,T133,Scott Stallings,27,22
138,T139,T139,Scott Langley,22,21
139,T139,T139,Sam Saunders,24,21
140,T139,T139,David Toms,19,21
141,T142,T142,Jason Bohn,21,20
142,T142,T142,Jason Gore,27,20
143,T142,T142,Anirban Lahiri,21,20
144,T142,T142,Steve Marino,24,20
145,T146,T146,Chad Collins,26,19
146,T146,T146,Derek Ernst,20,19
147,T146,T146,Branden Grace,18,19
148,T146,T146,Will MacKenzie,26,19
149,T146,T146,Rob Oppenheim,21,19
150,T146,T146,Henrik Stenson,14,19
151,T146,T146,Mark Wilson,21,19
152,T153,T153,Thomas Aiken,23,18
153,T153,T153,Louis Oosthuizen,17,18
154,T153,T153,Vijay Singh,22,18
155,T153,T153,Cameron Smith,24,18
156,T157,T157,Brice Garnett,15,17
157,T157,T157,Retief Goosen,16,17
158,T157,T157,Graeme McDowell,21,17
159,T157,T157,Jeff Overton,25,17
160,T157,T157,Cameron Percy,15,17
161,T157,T157,Vaughn Taylor,24,17
162,T157,T157,Camilo Villegas,27,17
163,T164,T164,Abraham Ancer,19,16
164,T164,T164,Ernie Els,21,16
165,T164,T164,Luke Guthrie,19,16
166,T164,T164,Jon Rahm,9,16
167,T168,T168,Jim Furyk,14,15
168,T168,T168,Padraig Harrington,16,15
169,T168,T168,Lucas Lee,16,15
170,T168,T168,Geoff Ogilvy,22,15
171,T168,T168,Wes Roach,21,15
172,T173,T173,J.J. Henry,24,14
173,T173,T173,Kelly Kraft,20,14
174,T173,T173,D.A. Points,18,14
175,T173,T173,Rory Sabbatini,20,14
176,T177,T177,Steven Bowditch,26,13
177,T177,T177,Erik Compton,24,13
178,T177,T177,Jamie Donaldson,13,13
179,T177,T177,Shane Lowry,17,13
180,T177,T177,Dicky Pride,21,13
181,T182,T182,Byeong Hun An,14,12
182,T182,T182,Miguel Angel Carballo,18,12
183,T182,T182,D.H. Lee,22,12
184,T182,T182,Rod Pampling,18,12
185,T182,T182,Martin Piller,22,12
186,T182,T182,Andres Romero,14,12
187,T182,T182,Brendon Todd,29,12
188,T182,T182,D.J. Trahan,14,12
189,T190,T190,Ken Duke,20,11
190,T190,T190,Rhein Gibson,20,11
191,T190,T190,Tim Herron,14,11
192,T190,T190,Søren Kjeldsen,12,11
193,T190,T190,John Merrick,12,11
194,T190,T190,Alex Prugh,13,11
195,T190,T190,Darron Stiles,17,11
196,T197,T197,Shane Bertsch,9,10
197,T197,T197,Rafa Cabrera Bello,10,10
198,T197,T197,Greg Chalmers,12,10
199,T197,T197,Tim Clark,7,10
200,T197,T197,Tom Gillis,12,10
201,T197,T197,Andrew Landry,18,10
202,T197,T197,Davis Love III,15,10
203,T204,T204,Ángel Cabrera,22,9
204,T204,T204,Justin Leonard,13,9
205,T204,T204,Hunter Mahan,22,9
206,T207,T207,Jonathan Byrd,6,8
207,T207,T207,Bryson DeChambeau,12,8
208,T207,T207,Matthew Fitzpatrick,12,8
209,T207,T207,Brian Gay,13,8
210,T207,T207,Martin Kaymer,10,8
211,T207,T207,George McNeill,23,8
212,T207,T207,Carl Pettersson,22,8
213,T207,T207,Ian Poulter,13,8
214,T207,T207,John Rollins,9,8
215,T216,T216,Grégory Bourdy,3,7
216,T216,T216,Tyrrell Hatton,5,7
217,T216,T216,Scott Hend,5,7
218,T216,T216,Justin Hicks,15,7
219,T216,T216,Ted Purdy,9,7
220,T216,T216,Hunter Stewart,8,7
221,T216,T216,Nick Watney,5,7
222,T223,T223,Robert Allenby,23,6
223,T223,T223,Kiradech Aphibarnrat,11,6
224,T223,T223,George Coetzee,7,6
225,T223,T223,Matt Every,17,6
226,T223,T223,Ross Fisher,4,6
227,T223,T223,Ryo Ishikawa,6,6
228,T223,T223,Ollie Schniederjans,7,6
229,T223,T223,Marc Turnesa,10,6
230,T223,T223,Lee Westwood,7,6
231,T223,T223,Danny Willett,9,6
232,T223,T223,Chris Wood,8,6
233,T234,T234,Eric Axley,7,5
234,T234,T234,Cameron Beckman,12,5
235,T234,T234,Michael Bradley,8,5
236,T234,T234,Wesley Bryan,4,5
237,T234,T234,Martin Flores,2,5
238,T234,T234,Thongchai Jaidee,8,5
239,T234,T234,Michael Johnson,4,5
240,T234,T234,Andrew Johnston,4,5
241,T234,T234,Richard Lee,11,5
242,T234,T234,HaoTong Li,3,5
243,T234,T234,Jarrod Lyle,10,5
244,T234,T234,Lee McCoy,7,5
245,T234,T234,Pat Perez,11,5
246,T234,T234,Robby Shelton,4,5
247,T234,T234,Andy Sullivan,11,5
248,T234,T234,Bernd Wiesberger,11,5
249,T234,T234,Bobby Wyatt,6,5
250,T251,T251,Charlie Danielson,4,4
251,T251,T251,Brian Davis,9,4
252,T251,T251,Gonzalo Fernandez-Castaño,2,4
253,T251,T251,Mark Hensby,5,4
254,T251,T251,Nick Mason,1,4
255,T251,T251,Billy Mayfair,7,4
256,T251,T251,Hideto Tanihara,4,4
257,T258,T258,Blake Adams,4,3
258,T258,T258,Joe Affrunti,4,3
259,T258,T258,Ryan Armour,1,3
260,T258,T258,Charlie Beljan,13,3
261,T258,T258,Ryan Blaum,1,3
262,T258,T258,Rodolfo Cazaubón,3,3
263,T258,T258,Matt Dobyns,7,3
264,T258,T258,Steve Flesch,6,3
265,T258,T258,Marcus Fraser,5,3
266,T258,T258,Wes Homan,3,3
267,T258,T258,Yuta Ikeda,3,3
268,T258,T258,Kent Jones,1,3
269,T258,T258,Daisuke Kataoka,1,3
270,T258,T258,K.T. Kim,7,3
271,T258,T258,Satoshi Kodaira,3,3
272,T258,T258,Frank Lickliter II,9,3
273,T258,T258,Shaun Micheel,3,3
274,T258,T258,Yusaku Miyazato,4,3
275,T258,T258,Trey Mullinax,2,3
276,T258,T258,Tim Petrovic,7,3
277,T258,T258,Thomas Pieters,5,3
278,T258,T258,Ryan Ruffels,7,3
279,T258,T258,Omar Uresti,4,3
280,T281,T281,Matt Atkins,1,2
281,T281,T281,Arjun Atwal,6,2
282,T281,T281,Rafael Campos,2,2
283,T281,T281,Ben Curtis,5,2
284,T281,T281,Andrew Dodt,2,2
285,T281,T281,James Driscoll,1,2
286,T281,T281,Paul Dunne,4,2
287,T281,T281,Jorge Fernández-Valdés,1,2
288,T281,T281,Fred Funk,4,2
289,T281,T281,Adam Hart,2,2
290,T281,T281,David Howell,2,2
291,T281,T281,Trevor Immelman,11,2
292,T281,T281,Lance Lopez,1,2
293,T281,T281,Prayad Marksaeng,1,2
294,T281,T281,James Morrison,3,2
295,T281,T281,Alex Noren,4,2
296,T281,T281,Thorbjørn Olesen,5,2
297,T281,T281,Paul Peterson,1,2
298,T281,T281,Michael Putnam,7,2
299,T281,T281,Conrad Shindler,1,2
300,T281,T281,Young-han Song,2,2
301,T281,T281,Bo Van Pelt,5,2
302,T281,T281,Aaron Wise,2,2
303,T304,T304,Mark Anderson,1,1
304,T304,T304,Ashun Wu,1,1
305,T304,T304,Rich Beem,1,1
306,T304,T304,Matt Bettencourt,5,1
307,T304,T304,Josh Broadaway,2,1
308,T304,T304,Dean Burmester,1,1
309,T304,T304,SSP Chawrasia,2,1
310,T304,T304,Daniel Chopra,1,1
311,T304,T304,Austin Cook,1,1
312,T304,T304,Franklin Corpening,1,1
313,T304,T304,Glen Day,3,1
314,T304,T304,Bradley Dredge,1,1
315,T304,T304,Victor Dubuisson,5,1
316,T304,T304,Jared du Toit,1,1
317,T304,T304,Trevor Fisher Jr,1,1
318,T304,T304,Tommy Fleetwood,2,1
319,T304,T304,Oscar Fraustro,1,1
320,T304,T304,Tommy Gainey,4,1
321,T304,T304,Joey Garber,4,1
322,T304,T304,Ben Geyer,1,1
323,T304,T304,Nathan Holman,4,1
324,T304,T304,Jesse Hutchins,1,1
325,T304,T304,Kodai Ichihara,1,1
326,T304,T304,Shugo Imahira,1,1
327,T304,T304,Marty Jertson,1,1
328,T304,T304,Miguel Angel Jiménez,2,1
329,T304,T304,Robert Karlsson,2,1
330,T304,T304,Hyung-Sung Kim,1,1
331,T304,T304,Romain Langasque,1,1
332,T304,T304,Richard Lee,2,1
333,T304,T304,Ben Leong,1,1
334,T304,T304,Zander Lombard,1,1
335,T304,T304,Joost Luiten,2,1
336,T304,T304,Michio Matsumura,1,1
337,T304,T304,Troy Matteson,3,1
338,T304,T304,Ryan McClintock,1,1
339,T304,T304,Parker McLachlin,3,1
340,T304,T304,Maverick McNealy,1,1
341,T304,T304,Byron Meth,1,1
342,T304,T304,Alex Moon,1,1
343,T304,T304,Toshinori Muto,1,1
344,T304,T304,Jordan Niebrugge,6,1
345,T304,T304,Jin Park,1,1
346,T304,T304,Chase Parker,2,1
347,T304,T304,John Peterson,3,1
348,T304,T304,Haydn Porteous,1,1
349,T304,T304,"Ted Potter, Jr.",2,1
350,T304,T304,Jonathan Randolph,1,1
351,T304,T304,Garrett Rank,1,1
352,T304,T304,Alex Redfield,1,1
353,T304,T304,Chris Riley,2,1
354,T304,T304,Xander Schauffele,2,1
355,T304,T304,Scottie Scheffler,1,1
356,T304,T304,Lee Slattery,1,1
357,T304,T304,Heath Slocum,7,1
358,T304,T304,Chris Smith,5,1
359,T304,T304,Soomin Lee,2,1
360,T304,T304,Matthew Southgate,1,1
361,T304,T304,Richard Sterne,2,1
362,T304,T304,Adam Svensson,2,1
363,T304,T304,Miguel Tabuena,2,1
364,T304,T304,Ben Taylor,2,1
365,T304,T304,Curtis Thompson,1,1
366,T304,T304,Ethan Tracy,4,1
367,T304,T304,Charlie Wi,5,1
368,T304,T304,Greg Yates,1,1
369,T304,T304,Xinjun Zhang,1,1
