,Early_Round_3_Scoring_Average_RANK THIS WEEK,Early_Round_3_Scoring_Average_RANK LAST WEEK,Early_Round_3_Scoring_Average_PLAYER NAME,Early_Round_3_Scoring_Average_AVG,Early_Round_3_Scoring_Average_TOTAL STROKES,Early_Round_3_Scoring_Average_TOTAL ROUNDS
83,T83,T83,Andrew Loupe,70.67,424,6
84,T83,T83,Scott Stallings,70.67,424,6
85,86,86,Tyrone Van Aswegen,70.7,707,10
86,87,87,Jeff Overton,70.71,495,7
87,T88,T88,Jason Bohn,70.75,566,8
88,T88,T88,Shane Lowry,70.75,283,4
89,T88,T88,Patrick Rodgers,70.75,566,8
90,T91,T91,Webb Simpson,70.78,637,9
91,T91,T91,Brett Stegmaier,70.78,637,9
92,T91,T91,Johnson Wagner,70.78,637,9
93,94,94,Erik Compton,70.8,708,10
94,95,95,Emiliano Grillo,70.81,1133,16
95,96,96,Kyle Stanley,70.82,779,11
96,97,97,Daniel Berger,70.85,921,13
97,T98,T98,Robert Garrigus,70.88,567,8
98,T98,T98,Jason Kokrak,70.88,567,8
99,T98,T98,Will MacKenzie,70.88,567,8
100,T98,T98,Chez Reavie,70.88,567,8
101,102,102,Brendan Steele,70.91,780,11
102,103,103,Patrick Reed,70.92,922,13
103,T104,T104,Jim Furyk,71.0,355,5
104,T104,T104,Sergio Garcia,71.0,213,3
105,T104,T104,Rhein Gibson,71.0,284,4
106,T104,T104,Fabián Gómez,71.0,781,11
107,T104,T104,Branden Grace,71.0,568,8
108,T104,T104,David Hearn,71.0,568,8
109,T104,T104,Freddie Jacobson,71.0,639,9
110,T104,T104,Scott Langley,71.0,639,9
111,T104,T104,George McNeill,71.0,213,3
112,T104,T104,Carlos Ortiz,71.0,355,5
113,T104,T104,Brandt Snedeker,71.0,497,7
114,115,115,Russell Knox,71.1,711,10
115,116,116,Andres Gonzales,71.11,640,9
116,T117,T117,John Huh,71.13,569,8
117,T117,T117,Billy Hurley III,71.13,569,8
118,T117,T117,Si Woo Kim,71.13,569,8
119,T117,T117,Vaughn Taylor,71.13,569,8
120,T117,T117,Michael Thompson,71.13,569,8
121,122,122,Anirban Lahiri,71.14,498,7
122,123,123,Lucas Glover,71.2,356,5
123,124,124,Derek Fathauer,71.22,641,9
124,T125,T125,Paul Casey,71.25,285,4
125,T125,T125,K.J. Choi,71.25,285,4
126,T125,T125,Jason Gore,71.25,570,8
127,T128,T128,Keegan Bradley,71.29,499,7
128,T128,T128,Seung-Yul Noh,71.29,499,7
129,130,130,Spencer Levin,71.33,642,9
130,131,131,Jon Curran,71.36,999,14
131,T132,T132,Rory Sabbatini,71.4,357,5
132,T132,T132,Bubba Watson,71.4,714,10
133,134,134,Brendon de Jonge,71.44,643,9
134,T135,T135,Hiroshi Iwata,71.5,715,10
135,T135,T135,Kelly Kraft,71.5,286,4
136,T135,T135,Ryan Moore,71.5,429,6
137,138,138,Zac Blair,71.55,787,11
138,139,139,Henrik Norlander,71.56,644,9
139,140,140,Danny Lee,71.57,501,7
140,141,141,Mark Hubbard,71.58,859,12
141,T142,T142,Graeme McDowell,71.6,358,5
142,T142,T142,Adam Scott,71.6,358,5
143,T144,T144,Jonas Blixt,71.63,573,8
144,T144,T144,Retief Goosen,71.63,573,8
145,146,146,Rob Oppenheim,71.67,430,6
146,147,147,Justin Rose,71.71,502,7
147,148,148,Rory McIlroy,71.75,287,4
148,149,149,Kevin Chappell,71.86,503,7
149,T150,T150,Bill Haas,71.89,647,9
150,T150,T150,Brian Harman,71.89,647,9
151,152,152,Harris English,71.91,791,11
152,T153,T153,Dustin Johnson,72.0,144,2
153,T153,T153,Jerry Kelly,72.0,432,6
154,T155,T155,Patton Kizzire,72.09,793,11
155,T155,T155,Scott Piercy,72.09,793,11
156,T157,T157,Adam Hadwin,72.1,721,10
157,T157,T157,Chris Stroud,72.1,721,10
158,159,159,Ernie Els,72.25,578,8
159,T160,T160,Chesson Hadley,72.29,506,7
160,T160,T160,Brian Stuard,72.29,506,7
161,162,162,Michael Kim,72.31,940,13
162,163,163,Steve Marino,72.33,651,9
163,T164,T164,James Hahn,72.42,869,12
164,T164,T164,Jhonattan Vegas,72.42,869,12
165,166,166,Cameron Smith,72.43,507,7
166,167,167,Luke Donald,72.45,797,11
167,T168,T168,J.J. Henry,72.5,580,8
168,T168,T168,Dawie van der Walt,72.5,290,4
169,170,170,Greg Owen,72.56,653,9
170,171,171,Camilo Villegas,72.57,508,7
171,T172,T172,Charley Hoffman,72.67,436,6
172,T172,T172,Martin Piller,72.67,218,3
173,T172,T172,Willy Wilcox,72.67,436,6
174,175,175,Vijay Singh,72.75,582,8
175,176,176,Rod Pampling,72.8,364,5
176,177,177,Justin Thomas,72.82,801,11
177,178,178,D.H. Lee,72.83,437,6
178,179,179,Harold Varner III,72.86,510,7
179,180,180,Derek Ernst,72.88,583,8
180,181,181,Hunter Mahan,73.67,442,6
181,T182,T182,Ángel Cabrera,74.0,444,6
182,T182,T182,Brendon Todd,74.0,74,1
183,184,184,Robert Allenby,75.0,75,1
184,185,185,Steven Bowditch,76.13,609,8
