,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Graeme McDowell,67.0,335,5
1,2,2,Dicky Pride,67.67,203,3
2,T3,T3,Erik Compton,68.0,68,1
3,T3,T3,Scott Stallings,68.0,272,4
4,T5,T5,Webb Simpson,68.17,409,6
5,T5,T5,Willy Wilcox,68.17,409,6
6,T7,T7,Jason Bohn,68.2,341,5
7,T7,T7,James Hahn,68.2,341,5
8,9,9,David Toms,68.33,410,6
9,10,10,Bill Haas,68.67,618,9
10,11,11,Russell Henley,68.78,619,9
11,T12,T12,Luke Donald,69.0,483,7
12,T12,T12,Andres Gonzales,69.0,345,5
13,T12,T12,Hideki Matsuyama,69.0,552,8
14,T12,T12,Dawie van der Walt,69.0,483,7
15,16,16,John Huh,69.13,553,8
16,T17,T17,Alex Cejka,69.17,415,6
17,T17,T17,Brandt Snedeker,69.17,830,12
18,19,19,Smylie Kaufman,69.25,554,8
19,T20,T20,Phil Mickelson,69.29,485,7
20,T20,T20,Nick Taylor,69.29,485,7
21,T22,T22,Stuart Appleby,69.33,208,3
22,T22,T22,Derek Ernst,69.33,208,3
23,24,24,Patrick Rodgers,69.38,555,8
24,T25,T25,Steve Stricker,69.5,417,6
25,T25,T25,Justin Thomas,69.5,695,10
26,27,27,Ryan Moore,69.54,904,13
27,28,28,Patrick Reed,69.55,765,11
28,29,29,Adam Hadwin,69.6,696,10
29,30,30,Michael Kim,69.63,557,8
30,31,31,Justin Rose,69.71,488,7
31,32,32,Harold Varner III,69.75,837,12
32,33,33,Luke Guthrie,69.8,349,5
33,T34,T34,Matt Kuchar,69.83,838,12
34,T34,T34,Martin Piller,69.83,419,6
35,36,36,Kevin Chappell,69.85,908,13
36,37,37,Scott Pinckney,69.89,629,9
37,T38,T38,Si Woo Kim,70.0,980,14
38,T38,T38,Hunter Mahan,70.0,210,3
39,T38,T38,Peter Malnati,70.0,350,5
40,T38,T38,Adam Scott,70.0,980,14
41,42,42,Dustin Johnson,70.11,1262,18
42,T43,T43,Kyle Stanley,70.14,491,7
43,T43,T43,Robert Streb,70.14,491,7
44,T45,T45,Aaron Baddeley,70.17,421,6
45,T45,T45,Henrik Norlander,70.17,421,6
46,47,47,Cameron Smith,70.2,351,5
47,48,48,Johnson Wagner,70.22,632,9
48,49,49,Tyler Aldridge,70.25,562,8
49,50,50,Derek Fathauer,70.27,773,11
50,51,51,Blayne Barber,70.29,492,7
51,T52,T52,Thomas Aiken,70.33,422,6
52,T52,T52,Paul Casey,70.33,844,12
53,T52,T52,Scott Langley,70.33,211,3
54,T52,T52,Steve Marino,70.33,211,3
55,T52,T52,Chez Reavie,70.33,633,9
56,57,57,Jhonattan Vegas,70.4,704,10
57,T58,T58,Charles Howell III,70.43,493,7
58,T58,T58,Brooks Koepka,70.43,493,7
59,60,60,Kyle Reifers,70.46,916,13
60,T61,T61,Daniel Berger,70.5,564,8
61,T61,T61,Whee Kim,70.5,141,2
62,T61,T61,Jason Kokrak,70.5,705,10
63,T61,T61,Andrew Landry,70.5,282,4
64,T61,T61,Louis Oosthuizen,70.5,423,6
65,T61,T61,Greg Owen,70.5,423,6
66,T67,T67,K.J. Choi,70.55,776,11
67,T67,T67,William McGirt,70.55,776,11
68,T69,T69,Jon Curran,70.57,494,7
69,T69,T69,Rickie Fowler,70.57,988,14
70,71,71,Jordan Spieth,70.58,847,12
71,T72,T72,Emiliano Grillo,70.6,353,5
72,T72,T72,Rory McIlroy,70.6,706,10
73,74,74,Ricky Barnes,70.63,565,8
74,T75,T75,Stewart Cink,70.67,212,3
75,T75,T75,Jamie Lovemark,70.67,636,9
76,T75,T75,Hudson Swafford,70.67,848,12
77,78,78,Lucas Glover,70.7,707,10
78,79,79,Spencer Levin,70.73,778,11
79,T80,T80,Roberto Castro,70.75,849,12
80,T80,T80,Tony Finau,70.75,849,12
81,T80,T80,Anirban Lahiri,70.75,566,8
82,T80,T80,Vaughn Taylor,70.75,283,4
83,84,84,Jim Herman,70.78,637,9
84,T85,T85,Branden Grace,70.8,354,5
85,T85,T85,Billy Hurley III,70.8,354,5
86,T87,T87,Scott Brown,70.82,779,11
87,T87,T87,Russell Knox,70.82,779,11
88,T87,T87,Kevin Na,70.82,779,11
89,90,90,David Hearn,70.83,850,12
90,T91,T91,Tom Hoge,70.86,496,7
91,T91,T91,Rob Oppenheim,70.86,496,7
92,T91,T91,Chris Stroud,70.86,496,7
93,T91,T91,Bubba Watson,70.86,496,7
94,95,95,Brett Stegmaier,70.88,567,8
95,96,96,Freddie Jacobson,70.89,638,9
96,97,97,Gary Woodland,70.9,709,10
97,T98,T98,Zac Blair,71.0,568,8
98,T98,T98,Ben Crane,71.0,497,7
99,T98,T98,Chesson Hadley,71.0,568,8
100,T98,T98,J.J. Henry,71.0,284,4
101,T98,T98,J.B. Holmes,71.0,497,7
102,T98,T98,Matt Jones,71.0,426,6
103,T98,T98,Marc Leishman,71.0,781,11
104,T98,T98,Ben Martin,71.0,426,6
105,T98,T98,Bryce Molder,71.0,710,10
106,T98,T98,D.A. Points,71.0,355,5
107,T98,T98,Charl Schwartzel,71.0,639,9
108,T98,T98,Jimmy Walker,71.0,781,11
109,110,110,Charley Hoffman,71.07,995,14
110,T111,T111,Brian Harman,71.08,853,12
111,T111,T111,Tyrone Van Aswegen,71.08,924,13
112,113,113,Harris English,71.09,782,11
113,T114,T114,Morgan Hoffmann,71.13,569,8
114,T114,T114,Billy Horschel,71.13,569,8
115,116,116,Francesco Molinari,71.17,427,6
116,T117,T117,Rhein Gibson,71.2,356,5
117,T117,T117,Carlos Ortiz,71.2,356,5
118,T119,T119,Kevin Kisner,71.22,641,9
119,T119,T119,Martin Laird,71.22,641,9
120,121,121,Jeff Overton,71.25,285,4
121,122,122,John Senden,71.3,713,10
122,123,123,Brendon de Jonge,71.33,214,3
123,T124,T124,Sung Kang,71.38,571,8
124,T124,T124,Kelly Kraft,71.38,571,8
125,T126,T126,Jason Dufner,71.4,714,10
126,T126,T126,Tim Wilkinson,71.4,357,5
127,128,128,Jason Day,71.43,500,7
128,T129,T129,Ernie Els,71.5,286,4
129,T129,T129,Seung-Yul Noh,71.5,572,8
130,T129,T129,Sean O'Hair,71.5,429,6
131,T129,T129,Rod Pampling,71.5,286,4
132,133,133,Jerry Kelly,71.56,644,9
133,134,134,Danny Lee,71.58,859,12
134,T135,T135,Chad Campbell,71.6,716,10
135,T135,T135,Colt Knost,71.6,716,10
136,T137,T137,Scott Piercy,71.63,573,8
137,T137,T137,Kevin Streelman,71.63,573,8
138,139,139,Ryan Palmer,71.64,788,11
139,T140,T140,Padraig Harrington,71.67,215,3
140,T140,T140,George McNeill,71.67,215,3
141,T140,T140,Sam Saunders,71.67,430,6
142,T143,T143,Jim Furyk,71.71,502,7
143,T143,T143,Brendan Steele,71.71,502,7
144,T145,T145,Chad Collins,71.75,287,4
145,T145,T145,Mark Hubbard,71.75,574,8
146,T145,T145,Mark Wilson,71.75,287,4
147,148,148,Patton Kizzire,71.88,575,8
148,149,149,Bronson Burgoon,71.89,647,9
149,T150,T150,Abraham Ancer,72.0,144,2
150,T150,T150,Jonas Blixt,72.0,432,6
151,T150,T150,Graham DeLaet,72.0,576,8
152,T150,T150,Geoff Ogilvy,72.0,288,4
153,T150,T150,Vijay Singh,72.0,504,7
154,T150,T150,Brian Stuard,72.0,504,7
155,T150,T150,Daniel Summerhays,72.0,720,10
156,157,157,Cameron Tringale,72.1,721,10
157,T158,T158,Keegan Bradley,72.13,577,8
158,T158,T158,Will MacKenzie,72.13,577,8
159,T160,T160,Hiroshi Iwata,72.2,361,5
160,T160,T160,Andrew Loupe,72.2,361,5
161,T160,T160,Michael Thompson,72.2,361,5
162,163,163,Retief Goosen,72.25,289,4
163,164,164,Zach Johnson,72.27,795,11
164,T165,T165,Steven Bowditch,72.33,217,3
