,Late_Par_5_Scoring_Average_RANK THIS WEEK,Late_Par_5_Scoring_Average_RANK LAST WEEK,Late_Par_5_Scoring_Average_PLAYER NAME,Late_Par_5_Scoring_Average_ROUNDS,Late_Par_5_Scoring_Average_AVG,Late_Par_5_Scoring_Average_TOTAL STROKES,Late_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Rory McIlroy,69,4.44,551,124
1,2,2,Ryan Palmer,86,4.45,628,141
2,3,3,Stewart Cink,61,4.52,339,75
3,T4,T4,Dustin Johnson,87,4.53,843,186
4,T4,T4,Patrick Reed,105,4.53,765,169
5,T4,T4,Bubba Watson,72,4.53,471,104
6,T7,T7,Kyle Reifers,115,4.54,804,177
7,T7,T7,Harold Varner III,92,4.54,735,162
8,T7,T7,Boo Weekley,83,4.54,540,119
9,10,10,Jason Day,76,4.55,592,130
10,T11,T11,Alex Cejka,71,4.56,488,107
11,T11,T11,Rickie Fowler,80,4.56,702,154
12,T11,T11,Patrick Rodgers,89,4.56,671,147
13,T14,T14,Jason Bohn,67,4.57,425,93
14,T14,T14,Luke List,79,4.57,603,132
15,T14,T14,Andrew Loupe,75,4.57,558,122
16,T14,T14,Jordan Spieth,80,4.57,708,155
17,T14,T14,Justin Thomas,99,4.57,686,150
18,T19,T19,Morgan Hoffmann,71,4.58,531,116
19,T19,T19,Si Woo Kim,113,4.58,857,187
20,T19,T19,Hideki Matsuyama,76,4.58,627,137
21,T19,T19,Adam Scott,79,4.58,691,151
22,T19,T19,Brendan Steele,88,4.58,673,147
23,T19,T19,Hudson Swafford,104,4.58,806,176
24,T25,T25,Aaron Baddeley,93,4.59,629,137
25,T25,T25,J.J. Henry,68,4.59,395,86
26,T25,T25,Patton Kizzire,93,4.59,588,128
27,T25,T25,Phil Mickelson,75,4.59,578,126
28,T25,T25,Geoff Ogilvy,63,4.59,404,88
29,T25,T25,Daniel Summerhays,99,4.59,661,144
30,T31,T31,Paul Casey,77,4.6,667,145
31,T31,T31,Fabián Gómez,82,4.6,483,105
