,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
70,71,71,Kevin Sutherland,70.89,1985,28
71,72,72,Bob Tway,70.92,1702,24
72,T73,T73,Ryuji Imada,70.93,2128,30
73,T73,T73,David McKenzie,70.93,1915,27
74,75,75,Pat Perez,70.94,1135,16
75,76,76,Brian Davis,70.96,1916,27
76,T77,T77,Jason Schultz,71.0,1917,27
77,T77,T77,Camilo Villegas,71.0,1988,28
78,T79,T79,Chris DiMarco,71.04,1705,24
79,T79,T79,J.J. Henry,71.04,1918,27
80,81,81,Rod Pampling,71.05,1563,22
81,T82,T82,Jeff Brehaut,71.06,2274,32
82,T82,T82,Steve Elkington,71.06,1137,16
83,T84,T84,Bill Haas,71.07,2061,29
84,T84,T84,Richard Johnson,71.07,2061,29
85,T84,T84,Steve Lowery,71.07,2061,29
86,T84,T84,John Rollins,71.07,1919,27
87,88,88,Brandt Jobe,71.08,1848,26
88,89,89,Stephen Ames,71.1,1422,20
89,90,90,Michael Allen,71.12,1778,25
90,91,91,Ben Crane,71.13,1707,24
91,T92,T92,Danny Ellis,71.14,1565,22
92,T92,T92,Mathias Grönberg,71.14,2063,29
93,T92,T92,Bernhard Langer,71.14,1565,22
94,T92,T92,Joe Ogilvie,71.14,1992,28
95,T92,T92,Jeff Sluman,71.14,2063,29
96,97,97,Joey Sindelar,71.17,2064,29
97,98,98,Charles Howell III,71.18,1993,28
98,T99,T99,Bob Estes,71.2,1780,25
99,T99,T99,Bob May,71.2,1424,20
100,T101,T101,Jason Bohn,71.21,2065,29
101,T101,T101,Heath Slocum,71.21,2065,29
102,T103,T103,Woody Austin,71.23,2208,31
103,T103,T103,Robert Damron,71.23,2208,31
104,T103,T103,Vaughn Taylor,71.23,1852,26
105,106,106,Carlos Franco,71.24,2066,29
106,107,107,Marco Dawson,71.26,1924,27
107,108,108,Tag Ridings,71.28,2281,32
108,T109,T109,Craig Barlow,71.29,1497,21
109,T109,T109,Padraig Harrington,71.29,998,14
110,T109,T109,Shaun Micheel,71.29,1996,28
111,T109,T109,Kenny Perry,71.29,1497,21
112,T113,T113,Briny Baird,71.33,1712,24
113,T113,T113,Jonathan Kaye,71.33,2140,30
114,T113,T113,Patrick Sheehan,71.33,2354,33
115,T113,T113,Omar Uresti,71.33,1498,21
116,T117,T117,Arjun Atwal,71.34,2283,32
117,T117,T117,Shane Bertsch,71.34,2283,32
118,119,119,Todd Fischer,71.35,2426,34
119,T120,T120,Stephen Leaney,71.37,1927,27
120,T120,T120,Jeff Overton,71.37,1927,27
121,T122,T122,Mark Calcavecchia,71.38,1856,26
122,T122,T122,Paul Goydos,71.38,1713,24
123,T124,T124,Freddie Jacobson,71.39,1285,18
124,T124,T124,Nicholas Thompson,71.39,2213,31
125,126,126,Brett Quigley,71.41,2285,32
126,127,127,D.J. Trahan,71.42,2214,31
127,T128,T128,Henrik Bjornstad,71.43,2143,30
128,T128,T128,Jeff Gove,71.43,2000,28
129,130,130,John Cook,71.45,1572,22
130,131,131,Steve Jones,71.46,1858,26
131,T132,T132,J.B. Holmes,71.48,1787,25
132,T132,T132,Shigeki Maruyama,71.48,2073,29
133,T132,T132,Ryan Moore,71.48,1501,21
134,T135,T135,Ben Curtis,71.5,1859,26
135,T135,T135,Robert Garrigus,71.5,1859,26
136,T137,T137,J.P. Hayes,71.53,1359,19
137,T137,T137,Larry Mize,71.53,1216,17
138,139,139,Corey Pavin,71.55,1574,22
139,T140,T140,Eric Axley,71.61,2005,28
140,T140,T140,Bubba Dickerson,71.61,2220,31
141,T142,T142,Paul Azinger,71.62,2077,29
142,T142,T142,Tim Petrovic,71.62,2077,29
143,144,144,Brett Wetterich,71.64,1791,25
144,145,145,Rich Beem,71.65,1863,26
145,146,146,Troy Matteson,71.66,2293,32
146,T147,T147,Aaron Baddeley,71.67,1720,24
147,T147,T147,Kris Cox,71.67,1935,27
148,T149,T149,Kent Jones,71.68,2222,31
149,T149,T149,Paul Stankowski,71.68,1577,22
150,151,151,Kirk Triplett,71.71,1219,17
151,152,152,Carl Pettersson,71.74,1937,27
152,T153,T153,Brian Bateman,71.75,1722,24
153,T153,T153,Jason Gore,71.75,2009,28
154,155,155,Sean O'Hair,71.76,2081,29
155,156,156,Scott Gutschewski,71.78,1292,18
156,157,157,Justin Leonard,71.79,1723,24
157,158,158,Chris Couch,71.81,1939,27
158,T159,T159,Tim Herron,71.88,1869,26
159,T159,T159,Jeff Maggert,71.88,1869,26
160,T159,T159,José María Olazábal,71.88,1150,16
161,T159,T159,Ted Purdy,71.88,2300,32
162,163,163,Ian Leggatt,71.89,2013,28
163,164,164,David Branshaw,71.97,2087,29
164,T165,T165,Tommy Armour III,72.0,1656,23
165,T165,T165,James Driscoll,72.0,2088,29
166,T165,T165,Thomas Levet,72.0,1224,17
167,168,168,Ron Whittaker,72.11,1947,27
168,169,169,Brad Faxon,72.12,1875,26
169,170,170,Tom Lehman,72.17,1299,18
170,171,171,Greg Kraft,72.2,1805,25
171,T172,T172,Tjaart van der Walt,72.25,1445,20
172,T172,T172,Vance Veazey,72.25,1445,20
173,174,174,Doug Barron,72.26,1951,27
174,T175,T175,J.L. Lewis,72.29,1229,17
175,T175,T175,Roger Tambellini,72.29,1735,24
176,177,177,Lee Janzen,72.32,2025,28
177,178,178,Dudley Hart,72.33,1953,27
178,179,179,Jimmy Walker,72.35,1447,20
179,180,180,Mark Brooks,72.46,2536,35
180,181,181,"Wes Short, Jr.",72.47,2319,32
181,T182,T182,Len Mattiace,72.5,1595,22
182,T182,T182,Jon Mills,72.5,1885,26
183,184,184,David Duval,72.57,1669,23
184,185,185,John Daly,72.75,1455,20
185,186,186,Alex Aragon,72.76,1819,25
186,187,187,Greg Chalmers,72.78,1965,27
187,188,188,Matt Hansen,72.79,1747,24
188,189,189,Mathew Goggin,72.84,1821,25
189,190,190,Michael Connell,72.86,1530,21
190,191,191,"John Engler, Jr.",72.88,1895,26
191,192,192,Ryan Hietala,72.91,1604,22
192,193,193,Mark O'Meara,72.94,1240,17
193,194,194,Mike Sposa,73.04,1680,23
194,195,195,Hidemichi Tanaka,73.13,2194,30
195,196,196,Todd Hamilton,73.22,1977,27
