,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Luke Donald,66,2.81,160,57
1,2,2,Arron Oberholser,82,2.86,163,57
2,3,3,David Toms,76,2.88,150,52
3,T4,T4,Joe Durant,101,2.91,186,64
4,T4,T4,Brent Geiberger,99,2.91,198,68
5,T4,T4,Paul Goydos,72,2.91,166,57
6,T4,T4,Larry Mize,53,2.91,134,46
7,T4,T4,Scott Verplank,88,2.91,265,91
8,T9,T9,Stephen Ames,63,2.92,70,24
9,T9,T9,Olin Browne,108,2.92,213,73
10,T9,T9,Jim Furyk,89,2.92,155,53
11,T12,T12,Skip Kendall,72,2.93,205,70
12,T12,T12,Justin Rose,98,2.93,214,73
13,T12,T12,Mark Wilson,79,2.93,205,70
14,T15,T15,Steve Jones,83,2.94,194,66
15,T15,T15,Davis Love III,85,2.94,144,49
16,T15,T15,Geoff Ogilvy,76,2.94,106,36
17,T15,T15,Brett Quigley,109,2.94,212,72
18,T15,T15,Duffy Waldorf,96,2.94,241,82
19,T20,T20,Ben Curtis,86,2.95,177,60
20,T20,T20,Mathias Grönberg,92,2.95,215,73
21,T20,T20,Tom Pernice Jr.,108,2.95,280,95
22,T23,T23,Fred Funk,106,2.96,210,71
23,T23,T23,Shigeki Maruyama,94,2.96,207,70
24,T23,T23,Shaun Micheel,96,2.96,228,77
25,T23,T23,Corey Pavin,74,2.96,166,56
26,T23,T23,Adam Scott,70,2.96,133,45
27,T23,T23,Mike Weir,88,2.96,136,46
28,T29,T29,Stuart Appleby,83,2.97,178,60
29,T29,T29,Danny Ellis,68,2.97,181,61
30,T29,T29,Hunter Mahan,98,2.97,232,78
31,T32,T32,Jonathan Byrd,66,2.98,173,58
32,T32,T32,Chad Campbell,91,2.98,170,57
33,T32,T32,Lucas Glover,105,2.98,158,53
34,T32,T32,Bill Haas,99,2.98,182,61
35,T32,T32,Padraig Harrington,54,2.98,119,40
36,T32,T32,Tim Herron,82,2.98,134,45
37,T32,T32,Stephen Leaney,84,2.98,155,52
38,T32,T32,Tom Lehman,70,2.98,185,62
39,T32,T32,Steve Stricker,64,2.98,194,65
40,T32,T32,Brett Wetterich,82,2.98,173,58
41,T42,T42,Aaron Baddeley,78,2.99,215,72
42,T42,T42,Frank Lickliter II,99,2.99,221,74
43,T42,T42,John Senden,96,2.99,203,68
44,T45,T45,Michael Allen,84,3.0,144,48
45,T45,T45,Tommy Armour III,65,3.0,198,66
46,T45,T45,Jeff Brehaut,100,3.0,234,78
47,T45,T45,Zach Johnson,98,3.0,183,61
48,T45,T45,Peter Lonard,77,3.0,132,44
49,T45,T45,Daisuke Maruyama,83,3.0,195,65
50,T45,T45,David McKenzie,82,3.0,198,66
51,T45,T45,José María Olazábal,62,3.0,99,33
52,T45,T45,Heath Slocum,96,3.0,183,61
53,T45,T45,D.J. Trahan,92,3.0,183,61
54,T55,T55,David Branshaw,98,3.01,220,73
55,T55,T55,Richard Johnson,94,3.01,259,86
56,T55,T55,Jonathan Kaye,95,3.01,289,96
57,T55,T55,Ian Leggatt,80,3.01,214,71
58,T55,T55,Jeff Maggert,81,3.01,211,70
59,T55,T55,Joey Sindelar,90,3.01,229,76
60,T61,T61,Bart Bryant,87,3.02,175,58
61,T61,T61,Brian Davis,92,3.02,302,100
62,T61,T61,Ernie Els,69,3.02,148,49
63,T61,T61,Steve Flesch,119,3.02,317,105
64,T61,T61,Brian Gay,107,3.02,284,94
65,T61,T61,Mathew Goggin,72,3.02,184,61
66,T61,T61,Thomas Levet,53,3.02,133,44
67,T61,T61,Steve Lowery,99,3.02,175,58
68,T61,T61,Sean O'Hair,100,3.02,148,49
69,T61,T61,Ryan Palmer,101,3.02,163,54
70,T61,T61,Pat Perez,50,3.02,127,42
71,T61,T61,Jerry Smith,94,3.02,299,99
72,T61,T61,Vaughn Taylor,88,3.02,151,50
