,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
95,T96,T96,Tommy Armour III,71.0,426,6
96,T96,T96,Shane Bertsch,71.0,355,5
97,T96,T96,Brent Geiberger,71.0,284,4
98,T96,T96,Lucas Glover,71.0,142,2
99,T96,T96,Ryan Hietala,71.0,355,5
100,T96,T96,Jonathan Kaye,71.0,639,9
101,T96,T96,Skip Kendall,71.0,355,5
102,T96,T96,Peter Lonard,71.0,213,3
103,T96,T96,Steve Lowery,71.0,426,6
104,T96,T96,Jeff Maggert,71.0,497,7
105,T96,T96,David McKenzie,71.0,497,7
106,T96,T96,José María Olazábal,71.0,284,4
107,T96,T96,Heath Slocum,71.0,142,2
108,T96,T96,Roger Tambellini,71.0,497,7
109,T96,T96,David Toms,71.0,355,5
110,T96,T96,D.J. Trahan,71.0,639,9
111,T96,T96,Bob Tway,71.0,426,6
112,T96,T96,Brett Wetterich,71.0,355,5
113,114,114,Bo Van Pelt,71.13,569,8
114,T115,T115,Brad Faxon,71.14,498,7
115,T115,T115,Jeff Gove,71.14,498,7
116,T115,T115,Stephen Leaney,71.14,498,7
117,T115,T115,Ted Purdy,71.14,498,7
118,T115,T115,Camilo Villegas,71.14,498,7
119,120,120,Charles Howell III,71.17,427,6
120,T121,T121,Retief Goosen,71.2,356,5
121,T121,T121,Tim Herron,71.2,356,5
122,123,123,Troy Matteson,71.25,570,8
123,124,124,John Huston,71.27,784,11
124,T125,T125,Chris Couch,71.29,499,7
125,T125,T125,Mike Sposa,71.29,499,7
126,T127,T127,Chad Campbell,71.33,428,6
127,T127,T127,Steve Elkington,71.33,214,3
128,T127,T127,Freddie Jacobson,71.33,214,3
129,T127,T127,Pat Perez,71.33,214,3
130,T131,T131,Mark Calcavecchia,71.4,357,5
131,T131,T131,Jason Schultz,71.4,357,5
132,T133,T133,Mark Brooks,71.43,500,7
133,T133,T133,Greg Kraft,71.43,500,7
134,T135,T135,Rich Beem,71.5,286,4
135,T135,T135,Henrik Bjornstad,71.5,715,10
136,T135,T135,Brian Davis,71.5,572,8
137,T135,T135,Jason Gore,71.5,429,6
138,T135,T135,Steve Jones,71.5,429,6
139,T135,T135,Thomas Levet,71.5,286,4
140,T135,T135,Bob May,71.5,429,6
141,T135,T135,Tim Petrovic,71.5,572,8
142,T143,T143,Kris Cox,71.6,358,5
143,T143,T143,Patrick Sheehan,71.6,358,5
144,145,145,Alex Cejka,71.63,573,8
145,T146,T146,Billy Andrade,71.75,287,4
146,T146,T146,Jeff Brehaut,71.75,574,8
147,T146,T146,Fred Couples,71.75,287,4
148,T146,T146,Todd Hamilton,71.75,287,4
149,T146,T146,"Wes Short, Jr.",71.75,287,4
150,151,151,Will MacKenzie,71.78,646,9
151,T152,T152,Tim Clark,71.8,359,5
152,T152,T152,J.L. Lewis,71.8,359,5
153,154,154,Jesper Parnevik,71.86,503,7
154,155,155,James Driscoll,71.88,575,8
155,T156,T156,Eric Axley,72.0,720,10
156,T156,T156,Bill Haas,72.0,288,4
157,T156,T156,Richard Johnson,72.0,648,9
158,T156,T156,Justin Leonard,72.0,216,3
159,T156,T156,Geoff Ogilvy,72.0,288,4
160,T161,T161,Greg Chalmers,72.17,433,6
161,T161,T161,Danny Ellis,72.17,433,6
162,T163,T163,Jeff Overton,72.2,361,5
163,T163,T163,Nick Watney,72.2,361,5
164,T165,T165,"John Engler, Jr.",72.25,289,4
165,T165,T165,Paul Goydos,72.25,289,4
166,T165,T165,Carl Pettersson,72.25,289,4
167,T165,T165,Chris Smith,72.25,578,8
168,T169,T169,Bubba Dickerson,72.29,506,7
169,T169,T169,Billy Mayfair,72.29,506,7
170,171,171,Robert Damron,72.33,651,9
171,172,172,Chris DiMarco,72.4,362,5
172,T173,T173,Alex Aragon,72.5,580,8
173,T173,T173,Kenny Perry,72.5,435,6
174,T175,T175,Paul Azinger,72.6,363,5
175,T175,T175,Scott Gutschewski,72.6,363,5
176,T177,T177,David Duval,72.67,218,3
177,T177,T177,Ian Leggatt,72.67,436,6
178,T177,T177,Len Mattiace,72.67,436,6
179,180,180,Carlos Franco,72.71,509,7
180,181,181,Mark O'Meara,72.75,291,4
181,182,182,Brian Bateman,72.78,655,9
182,T183,T183,Bernhard Langer,72.83,437,6
183,T183,T183,Joey Sindelar,72.83,437,6
184,185,185,Dean Wilson,73.0,146,2
185,186,186,Jon Mills,73.2,366,5
186,187,187,Hidemichi Tanaka,73.38,587,8
187,188,188,Lee Janzen,73.5,441,6
188,189,189,Robert Gamez,73.56,662,9
189,190,190,Bart Bryant,73.67,442,6
190,191,191,John Daly,73.75,295,4
191,192,192,Tag Ridings,74.0,222,3
192,193,193,David Howell,74.5,149,2
193,194,194,Michael Connell,74.75,299,4
194,195,195,Joe Ogilvie,75.5,151,2
195,196,196,Stephen Ames,78.0,78,1
