,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
103,T102,T102,Stephen Leaney,84,-89,4.69,1420
104,T102,T102,Daisuke Maruyama,83,-89,4.67,1350
105,T102,T102,Jeff Overton,95,-89,4.71,1510
106,T107,T107,Bubba Dickerson,98,-88,4.73,1615
107,T107,T107,Ernie Els,69,-88,4.58,1060
108,T107,T107,Mathew Goggin,72,-88,4.63,1175
109,T110,T110,Fred Funk,106,-87,4.74,1695
110,T110,T110,Steve Stricker,64,-87,4.58,1025
111,T112,T112,Henrik Bjornstad,97,-86,4.73,1580
112,T112,T112,Lee Janzen,79,-86,4.69,1375
113,T112,T112,Jerry Smith,94,-86,4.72,1545
114,T112,T112,Mark Wilson,79,-86,4.68,1330
115,116,116,Tim Petrovic,95,-85,4.73,1565
116,T117,T117,José María Olazábal,62,-84,4.59,1015
117,T117,T117,Scott Verplank,88,-84,4.72,1490
118,T119,T119,Stephen Ames,63,-83,4.62,1095
119,T119,T119,Chris DiMarco,83,-83,4.68,1300
120,T119,T119,Paul Goydos,72,-83,4.66,1225
121,T122,T122,Adam Scott,70,-82,4.61,1060
122,T122,T122,Patrick Sheehan,104,-82,4.76,1685
123,T122,T122,Nicholas Thompson,96,-82,4.74,1565
124,125,125,Ryan Moore,68,-81,4.62,1065
125,T126,T126,James Driscoll,80,-80,4.7,1315
126,T126,T126,Chris Smith,67,-80,4.65,1145
127,T128,T128,Kris Cox,83,-79,4.71,1365
128,T128,T128,Ben Curtis,86,-79,4.72,1395
129,T128,T128,Justin Leonard,83,-79,4.68,1240
130,T131,T131,Bart Bryant,87,-78,4.72,1375
131,T131,T131,Jason Gore,86,-78,4.74,1475
132,133,133,David Toms,76,-77,4.65,1110
133,T134,T134,Robert Gamez,94,-76,4.75,1525
134,T134,T134,Retief Goosen,68,-76,4.64,1060
135,T134,T134,Tim Herron,82,-76,4.71,1310
136,T137,T137,Sergio Garcia,59,-74,4.62,985
137,T137,T137,Peter Lonard,77,-74,4.69,1180
138,T139,T139,Billy Andrade,78,-73,4.71,1255
139,T139,T139,Luke Donald,66,-73,4.64,1025
140,T139,T139,D.A. Points,82,-73,4.73,1345
141,T142,T142,J.P. Hayes,55,-72,4.62,940
142,T142,T142,Zach Johnson,98,-72,4.74,1410
143,T142,T142,Vance Veazey,59,-72,4.65,1025
144,145,145,John Huston,74,-71,4.71,1215
145,T146,T146,Jason Schultz,77,-69,4.73,1280
146,T146,T146,Ron Whittaker,81,-69,4.74,1310
147,148,148,Pat Perez,50,-68,4.63,915
148,149,149,Steve Jones,83,-67,4.76,1375
149,150,150,Bob Tway,81,-66,4.75,1310
150,T151,T151,Ian Leggatt,80,-65,4.75,1290
151,T151,T151,David McKenzie,82,-65,4.76,1345
152,T151,T151,Roger Tambellini,64,-65,4.69,1055
153,T154,T154,Jeff Maggert,81,-64,4.76,1360
154,T154,T154,Bob May,65,-64,4.7,1070
155,T156,T156,Skip Kendall,72,-63,4.75,1250
156,T156,T156,Ian Poulter,53,-63,4.65,900
157,T158,T158,David Duval,71,-62,4.73,1130
158,T158,T158,Steve Elkington,52,-62,4.64,865
159,160,160,Omar Uresti,61,-61,4.68,960
160,T161,T161,Mark Brooks,90,-60,4.81,1555
161,T161,T161,Padraig Harrington,54,-60,4.65,860
162,T161,T161,Kenny Perry,73,-60,4.72,1065
163,T164,T164,Brad Faxon,78,-59,4.78,1315
164,T164,T164,Scott Gutschewski,53,-59,4.67,895
165,T166,T166,Jon Mills,68,-58,4.74,1115
166,T166,T166,Jimmy Walker,60,-58,4.68,920
167,T168,T168,John Cook,67,-56,4.75,1115
168,T168,T168,Fred Couples,52,-56,4.66,830
169,T170,T170,Danny Ellis,68,-55,4.75,1090
170,T170,T170,Corey Pavin,74,-55,4.75,1090
171,T170,T170,Paul Stankowski,70,-55,4.76,1155
172,T173,T173,Todd Hamilton,72,-54,4.78,1240
173,T173,T173,Tom Lehman,70,-54,4.72,975
174,175,175,Doug Barron,74,-53,4.78,1225
175,176,176,Greg Kraft,79,-52,4.79,1250
176,177,177,Mike Sposa,68,-51,4.77,1100
177,T178,T178,Ryan Hietala,61,-50,4.75,990
178,T178,T178,Len Mattiace,59,-50,4.75,1000
179,180,180,J.L. Lewis,57,-48,4.76,995
180,T181,T181,Matt Hansen,68,-47,4.78,1090
181,T181,T181,Kirk Triplett,58,-47,4.76,970
182,T183,T183,John Daly,51,-46,4.75,910
183,T183,T183,"John Engler, Jr.",69,-46,4.8,1150
184,T185,T185,Tommy Armour III,65,-45,4.79,1090
185,T185,T185,Freddie Jacobson,56,-45,4.76,945
186,T187,T187,Thomas Levet,53,-44,4.74,840
187,T187,T187,Tjaart van der Walt,60,-44,4.77,940
188,189,189,Hidemichi Tanaka,74,-43,4.83,1245
189,T190,T190,Michael Connell,51,-41,4.75,810
190,T190,T190,Larry Mize,53,-41,4.77,905
191,192,192,Brian Bateman,69,-40,4.81,1055
192,193,193,Alex Aragon,63,-39,4.81,1030
193,194,194,David Howell,52,-37,4.76,775
194,195,195,Mark O'Meara,52,-36,4.8,910
195,196,196,Greg Chalmers,71,-24,4.89,1110
