,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,David Howell,52,2.88,46,16
1,2,2,Padraig Harrington,54,2.9,58,20
2,T3,T3,Jerry Kelly,100,2.91,189,65
3,T3,T3,Jason Schultz,77,2.91,201,69
4,T3,T3,Kirk Triplett,58,2.91,134,46
5,6,6,Steve Stricker,64,2.92,76,26
6,T7,T7,Jim Furyk,89,2.94,94,32
7,T7,T7,Thomas Levet,53,2.94,106,36
8,T9,T9,Justin Leonard,83,2.95,168,57
9,T9,T9,Peter Lonard,77,2.95,124,42
10,T11,T11,Robert Allenby,79,2.96,133,45
11,T11,T11,Stewart Cink,93,2.96,148,50
12,T11,T11,David Duval,71,2.96,240,81
13,T11,T11,Zach Johnson,98,2.96,133,45
14,T15,T15,Briny Baird,81,2.97,217,73
15,T15,T15,Brian Gay,107,2.97,232,78
16,T15,T15,Frank Lickliter II,99,2.97,178,60
17,T15,T15,Hunter Mahan,98,2.97,232,78
18,T15,T15,Geoff Ogilvy,76,2.97,95,32
19,T15,T15,Ian Poulter,53,2.97,95,32
20,T21,T21,John Cook,67,2.98,119,40
21,T21,T21,Jeff Sluman,101,2.98,197,66
22,T21,T21,Mike Weir,88,2.98,170,57
23,T24,T24,Stuart Appleby,83,3.0,90,30
24,T24,T24,Eric Axley,91,3.0,219,73
25,T24,T24,Henrik Bjornstad,97,3.0,243,81
26,T24,T24,Retief Goosen,68,3.0,60,20
27,T24,T24,Rory Sabbatini,84,3.0,123,41
28,T24,T24,Joey Sindelar,90,3.0,243,81
29,T30,T30,Olin Browne,108,3.01,232,77
30,T30,T30,Duffy Waldorf,96,3.01,211,70
31,T32,T32,J.B. Holmes,81,3.02,133,44
32,T32,T32,Steve Jones,83,3.02,196,65
33,T32,T32,Billy Mayfair,94,3.02,169,56
34,T32,T32,Shaun Micheel,96,3.02,175,58
35,T32,T32,Corey Pavin,74,3.02,151,50
36,T32,T32,Bo Van Pelt,102,3.02,172,57
37,T38,T38,Paul Azinger,87,3.03,221,73
38,T38,T38,Kris Cox,83,3.03,200,66
39,T38,T38,John Daly,51,3.03,97,32
40,T38,T38,Fred Funk,106,3.03,224,74
41,T38,T38,Robert Gamez,94,3.03,197,65
42,T38,T38,Mark O'Meara,52,3.03,100,33
43,T38,T38,Tom Pernice Jr.,108,3.03,176,58
44,T38,T38,Kenny Perry,73,3.03,88,29
45,T38,T38,Tag Ridings,103,3.03,276,91
46,T38,T38,Kevin Sutherland,100,3.03,264,87
47,T48,T48,Stephen Ames,63,3.04,137,45
48,T48,T48,Daniel Chopra,110,3.04,231,76
49,T48,T48,Fred Couples,52,3.04,73,24
50,T48,T48,Marco Dawson,87,3.04,149,49
51,T48,T48,Bill Haas,99,3.04,286,94
52,T48,T48,Bernhard Langer,77,3.04,146,48
53,T48,T48,José María Olazábal,62,3.04,73,24
54,T48,T48,Justin Rose,98,3.04,161,53
55,T48,T48,Vaughn Taylor,88,3.04,207,68
56,T57,T57,Billy Andrade,78,3.05,195,64
57,T57,T57,Rich Beem,85,3.05,195,64
58,T57,T57,Bart Bryant,87,3.05,134,44
59,T57,T57,Steve Flesch,119,3.05,201,66
60,T57,T57,Sergio Garcia,59,3.05,61,20
61,T57,T57,Paul Goydos,72,3.05,177,58
62,T57,T57,Ryan Moore,68,3.05,113,37
63,T57,T57,Dean Wilson,115,3.05,284,93
64,T65,T65,Michael Allen,84,3.06,257,84
65,T65,T65,Jason Bohn,104,3.06,214,70
66,T65,T65,Mark Calcavecchia,94,3.06,202,66
67,T65,T65,K.J. Choi,93,3.06,162,53
68,T65,T65,Brian Davis,92,3.06,190,62
69,T65,T65,Brad Faxon,78,3.06,214,70
70,T65,T65,Mathew Goggin,72,3.06,162,53
71,T65,T65,Charley Hoffman,100,3.06,248,81
72,T65,T65,Richard Johnson,94,3.06,159,52
73,T65,T65,Patrick Sheehan,104,3.06,312,102
74,T65,T65,Omar Uresti,61,3.06,202,66
75,T76,T76,Chad Campbell,91,3.07,141,46
76,T76,T76,J.J. Henry,96,3.07,141,46
77,T76,T76,Freddie Jacobson,56,3.07,135,44
78,T76,T76,Len Mattiace,59,3.07,187,61
79,T76,T76,Bob May,65,3.07,172,56
80,T76,T76,Jon Mills,68,3.07,224,73
81,T76,T76,Jerry Smith,94,3.07,175,57
82,T76,T76,Scott Verplank,88,3.07,129,42
83,T84,T84,Joe Durant,101,3.08,286,93
84,T84,T84,"John Engler, Jr.",69,3.08,237,77
85,T84,T84,Brent Geiberger,99,3.08,342,111
86,T84,T84,J.L. Lewis,57,3.08,148,48
87,T84,T84,Troy Matteson,101,3.08,237,77
88,T84,T84,Larry Mize,53,3.08,154,50
89,T84,T84,Sean O'Hair,100,3.08,191,62
90,T84,T84,Ryan Palmer,101,3.08,274,89
91,T84,T84,Brett Quigley,109,3.08,228,74
92,T84,T84,Vijay Singh,103,3.08,37,12
93,T84,T84,Ron Whittaker,81,3.08,336,109
94,T95,T95,David Branshaw,98,3.09,263,85
95,T95,T95,Tim Clark,80,3.09,102,33
96,T95,T95,Bob Estes,85,3.09,164,53
97,T95,T95,Steve Lowery,99,3.09,269,87
98,T95,T95,Mike Sposa,68,3.09,136,44
99,T95,T95,Jimmy Walker,60,3.09,204,66
100,T101,T101,Tommy Armour III,65,3.1,152,49
101,T101,T101,Shane Bertsch,104,3.1,273,88
102,T101,T101,Mark Brooks,90,3.1,304,98
