,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Tiger Woods,34.42,413,12
1,2,2,Jesper Parnevik,34.59,588,17
2,3,3,Tjaart van der Walt,34.63,277,8
3,4,4,Frank Lickliter II,34.65,693,20
4,5,5,Greg Chalmers,34.67,208,6
5,6,6,Brian Gay,34.68,763,22
6,7,7,Stewart Cink,34.7,694,20
7,8,8,Brett Wetterich,34.81,557,16
8,9,9,Jonathan Byrd,34.85,453,13
9,10,10,Hunter Mahan,34.9,733,21
10,T11,T11,Jason Bohn,34.91,803,23
11,T11,T11,Paul Goydos,34.91,384,11
12,13,13,Steve Stricker,34.93,524,15
13,14,14,Billy Mayfair,34.94,629,18
14,15,15,Brett Quigley,34.95,699,20
15,T16,T16,Ryuji Imada,35.0,735,21
16,T16,T16,Shigeki Maruyama,35.0,630,18
17,18,18,Fred Funk,35.08,842,24
18,19,19,Bob May,35.09,386,11
19,T20,T20,Jim Furyk,35.1,737,21
20,T20,T20,Vance Veazey,35.1,351,10
21,22,22,John Rollins,35.11,632,18
22,23,23,Scott Gutschewski,35.14,246,7
23,24,24,Ian Poulter,35.17,422,12
24,25,25,Paul Azinger,35.19,563,16
25,26,26,Dudley Hart,35.2,528,15
26,27,27,Trevor Immelman,35.21,669,19
27,T28,T28,Brian Bateman,35.22,317,9
28,T28,T28,Shaun Micheel,35.22,634,18
29,T30,T30,Luke Donald,35.27,529,15
30,T30,T30,Joe Durant,35.27,776,22
31,T32,T32,Steve Jones,35.29,494,14
32,T32,T32,Vijay Singh,35.29,847,24
33,T32,T32,Bubba Watson,35.29,494,14
34,35,35,José María Olazábal,35.31,459,13
35,T36,T36,J.J. Henry,35.32,671,19
36,T36,T36,Jeff Overton,35.32,671,19
37,T36,T36,Carl Pettersson,35.32,671,19
38,T39,T39,K.J. Choi,35.38,743,21
39,T39,T39,Will MacKenzie,35.38,566,16
40,T39,T39,Adam Scott,35.38,566,16
41,T39,T39,Omar Uresti,35.38,283,8
42,43,43,Bill Haas,35.39,637,18
43,T44,T44,Brent Geiberger,35.4,708,20
44,T44,T44,Mathew Goggin,35.4,354,10
45,T46,T46,Jonathan Kaye,35.41,602,17
46,T46,T46,Heath Slocum,35.41,602,17
47,48,48,John Senden,35.42,673,19
48,T49,T49,Stephen Leaney,35.47,532,15
49,T49,T49,Joe Ogilvie,35.47,603,17
50,T49,T49,Duffy Waldorf,35.47,674,19
51,T52,T52,Stephen Ames,35.5,426,12
52,T52,T52,Larry Mize,35.5,284,8
53,T52,T52,Joey Sindelar,35.5,568,16
54,T52,T52,D.J. Trahan,35.5,497,14
55,56,56,Greg Owen,35.53,533,15
56,57,57,Bernhard Langer,35.54,462,13
57,T58,T58,Brian Davis,35.56,640,18
58,T58,T58,Patrick Sheehan,35.56,569,16
59,T60,T60,Doug Barron,35.6,356,10
60,T60,T60,Jeff Brehaut,35.6,534,15
61,T60,T60,David Howell,35.6,356,10
62,T63,T63,Charles Howell III,35.63,677,19
63,T63,T63,Nick Watney,35.63,677,19
64,65,65,Billy Andrade,35.64,499,14
65,T66,T66,Phil Mickelson,35.65,606,17
66,T66,T66,Ryan Palmer,35.65,713,20
67,T68,T68,Michael Connell,35.67,107,3
68,T68,T68,Harrison Frazar,35.67,642,18
69,T68,T68,Greg Kraft,35.67,428,12
70,T68,T68,Justin Leonard,35.67,535,15
71,T68,T68,Kenny Perry,35.67,535,15
72,T68,T68,Jerry Smith,35.67,642,18
73,74,74,Chad Campbell,35.68,678,19
74,75,75,Tim Petrovic,35.69,571,16
75,T76,T76,David Branshaw,35.7,714,20
76,T76,T76,Ian Leggatt,35.7,357,10
77,78,78,Ben Curtis,35.71,607,17
78,T79,T79,Stuart Appleby,35.72,643,18
79,T79,T79,Ted Purdy,35.72,643,18
80,T81,T81,Woody Austin,35.73,786,22
81,T81,T81,Briny Baird,35.73,536,15
82,T81,T81,Chris Couch,35.73,393,11
83,T81,T81,Daisuke Maruyama,35.73,536,15
84,T81,T81,Bob Tway,35.73,536,15
85,86,86,J.P. Hayes,35.75,286,8
86,T87,T87,Troy Matteson,35.78,644,18
87,T87,T87,Camilo Villegas,35.78,644,18
88,T87,T87,Jimmy Walker,35.78,322,9
89,T90,T90,Aaron Baddeley,35.79,501,14
90,T90,T90,Scott Verplank,35.79,680,19
91,T90,T90,Charles Warren,35.79,680,19
92,T93,T93,Jason Schultz,35.8,358,10
93,T93,T93,David Toms,35.8,537,15
94,T95,T95,Eric Axley,35.81,573,16
95,T95,T95,Lucas Glover,35.81,752,21
96,T97,T97,Michael Allen,35.82,609,17
97,T97,T97,John Cook,35.82,394,11
