,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
93,T80,T80,Arron Oberholser,82,4.06,1875,462
94,T80,T80,Joe Ogilvie,95,4.06,1962,483
95,T80,T80,Patrick Sheehan,104,4.06,2030,500
96,T80,T80,Jeff Sluman,101,4.06,2093,515
97,T80,T80,Jerry Smith,94,4.06,1643,405
98,T80,T80,Kevin Sutherland,100,4.06,1992,491
99,T100,T100,Tommy Armour III,65,4.07,1205,296
100,T100,T100,Kris Cox,83,4.07,1668,410
101,T100,T100,Chris DiMarco,83,4.07,1634,401
102,T100,T100,Steve Elkington,52,4.07,1098,270
103,T100,T100,Sergio Garcia,59,4.07,1238,304
104,T100,T100,Retief Goosen,68,4.07,1530,376
105,T100,T100,Padraig Harrington,54,4.07,1157,284
106,T100,T100,John Huston,74,4.07,1293,318
107,T100,T100,Ryuji Imada,105,4.07,2037,501
108,T100,T100,Jonathan Kaye,95,4.07,1838,452
109,T100,T100,Will MacKenzie,91,4.07,1956,481
110,T100,T100,Justin Rose,98,4.07,2298,564
111,T100,T100,Omar Uresti,61,4.07,1179,290
112,T100,T100,Brett Wetterich,82,4.07,1899,467
113,T114,T114,Arjun Atwal,97,4.08,2196,538
114,T114,T114,Briny Baird,81,4.08,1936,475
115,T114,T114,Craig Barlow,77,4.08,1441,353
116,T114,T114,Jason Bohn,104,4.08,2079,510
117,T114,T114,Tim Clark,80,4.08,1781,437
118,T114,T114,Ben Crane,85,4.08,1684,413
119,T114,T114,Brian Davis,92,4.08,1590,390
120,T114,T114,David Duval,71,4.08,1345,330
121,T114,T114,Brent Geiberger,99,4.08,1936,475
122,T114,T114,Jason Gore,86,4.08,1543,378
123,T114,T114,David Howell,52,4.08,901,221
124,T114,T114,Charles Howell III,96,4.08,1630,400
125,T114,T114,Justin Leonard,83,4.08,1895,465
126,T114,T114,Jeff Maggert,81,4.08,1794,440
127,T114,T114,Geoff Ogilvy,76,4.08,1650,404
128,T114,T114,José María Olazábal,62,4.08,1150,282
129,T114,T114,Tom Pernice Jr.,108,4.08,2365,579
130,T114,T114,Tim Petrovic,95,4.08,1535,376
131,T114,T114,D.A. Points,82,4.08,1646,403
132,T114,T114,Rory Sabbatini,84,4.08,1656,406
133,T114,T114,Jason Schultz,77,4.08,1587,389
134,T114,T114,Chris Smith,67,4.08,1589,389
135,T114,T114,Bo Van Pelt,102,4.08,2354,577
136,T137,T137,Greg Chalmers,71,4.09,1210,296
137,T137,T137,Todd Fischer,101,4.09,2100,514
138,T137,T137,Peter Lonard,77,4.09,1648,403
139,T137,T137,Davis Love III,85,4.09,1580,386
140,T137,T137,Hunter Mahan,98,4.09,2091,511
141,T137,T137,Shaun Micheel,96,4.09,2129,521
142,T137,T137,Jesper Parnevik,84,4.09,1708,418
143,T137,T137,Kirk Triplett,58,4.09,1105,270
144,T145,T145,Aaron Baddeley,78,4.1,1618,395
145,T145,T145,Rich Beem,85,4.1,1759,429
146,T145,T145,Chris Couch,75,4.1,1456,355
147,T145,T145,Ben Curtis,86,4.1,1836,448
148,T145,T145,Danny Ellis,68,4.1,1033,252
149,T145,T145,Carlos Franco,86,4.1,1752,427
150,T145,T145,Robert Garrigus,85,4.1,1724,420
151,T145,T145,Dudley Hart,83,4.1,1779,434
152,T145,T145,Ryan Hietala,61,4.1,1123,274
153,T145,T145,Steve Jones,83,4.1,1628,397
154,T145,T145,Ian Leggatt,80,4.1,1639,400
155,T145,T145,Rod Pampling,89,4.1,1815,443
156,T145,T145,Carl Pettersson,95,4.1,1960,478
157,T145,T145,Ted Purdy,103,4.1,2148,524
158,T145,T145,Chris Riley,86,4.1,1852,452
159,T145,T145,John Rollins,93,4.1,2056,502
160,T145,T145,Mike Sposa,68,4.1,1071,261
161,T145,T145,Duffy Waldorf,96,4.1,1737,424
162,T163,T163,Alex Aragon,63,4.11,1179,287
163,T163,T163,Fred Couples,52,4.11,1047,255
164,T163,T163,Bubba Dickerson,98,4.11,1819,443
165,T163,T163,Lee Janzen,79,4.11,1523,371
166,T163,T163,J.L. Lewis,57,4.11,1201,292
167,T163,T163,Sean O'Hair,100,4.11,1857,452
168,T163,T163,Corey Pavin,74,4.11,1455,354
169,T163,T163,D.J. Trahan,92,4.11,1862,453
170,T171,T171,Mark Brooks,90,4.12,1973,479
171,T171,T171,Mark Calcavecchia,94,4.12,1959,476
172,T171,T171,John Daly,51,4.12,852,207
173,T171,T171,Greg Kraft,79,4.12,1523,370
174,T171,T171,Mark O'Meara,52,4.12,943,229
175,T171,T171,Vance Veazey,59,4.12,1083,263
176,T177,T177,Michael Connell,51,4.13,1000,242
177,T177,T177,Mathew Goggin,72,4.13,1444,350
178,T177,T177,Tag Ridings,103,4.13,2075,503
179,T177,T177,"Wes Short, Jr.",96,4.13,2063,499
180,T177,T177,Bob Tway,81,4.13,1626,394
181,T182,T182,Olin Browne,108,4.14,1964,474
182,T182,T182,Brad Faxon,78,4.14,1395,337
183,T182,T182,Jon Mills,68,4.14,1341,324
184,T185,T185,"John Engler, Jr.",69,4.15,1477,356
185,T185,T185,Pat Perez,50,4.15,954,230
186,T185,T185,Nicholas Thompson,96,4.15,1880,453
187,T188,T188,Tom Lehman,70,4.16,1110,267
188,T188,T188,Thomas Levet,53,4.16,965,232
189,T188,T188,Jimmy Walker,60,4.16,1309,315
190,T188,T188,Ron Whittaker,81,4.16,1680,404
191,T192,T192,James Driscoll,80,4.17,1655,397
192,T192,T192,Len Mattiace,59,4.17,1271,305
193,T192,T192,Roger Tambellini,64,4.17,1354,325
194,195,195,Todd Hamilton,72,4.19,1378,329
195,196,196,Hidemichi Tanaka,74,4.2,1589,378
