,Tenth_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_3_Scoring_Average_AVG,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
122,123,123,Pat Perez,71.75,287,4
123,T124,T124,Shane Bertsch,72.0,288,4
124,T124,T124,Jeff Brehaut,72.0,216,3
125,T124,T124,Olin Browne,72.0,216,3
126,T124,T124,Kris Cox,72.0,216,3
127,T124,T124,Robert Damron,72.0,360,5
128,T124,T124,Ernie Els,72.0,144,2
129,T124,T124,Dudley Hart,72.0,72,1
130,T124,T124,Charles Howell III,72.0,216,3
131,T124,T124,Peter Lonard,72.0,72,1
132,T124,T124,Bob May,72.0,144,2
133,T124,T124,Ryan Palmer,72.0,216,3
134,T124,T124,Ted Purdy,72.0,360,5
135,T124,T124,Jason Schultz,72.0,144,2
136,137,137,Chris Riley,72.25,289,4
137,T138,T138,Aaron Baddeley,72.33,217,3
138,T138,T138,Craig Barlow,72.33,217,3
139,T138,T138,Brandt Jobe,72.33,217,3
140,T138,T138,Bob Tway,72.33,217,3
141,142,142,Marco Dawson,72.4,362,5
142,T143,T143,Briny Baird,72.5,145,2
143,T143,T143,Chris Couch,72.5,145,2
144,T143,T143,Charley Hoffman,72.5,145,2
145,T143,T143,Steve Jones,72.5,145,2
146,T143,T143,Shigeki Maruyama,72.5,145,2
147,148,148,Ryan Hietala,72.67,218,3
148,T149,T149,James Driscoll,73.0,73,1
149,T149,T149,Nathan Green,73.0,219,3
150,T149,T149,Matt Hansen,73.0,73,1
151,T149,T149,J.P. Hayes,73.0,146,2
152,T149,T149,Steve Lowery,73.0,73,1
153,T154,T154,Tommy Armour III,73.33,220,3
154,T154,T154,Woody Austin,73.33,220,3
155,T156,T156,Bill Haas,73.5,147,2
156,T156,T156,Larry Mize,73.5,147,2
157,T156,T156,Roger Tambellini,73.5,147,2
158,T159,T159,Henrik Bjornstad,74.0,74,1
159,T159,T159,Ben Crane,74.0,74,1
160,T159,T159,Todd Hamilton,74.0,148,2
161,T159,T159,Billy Mayfair,74.0,148,2
162,T159,T159,Heath Slocum,74.0,74,1
163,T159,T159,Bo Van Pelt,74.0,74,1
164,165,165,Brad Faxon,74.25,297,4
165,166,166,Davis Love III,74.5,149,2
166,T167,T167,"John Engler, Jr.",75.0,150,2
167,T167,T167,Retief Goosen,75.0,75,1
168,T167,T167,Padraig Harrington,75.0,75,1
169,T167,T167,José María Olazábal,75.0,75,1
170,T167,T167,Patrick Sheehan,75.0,75,1
171,172,172,Robert Garrigus,75.33,226,3
172,T173,T173,Mark Calcavecchia,75.5,302,4
173,T173,T173,Will MacKenzie,75.5,151,2
174,T173,T173,Carl Pettersson,75.5,151,2
175,176,176,Daisuke Maruyama,75.67,227,3
176,177,177,Len Mattiace,76.5,153,2
177,178,178,Hidemichi Tanaka,77.0,77,1
178,179,179,Tim Clark,78.0,78,1
179,180,180,Ian Poulter,79.0,79,1
180,181,181,Carlos Franco,81.0,81,1
