,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,55,4.47,438,98
1,2,2,John Rollins,93,4.52,736,163
2,3,3,José María Olazábal,62,4.53,485,107
3,4,4,Mathew Goggin,72,4.55,537,118
4,T5,T5,Stephen Ames,63,4.57,539,118
5,T5,T5,Lucas Glover,105,4.57,809,177
6,T5,T5,Arron Oberholser,82,4.57,589,129
7,T8,T8,Greg Owen,79,4.58,683,149
8,T8,T8,Tom Pernice Jr.,108,4.58,797,174
9,T8,T8,Vijay Singh,103,4.58,787,172
10,T8,T8,Nick Watney,97,4.58,778,170
11,T12,T12,Trevor Immelman,86,4.59,657,143
12,T12,T12,Jesper Parnevik,84,4.59,688,150
13,T12,T12,Steve Stricker,64,4.59,482,105
14,T15,T15,Joe Durant,101,4.6,814,177
15,T15,T15,Harrison Frazar,95,4.6,740,161
16,T15,T15,Phil Mickelson,74,4.6,607,132
17,T15,T15,Pat Perez,50,4.6,451,98
18,T15,T15,Vance Veazey,59,4.6,465,101
19,T20,T20,Robert Allenby,79,4.61,623,135
20,T20,T20,Stewart Cink,93,4.61,664,144
21,T20,T20,Davis Love III,85,4.61,636,138
22,T20,T20,Chris Smith,67,4.61,544,118
23,T20,T20,Bubba Watson,83,4.61,645,140
24,T25,T25,Craig Barlow,77,4.62,600,130
25,T25,T25,Jason Bohn,104,4.62,841,182
26,T25,T25,Jonathan Byrd,66,4.62,554,120
27,T25,T25,Ernie Els,69,4.62,522,113
28,T25,T25,Rod Pampling,89,4.62,675,146
29,T25,T25,Justin Rose,98,4.62,749,162
30,T25,T25,Adam Scott,70,4.62,522,113
31,T25,T25,Brett Wetterich,82,4.62,674,146
32,T33,T33,Luke Donald,66,4.63,519,112
33,T33,T33,J.P. Hayes,55,4.63,426,92
34,T33,T33,J.J. Henry,96,4.63,755,163
35,T33,T33,Will MacKenzie,91,4.63,704,152
36,T33,T33,Daisuke Maruyama,83,4.63,639,138
37,T33,T33,Ryan Moore,68,4.63,509,110
38,T33,T33,Sean O'Hair,100,4.63,819,177
39,T33,T33,D.J. Trahan,92,4.63,723,156
40,T41,T41,Henrik Bjornstad,97,4.64,747,161
41,T41,T41,Daniel Chopra,110,4.64,901,194
42,T41,T41,Tim Clark,80,4.64,692,149
43,T41,T41,Chris Couch,75,4.64,613,132
44,T41,T41,Jim Furyk,89,4.64,701,151
45,T41,T41,Mathias Grönberg,92,4.64,701,151
46,T41,T41,Ryan Palmer,101,4.64,780,168
47,T41,T41,Kevin Sutherland,100,4.64,788,170
48,T49,T49,Paul Azinger,87,4.65,661,142
49,T49,T49,Shane Bertsch,104,4.65,833,179
50,T49,T49,Brian Davis,92,4.65,726,156
51,T49,T49,Paul Goydos,72,4.65,576,124
52,T49,T49,Dudley Hart,83,4.65,619,133
53,T49,T49,Freddie Jacobson,56,4.65,442,95
54,T49,T49,Frank Lickliter II,99,4.65,748,161
55,T49,T49,Hunter Mahan,98,4.65,763,164
56,T49,T49,Carl Pettersson,95,4.65,744,160
57,T49,T49,Omar Uresti,61,4.65,460,99
58,T49,T49,Bo Van Pelt,102,4.65,814,175
59,T60,T60,Billy Andrade,78,4.66,578,124
60,T60,T60,Briny Baird,81,4.66,610,131
61,T60,T60,Fred Couples,52,4.66,401,86
62,T60,T60,David Duval,71,4.66,559,120
63,T60,T60,Steve Elkington,52,4.66,415,89
64,T60,T60,Todd Fischer,101,4.66,816,175
65,T60,T60,Brian Gay,107,4.66,844,181
66,T60,T60,Retief Goosen,68,4.66,513,110
67,T60,T60,Padraig Harrington,54,4.66,401,86
68,T60,T60,Steve Lowery,99,4.66,788,169
69,T60,T60,Brett Quigley,109,4.66,820,176
70,T60,T60,John Senden,96,4.66,769,165
71,T60,T60,David Toms,76,4.66,527,113
72,T73,T73,Sergio Garcia,59,4.67,495,106
73,T73,T73,Ryuji Imada,105,4.67,785,168
74,T73,T73,Jerry Kelly,100,4.67,826,177
75,T73,T73,Bernhard Langer,77,4.67,588,126
76,T73,T73,Troy Matteson,101,4.67,803,172
77,T73,T73,Joe Ogilvie,95,4.67,728,156
78,T73,T73,Geoff Ogilvy,76,4.67,574,123
79,T73,T73,Vaughn Taylor,88,4.67,715,153
80,T81,T81,Marco Dawson,87,4.68,716,153
81,T81,T81,Brandt Jobe,91,4.68,739,158
82,T81,T81,Rory Sabbatini,84,4.68,678,145
83,T81,T81,Mike Weir,88,4.68,730,156
84,T85,T85,Michael Allen,84,4.69,676,144
85,T85,T85,Rich Beem,85,4.69,699,149
86,T85,T85,Robert Damron,91,4.69,751,160
87,T85,T85,Chris DiMarco,83,4.69,642,137
88,T85,T85,James Driscoll,80,4.69,629,134
89,T85,T85,Fred Funk,106,4.69,802,171
90,T85,T85,Brent Geiberger,99,4.69,737,157
91,T85,T85,Ryan Hietala,61,4.69,469,100
92,T85,T85,Charley Hoffman,100,4.69,792,169
93,T85,T85,Stephen Leaney,84,4.69,671,143
94,T85,T85,Ian Leggatt,80,4.69,614,131
95,T85,T85,Justin Leonard,83,4.69,577,123
96,T85,T85,Peter Lonard,77,4.69,568,121
97,T85,T85,Billy Mayfair,94,4.69,745,159
98,T85,T85,Tim Petrovic,95,4.69,741,158
99,T85,T85,Ian Poulter,53,4.69,422,90
100,T85,T85,Heath Slocum,96,4.69,759,162
101,T85,T85,Jerry Smith,94,4.69,760,162
102,T103,T103,Nathan Green,108,4.7,818,174
103,T103,T103,J.B. Holmes,81,4.7,621,132
104,T103,T103,Charles Howell III,96,4.7,747,159
105,T103,T103,Lee Janzen,79,4.7,658,140
106,T103,T103,Jonathan Kaye,95,4.7,714,152
107,T103,T103,Shaun Micheel,96,4.7,780,166
108,T103,T103,Jeff Overton,95,4.7,709,151
109,T103,T103,Chris Riley,86,4.7,667,142
110,T103,T103,Charles Warren,93,4.7,742,158
111,T112,T112,Stuart Appleby,83,4.71,659,140
112,T112,T112,Woody Austin,107,4.71,857,182
113,T112,T112,David Branshaw,98,4.71,820,174
114,T112,T112,Jeff Brehaut,100,4.71,806,171
115,T112,T112,Alex Cejka,93,4.71,744,158
116,T112,T112,Kris Cox,83,4.71,650,138
117,T112,T112,Robert Garrigus,85,4.71,678,144
118,T112,T112,Kent Jones,103,4.71,819,174
119,T112,T112,Joey Sindelar,90,4.71,726,154
120,T112,T112,Roger Tambellini,64,4.71,509,108
121,T112,T112,Dean Wilson,115,4.71,905,192
122,T112,T112,Mark Wilson,79,4.71,640,136
123,T124,T124,Bart Bryant,87,4.72,670,142
124,T124,T124,K.J. Choi,93,4.72,741,157
125,T124,T124,Bubba Dickerson,98,4.72,784,166
126,T124,T124,Carlos Franco,86,4.72,713,151
127,T124,T124,Bill Haas,99,4.72,789,167
128,T124,T124,Tom Lehman,70,4.72,481,102
129,T124,T124,Duffy Waldorf,96,4.72,764,162
130,T131,T131,Chad Campbell,91,4.73,714,151
131,T131,T131,Michael Connell,51,4.73,388,82
132,T131,T131,Ben Curtis,86,4.73,676,143
133,T131,T131,John Huston,74,4.73,587,124
134,T131,T131,Richard Johnson,94,4.73,761,161
135,T131,T131,Steve Jones,83,4.73,662,140
136,T131,T131,Ted Purdy,103,4.73,860,182
137,T131,T131,Jason Schultz,77,4.73,629,133
138,T131,T131,Mike Sposa,68,4.73,525,111
139,T131,T131,Jimmy Walker,60,4.73,468,99
140,T141,T141,Arjun Atwal,97,4.74,768,162
141,T141,T141,Ben Crane,85,4.74,650,137
142,T141,T141,Steve Flesch,119,4.74,925,195
143,T141,T141,Jeff Gove,91,4.74,706,149
144,T141,T141,Scott Gutschewski,53,4.74,431,91
145,T141,T141,Shigeki Maruyama,94,4.74,711,150
146,T141,T141,Tag Ridings,103,4.74,824,174
147,T148,T148,Olin Browne,108,4.75,817,172
148,T148,T148,John Cook,67,4.75,542,114
149,T148,T148,Bob May,65,4.75,503,106
150,T148,T148,Kenny Perry,73,4.75,523,110
151,T148,T148,D.A. Points,82,4.75,656,138
152,T148,T148,Camilo Villegas,95,4.75,741,156
153,T154,T154,Mark Calcavecchia,94,4.76,781,164
154,T154,T154,Bob Estes,85,4.76,681,143
155,T154,T154,Robert Gamez,94,4.76,752,158
156,T154,T154,Greg Kraft,79,4.76,604,127
157,T154,T154,Bob Tway,81,4.76,633,133
158,T154,T154,Scott Verplank,88,4.76,771,162
159,T160,T160,Matt Hansen,68,4.77,529,111
160,T160,T160,Len Mattiace,59,4.77,496,104
161,T160,T160,David McKenzie,82,4.77,668,140
162,T160,T160,"Wes Short, Jr.",96,4.77,758,159
163,T160,T160,Nicholas Thompson,96,4.77,772,162
