,Back_9_Round_5_Scoring_Average_RANK THIS WEEK,Back_9_Round_5_Scoring_Average_RANK LAST WEEK,Back_9_Round_5_Scoring_Average_PLAYER NAME,Back_9_Round_5_Scoring_Average_AVG,Back_9_Round_5_Scoring_Average_TOTAL STROKES,Back_9_Round_5_Scoring_Average_TOTAL ROUNDS
0,T1,T1,David Branshaw,32.0,32,1
1,T1,T1,Lucas Glover,32.0,32,1
2,T1,T1,Troy Matteson,32.0,32,1
3,T4,T4,Arjun Atwal,33.0,33,1
4,T4,T4,Fred Couples,33.0,33,1
5,T4,T4,Robert Garrigus,33.0,33,1
6,T4,T4,Ryuji Imada,33.0,33,1
7,T4,T4,Tom Pernice Jr.,33.0,33,1
8,T4,T4,Carl Pettersson,33.0,33,1
9,T4,T4,Tag Ridings,33.0,33,1
10,T11,T11,Billy Andrade,34.0,34,1
11,T11,T11,Daniel Chopra,34.0,34,1
12,T11,T11,John Huston,34.0,34,1
13,T11,T11,Jerry Kelly,34.0,34,1
14,T11,T11,Jesper Parnevik,34.0,34,1
15,T11,T11,John Rollins,34.0,34,1
16,T11,T11,Jeff Sluman,34.0,34,1
17,T18,T18,John Cook,35.0,35,1
18,T18,T18,Brian Davis,35.0,35,1
19,T18,T18,David Duval,35.0,35,1
20,T18,T18,Bob Estes,35.0,35,1
21,T18,T18,Steve Flesch,35.0,35,1
22,T18,T18,Fred Funk,35.0,35,1
23,T18,T18,Dudley Hart,35.0,35,1
24,T18,T18,Brandt Jobe,35.0,35,1
25,T18,T18,Billy Mayfair,35.0,35,1
26,T18,T18,Phil Mickelson,35.0,35,1
27,T18,T18,Patrick Sheehan,35.0,35,1
28,T18,T18,Heath Slocum,35.0,35,1
29,T30,T30,Paul Azinger,36.0,36,1
30,T30,T30,Shane Bertsch,36.0,36,1
31,T30,T30,Olin Browne,36.0,36,1
32,T30,T30,Mark Calcavecchia,36.0,36,1
33,T30,T30,Tim Clark,36.0,36,1
34,T30,T30,Robert Gamez,36.0,36,1
35,T30,T30,Paul Goydos,36.0,36,1
36,T30,T30,Bill Haas,36.0,36,1
37,T30,T30,Richard Johnson,36.0,36,1
38,T30,T30,Steve Jones,36.0,36,1
39,T30,T30,Bernhard Langer,36.0,36,1
40,T30,T30,Justin Leonard,36.0,36,1
41,T30,T30,J.L. Lewis,36.0,36,1
42,T30,T30,Mark O'Meara,36.0,36,1
43,T30,T30,Ryan Palmer,36.0,36,1
44,T30,T30,Justin Rose,36.0,36,1
45,T30,T30,Kevin Sutherland,36.0,36,1
46,T30,T30,Scott Verplank,36.0,36,1
47,T30,T30,Mike Weir,36.0,36,1
48,T49,T49,Stephen Ames,37.0,37,1
49,T49,T49,Woody Austin,37.0,37,1
50,T49,T49,Rich Beem,37.0,37,1
51,T49,T49,Jeff Brehaut,37.0,37,1
52,T49,T49,Chad Campbell,37.0,37,1
53,T49,T49,Alex Cejka,37.0,37,1
54,T49,T49,Steve Elkington,37.0,37,1
55,T49,T49,Todd Fischer,37.0,37,1
56,T49,T49,Tim Herron,37.0,37,1
57,T49,T49,Jeff Maggert,37.0,37,1
58,T49,T49,Shaun Micheel,37.0,37,1
59,T49,T49,Joe Ogilvie,37.0,37,1
60,T49,T49,Greg Owen,37.0,37,1
61,T49,T49,D.A. Points,37.0,37,1
62,T49,T49,Rory Sabbatini,37.0,37,1
63,T49,T49,Dean Wilson,37.0,37,1
64,T65,T65,Michael Allen,38.0,38,1
65,T65,T65,Doug Barron,38.0,38,1
66,T65,T65,Nick Watney,38.0,38,1
67,T68,T68,Craig Barlow,39.0,39,1
68,T68,T68,Ben Curtis,39.0,39,1
69,T68,T68,Joe Durant,39.0,39,1
70,T68,T68,Brian Gay,39.0,39,1
71,T68,T68,Pat Perez,39.0,39,1
72,T68,T68,John Senden,39.0,39,1
73,74,74,Ben Crane,40.0,40,1
74,75,75,Corey Pavin,41.0,41,1
75,76,76,David McKenzie,42.0,42,1
