,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Jim Furyk,66.0,66,1
1,2,2,Steve Elkington,68.0,68,1
2,3,3,Jonathan Byrd,68.33,205,3
3,4,4,Arron Oberholser,68.43,479,7
4,T5,T5,Briny Baird,69.0,138,2
5,T5,T5,Michael Connell,69.0,69,1
6,T5,T5,Phil Mickelson,69.0,207,3
7,8,8,Jimmy Walker,69.25,277,4
8,9,9,Joe Ogilvie,69.38,555,8
9,10,10,Stewart Cink,69.5,556,8
10,11,11,Chris Riley,69.67,209,3
11,12,12,Trevor Immelman,69.75,279,4
12,T13,T13,Greg Chalmers,69.8,349,5
13,T13,T13,Jesper Parnevik,69.8,698,10
14,15,15,Stuart Appleby,69.86,489,7
15,16,16,Billy Mayfair,69.88,559,8
16,T17,T17,Paul Azinger,70.0,490,7
17,T17,T17,Chris Couch,70.0,140,2
18,T17,T17,Ryan Hietala,70.0,140,2
19,T17,T17,Len Mattiace,70.0,70,1
20,T17,T17,Chris Smith,70.0,280,4
21,22,22,Steve Stricker,70.25,281,4
22,T23,T23,Brett Quigley,70.33,211,3
23,T23,T23,Tjaart van der Walt,70.33,211,3
24,25,25,Rich Beem,70.38,563,8
25,T26,T26,Stephen Ames,70.43,493,7
26,T26,T26,Jeff Gove,70.43,493,7
27,T26,T26,Stephen Leaney,70.43,493,7
28,T26,T26,Rod Pampling,70.43,493,7
29,T30,T30,Retief Goosen,70.5,141,2
30,T30,T30,Padraig Harrington,70.5,282,4
31,T30,T30,Hunter Mahan,70.5,564,8
32,T30,T30,Ted Purdy,70.5,423,6
33,T34,T34,Bubba Dickerson,70.56,635,9
34,T34,T34,Ryuji Imada,70.56,635,9
35,T36,T36,Kent Jones,70.6,706,10
36,T36,T36,Greg Owen,70.6,353,5
37,T36,T36,Brett Wetterich,70.6,353,5
38,39,39,Brian Gay,70.63,565,8
39,T40,T40,Chris DiMarco,70.67,424,6
40,T40,T40,Matt Hansen,70.67,212,3
41,T40,T40,Vijay Singh,70.67,424,6
42,43,43,Jeff Brehaut,70.71,495,7
43,T44,T44,Daniel Chopra,70.75,283,4
44,T44,T44,Pat Perez,70.75,283,4
45,46,46,Brad Faxon,70.78,637,9
46,T47,T47,Mathew Goggin,70.8,354,5
47,T47,T47,Brandt Jobe,70.8,708,10
48,T47,T47,Shaun Micheel,70.8,354,5
49,50,50,K.J. Choi,70.82,779,11
50,51,51,Geoff Ogilvy,70.83,425,6
51,52,52,Dudley Hart,70.86,496,7
52,53,53,J.J. Henry,70.88,567,8
53,54,54,Chad Campbell,70.89,638,9
54,T55,T55,Jeff Overton,70.91,780,11
55,T55,T55,Jeff Sluman,70.91,780,11
56,T57,T57,Luke Donald,71.0,213,3
57,T57,T57,Fred Funk,71.0,568,8
58,T57,T57,Charley Hoffman,71.0,355,5
59,T57,T57,Thomas Levet,71.0,355,5
60,T57,T57,Tom Pernice Jr.,71.0,355,5
61,62,62,Duffy Waldorf,71.11,640,9
62,63,63,D.A. Points,71.13,569,8
63,T64,T64,Brian Davis,71.14,498,7
64,T64,T64,Kenny Perry,71.14,498,7
65,T66,T66,Billy Andrade,71.17,427,6
66,T66,T66,Eric Axley,71.17,427,6
67,T66,T66,Brent Geiberger,71.17,427,6
68,T66,T66,Mike Weir,71.17,427,6
69,T70,T70,Steve Flesch,71.2,712,10
70,T70,T70,Corey Pavin,71.2,356,5
71,72,72,Bo Van Pelt,71.3,713,10
72,T73,T73,Mark Brooks,71.33,214,3
