,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
144,T140,T140,Shaun Micheel,96,4.1,1546,377
145,T140,T140,Mike Sposa,68,4.1,602,147
146,T140,T140,Nicholas Thompson,96,4.1,865,211
147,T140,T140,Bo Van Pelt,102,4.1,1785,435
148,T140,T140,Brett Wetterich,82,4.1,1209,295
149,T150,T150,Todd Fischer,101,4.11,1086,264
150,T150,T150,Lee Janzen,79,4.11,936,228
151,T150,T150,Justin Leonard,83,4.11,1294,315
152,T150,T150,Geoff Ogilvy,76,4.11,1320,321
153,T150,T150,Rod Pampling,89,4.11,1226,298
154,T150,T150,Jesper Parnevik,84,4.11,1114,271
155,T150,T150,Ted Purdy,103,4.11,1517,369
156,T157,T157,Fred Couples,52,4.12,778,189
157,T157,T157,John Daly,51,4.12,511,124
158,T157,T157,Mathew Goggin,72,4.12,885,215
159,T157,T157,David Howell,52,4.12,737,179
160,T157,T157,Freddie Jacobson,56,4.12,815,198
161,T157,T157,Sean O'Hair,100,4.12,1227,298
162,T157,T157,Mark O'Meara,52,4.12,605,147
163,T157,T157,Carl Pettersson,95,4.12,1240,301
164,T157,T157,Tag Ridings,103,4.12,1132,275
165,T157,T157,Hidemichi Tanaka,74,4.12,701,170
166,T167,T167,Tommy Armour III,65,4.13,710,172
167,T167,T167,David Duval,71,4.13,479,116
168,T167,T167,Brad Faxon,78,4.13,657,159
169,T167,T167,Mathias Grönberg,92,4.13,1131,274
170,T167,T167,Joe Ogilvie,95,4.13,1213,294
171,T167,T167,D.A. Points,82,4.13,971,235
172,T167,T167,Bob Tway,81,4.13,880,213
173,T167,T167,Duffy Waldorf,96,4.13,1045,253
174,T175,T175,Mark Brooks,90,4.14,948,229
175,T175,T175,James Driscoll,80,4.14,1071,259
176,T175,T175,Robert Garrigus,85,4.14,911,220
177,T175,T175,Todd Hamilton,72,4.14,493,119
178,T175,T175,Corey Pavin,74,4.14,935,226
179,T180,T180,Greg Kraft,79,4.15,917,221
180,T180,T180,Pat Perez,50,4.15,514,124
181,T180,T180,Jimmy Walker,60,4.15,573,138
182,T183,T183,Rich Beem,85,4.16,1082,260
183,T183,T183,Tom Lehman,70,4.16,903,217
184,T185,T185,Mark Calcavecchia,94,4.17,1297,311
185,T185,T185,Roger Tambellini,64,4.17,793,190
186,T185,T185,Ron Whittaker,81,4.17,504,121
187,188,188,Len Mattiace,59,4.18,627,150
188,T189,T189,Greg Chalmers,71,4.19,532,127
189,T189,T189,"Wes Short, Jr.",96,4.19,984,235
190,T191,T191,Olin Browne,108,4.2,1142,272
191,T191,T191,"John Engler, Jr.",69,4.2,659,157
192,T191,T191,Jon Mills,68,4.2,584,139
193,T194,T194,Thomas Levet,53,4.21,581,138
194,T194,T194,Vance Veazey,59,4.21,358,85
195,196,196,Danny Ellis,68,4.22,578,137
