,Back_9_Par_4_Scoring_Average_RANK THIS WEEK,Back_9_Par_4_Scoring_Average_RANK LAST WEEK,Back_9_Par_4_Scoring_Average_PLAYER NAME,Back_9_Par_4_Scoring_Average_ROUNDS,Back_9_Par_4_Scoring_Average_AVG,Back_9_Par_4_Scoring_Average_TOTAL STROKES,Back_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,55,3.88,1031,266
1,2,2,Jonathan Byrd,66,3.96,1332,336
2,T3,T3,Daniel Chopra,110,3.97,2182,549
3,T3,T3,Jim Furyk,89,3.97,1857,468
4,5,5,Steve Stricker,64,3.98,1307,328
5,T6,T6,Scott Gutschewski,53,3.99,1058,265
6,T6,T6,Phil Mickelson,74,3.99,1391,349
7,T6,T6,Tjaart van der Walt,60,3.99,1220,306
8,T9,T9,Robert Allenby,79,4.0,1609,402
9,T9,T9,Stephen Ames,63,4.0,1259,315
10,T9,T9,Joe Durant,101,4.0,2099,525
11,T9,T9,Vijay Singh,103,4.0,2106,527
12,T13,T13,Briny Baird,81,4.01,1632,407
13,T13,T13,K.J. Choi,93,4.01,1951,487
14,T13,T13,Bob Estes,85,4.01,1793,447
15,T13,T13,Brian Gay,107,4.01,2255,563
16,T13,T13,Brent Geiberger,99,4.01,2079,519
17,T13,T13,Brett Quigley,109,4.01,2229,556
18,T13,T13,John Senden,96,4.01,1935,482
19,T20,T20,Woody Austin,107,4.02,2259,562
20,T20,T20,Jason Bohn,104,4.02,2189,545
21,T20,T20,David Branshaw,98,4.02,2038,507
22,T20,T20,Alex Cejka,93,4.02,1916,477
23,T20,T20,Kris Cox,83,4.02,1717,427
24,T20,T20,Ryuji Imada,105,4.02,2176,541
25,T20,T20,Jonathan Kaye,95,4.02,1967,489
26,T20,T20,Bernhard Langer,77,4.02,1498,373
27,T20,T20,Bob May,65,4.02,1305,325
28,T20,T20,Jeff Overton,95,4.02,2008,499
29,T20,T20,Greg Owen,79,4.02,1551,386
30,T20,T20,Justin Rose,98,4.02,2001,498
31,T20,T20,Adam Scott,70,4.02,1451,361
32,T33,T33,Billy Andrade,78,4.03,1573,390
33,T33,T33,Doug Barron,74,4.03,1551,385
34,T33,T33,Steve Flesch,119,4.03,2443,606
35,T33,T33,Harrison Frazar,95,4.03,1902,472
36,T33,T33,Jeff Gove,91,4.03,1840,457
37,T33,T33,Trevor Immelman,86,4.03,1835,455
38,T33,T33,Freddie Jacobson,56,4.03,1193,296
39,T33,T33,Zach Johnson,98,4.03,1854,460
40,T33,T33,Frank Lickliter II,99,4.03,2062,512
41,T33,T33,Shigeki Maruyama,94,4.03,1975,490
42,T33,T33,Heath Slocum,96,4.03,1967,488
43,T33,T33,Camilo Villegas,95,4.03,1975,490
44,T33,T33,Charles Warren,93,4.03,1892,469
45,T46,T46,Stuart Appleby,83,4.04,1641,406
46,T46,T46,Brian Davis,92,4.04,1899,470
47,T46,T46,Luke Donald,66,4.04,1326,328
48,T46,T46,Fred Funk,106,4.04,2268,562
49,T46,T46,J.P. Hayes,55,4.04,1181,292
50,T46,T46,Jerry Kelly,100,4.04,2095,519
51,T46,T46,Jeff Maggert,81,4.04,1703,422
52,T46,T46,Troy Matteson,101,4.04,2139,529
53,T46,T46,Geoff Ogilvy,76,4.04,1497,371
54,T46,T46,Ryan Palmer,101,4.04,2096,519
55,T46,T46,Chris Riley,86,4.04,1735,429
56,T46,T46,Jason Schultz,77,4.04,1581,391
57,T46,T46,Jeff Sluman,101,4.04,2098,519
58,T46,T46,Paul Stankowski,70,4.04,1482,367
59,T46,T46,Omar Uresti,61,4.04,1266,313
60,T46,T46,Nick Watney,97,4.04,1974,489
61,T46,T46,Bubba Watson,83,4.04,1656,410
62,T46,T46,Mark Wilson,79,4.04,1596,395
63,T64,T64,Arjun Atwal,97,4.05,2019,499
64,T64,T64,Paul Azinger,87,4.05,1873,462
65,T64,T64,Brian Bateman,69,4.05,1393,344
66,T64,T64,Steve Elkington,52,4.05,1064,263
67,T64,T64,Charley Hoffman,100,4.05,2080,514
68,T64,T64,Steve Jones,83,4.05,1740,430
69,T64,T64,Skip Kendall,72,4.05,1522,376
70,T64,T64,Greg Kraft,79,4.05,1607,397
71,T64,T64,Hunter Mahan,98,4.05,2093,517
72,T64,T64,Billy Mayfair,94,4.05,2011,496
73,T64,T64,Shaun Micheel,96,4.05,1943,480
74,T64,T64,Corey Pavin,74,4.05,1526,377
75,T64,T64,Carl Pettersson,95,4.05,1992,492
76,T64,T64,Ian Poulter,53,4.05,1111,274
77,T64,T64,Patrick Sheehan,104,4.05,2120,524
78,T64,T64,David Toms,76,4.05,1514,374
79,T64,T64,Bo Van Pelt,102,4.05,2170,536
80,T64,T64,Scott Verplank,88,4.05,1761,435
81,T64,T64,Mike Weir,88,4.05,1752,433
82,T64,T64,Dean Wilson,115,4.05,2343,579
83,T84,T84,Eric Axley,91,4.06,1881,463
84,T84,T84,John Cook,67,4.06,1425,351
85,T84,T84,David Duval,71,4.06,1470,362
86,T84,T84,Ernie Els,69,4.06,1344,331
87,T84,T84,Robert Gamez,94,4.06,2029,500
88,T84,T84,Mathew Goggin,72,4.06,1502,370
89,T84,T84,Nathan Green,108,4.06,2240,552
90,T84,T84,Matt Hansen,68,4.06,1421,350
91,T84,T84,David McKenzie,82,4.06,1695,418
92,T84,T84,Joe Ogilvie,95,4.06,1945,479
93,T84,T84,Jesper Parnevik,84,4.06,1753,432
94,T84,T84,D.A. Points,82,4.06,1705,420
95,T84,T84,Chris Smith,67,4.06,1422,350
96,T84,T84,Vaughn Taylor,88,4.06,1881,463
97,T84,T84,Brett Wetterich,82,4.06,1719,423
98,T99,T99,Shane Bertsch,104,4.07,2152,529
99,T99,T99,Bart Bryant,87,4.07,1872,460
