,Tenth_Tee_Early_Round_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_5_Scoring_Average_AVG,Tenth_Tee_Early_Round_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Lucas Glover,66.0,66,1
1,T2,T2,David Branshaw,68.0,68,1
2,T2,T2,Troy Matteson,68.0,68,1
3,4,4,Bob Estes,69.0,69,1
4,T5,T5,Arjun Atwal,70.0,70,1
5,T5,T5,Richard Johnson,70.0,70,1
6,T7,T7,Steve Flesch,71.0,71,1
7,T7,T7,John Rollins,71.0,71,1
8,T9,T9,Stephen Ames,72.0,72,1
9,T9,T9,J.L. Lewis,72.0,72,1
10,T9,T9,D.A. Points,72.0,72,1
11,T9,T9,Heath Slocum,72.0,72,1
12,T9,T9,Dean Wilson,72.0,72,1
13,T14,T14,Doug Barron,73.0,73,1
14,T14,T14,Tim Clark,73.0,73,1
15,T14,T14,Kevin Sutherland,73.0,73,1
16,17,17,Paul Goydos,74.0,74,1
17,18,18,Greg Owen,75.0,75,1
18,19,19,Robert Gamez,76.0,76,1
19,T20,T20,Corey Pavin,78.0,78,1
20,T20,T20,Pat Perez,78.0,78,1
