,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
125,T126,T126,Chad Campbell,71.5,286,4
126,T126,T126,Sean O'Hair,71.5,858,12
127,T126,T126,Kenny Perry,71.5,286,4
128,T126,T126,D.J. Trahan,71.5,715,10
129,130,130,Joey Sindelar,71.56,644,9
130,131,131,Vaughn Taylor,71.6,716,10
131,T132,T132,Robert Garrigus,71.67,215,3
132,T132,T132,Kent Jones,71.67,645,9
133,T132,T132,Ian Poulter,71.67,215,3
134,T132,T132,Jason Schultz,71.67,430,6
135,T132,T132,Nick Watney,71.67,430,6
136,137,137,Mark Brooks,71.69,932,13
137,T138,T138,Michael Allen,71.71,502,7
138,T138,T138,Mathias Grönberg,71.71,502,7
139,T140,T140,Tag Ridings,71.75,287,4
140,T140,T140,Kevin Sutherland,71.75,574,8
141,142,142,Tim Herron,71.82,790,11
142,143,143,Kirk Triplett,71.83,431,6
143,144,144,Todd Fischer,71.86,503,7
144,T145,T145,Billy Andrade,71.88,575,8
145,T145,T145,Frank Lickliter II,71.88,575,8
146,147,147,Shigeki Maruyama,71.89,647,9
147,T148,T148,Robert Damron,72.0,432,6
148,T148,T148,James Driscoll,72.0,360,5
149,T148,T148,"John Engler, Jr.",72.0,144,2
150,T148,T148,Padraig Harrington,72.0,288,4
151,T148,T148,Steve Jones,72.0,576,8
152,T148,T148,Bernhard Langer,72.0,360,5
153,T148,T148,Stephen Leaney,72.0,648,9
154,T148,T148,Bob May,72.0,504,7
155,T148,T148,Tjaart van der Walt,72.0,144,2
156,157,157,Brett Quigley,72.1,721,10
157,T158,T158,Ryan Hietala,72.13,577,8
158,T158,T158,Roger Tambellini,72.13,577,8
159,T160,T160,Tommy Armour III,72.14,505,7
160,T160,T160,Jon Mills,72.14,505,7
161,162,162,Peter Lonard,72.25,289,4
162,T163,T163,Carlos Franco,72.29,506,7
163,T163,T163,Troy Matteson,72.29,506,7
164,T165,T165,Alex Aragon,72.33,651,9
165,T165,T165,Vance Veazey,72.33,651,9
166,167,167,Brad Faxon,72.36,796,11
167,168,168,J.J. Henry,72.38,579,8
168,T169,T169,Aaron Baddeley,72.5,290,4
169,T169,T169,Jeff Brehaut,72.5,725,10
170,T169,T169,Marco Dawson,72.5,435,6
171,T169,T169,Chris DiMarco,72.5,145,2
172,T169,T169,Jimmy Walker,72.5,290,4
173,174,174,John Daly,72.56,653,9
174,175,175,Larry Mize,72.57,508,7
175,176,176,Mark O'Meara,72.6,363,5
176,T177,T177,Scott Gutschewski,72.67,218,3
177,T177,T177,Trevor Immelman,72.67,218,3
178,179,179,Hidemichi Tanaka,72.78,655,9
179,180,180,Jonathan Kaye,72.8,364,5
180,T181,T181,José María Olazábal,72.83,437,6
181,T181,T181,Heath Slocum,72.83,874,12
182,183,183,Greg Chalmers,72.89,656,9
183,184,184,Jason Gore,72.9,729,10
184,185,185,Matt Hansen,73.0,292,4
185,186,186,Jeff Gove,73.13,585,8
186,T187,T187,David Branshaw,73.29,513,7
187,T187,T187,Todd Hamilton,73.29,1026,14
188,189,189,"Wes Short, Jr.",73.38,587,8
189,190,190,J.B. Holmes,73.75,590,8
190,191,191,David Duval,73.92,887,12
191,192,192,Paul Goydos,74.0,370,5
192,193,193,Lee Janzen,74.25,297,4
193,194,194,Mathew Goggin,74.67,448,6
194,195,195,Justin Leonard,74.75,299,4
195,196,196,Michael Connell,75.0,150,2
