,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Bob May,66.0,132,2
1,2,2,John Huston,67.0,67,1
2,3,3,Ben Crane,67.2,336,5
3,4,4,Omar Uresti,67.67,203,3
4,5,5,David Duval,68.0,68,1
5,6,6,Brian Bateman,68.33,205,3
6,7,7,Paul Stankowski,68.5,137,2
7,8,8,Brett Wetterich,68.57,480,7
8,9,9,José María Olazábal,68.6,343,5
9,10,10,David McKenzie,68.67,206,3
10,11,11,Tiger Woods,68.75,825,12
11,T12,T12,Michael Connell,69.0,69,1
12,T12,T12,Chris Couch,69.0,207,3
13,T12,T12,Jason Gore,69.0,276,4
14,T12,T12,Mark O'Meara,69.0,138,2
15,T12,T12,Heath Slocum,69.0,414,6
16,T12,T12,Tjaart van der Walt,69.0,69,1
17,T18,T18,Charles Howell III,69.2,346,5
18,T18,T18,Frank Lickliter II,69.2,692,10
19,20,20,Steve Stricker,69.22,623,9
20,21,21,Shigeki Maruyama,69.43,486,7
21,22,22,J.L. Lewis,69.5,139,2
22,23,23,Adam Scott,69.58,835,12
23,24,24,Stewart Cink,69.7,697,10
24,25,25,Jeff Sluman,69.71,488,7
25,26,26,Jerry Kelly,69.73,767,11
26,27,27,Ryuji Imada,69.75,558,8
27,28,28,Vaughn Taylor,69.78,628,9
28,29,29,Joey Sindelar,69.8,349,5
29,30,30,Dudley Hart,69.83,419,6
30,31,31,Jim Furyk,69.89,1328,19
31,32,32,David Toms,69.9,699,10
32,33,33,Luke Donald,69.91,769,11
33,T34,T34,Carlos Franco,70.0,210,3
34,T34,T34,Mathew Goggin,70.0,280,4
35,T34,T34,Scott Gutschewski,70.0,350,5
36,T34,T34,Bernhard Langer,70.0,420,6
37,T34,T34,Larry Mize,70.0,140,2
38,T34,T34,Tim Petrovic,70.0,140,2
39,T34,T34,Brett Quigley,70.0,1050,15
40,T34,T34,D.J. Trahan,70.0,350,5
41,42,42,Nick Watney,70.1,701,10
42,43,43,Carl Pettersson,70.13,561,8
43,T44,T44,Shane Bertsch,70.14,491,7
44,T44,T44,Jonathan Byrd,70.14,491,7
45,46,46,Corey Pavin,70.2,351,5
46,T47,T47,Paul Azinger,70.25,281,4
47,T47,T47,Paul Goydos,70.25,281,4
48,49,49,Tom Pernice Jr.,70.27,773,11
