,Early_Round_2_Scoring_Average_RANK THIS WEEK,Early_Round_2_Scoring_Average_RANK LAST WEEK,Early_Round_2_Scoring_Average_PLAYER NAME,Early_Round_2_Scoring_Average_AVG,Early_Round_2_Scoring_Average_TOTAL STROKES,Early_Round_2_Scoring_Average_TOTAL ROUNDS
96,T94,T94,Stephen Leaney,71.0,923,13
97,T94,T94,Larry Mize,71.0,639,9
98,T94,T94,Nicholas Thompson,71.0,1065,15
99,T94,T94,D.J. Trahan,71.0,1349,19
100,T94,T94,Kirk Triplett,71.0,568,8
101,T94,T94,Bob Tway,71.0,994,14
102,103,103,"Wes Short, Jr.",71.06,1137,16
103,104,104,Arjun Atwal,71.07,995,14
104,T105,T105,Stewart Cink,71.08,924,13
105,T105,T105,Bubba Watson,71.08,853,12
106,T107,T107,Ted Purdy,71.13,1138,16
107,T107,T107,Heath Slocum,71.13,569,8
108,109,109,Fred Couples,71.14,498,7
109,110,110,Matt Hansen,71.15,925,13
110,111,111,Jeff Overton,71.17,854,12
111,112,112,Mark Brooks,71.19,1139,16
112,T113,T113,K.J. Choi,71.21,997,14
113,T113,T113,Jeff Gove,71.21,997,14
114,115,115,J.L. Lewis,71.22,641,9
115,116,116,Carl Pettersson,71.24,1211,17
116,T117,T117,J.P. Hayes,71.25,570,8
117,T117,T117,Dean Wilson,71.25,1140,16
118,119,119,Jonathan Kaye,71.27,1069,15
119,120,120,David Toms,71.29,499,7
120,121,121,Chris Riley,71.31,927,13
121,122,122,Rich Beem,71.33,856,12
122,T123,T123,Steve Jones,71.38,928,13
123,T123,T123,Greg Kraft,71.38,928,13
124,T125,T125,Tim Herron,71.4,714,10
125,T125,T125,Richard Johnson,71.4,1071,15
126,T125,T125,Thomas Levet,71.4,714,10
127,T128,T128,Brian Davis,71.43,1000,14
128,T128,T128,Steve Elkington,71.43,500,7
129,T128,T128,David McKenzie,71.43,1000,14
130,T131,T131,Chris Couch,71.46,929,13
131,T131,T131,Chris DiMarco,71.46,929,13
132,T131,T131,Ryan Palmer,71.46,929,13
133,134,134,Bubba Dickerson,71.5,1144,16
134,T135,T135,Bernhard Langer,71.54,930,13
135,T135,T135,Mike Sposa,71.54,930,13
136,T137,T137,Peter Lonard,71.55,787,11
137,T137,T137,Geoff Ogilvy,71.55,787,11
138,T139,T139,Sean O'Hair,71.56,1145,16
139,T139,T139,Pat Perez,71.56,644,9
140,141,141,Bill Haas,71.57,1002,14
141,T142,T142,Ryan Hietala,71.58,859,12
142,T142,T142,Charles Warren,71.58,859,12
143,144,144,Carlos Franco,71.6,1074,15
144,145,145,Tim Petrovic,71.62,931,13
145,146,146,Tommy Armour III,71.64,788,11
146,147,147,Doug Barron,71.67,1075,15
147,148,148,Tag Ridings,71.69,1147,16
148,149,149,Stuart Appleby,71.71,502,7
149,150,150,Ian Poulter,71.75,574,8
150,151,151,Henrik Bjornstad,71.76,1220,17
151,152,152,Scott Gutschewski,71.78,646,9
152,153,153,Ben Curtis,71.79,1005,14
153,154,154,Jeff Brehaut,71.8,1077,15
154,155,155,Skip Kendall,71.82,790,11
155,156,156,John Huston,71.85,934,13
156,157,157,Brad Faxon,71.86,1006,14
157,T158,T158,Sergio Garcia,71.88,575,8
158,T158,T158,Freddie Jacobson,71.88,575,8
159,160,160,Billy Andrade,71.91,791,11
160,T161,T161,Len Mattiace,71.92,935,13
161,T161,T161,Duffy Waldorf,71.92,935,13
162,163,163,Will MacKenzie,71.93,1079,15
163,T164,T164,Paul Azinger,72.0,792,11
164,T164,T164,Danny Ellis,72.0,720,10
165,T164,T164,Jerry Kelly,72.0,1080,15
166,T164,T164,Chris Smith,72.0,648,9
167,168,168,Shane Bertsch,72.07,1009,14
168,T169,T169,Paul Goydos,72.08,937,13
169,T169,T169,Jon Mills,72.08,937,13
170,T171,T171,James Driscoll,72.13,1154,16
171,T171,T171,Camilo Villegas,72.13,1082,15
172,173,173,"John Engler, Jr.",72.14,1010,14
173,174,174,Billy Mayfair,72.2,1083,15
174,T175,T175,Fred Funk,72.23,939,13
175,T175,T175,Jason Schultz,72.23,939,13
176,177,177,Scott Verplank,72.27,795,11
177,178,178,Kenny Perry,72.3,723,10
178,179,179,Jason Gore,72.33,1085,15
179,T180,T180,Lee Janzen,72.4,1086,15
180,T180,T180,Mark O'Meara,72.4,724,10
181,182,182,Roger Tambellini,72.45,797,11
182,183,183,Ian Leggatt,72.62,944,13
183,184,184,Bart Bryant,72.67,872,12
184,185,185,Greg Chalmers,72.69,945,13
185,186,186,Vance Veazey,72.78,655,9
186,187,187,David Duval,72.8,728,10
187,188,188,Hidemichi Tanaka,72.82,801,11
188,189,189,Brian Bateman,72.92,875,12
189,190,190,John Daly,73.0,511,7
190,191,191,Todd Hamilton,73.27,806,11
191,192,192,Michael Connell,73.3,733,10
192,193,193,Alex Aragon,73.38,954,13
193,194,194,Joey Sindelar,73.55,809,11
194,195,195,Robert Gamez,74.33,1115,15
195,196,196,David Howell,75.0,300,4
