,Early_Round_3_Scoring_Average_RANK THIS WEEK,Early_Round_3_Scoring_Average_RANK LAST WEEK,Early_Round_3_Scoring_Average_PLAYER NAME,Early_Round_3_Scoring_Average_AVG,Early_Round_3_Scoring_Average_TOTAL STROKES,Early_Round_3_Scoring_Average_TOTAL ROUNDS
139,140,140,Tom Lehman,71.75,574,8
140,141,141,Ted Purdy,71.77,933,13
141,142,142,Jason Schultz,71.8,359,5
142,T143,T143,Greg Chalmers,71.83,431,6
143,T143,T143,Ryan Moore,71.83,431,6
144,T145,T145,Aaron Baddeley,71.86,503,7
145,T145,T145,Chad Campbell,71.86,503,7
146,147,147,Davis Love III,71.88,575,8
147,148,148,Ryuji Imada,71.92,935,13
148,149,149,Sean O'Hair,71.93,1007,14
149,T150,T150,Alex Aragon,72.0,216,3
150,T150,T150,Ben Curtis,72.0,216,3
151,T150,T150,Ernie Els,72.0,144,2
152,T150,T150,Robert Garrigus,72.0,648,9
153,T150,T150,Ryan Hietala,72.0,432,6
154,T150,T150,Brandt Jobe,72.0,936,13
155,T156,T156,Ryan Palmer,72.13,577,8
156,T156,T156,D.A. Points,72.13,577,8
157,T158,T158,Stuart Appleby,72.14,505,7
158,T158,T158,Todd Hamilton,72.14,505,7
159,T158,T158,J.B. Holmes,72.14,505,7
160,T161,T161,John Daly,72.17,433,6
161,T161,T161,Luke Donald,72.17,433,6
162,T163,T163,Nathan Green,72.2,722,10
163,T163,T163,Mark O'Meara,72.2,361,5
164,165,165,Tim Petrovic,72.21,1011,14
165,T166,T166,Tim Clark,72.25,578,8
166,T166,T166,"John Engler, Jr.",72.25,289,4
167,T166,T166,Tim Herron,72.25,578,8
168,T169,T169,Stephen Ames,72.33,217,3
169,T169,T169,Jeff Brehaut,72.33,651,9
170,T169,T169,Bill Haas,72.33,651,9
171,172,172,Zach Johnson,72.38,579,8
172,173,173,Henrik Bjornstad,72.44,652,9
173,174,174,Joey Sindelar,72.5,725,10
174,T175,T175,Fred Couples,72.57,508,7
175,T175,T175,José María Olazábal,72.57,508,7
176,T177,T177,Brad Faxon,72.67,654,9
177,T177,T177,Carlos Franco,72.67,436,6
178,179,179,Hidemichi Tanaka,72.75,291,4
179,180,180,Retief Goosen,72.8,364,5
180,181,181,Larry Mize,72.83,437,6
181,T182,T182,Ben Crane,73.0,511,7
182,T182,T182,David Howell,73.0,438,6
183,T182,T182,Will MacKenzie,73.0,511,7
184,T182,T182,Ian Poulter,73.0,219,3
185,T182,T182,Jimmy Walker,73.0,365,5
186,187,187,Steve Jones,73.1,731,10
187,188,188,Woody Austin,73.27,806,11
188,189,189,Billy Mayfair,73.3,733,10
189,190,190,Jason Gore,73.38,587,8
190,191,191,Peter Lonard,73.4,734,10
191,192,192,Sergio Garcia,73.6,368,5
192,193,193,Steve Lowery,73.63,589,8
193,194,194,J.L. Lewis,73.75,295,4
194,195,195,Mark Calcavecchia,74.33,892,12
195,196,196,Len Mattiace,74.6,373,5
