,Early_Par_4_Scoring_Average_RANK THIS WEEK,Early_Par_4_Scoring_Average_RANK LAST WEEK,Early_Par_4_Scoring_Average_PLAYER NAME,Early_Par_4_Scoring_Average_ROUNDS,Early_Par_4_Scoring_Average_AVG,Early_Par_4_Scoring_Average_TOTAL STROKES,Early_Par_4_Scoring_Average_TOTAL HOLES
76,T65,T65,Davis Love III,85,4.04,1648,408
77,T65,T65,Daisuke Maruyama,83,4.04,1763,436
78,T65,T65,Bob May,65,4.04,1314,325
79,T65,T65,Billy Mayfair,94,4.04,2156,534
80,T65,T65,Corey Pavin,74,4.04,1626,402
81,T65,T65,Pat Perez,50,4.04,1152,285
82,T65,T65,Jerry Smith,94,4.04,2292,568
83,T65,T65,Scott Verplank,88,4.04,1772,439
84,T65,T65,Camilo Villegas,95,4.04,1905,471
85,T65,T65,Nick Watney,97,4.04,2043,506
86,T65,T65,Ron Whittaker,81,4.04,1756,435
87,T65,T65,Dean Wilson,115,4.04,2431,601
88,T89,T89,Stephen Ames,63,4.05,1182,292
89,T89,T89,Fred Funk,106,4.05,2334,576
90,T89,T89,Robert Garrigus,85,4.05,1825,451
91,T89,T89,Bill Haas,99,4.05,2061,509
92,T89,T89,Padraig Harrington,54,4.05,987,244
93,T89,T89,Dudley Hart,83,4.05,1864,460
94,T89,T89,Troy Matteson,101,4.05,2159,533
95,T89,T89,Geoff Ogilvy,76,4.05,1392,344
96,T89,T89,Tom Pernice Jr.,108,4.05,2157,532
97,T89,T89,D.A. Points,82,4.05,1799,444
98,T89,T89,Ted Purdy,103,4.05,2151,531
99,T89,T89,John Rollins,93,4.05,1809,447
100,T89,T89,Rory Sabbatini,84,4.05,1954,482
101,T89,T89,Vaughn Taylor,88,4.05,1899,469
102,T103,T103,Michael Allen,84,4.06,1787,440
103,T103,T103,Stuart Appleby,83,4.06,1439,354
104,T103,T103,Craig Barlow,77,4.06,1665,410
105,T103,T103,Henrik Bjornstad,97,4.06,2163,533
106,T103,T103,Mark Brooks,90,4.06,1828,450
107,T103,T103,Alex Cejka,93,4.06,2073,511
108,T103,T103,Todd Fischer,101,4.06,2097,516
109,T103,T103,John Huston,74,4.06,1785,440
110,T103,T103,Jerry Kelly,100,4.06,1928,475
111,T103,T103,Bernhard Langer,77,4.06,1518,374
112,T103,T103,Tom Lehman,70,4.06,1513,373
113,T103,T103,Ryan Palmer,101,4.06,2051,505
114,T103,T103,Paul Stankowski,70,4.06,1727,425
115,T103,T103,Nicholas Thompson,96,4.06,2151,530
116,T103,T103,D.J. Trahan,92,4.06,2029,500
117,T103,T103,Duffy Waldorf,96,4.06,2164,533
118,T119,T119,Brian Bateman,69,4.07,1486,365
119,T119,T119,Bart Bryant,87,4.07,1907,469
120,T119,T119,Chris Couch,75,4.07,1761,433
121,T119,T119,Joe Durant,101,4.07,1927,474
122,T119,T119,Danny Ellis,68,4.07,1720,423
123,T119,T119,Ernie Els,69,4.07,1042,256
124,T119,T119,Mathias Grönberg,92,4.07,1851,455
125,T119,T119,J.J. Henry,96,4.07,1988,488
126,T119,T119,David Howell,52,4.07,1035,254
127,T119,T119,Ian Leggatt,80,4.07,1631,401
128,T119,T119,Thomas Levet,53,4.07,1278,314
129,T119,T119,Jeff Maggert,81,4.07,1702,418
130,T119,T119,Mark O'Meara,52,4.07,1151,283
131,T119,T119,Kenny Perry,73,4.07,1747,429
132,T119,T119,Tim Petrovic,95,4.07,2362,581
133,T119,T119,Chris Smith,67,4.07,1283,315
134,T119,T119,Mike Sposa,68,4.07,1735,426
135,T119,T119,Jimmy Walker,60,4.07,1258,309
136,T137,T137,Billy Andrade,78,4.08,1647,404
137,T137,T137,Woody Austin,107,4.08,2354,577
138,T137,T137,Rich Beem,85,4.08,1805,442
139,T137,T137,Shane Bertsch,104,4.08,2262,554
140,T137,T137,Greg Chalmers,71,4.08,1703,417
141,T137,T137,Tim Clark,80,4.08,1555,381
142,T137,T137,Ben Curtis,86,4.08,1932,474
143,T137,T137,Robert Damron,91,4.08,2111,517
144,T137,T137,Brad Faxon,78,4.08,2005,491
145,T137,T137,Mathew Goggin,72,4.08,1602,393
146,T137,T137,J.P. Hayes,55,4.08,1160,284
147,T137,T137,Steve Jones,83,4.08,1924,472
148,T137,T137,Justin Leonard,83,4.08,1599,392
149,T137,T137,Tag Ridings,103,4.08,2242,550
150,T137,T137,Vance Veazey,59,4.08,1457,357
151,T152,T152,Jeff Brehaut,100,4.09,2084,509
152,T152,T152,Chad Campbell,91,4.09,1781,435
153,T152,T152,James Driscoll,80,4.09,1866,456
154,T152,T152,Scott Gutschewski,53,4.09,977,239
155,T152,T152,Charles Howell III,96,4.09,2387,583
156,T152,T152,Richard Johnson,94,4.09,1943,475
157,T152,T152,Stephen Leaney,84,4.09,1762,431
158,T152,T152,Len Mattiace,59,4.09,1287,315
159,T152,T152,Ryan Moore,68,4.09,1361,333
160,T152,T152,Jason Schultz,77,4.09,1637,400
161,T152,T152,Heath Slocum,96,4.09,2195,537
162,T163,T163,Tommy Armour III,65,4.1,1592,388
163,T163,T163,Aaron Baddeley,78,4.1,1704,416
164,T163,T163,Doug Barron,74,4.1,1661,405
165,T163,T163,Mark Calcavecchia,94,4.1,2071,505
166,T163,T163,Ben Crane,85,4.1,1765,431
167,T163,T163,Robert Gamez,94,4.1,2371,578
168,T163,T163,Sergio Garcia,59,4.1,1119,273
169,T163,T163,Ryan Hietala,61,4.1,1439,351
170,T163,T163,J.L. Lewis,57,4.1,1250,305
171,T163,T163,Steve Lowery,99,4.1,2121,517
172,T163,T163,Joey Sindelar,90,4.1,2012,491
173,T163,T163,Kirk Triplett,58,4.1,1303,318
174,T175,T175,Carlos Franco,86,4.11,1947,474
175,T175,T175,Jason Gore,86,4.11,2067,503
176,T175,T175,J.B. Holmes,81,4.11,1773,431
177,T175,T175,Jon Mills,68,4.11,1543,375
178,T175,T175,Roger Tambellini,64,4.11,1291,314
179,T180,T180,Michael Connell,51,4.12,1092,265
180,T180,T180,Fred Couples,52,4.12,1144,278
181,T180,T180,Paul Goydos,72,4.12,1601,389
182,T180,T180,Larry Mize,53,4.12,1196,290
183,T184,T184,"John Engler, Jr.",69,4.13,1443,349
184,T184,T184,Tim Herron,82,4.13,1773,429
185,T184,T184,José María Olazábal,62,4.13,1348,326
186,T184,T184,"Wes Short, Jr.",96,4.13,2081,504
187,T188,T188,Todd Hamilton,72,4.14,1774,428
188,T188,T188,Sean O'Hair,100,4.14,2420,584
189,T188,T188,Ian Poulter,53,4.14,861,208
190,T191,T191,Alex Aragon,63,4.15,1487,358
191,T191,T191,Hidemichi Tanaka,74,4.15,1625,392
192,193,193,Lee Janzen,79,4.16,1872,450
193,T194,T194,John Daly,51,4.17,1239,297
194,T194,T194,David Duval,71,4.17,1706,409
195,T194,T194,Peter Lonard,77,4.17,1772,425
