,Par_3_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_3_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_3_Birdie_or_Better_Leaders_PLAYER NAME,Par_3_Birdie_or_Better_Leaders_ROUNDS,Par_3_Birdie_or_Better_Leaders_%,Par_3_Birdie_or_Better_Leaders_PAR 3 BIRDIES OR BETTER,Par_3_Birdie_or_Better_Leaders_PAR 3 HOLES
56,57,57,Daniel Chopra,110,13.59,59,434
57,58,58,D.A. Points,82,13.58,44,324
58,59,59,Jon Mills,68,13.53,36,266
59,60,60,Brent Geiberger,99,13.49,53,393
60,61,61,Dean Wilson,115,13.44,61,454
61,62,62,Geoff Ogilvy,76,13.41,37,276
62,63,63,Aaron Baddeley,78,13.4,41,306
63,T64,T64,Bubba Dickerson,98,13.37,52,389
64,T64,T64,Mathias Grönberg,92,13.37,48,359
65,T66,T66,Brett Quigley,109,13.35,57,427
66,T66,T66,Brett Wetterich,82,13.35,45,337
67,68,68,David Howell,52,13.33,24,180
68,T69,T69,Rory Sabbatini,84,13.31,45,338
69,T69,T69,Mike Sposa,68,13.31,35,263
70,71,71,Mike Weir,88,13.29,46,346
71,72,72,Mark Wilson,79,13.27,41,309
72,73,73,Mark Calcavecchia,94,13.26,50,377
73,74,74,J.J. Henry,96,13.23,50,378
74,75,75,Greg Kraft,79,13.2,40,303
75,76,76,Chris Riley,86,13.13,44,335
76,77,77,J.L. Lewis,57,13.04,30,230
77,78,78,John Rollins,93,13.01,48,369
78,79,79,David Branshaw,98,12.97,52,401
79,80,80,Eric Axley,91,12.95,47,363
80,81,81,Trevor Immelman,86,12.93,45,348
81,82,82,Freddie Jacobson,56,12.89,29,225
82,83,83,Peter Lonard,77,12.83,39,304
83,84,84,Jason Gore,86,12.8,43,336
84,85,85,Bill Haas,99,12.76,50,392
85,T86,T86,Chad Campbell,91,12.75,45,353
86,T86,T86,Thomas Levet,53,12.75,26,204
87,88,88,Michael Allen,84,12.72,43,338
88,89,89,Chris Couch,75,12.7,39,307
89,90,90,John Cook,67,12.68,35,276
90,91,91,Steve Stricker,64,12.65,32,253
91,92,92,Rod Pampling,89,12.61,43,341
92,93,93,Lucas Glover,105,12.59,51,405
93,94,94,Nathan Green,108,12.56,53,422
94,T95,T95,Kenny Perry,73,12.5,36,288
95,T95,T95,Vaughn Taylor,88,12.5,44,352
96,97,97,Jason Schultz,77,12.46,38,305
97,T98,T98,Retief Goosen,68,12.4,30,242
98,T98,T98,Carl Pettersson,95,12.4,46,371
99,T100,T100,Ben Curtis,86,12.39,43,347
100,T100,T100,Jeff Gove,91,12.39,44,355
101,102,102,Danny Ellis,68,12.36,32,259
102,103,103,Shaun Micheel,96,12.34,47,381
103,104,104,Ryuji Imada,105,12.29,51,415
104,T105,T105,Jesper Parnevik,84,12.28,42,342
105,T105,T105,Paul Stankowski,70,12.28,35,285
106,107,107,Robert Allenby,79,12.26,38,310
107,T108,T108,Rich Beem,85,12.24,41,335
108,T108,T108,John Daly,51,12.24,24,196
109,T108,T108,Tom Lehman,70,12.24,30,245
110,T111,T111,Shane Bertsch,104,12.2,51,418
111,T111,T111,Jeff Maggert,81,12.2,40,328
112,113,113,Greg Chalmers,71,12.18,33,271
113,114,114,Alex Aragon,63,12.15,30,247
114,115,115,Briny Baird,81,12.14,38,313
115,116,116,Joe Durant,101,12.11,50,413
116,117,117,Ian Poulter,53,12.02,25,208
117,118,118,Jeff Overton,95,12.0,45,375
118,119,119,Kevin Sutherland,100,11.99,47,392
119,120,120,Vijay Singh,103,11.97,48,401
120,121,121,Steve Elkington,52,11.96,25,209
121,122,122,Fred Couples,52,11.94,24,201
122,123,123,Ernie Els,69,11.92,31,260
123,T124,T124,Jonathan Kaye,95,11.86,44,371
124,T124,T124,Jimmy Walker,60,11.86,28,236
125,126,126,Bubba Watson,83,11.76,38,323
126,127,127,Fred Funk,106,11.74,50,426
127,128,128,Chris Smith,67,11.72,32,273
128,129,129,Tim Petrovic,95,11.68,43,368
129,T130,T130,Jason Bohn,104,11.64,49,421
130,T130,T130,Nicholas Thompson,96,11.64,44,378
131,132,132,Robert Gamez,94,11.58,44,380
132,T133,T133,John Huston,74,11.53,34,295
133,T133,T133,Daisuke Maruyama,83,11.53,37,321
134,135,135,Larry Mize,53,11.48,24,209
135,T136,T136,Carlos Franco,86,11.46,40,349
136,T136,T136,Troy Matteson,101,11.46,47,410
137,138,138,Bob Tway,81,11.43,36,315
138,139,139,Nick Watney,97,11.4,44,386
139,140,140,Pat Perez,50,11.39,23,202
140,141,141,Justin Leonard,83,11.36,36,317
141,142,142,Robert Damron,91,11.35,42,370
142,143,143,Jerry Kelly,100,11.27,46,408
143,144,144,Brian Davis,92,11.26,41,364
144,145,145,Zach Johnson,98,11.24,40,356
145,146,146,Craig Barlow,77,11.22,33,294
146,147,147,J.P. Hayes,55,11.21,25,223
147,148,148,Charles Warren,93,11.17,41,367
148,149,149,Paul Goydos,72,11.15,33,296
149,150,150,James Driscoll,80,11.11,36,324
150,151,151,Bart Bryant,87,11.05,38,344
151,152,152,Ian Leggatt,80,11.0,34,309
152,153,153,Mathew Goggin,72,10.99,31,282
153,154,154,Jeff Brehaut,100,10.97,43,392
154,T155,T155,Steve Flesch,119,10.94,51,466
155,T155,T155,Tim Herron,82,10.94,36,329
156,157,157,Brandt Jobe,91,10.92,39,357
157,T158,T158,Brad Faxon,78,10.86,34,313
158,T158,T158,Steve Lowery,99,10.86,43,396
159,T160,T160,Todd Fischer,101,10.84,44,406
160,T160,T160,Steve Jones,83,10.84,36,332
161,162,162,Alex Cejka,93,10.81,40,370
162,163,163,Omar Uresti,61,10.79,26,241
163,164,164,Paul Azinger,87,10.76,38,353
164,165,165,Joey Sindelar,90,10.68,39,365
165,166,166,Camilo Villegas,95,10.61,40,377
166,167,167,Bob Estes,85,10.6,37,349
167,168,168,Stuart Appleby,83,10.58,33,312
168,169,169,Tag Ridings,103,10.49,43,410
169,170,170,Roger Tambellini,64,10.48,26,248
170,171,171,Doug Barron,74,10.47,31,296
171,172,172,John Senden,96,10.37,39,376
172,173,173,Len Mattiace,59,10.33,25,242
173,174,174,Kris Cox,83,10.3,34,330
174,175,175,Bernhard Langer,77,10.24,30,293
175,176,176,Hidemichi Tanaka,74,10.17,30,295
176,177,177,Patrick Sheehan,104,10.1,41,406
177,T178,T178,J.B. Holmes,81,10.03,31,309
178,T178,T178,Billy Mayfair,94,10.03,38,379
179,180,180,Todd Hamilton,72,9.97,29,291
180,181,181,Henrik Bjornstad,97,9.92,38,383
181,182,182,Kent Jones,103,9.9,41,414
182,183,183,David McKenzie,82,9.82,32,326
183,184,184,Vance Veazey,59,9.7,23,237
184,185,185,Matt Hansen,68,9.67,26,269
185,186,186,Greg Owen,79,9.62,30,312
186,187,187,Charles Howell III,96,9.31,35,376
187,188,188,Harrison Frazar,95,9.24,34,368
188,189,189,Scott Gutschewski,53,9.18,19,207
189,190,190,Michael Connell,51,8.72,17,195
190,191,191,Will MacKenzie,91,8.33,30,360
191,192,192,Tjaart van der Walt,60,7.79,18,231
192,193,193,"John Engler, Jr.",69,7.38,20,271
193,194,194,Mark O'Meara,52,7.28,15,206
194,195,195,Brian Bateman,69,6.79,18,265
195,196,196,Ryan Hietala,61,5.44,13,239
