,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
0,1,1,Jim Furyk,89,-13,2.96,1047
1,T2,T2,Luke Donald,66,-10,2.96,759
2,T2,T2,Corey Pavin,74,-10,2.97,858
3,T4,T4,José María Olazábal,62,-5,2.98,699
4,T4,T4,Scott Verplank,88,-5,2.99,1059
5,6,6,Adam Scott,70,-4,2.99,822
6,T7,T7,Brian Gay,107,-2,3.0,1311
7,T7,T7,Kirk Triplett,58,-2,2.99,678
8,9,9,Tommy Armour III,65,E,3.0,804
9,T10,T10,Jonathan Byrd,66,+1,3.0,819
10,T10,T10,Justin Rose,98,+1,3.0,1155
11,T12,T12,Padraig Harrington,54,+2,3.01,600
12,T12,T12,Tom Pernice Jr.,108,+2,3.0,1278
13,14,14,Chad Campbell,91,+3,3.01,1059
14,T15,T15,Duffy Waldorf,96,+4,3.01,1134
15,T15,T15,Tiger Woods,55,+4,3.02,624
16,T17,T17,Richard Johnson,94,+5,3.01,1158
17,T17,T17,Steve Stricker,64,+5,3.02,759
18,19,19,Trevor Immelman,86,+6,3.02,1044
19,T20,T20,Rory Sabbatini,84,+7,3.02,1014
20,T20,T20,Jerry Smith,94,+7,3.02,1122
21,22,22,Stephen Leaney,84,+8,3.02,1035
22,T23,T23,Ben Crane,85,+9,3.03,966
23,T23,T23,Brett Quigley,109,+9,3.02,1281
24,T25,T25,Stewart Cink,93,+10,3.03,1080
25,T25,T25,Tim Clark,80,+10,3.03,966
26,T25,T25,Shaun Micheel,96,+10,3.03,1143
27,T25,T25,Larry Mize,53,+10,3.05,627
28,T29,T29,David Howell,52,+11,3.06,540
29,T29,T29,Arron Oberholser,82,+11,3.03,951
30,T31,T31,Michael Allen,84,+12,3.04,1014
31,T31,T31,Stephen Ames,63,+12,3.05,747
32,T31,T31,Briny Baird,81,+12,3.04,939
33,T31,T31,Retief Goosen,68,+12,3.05,726
34,T31,T31,Sean O'Hair,100,+12,3.03,1176
35,T31,T31,David Toms,76,+12,3.04,816
36,T37,T37,John Cook,67,+13,3.05,828
37,T37,T37,Bob May,65,+13,3.05,765
38,T39,T39,Sergio Garcia,59,+14,3.06,648
39,T39,T39,Hunter Mahan,98,+14,3.03,1203
40,T39,T39,Phil Mickelson,74,+14,3.05,834
41,T39,T39,Mark Wilson,79,+14,3.05,927
42,T43,T43,Olin Browne,108,+15,3.04,1248
43,T43,T43,Shigeki Maruyama,94,+15,3.04,1116
44,T43,T43,Ian Poulter,53,+15,3.07,624
45,T43,T43,Heath Slocum,96,+15,3.04,1125
46,T43,T43,Kevin Sutherland,100,+15,3.04,1176
47,T48,T48,Steve Elkington,52,+16,3.08,627
48,T48,T48,Jeff Gove,91,+16,3.05,1065
49,T48,T48,J.L. Lewis,57,+16,3.07,690
50,T48,T48,Ron Whittaker,81,+16,3.05,963
51,T52,T52,Marco Dawson,87,+17,3.05,1059
52,T52,T52,Chris DiMarco,83,+17,3.05,939
53,T52,T52,Danny Ellis,68,+17,3.07,777
54,T52,T52,J.J. Henry,96,+17,3.04,1134
55,T52,T52,Tom Lehman,70,+17,3.07,735
56,T52,T52,Kenny Perry,73,+17,3.06,864
57,T52,T52,Omar Uresti,61,+17,3.07,723
58,T52,T52,Jimmy Walker,60,+17,3.07,708
59,T52,T52,Dean Wilson,115,+17,3.04,1362
60,T61,T61,Billy Andrade,78,+18,3.06,912
61,T61,T61,Fred Couples,52,+18,3.09,603
62,T61,T61,Brent Geiberger,99,+18,3.05,1179
63,T61,T61,Peter Lonard,77,+18,3.06,912
64,T61,T61,Jeff Sluman,101,+18,3.04,1242
65,T66,T66,Skip Kendall,72,+19,3.06,879
66,T66,T66,Jon Mills,68,+19,3.07,798
67,T66,T66,Ryan Moore,68,+19,3.07,786
68,T66,T66,Mike Weir,88,+19,3.05,1038
69,T70,T70,Robert Allenby,79,+20,3.06,930
70,T70,T70,Ernie Els,69,+20,3.08,780
71,T70,T70,Jesper Parnevik,84,+20,3.06,1026
72,T73,T73,Paul Goydos,72,+21,3.07,888
73,T73,T73,Joe Ogilvie,95,+21,3.06,1098
74,T75,T75,Aaron Baddeley,78,+22,3.07,918
75,T75,T75,Dudley Hart,83,+22,3.07,1014
76,T75,T75,Lee Janzen,79,+22,3.07,978
77,T75,T75,Zach Johnson,98,+22,3.06,1068
78,T75,T75,Pat Perez,50,+22,3.11,606
79,T75,T75,Ted Purdy,103,+22,3.05,1218
80,T75,T75,Vijay Singh,103,+22,3.05,1203
81,T82,T82,Brian Davis,92,+23,3.06,1092
82,T82,T82,Mathias Grönberg,92,+23,3.06,1077
83,T82,T82,Freddie Jacobson,56,+23,3.1,675
84,T82,T82,Thomas Levet,53,+23,3.11,612
85,T86,T86,Steve Flesch,119,+24,3.05,1398
86,T86,T86,Bill Haas,99,+24,3.06,1176
87,T86,T86,Davis Love III,85,+24,3.08,918
88,T86,T86,Geoff Ogilvy,76,+24,3.09,828
89,T86,T86,Mike Sposa,68,+24,3.09,789
90,T91,T91,K.J. Choi,93,+25,3.07,1116
91,T91,T91,John Daly,51,+25,3.13,588
92,T91,T91,Bubba Dickerson,98,+25,3.06,1167
93,T91,T91,David Duval,71,+25,3.09,831
94,T91,T91,Ryuji Imada,105,+25,3.06,1245
95,T91,T91,Justin Leonard,83,+25,3.08,951
96,T97,T97,Jason Bohn,104,+26,3.06,1263
97,T97,T97,Greg Kraft,79,+26,3.09,909
98,T97,T97,Frank Lickliter II,99,+26,3.07,1194
99,T97,T97,Rod Pampling,89,+26,3.08,1023
100,T97,T97,John Senden,96,+26,3.07,1128
101,T97,T97,Chris Smith,67,+26,3.1,819
102,T97,T97,Vaughn Taylor,88,+26,3.07,1056
103,T104,T104,Stuart Appleby,83,+27,3.09,936
104,T104,T104,Daisuke Maruyama,83,+27,3.08,963
105,T104,T104,Bo Van Pelt,102,+27,3.07,1239
106,T107,T107,Mark Brooks,90,+28,3.08,1086
107,T107,T107,Greg Chalmers,71,+28,3.1,813
108,T107,T107,Joe Durant,101,+28,3.07,1239
109,T107,T107,Bob Estes,85,+28,3.08,1047
110,T107,T107,Jerry Kelly,100,+28,3.07,1224
111,T107,T107,Jeff Maggert,81,+28,3.09,984
112,T107,T107,Brett Wetterich,82,+28,3.08,1011
113,T114,T114,Craig Barlow,77,+29,3.1,882
114,T114,T114,John Huston,74,+29,3.1,885
115,T114,T114,Jason Schultz,77,+29,3.1,915
116,T114,T114,Bob Tway,81,+29,3.09,945
117,T118,T118,Kris Cox,83,+30,3.09,990
118,T118,T118,Fred Funk,106,+30,3.07,1278
119,T118,T118,Scott Gutschewski,53,+30,3.14,621
120,T118,T118,Ryan Palmer,101,+30,3.07,1206
121,T122,T122,Mathew Goggin,72,+31,3.11,846
122,T122,T122,Steve Jones,83,+31,3.09,996
123,T122,T122,David McKenzie,82,+31,3.1,978
124,T122,T122,D.A. Points,82,+31,3.1,972
125,T126,T126,Paul Azinger,87,+32,3.09,1059
126,T126,T126,Ben Curtis,86,+32,3.09,1041
127,T126,T126,Charley Hoffman,100,+32,3.08,1191
128,T126,T126,Brandt Jobe,91,+32,3.09,1071
129,T126,T126,Steve Lowery,99,+32,3.08,1188
130,T131,T131,David Branshaw,98,+33,3.08,1203
131,T131,T131,Bart Bryant,87,+33,3.1,1032
132,T131,T131,Mark O'Meara,52,+33,3.16,618
133,T131,T131,Charles Warren,93,+33,3.09,1101
134,T131,T131,Bubba Watson,83,+33,3.1,969
135,T136,T136,Lucas Glover,105,+34,3.08,1215
136,T136,T136,Nathan Green,108,+34,3.08,1266
137,T136,T136,Paul Stankowski,70,+34,3.12,855
138,T136,T136,D.J. Trahan,92,+34,3.09,1098
139,T140,T140,Eric Axley,91,+35,3.1,1089
140,T140,T140,Michael Connell,51,+35,3.18,585
141,T140,T140,Robert Garrigus,85,+35,3.1,1008
142,T140,T140,J.B. Holmes,81,+35,3.11,927
143,T140,T140,Bernhard Langer,77,+35,3.12,879
144,T140,T140,Chris Riley,86,+35,3.1,1005
145,T146,T146,Joey Sindelar,90,+36,3.1,1095
146,T146,T146,Roger Tambellini,64,+36,3.15,744
147,T146,T146,Tjaart van der Walt,60,+36,3.16,693
148,149,149,Tim Herron,82,+37,3.11,987
149,T150,T150,Woody Austin,107,+38,3.09,1311
150,T150,T150,Carlos Franco,86,+38,3.11,1047
151,T150,T150,Robert Gamez,94,+38,3.1,1140
152,T150,T150,J.P. Hayes,55,+38,3.17,669
