,Tenth_Tee_Early_Lowest_Round_RANK THIS WEEK,Tenth_Tee_Early_Lowest_Round_RANK LAST WEEK,Tenth_Tee_Early_Lowest_Round_PLAYER NAME,Tenth_Tee_Early_Lowest_Round_ROUNDS,Tenth_Tee_Early_Lowest_Round_LOW RND
44,T37,T37,Joe Durant,101,65
45,T37,T37,Bob Estes,85,65
46,T37,T37,Steve Flesch,119,65
47,T37,T37,Harrison Frazar,95,65
48,T37,T37,David Frost,23,65
49,T37,T37,Brian Gay,107,65
50,T37,T37,Mathew Goggin,72,65
51,T37,T37,Jeff Gove,91,65
52,T37,T37,Nathan Green,108,65
53,T37,T37,Billy Hurley III,16,65
54,T37,T37,John Huston,74,65
55,T37,T37,Kent Jones,103,65
56,T37,T37,Skip Kendall,72,65
57,T37,T37,Peter Lonard,77,65
58,T37,T37,Steve Lowery,99,65
59,T37,T37,Will MacKenzie,91,65
60,T37,T37,Shigeki Maruyama,94,65
61,T37,T37,Phil Mickelson,74,65
62,T37,T37,Ryan Moore,68,65
63,T37,T37,Arron Oberholser,82,65
64,T37,T37,Craig Parry,44,65
65,T37,T37,Tom Pernice Jr.,108,65
66,T37,T37,Tag Ridings,103,65
67,T37,T37,Heath Slocum,96,65
68,T37,T37,Kevin Sutherland,100,65
69,T37,T37,Scott Verplank,88,65
70,T37,T37,Duffy Waldorf,96,65
71,T37,T37,Casey Wittenberg,4,65
72,T73,T73,Michael Allen,84,66
73,T73,T73,Stuart Appleby,83,66
74,T73,T73,Tommy Armour III,65,66
75,T73,T73,Notah Begay III,31,66
76,T73,T73,Shane Bertsch,104,66
77,T73,T73,Jason Bohn,104,66
78,T73,T73,Olin Browne,108,66
79,T73,T73,Mark Calcavecchia,94,66
80,T73,T73,Alex Cejka,93,66
81,T73,T73,K.J. Choi,93,66
82,T73,T73,Michael Connell,51,66
83,T73,T73,Fred Couples,52,66
84,T73,T73,Robert Damron,91,66
85,T73,T73,Marco Dawson,87,66
86,T73,T73,Ernie Els,69,66
87,T73,T73,Carlos Franco,86,66
88,T73,T73,Robert Gamez,94,66
89,T73,T73,Robert Garrigus,85,66
90,T73,T73,Paul Goydos,72,66
91,T73,T73,Scott Gump,28,66
92,T73,T73,Bill Haas,99,66
93,T73,T73,Matt Hansen,68,66
94,T73,T73,Gabriel Hjertstedt,46,66
95,T73,T73,Charley Hoffman,100,66
96,T73,T73,J.B. Holmes,81,66
97,T73,T73,David Howell,52,66
98,T73,T73,Ryuji Imada,105,66
99,T73,T73,Trevor Immelman,86,66
100,T73,T73,Lee Janzen,79,66
101,T73,T73,Steve Jones,83,66
102,T73,T73,Jonathan Kaye,95,66
103,T73,T73,Greg Kraft,79,66
104,T73,T73,Frank Lickliter II,99,66
105,T73,T73,Daisuke Maruyama,83,66
106,T73,T73,Billy Mayfair,94,66
107,T73,T73,Scott McCarron,47,66
108,T73,T73,Shaun Micheel,96,66
109,T73,T73,Sean O'Hair,100,66
110,T73,T73,Jeff Overton,95,66
111,T73,T73,Ryan Palmer,101,66
112,T73,T73,Rod Pampling,89,66
113,T73,T73,Jesper Parnevik,84,66
114,T73,T73,D.A. Points,82,66
115,T73,T73,Ted Purdy,103,66
116,T73,T73,John Riegger,49,66
117,T73,T73,Chris Riley,86,66
118,T73,T73,Patrick Sheehan,104,66
119,T73,T73,"Wes Short, Jr.",96,66
120,T73,T73,Jeff Sluman,101,66
121,T73,T73,Mike Sposa,68,66
122,T73,T73,Paul Stankowski,70,66
123,T73,T73,Darron Stiles,44,66
124,T73,T73,David Toms,76,66
125,T73,T73,D.J. Trahan,92,66
126,T73,T73,Bo Van Pelt,102,66
127,T73,T73,Vance Veazey,59,66
128,T73,T73,Charles Warren,93,66
129,T73,T73,Mike Weir,88,66
130,T73,T73,Lee Westwood,42,66
131,T73,T73,Garrett Willis,27,66
132,T133,T133,Robert Allenby,79,67
133,T133,T133,Stephen Ames,63,67
134,T133,T133,Billy Andrade,78,67
135,T133,T133,Arjun Atwal,97,67
136,T133,T133,Briny Baird,81,67
137,T133,T133,Craig Barlow,77,67
138,T133,T133,Ricky Barnes,7,67
139,T133,T133,Doug Barron,74,67
140,T133,T133,Rich Beem,85,67
141,T133,T133,Thomas Bjørn,26,67
142,T133,T133,Henrik Bjornstad,97,67
143,T133,T133,Guy Boros,14,67
144,T133,T133,Steven Bowditch,43,67
145,T133,T133,Jeff Brehaut,100,67
146,T133,T133,Bart Bryant,87,67
147,T133,T133,Chad Campbell,91,67
148,T133,T133,Michael Campbell,27,67
149,T133,T133,Tim Clark,80,67
150,T133,T133,Chris Couch,75,67
151,T133,T133,Kris Cox,83,67
152,T133,T133,Glen Day,30,67
153,T133,T133,Chris DiMarco,83,67
154,T133,T133,James Driscoll,80,67
155,T133,T133,"John Engler, Jr.",69,67
156,T133,T133,Todd Fischer,101,67
157,T133,T133,Fred Funk,106,67
158,T133,T133,Brent Geiberger,99,67
159,T133,T133,Bill Glasson,47,67
160,T133,T133,Retief Goosen,68,67
161,T133,T133,Jason Gore,86,67
162,T133,T133,Mathias Grönberg,92,67
163,T133,T133,Scott Gutschewski,53,67
164,T133,T133,J.P. Hayes,55,67
165,T133,T133,Mark Hensby,45,67
166,T133,T133,Charles Howell III,96,67
167,T133,T133,Thongchai Jaidee,6,67
168,T133,T133,Richard Johnson,94,67
169,T133,T133,Brendan Jones,22,67
170,T133,T133,Bernhard Langer,77,67
171,T133,T133,Stephen Leaney,84,67
172,T133,T133,Tom Lehman,70,67
173,T133,T133,Justin Leonard,83,67
174,T133,T133,Thomas Levet,53,67
175,T133,T133,J.L. Lewis,57,67
176,T133,T133,Davis Love III,85,67
177,T133,T133,Hunter Mahan,98,67
178,T133,T133,Len Mattiace,59,67
179,T133,T133,Bob May,65,67
180,T133,T133,Graeme McDowell,44,67
181,T133,T133,Jim McGovern,20,67
182,T133,T133,Rocco Mediate,49,67
183,T133,T133,Jon Mills,68,67
184,T133,T133,Joe Ogilvie,95,67
185,T133,T133,Geoff Ogilvy,76,67
186,T133,T133,José María Olazábal,62,67
187,T133,T133,Carl Pettersson,95,67
188,T133,T133,Nick Price,43,67
189,T133,T133,Dicky Pride,30,67
190,T133,T133,Joey Sindelar,90,67
191,T133,T133,Chris Smith,67,67
192,T133,T133,Jerry Smith,94,67
193,T133,T133,Kevin Stadler,22,67
194,T133,T133,Henrik Stenson,34,67
195,T133,T133,Steve Stricker,64,67
196,T133,T133,Roger Tambellini,64,67
197,T133,T133,Hidemichi Tanaka,74,67
198,T133,T133,Nicholas Thompson,96,67
199,T133,T133,Esteban Toledo,7,67
200,T133,T133,Tjaart van der Walt,60,67
201,T133,T133,Camilo Villegas,95,67
202,T133,T133,Jimmy Walker,60,67
203,T133,T133,Bubba Watson,83,67
204,T133,T133,Brett Wetterich,82,67
205,T133,T133,Ron Whittaker,81,67
206,T207,T207,Alex Aragon,63,68
207,T207,T207,Woody Austin,107,68
208,T207,T207,Paul Azinger,87,68
209,T207,T207,Brian Bateman,69,68
210,T207,T207,Michael Bradley,15,68
211,T207,T207,Tom Byrum,28,68
212,T207,T207,Jim Carter,7,68
213,T207,T207,Greg Chalmers,71,68
214,T207,T207,Michael Clark II,10,68
215,T207,T207,Darren Clarke,27,68
216,T207,T207,Ben Curtis,86,68
217,T207,T207,Jason Day,23,68
218,T207,T207,Danny Ellis,68,68
219,T207,T207,Brad Faxon,78,68
220,T207,T207,Dan Forsman,43,68
221,T207,T207,Matt Gogel,36,68
222,T207,T207,David Gossett,19,68
223,T207,T207,Gary Hallberg,12,68
224,T207,T207,Todd Hamilton,72,68
225,T207,T207,Donnie Hammond,33,68
226,T207,T207,Padraig Harrington,54,68
227,T207,T207,Brian Henninger,39,68
228,T207,T207,J.J. Henry,96,68
229,T207,T207,Tim Herron,82,68
230,T207,T207,Ryan Hietala,61,68
231,T207,T207,Mike Hulbert,15,68
232,T207,T207,Ian Leggatt,80,68
233,T207,T207,Blaine McCallister,29,68
234,T207,T207,Paul McGinley,23,68
235,T207,T207,Madalitso Muthiya,8,68
236,T207,T207,Kevin Na,31,68
237,T207,T207,Mark O'Meara,52,68
238,T207,T207,Greg Owen,79,68
239,T207,T207,Corey Pavin,74,68
240,T207,T207,David Peoples,9,68
241,T207,T207,Kenny Perry,73,68
242,T207,T207,Tim Petrovic,95,68
243,T207,T207,Loren Roberts,14,68
244,T207,T207,David Roesch,4,68
245,T207,T207,Mario Tiziani,2,68
246,T207,T207,Omar Uresti,61,68
247,T207,T207,Jay Williamson,48,68
248,T207,T207,Azuma Yano,4,68
249,T250,T250,Rich Barcelo,2,69
250,T250,T250,Bob Burns,23,69
251,T250,T250,Paul Casey,26,69
252,T250,T250,Russ Cochran,2,69
253,T250,T250,David Edwards,9,69
254,T250,T250,"Jim Gallagher, Jr.",10,69
255,T250,T250,Stephen Gangluff,8,69
256,T250,T250,Sergio Garcia,59,69
257,T250,T250,Richard Green,9,69
258,T250,T250,Darren Griff,2,69
259,T250,T250,Scott Hend,16,69
260,T250,T250,Freddie Jacobson,56,69
261,T250,T250,Joel Kribel,5,69
262,T250,T250,Neal Lancaster,44,69
263,T250,T250,James Lepp,6,69
264,T250,T250,Spencer Levin,4,69
265,T250,T250,Andrew Magee,49,69
266,T250,T250,James McLean,12,69
267,T250,T250,Larry Mize,53,69
268,T250,T250,Louis Oosthuizen,6,69
269,T250,T250,Ian Poulter,53,69
270,T250,T250,Tom Scherrer,9,69
271,T250,T250,Jason Schultz,77,69
272,T250,T250,Charl Schwartzel,28,69
273,T250,T250,Mike Small,27,69
274,T250,T250,Grant Waite,21,69
275,T250,T250,Ben Walter,2,69
276,T250,T250,Willie Wood,26,69
277,T278,T278,Ángel Cabrera,40,70
278,T278,T278,Jason Caron,4,70
279,T278,T278,David Duval,71,70
280,T278,T278,Joel Edwards,10,70
281,T278,T278,Kenneth Ferrie,7,70
282,T278,T278,Tom Gillis,2,70
283,T278,T278,Andres Gonzales,4,70
284,T278,T278,Mike Heinen,10,70
285,T278,T278,Miguel Angel Jiménez,28,70
286,T278,T278,Matt Kuchar,21,70
287,T278,T278,Franklin Langham,4,70
288,T278,T278,Wayne Levi,4,70
289,T278,T278,Spike McRoy,20,70
290,T278,T278,David Oh,4,70
291,T278,T278,Rob Oppenheim,6,70
292,T278,T278,Craig Perks,37,70
293,T278,T278,Phil Schmitt,6,70
294,T278,T278,B.J. Staten,49,70
295,T278,T278,Boyd Summerhays,31,70
296,T278,T278,Phil Tataurangi,46,70
297,T278,T278,Charlie Wi,2,70
298,T278,T278,Don Yrene,8,70
299,T300,T300,Sean Dadey,2,71
300,T300,T300,John Daly,51,71
301,T300,T300,Gonzalo Fernandez-Castaño,14,71
302,T300,T300,Wes Heffernan,2,71
303,T300,T300,Robert Karlsson,20,71
304,T300,T300,Brandon Knaub,2,71
305,T300,T300,David Lundstrom,4,71
306,T300,T300,Parker McLachlin,8,71
307,T300,T300,Alan McLean,2,71
308,T300,T300,Colin Montgomerie,20,71
309,T300,T300,Martin Rominger,2,71
310,T300,T300,Mike San Filippo,2,71
311,T300,T300,Thaworn Wiratchant,10,71
312,T313,T313,Philip Archer,4,72
313,T313,T313,Roy Biancalana,2,72
314,T313,T313,Stephen Dodd,8,72
315,T313,T313,Jason Dufner,6,72
316,T313,T313,Ken Duke,8,72
317,T313,T313,Nick Faldo,13,72
318,T313,T313,Keith Fergus,4,72
319,T313,T313,Shaun Goodwin,2,72
320,T313,T313,Jay Haas,25,72
321,T313,T313,Kevin Hall,7,72
322,T313,T313,Brian Harman,2,72
323,T313,T313,Scott Harrington,4,72
324,T313,T313,Peter Hedblom,6,72
325,T313,T313,P.H. Horgan III,2,72
326,T313,T313,Peter Jacobsen,12,72
327,T313,T313,Richard Johnson,2,72
328,T313,T313,Mitch Lowe,3,72
329,T313,T313,Bruce McDonald,2,72
330,T313,T313,Scott Miller,10,72
331,T313,T313,Kelly Mitchum,4,72
332,T313,T313,Timothy O'Neal,2,72
333,T313,T313,Justin Peters,4,72
334,T313,T313,Don Pooley,2,72
335,T313,T313,Andrew Pratt,2,72
336,T313,T313,Brian Rowell,2,72
337,T313,T313,Steve Schneiter,4,72
338,T313,T313,Webb Simpson,2,72
339,T313,T313,Joey Snyder III,14,72
340,T313,T313,Mike Springer,13,72
341,T313,T313,Craig Stadler,10,72
342,T313,T313,Mike Standly,2,72
343,T313,T313,Chris Starkjohann,4,72
344,T313,T313,Brett Wayment,2,72
345,T313,T313,Lee Williamson,2,72
346,T347,T347,"Tim Cantwell, Jr.",2,73
347,T347,T347,Ben Crenshaw,8,73
348,T347,T347,Simon Dyson,8,73
349,T347,T347,Gavin Flint,2,73
350,T347,T347,Larry George,6,73
351,T347,T347,Steve Hummel,3,73
352,T347,T347,David Ishii,2,73
353,T347,T347,Shingo Katayama,19,73
354,T347,T347,Will Moore,6,73
355,T347,T347,Deane Pappas,2,73
356,T347,T347,Rod Perry,4,73
357,T347,T347,Hideto Tanihara,8,73
358,T347,T347,Tim Weinhart,4,73
359,T360,T360,Chip Beck,4,74
360,T360,T360,Trevor Dodds,4,74
361,T360,T360,Will Dottley,2,74
362,T360,T360,Bobby Elliott,2,74
363,T360,T360,John Mallinger,8,74
364,T360,T360,Andy Morse,2,74
365,T360,T360,Chris Perry,6,74
366,T360,T360,Jim Rutledge,2,74
367,T360,T360,Scott Sterling,4,74
368,T360,T360,Hal Sutton,2,74
369,T370,T370,John Bickerton,14,75
370,T370,T370,Keith Clearwater,4,75
371,T370,T370,Bradley Dredge,4,75
372,T370,T370,Keiichiro Fukabori,10,75
373,T370,T370,Ryan Helminen,2,75
374,T370,T370,Darrell Kestner,2,75
375,T370,T370,Curtis Malm,2,75
376,T370,T370,Kiyoshi Miyazato,2,75
377,T370,T370,Lee Rinker,4,75
378,T370,T370,Tony Rohlik,4,75
379,T370,T370,Jeff Roth,2,75
380,T370,T370,Tim Ruddo,2,75
381,T370,T370,Troy Schleicher,2,75
382,T370,T370,Chris Toulson,2,75
383,T384,T384,Frank Bensel,2,76
384,T384,T384,Brett Bingham,3,76
385,T384,T384,Niclas Fasth,7,76
386,T384,T384,Kelly Gibson,4,76
387,T384,T384,Ernie Gonzalez,2,76
388,T384,T384,Michael Harris,2,76
389,T384,T384,Ben Hayes,2,76
390,T384,T384,Tetsuji Hiratsuka,4,76
391,T384,T384,Doyle Ledbetter,2,76
392,T384,T384,Edoardo Molinari,14,76
393,T384,T384,Stephen Reed,2,76
394,T384,T384,Kyle Reifers,2,76
395,T384,T384,Steven Reilly,2,76
396,T384,T384,Larry Rinker,2,76
397,T384,T384,Brett Stegmaier,2,76
398,T384,T384,Ted Tryba,2,76
399,T384,T384,Jeremy Tucker,2,76
400,T384,T384,Anthony Wall,10,76
401,T384,T384,Chris Wiemers,2,76
402,T384,T384,Oliver Wilson,2,76
403,T404,T404,Fulton Allem,2,77
404,T404,T404,Mike Bennett,2,77
405,T404,T404,Alex Coe,2,77
406,T404,T404,Paul Dietsche,2,77
407,T404,T404,Billy Horschel,2,77
408,T404,T404,Kenny Knox,2,77
409,T404,T404,Brandan Kop,2,77
410,T404,T404,Fran Marrello,2,77
411,T404,T404,Scott Parel,4,77
412,T404,T404,Jyoti Randhawa,6,77
413,T404,T404,Alan Schulte,2,77
414,T404,T404,Cary Sciorra,2,77
415,T404,T404,Michelle Wie,5,77
416,T417,T417,John Aber,2,78
417,T417,T417,Brad Elder,2,78
418,T417,T417,Brad Fritsch,4,78
419,T417,T417,Kevin Giancola,2,78
420,T417,T417,Chris Gray,2,78
421,T417,T417,Travis Hurst,2,78
422,T417,T417,Sam Randolph,2,78
423,T417,T417,Jody Rokisky,2,78
424,T417,T417,Todd Rossetti,2,78
425,T417,T417,Paul Sheehan,2,78
426,T417,T417,Taylor Wood,2,78
427,T428,T428,Adam Adams,2,79
428,T428,T428,Cliff Bailey,2,79
429,T428,T428,Stephen Behr,2,79
430,T428,T428,John Bushka,2,79
431,T428,T428,Lon Hinkle,3,79
432,T428,T428,John Mazza,2,79
433,T428,T428,Tim Stieren,2,79
434,T428,T428,Ian Ziska,2,79
435,T436,T436,Mark Brown,4,80
436,T436,T436,James Burke,2,80
437,T436,T436,Jay Choe,2,80
438,T436,T436,Michael Derminio,2,80
439,T436,T436,Mike Deuel,2,80
440,T436,T436,Mike Donald,2,80
441,T436,T436,Nick Dougherty,6,80
442,T436,T436,"Jay Haas, Jr.",2,80
443,T444,T444,Butch Haverland,2,81
444,T444,T444,Bill Kokott,2,81
445,T444,T444,Patrick Nagle,2,81
446,T444,T444,Brady Stockton,2,81
447,T448,T448,George McNeill,2,82
448,T448,T448,John Panek,2,82
449,T448,T448,Toru Taniguchi,6,82
450,T451,T451,Maarten Lafeber,2,83
451,T451,T451,Billy Rosinia,2,83
452,453,453,Kip Henley,2,84
453,454,454,Dillon Dougherty,4,85
454,455,455,Clint Avret,2,87
