,Early_Par_3_Scoring_Average_RANK THIS WEEK,Early_Par_3_Scoring_Average_RANK LAST WEEK,Early_Par_3_Scoring_Average_PLAYER NAME,Early_Par_3_Scoring_Average_ROUNDS,Early_Par_3_Scoring_Average_AVG,Early_Par_3_Scoring_Average_TOTAL STROKES,Early_Par_3_Scoring_Average_TOTAL HOLES
72,T70,T70,John Cook,67,3.05,470,154
73,T70,T70,Brian Davis,92,3.05,649,213
74,T70,T70,Paul Goydos,72,3.05,457,150
75,T70,T70,Charley Hoffman,100,3.05,519,170
76,T70,T70,Zach Johnson,98,3.05,507,166
77,T70,T70,Jeff Maggert,81,3.05,497,163
78,T70,T70,David McKenzie,82,3.05,513,168
79,T70,T70,John Senden,96,3.05,600,197
80,T70,T70,Chris Smith,67,3.05,375,123
81,T70,T70,Vaughn Taylor,88,3.05,537,176
82,T70,T70,Mike Weir,88,3.05,472,155
83,T84,T84,Jason Bohn,104,3.06,673,220
84,T84,T84,Jeff Brehaut,100,3.06,612,200
85,T84,T84,Greg Chalmers,71,3.06,483,158
86,T84,T84,Steve Elkington,52,3.06,309,101
87,T84,T84,Ernie Els,69,3.06,297,97
88,T84,T84,Fred Funk,106,3.06,668,218
89,T84,T84,Jeff Gove,91,3.06,529,173
90,T84,T84,Bill Haas,99,3.06,603,197
91,T84,T84,Dudley Hart,83,3.06,538,176
92,T84,T84,J.P. Hayes,55,3.06,333,109
93,T84,T84,Justin Leonard,83,3.06,444,145
94,T84,T84,Jon Mills,68,3.06,429,140
95,T84,T84,Ryan Palmer,101,3.06,599,196
96,T84,T84,Pat Perez,50,3.06,349,114
97,T84,T84,D.A. Points,82,3.06,521,170
98,T84,T84,Vijay Singh,103,3.06,520,170
99,T84,T84,Jeff Sluman,101,3.06,649,212
100,T84,T84,Mike Sposa,68,3.06,495,162
101,T84,T84,Bob Tway,81,3.06,508,166
102,T103,T103,Briny Baird,81,3.07,402,131
103,T103,T103,David Branshaw,98,3.07,656,214
104,T103,T103,Alex Cejka,93,3.07,605,197
105,T103,T103,K.J. Choi,93,3.07,613,200
106,T103,T103,Daniel Chopra,110,3.07,546,178
107,T103,T103,Carlos Franco,86,3.07,559,182
108,T103,T103,Nathan Green,108,3.07,659,215
109,T103,T103,Charles Howell III,96,3.07,684,223
110,T103,T103,Ryuji Imada,105,3.07,688,224
111,T103,T103,Bob May,65,3.07,387,126
112,T103,T103,Jeff Overton,95,3.07,709,231
113,T103,T103,Patrick Sheehan,104,3.07,663,216
114,T103,T103,Brett Wetterich,82,3.07,466,152
115,T116,T116,Craig Barlow,77,3.08,484,157
116,T116,T116,Fred Couples,52,3.08,323,105
117,T116,T116,Steve Lowery,99,3.08,632,205
118,T116,T116,Ryan Moore,68,3.08,385,125
119,T116,T116,Rod Pampling,89,3.08,524,170
120,T116,T116,Jimmy Walker,60,3.08,360,117
121,T116,T116,Tiger Woods,55,3.08,185,60
122,T123,T123,Bart Bryant,87,3.09,550,178
123,T123,T123,Todd Fischer,101,3.09,637,206
124,T123,T123,J.B. Holmes,81,3.09,510,165
125,T123,T123,Lee Janzen,79,3.09,544,176
126,T123,T123,Thomas Levet,53,3.09,358,116
127,T123,T123,Frank Lickliter II,99,3.09,594,192
128,T123,T123,Ian Poulter,53,3.09,247,80
129,T130,T130,Robert Allenby,79,3.1,450,145
130,T130,T130,Paul Azinger,87,3.1,592,191
131,T130,T130,Doug Barron,74,3.1,481,155
132,T130,T130,Chris Couch,75,3.1,521,168
133,T130,T130,John Daly,51,3.1,360,116
134,T130,T130,Bob Estes,85,3.1,580,187
135,T130,T130,Harrison Frazar,95,3.1,565,182
136,T130,T130,Mathew Goggin,72,3.1,462,149
137,T130,T130,Tim Herron,82,3.1,502,162
138,T130,T130,Jonathan Kaye,95,3.1,610,197
139,T130,T130,Tim Petrovic,95,3.1,685,221
140,T130,T130,John Rollins,93,3.1,543,175
141,T130,T130,Paul Stankowski,70,3.1,509,164
142,T130,T130,Charles Warren,93,3.1,579,187
143,T130,T130,Nick Watney,97,3.1,623,201
144,T130,T130,Bubba Watson,83,3.1,540,174
145,T146,T146,Rich Beem,85,3.11,529,170
146,T146,T146,Henrik Bjornstad,97,3.11,626,201
147,T146,T146,Kris Cox,83,3.11,525,169
148,T146,T146,Robert Damron,91,3.11,621,200
149,T146,T146,Chris DiMarco,83,3.11,497,160
150,T146,T146,Brad Faxon,78,3.11,570,183
151,T146,T146,Steve Jones,83,3.11,569,183
152,T146,T146,Billy Mayfair,94,3.11,628,202
153,T146,T146,Carl Pettersson,95,3.11,591,190
154,T146,T146,Chris Riley,86,3.11,495,159
155,T146,T146,"Wes Short, Jr.",96,3.11,587,189
156,T157,T157,Woody Austin,107,3.12,683,219
157,T157,T157,John Huston,74,3.12,539,173
158,T157,T157,Ian Leggatt,80,3.12,487,156
159,T157,T157,Troy Matteson,101,3.12,630,202
160,T157,T157,Jason Schultz,77,3.12,484,155
161,T157,T157,Joey Sindelar,90,3.12,593,190
162,T157,T157,Omar Uresti,61,3.12,406,130
163,T164,T164,Eric Axley,91,3.13,601,192
164,T164,T164,Shane Bertsch,104,3.13,676,216
165,T164,T164,Michael Connell,51,3.13,322,103
166,T164,T164,Robert Garrigus,85,3.13,541,173
167,T164,T164,Freddie Jacobson,56,3.13,326,104
168,T164,T164,Kent Jones,103,3.13,714,228
169,T164,T164,Jerry Kelly,100,3.13,592,189
170,T164,T164,Kenny Perry,73,3.13,485,155
171,T164,T164,Tag Ridings,103,3.13,670,214
172,T173,T173,Robert Gamez,94,3.14,682,217
173,T173,T173,Scott Gutschewski,53,3.14,292,93
174,T173,T173,Greg Owen,79,3.14,468,149
175,T173,T173,Hidemichi Tanaka,74,3.14,471,150
176,T173,T173,Nicholas Thompson,96,3.14,643,205
177,T178,T178,Mark Calcavecchia,94,3.15,614,195
178,T178,T178,David Duval,71,3.15,479,152
179,T178,T178,Matt Hansen,68,3.15,463,147
180,T181,T181,Jason Gore,86,3.16,600,190
181,T181,T181,David Howell,52,3.16,303,96
182,T181,T181,Bernhard Langer,77,3.16,462,146
183,T181,T181,Tjaart van der Walt,60,3.16,407,129
184,T185,T185,"John Engler, Jr.",69,3.17,419,132
185,T185,T185,Todd Hamilton,72,3.17,527,166
186,T185,T185,Camilo Villegas,95,3.17,583,184
187,T188,T188,Brian Bateman,69,3.18,439,138
188,T188,T188,James Driscoll,80,3.18,553,174
189,T190,T190,Alex Aragon,63,3.19,440,138
190,T190,T190,Len Mattiace,59,3.19,395,124
191,T190,T190,Mark O'Meara,52,3.19,370,116
192,193,193,Roger Tambellini,64,3.2,393,123
193,194,194,Vance Veazey,59,3.22,441,137
194,T195,T195,Ryan Hietala,61,3.23,436,135
195,T195,T195,Will MacKenzie,91,3.23,552,171
