,First_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_2_Scoring_Average_AVG,First_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
154,T154,T154,Geoff Ogilvy,72.25,289,4
155,156,156,Larry Mize,72.33,217,3
156,157,157,Will MacKenzie,72.38,579,8
157,158,158,Alex Aragon,72.4,362,5
158,T159,T159,Fred Couples,72.43,507,7
159,T159,T159,Retief Goosen,72.43,507,7
160,T161,T161,Rod Pampling,72.5,435,6
161,T161,T161,Bob Tway,72.5,435,6
162,T161,T161,Omar Uresti,72.5,290,4
163,164,164,Mike Weir,72.63,581,8
164,T165,T165,Eric Axley,72.75,291,4
165,T165,T165,Freddie Jacobson,72.75,291,4
166,T165,T165,Vaughn Taylor,72.75,582,8
167,168,168,Jason Gore,72.8,364,5
168,169,169,Robert Damron,72.83,874,12
169,170,170,Lucas Glover,72.9,729,10
170,T171,T171,Stephen Ames,73.0,292,4
171,T171,T171,Rich Beem,73.0,511,7
172,T171,T171,Brad Faxon,73.0,219,3
173,T171,T171,Thomas Levet,73.0,219,3
174,T171,T171,Len Mattiace,73.0,438,6
175,176,176,Joe Ogilvie,73.11,658,9
176,T177,T177,Charles Howell III,73.14,512,7
177,T177,T177,Billy Mayfair,73.14,512,7
178,179,179,Roger Tambellini,73.17,439,6
179,T180,T180,John Huston,73.25,293,4
180,T180,T180,Mark O'Meara,73.25,293,4
181,182,182,Troy Matteson,73.4,734,10
182,T183,T183,Hidemichi Tanaka,73.5,588,8
183,T183,T183,Vance Veazey,73.5,147,2
184,185,185,K.J. Choi,73.75,295,4
185,186,186,Todd Hamilton,73.8,369,5
186,T187,T187,Danny Ellis,74.0,518,7
187,T187,T187,Mathew Goggin,74.0,444,6
188,T187,T187,J.L. Lewis,74.0,222,3
189,T187,T187,Corey Pavin,74.0,148,2
190,191,191,"John Engler, Jr.",74.2,742,10
191,192,192,David Duval,74.33,223,3
192,193,193,John Daly,74.67,224,3
193,194,194,D.J. Trahan,75.0,150,2
194,195,195,Carl Pettersson,75.25,301,4
195,196,196,D.A. Points,76.33,229,3
