,First_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_3_Scoring_Average_ROUNDS,First_Tee_Late_Par_3_Scoring_Average_AVG,First_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
0,T1,T1,Corey Pavin,74,2.93,255,87
1,T1,T1,Omar Uresti,61,2.93,132,45
2,3,3,Tommy Armour III,65,2.94,194,66
3,T4,T4,Chris DiMarco,83,2.95,357,121
4,T4,T4,Jeff Gove,91,2.95,322,109
5,T4,T4,Jerry Smith,94,2.95,286,97
6,7,7,Kenny Perry,73,2.96,308,104
7,T8,T8,Jonathan Byrd,66,2.97,273,92
8,T8,T8,Luke Donald,66,2.97,416,140
9,T8,T8,David Howell,52,2.97,202,68
10,T8,T8,Ryuji Imada,105,2.97,351,118
11,T8,T8,Lee Janzen,79,2.97,267,90
12,T13,T13,Robert Garrigus,85,2.98,253,85
13,T13,T13,Adam Scott,70,2.98,468,157
14,T13,T13,Tiger Woods,55,2.98,429,144
15,T16,T16,Michael Allen,84,2.99,254,85
16,T16,T16,Tim Clark,80,2.99,410,137
17,T16,T16,Ben Crane,85,2.99,353,118
18,T16,T16,Dudley Hart,83,2.99,341,114
19,T16,T16,Stephen Leaney,84,2.99,323,108
20,T21,T21,Woody Austin,107,3.0,369,123
21,T21,T21,Jim Furyk,89,3.0,611,204
22,T21,T21,Bob May,65,3.0,219,73
23,T21,T21,José María Olazábal,62,3.0,252,84
24,T21,T21,Scott Verplank,88,3.0,414,138
25,T26,T26,Trevor Immelman,86,3.01,493,164
26,T26,T26,Ted Purdy,103,3.01,424,141
27,T26,T26,Brett Quigley,109,3.01,518,172
28,T26,T26,Heath Slocum,96,3.01,304,101
29,T30,T30,Brian Gay,107,3.02,435,144
30,T30,T30,Shaun Micheel,96,3.02,447,148
31,T30,T30,Tom Pernice Jr.,108,3.02,489,162
32,T30,T30,Justin Rose,98,3.02,486,161
33,T30,T30,Rory Sabbatini,84,3.02,341,113
34,T30,T30,Kirk Triplett,58,3.02,181,60
35,36,36,Chad Campbell,91,3.03,424,140
36,T37,T37,Stewart Cink,93,3.04,432,142
37,T37,T37,Bob Estes,85,3.04,331,109
38,T37,T37,Nathan Green,108,3.04,419,138
39,T37,T37,Rod Pampling,89,3.04,344,113
40,T37,T37,Jeff Sluman,101,3.04,414,136
41,T37,T37,Duffy Waldorf,96,3.04,295,97
42,T37,T37,Jimmy Walker,60,3.04,161,53
43,T37,T37,Mark Wilson,79,3.04,258,85
44,T45,T45,Briny Baird,81,3.05,332,109
45,T45,T45,Steve Elkington,52,3.05,171,56
46,T45,T45,Robert Gamez,94,3.05,299,98
47,T45,T45,J.J. Henry,96,3.05,445,146
48,T45,T45,John Huston,74,3.05,287,94
49,T45,T45,Richard Johnson,94,3.05,458,150
50,T45,T45,Sean O'Hair,100,3.05,342,112
51,T45,T45,Jesper Parnevik,84,3.05,323,106
52,T45,T45,Vijay Singh,103,3.05,668,219
53,T45,T45,Steve Stricker,64,3.05,357,117
54,T45,T45,Kevin Sutherland,100,3.05,317,104
55,T56,T56,Robert Allenby,79,3.06,367,120
56,T56,T56,Jerry Kelly,100,3.06,471,154
57,T56,T56,"Wes Short, Jr.",96,3.06,260,85
58,T56,T56,Brett Wetterich,82,3.06,352,115
59,T60,T60,Jason Bohn,104,3.07,402,131
60,T60,T60,Olin Browne,108,3.07,298,97
61,T60,T60,John Cook,67,3.07,252,82
62,T60,T60,Retief Goosen,68,3.07,384,125
63,T60,T60,Padraig Harrington,54,3.07,270,88
64,T60,T60,Frank Lickliter II,99,3.07,448,146
65,T60,T60,Steve Lowery,99,3.07,319,104
66,T60,T60,Phil Mickelson,74,3.07,417,136
67,T60,T60,Ryan Moore,68,3.07,307,100
68,T60,T60,Chris Riley,86,3.07,264,86
69,T60,T60,Charles Warren,93,3.07,313,102
70,T60,T60,Dean Wilson,115,3.07,384,125
71,T72,T72,K.J. Choi,93,3.08,366,119
72,T72,T72,Marco Dawson,87,3.08,314,102
73,T72,T72,Ernie Els,69,3.08,465,151
74,T72,T72,Bill Haas,99,3.08,311,101
75,T72,T72,Charles Howell III,96,3.08,299,97
76,T72,T72,Freddie Jacobson,56,3.08,237,77
77,T72,T72,Skip Kendall,72,3.08,237,77
78,T72,T72,Hunter Mahan,98,3.08,367,119
79,T72,T72,Shigeki Maruyama,94,3.08,360,117
80,T72,T72,Tjaart van der Walt,60,3.08,151,49
81,T82,T82,Danny Ellis,68,3.09,164,53
82,T82,T82,Bernhard Langer,77,3.09,306,99
83,T82,T82,Daisuke Maruyama,83,3.09,238,77
84,T82,T82,Jon Mills,68,3.09,164,53
85,T82,T82,Larry Mize,53,3.09,136,44
