,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Omar Uresti,68.33,205,3
1,T1,T1,Mike Weir,68.33,205,3
2,3,3,Tiger Woods,68.38,547,8
3,4,4,Phil Mickelson,68.4,342,5
4,5,5,Arron Oberholser,68.75,275,4
5,6,6,Jim Furyk,68.88,551,8
6,7,7,Michael Allen,69.0,207,3
7,8,8,Jonathan Byrd,69.2,346,5
8,9,9,Jeff Gove,69.25,554,8
9,10,10,Stuart Appleby,69.38,555,8
10,T11,T11,Trevor Immelman,69.43,486,7
11,T11,T11,Adam Scott,69.43,486,7
12,T13,T13,Charley Hoffman,69.5,556,8
13,T13,T13,Vaughn Taylor,69.5,278,4
14,15,15,Billy Andrade,69.67,418,6
15,16,16,Vijay Singh,69.73,767,11
16,17,17,Justin Rose,69.75,558,8
17,18,18,Steve Flesch,69.8,698,10
18,19,19,Charles Warren,69.83,419,6
19,20,20,Alex Cejka,69.9,699,10
20,T21,T21,Aaron Baddeley,70.0,350,5
21,T21,T21,Brian Gay,70.0,630,9
22,T21,T21,Brent Geiberger,70.0,350,5
23,T21,T21,Freddie Jacobson,70.0,210,3
24,T25,T25,K.J. Choi,70.25,562,8
25,T25,T25,Bob Estes,70.25,281,4
26,T25,T25,Frank Lickliter II,70.25,562,8
27,T25,T25,Steve Stricker,70.25,562,8
28,T25,T25,Kirk Triplett,70.25,281,4
29,T30,T30,Retief Goosen,70.29,492,7
30,T30,T30,Kenny Perry,70.29,492,7
31,T32,T32,Ryuji Imada,70.33,422,6
32,T32,T32,Hunter Mahan,70.33,633,9
33,T32,T32,Ian Poulter,70.33,211,3
34,T32,T32,Jason Schultz,70.33,422,6
35,T32,T32,Tjaart van der Walt,70.33,211,3
36,T37,T37,Chad Campbell,70.5,705,10
37,T37,T37,Ernie Els,70.5,564,8
38,T37,T37,Lucas Glover,70.5,141,2
39,T37,T37,Ryan Hietala,70.5,282,4
40,T37,T37,David Howell,70.5,141,2
41,T37,T37,Zach Johnson,70.5,282,4
42,T37,T37,Jerry Smith,70.5,564,8
43,T37,T37,Camilo Villegas,70.5,564,8
44,45,45,Richard Johnson,70.55,776,11
45,46,46,James Driscoll,70.56,635,9
46,47,47,Alex Aragon,70.57,494,7
47,T48,T48,Robert Gamez,70.6,706,10
48,T48,T48,Paul Goydos,70.6,353,5
49,50,50,Chris DiMarco,70.63,565,8
50,T51,T51,Steve Elkington,70.67,212,3
51,T51,T51,J.B. Holmes,70.67,424,6
52,T51,T51,Bob May,70.67,424,6
53,54,54,Will MacKenzie,70.7,707,10
54,55,55,Brian Davis,70.71,495,7
55,56,56,Daniel Chopra,70.73,778,11
56,57,57,Bubba Watson,70.75,283,4
57,T58,T58,Brandt Jobe,70.78,637,9
58,T58,T58,Billy Mayfair,70.78,637,9
59,T58,T58,D.J. Trahan,70.78,637,9
60,T61,T61,José María Olazábal,70.8,354,5
61,T61,T61,Kevin Sutherland,70.8,354,5
62,T63,T63,Carlos Franco,70.88,567,8
63,T63,T63,Chris Smith,70.88,567,8
64,T65,T65,Jeff Brehaut,71.0,568,8
65,T65,T65,Ben Crane,71.0,781,11
66,T65,T65,Charles Howell III,71.0,426,6
67,T65,T65,Lee Janzen,71.0,426,6
68,T65,T65,Jonathan Kaye,71.0,710,10
69,T65,T65,Skip Kendall,71.0,355,5
70,T65,T65,Daisuke Maruyama,71.0,355,5
71,T65,T65,Greg Owen,71.0,497,7
72,T65,T65,Rod Pampling,71.0,426,6
73,T65,T65,D.A. Points,71.0,852,12
74,T65,T65,John Senden,71.0,284,4
75,T65,T65,Bo Van Pelt,71.0,710,10
76,T65,T65,Nick Watney,71.0,355,5
77,T65,T65,Mark Wilson,71.0,355,5
78,79,79,Robert Damron,71.11,640,9
79,T80,T80,Harrison Frazar,71.13,569,8
80,T80,T80,Brett Quigley,71.13,569,8
81,T82,T82,Jason Gore,71.14,498,7
82,T82,T82,Jesper Parnevik,71.14,498,7
83,T82,T82,Scott Verplank,71.14,498,7
84,85,85,Jerry Kelly,71.17,427,6
85,T86,T86,Larry Mize,71.2,356,5
86,T86,T86,Ryan Moore,71.2,356,5
87,T88,T88,Stewart Cink,71.25,570,8
88,T88,T88,David Duval,71.25,285,4
89,T88,T88,J.P. Hayes,71.25,285,4
90,T88,T88,Tom Pernice Jr.,71.25,855,12
91,T88,T88,Rory Sabbatini,71.25,570,8
92,T93,T93,Padraig Harrington,71.33,214,3
93,T93,T93,Roger Tambellini,71.33,428,6
94,95,95,Troy Matteson,71.38,571,8
95,T96,T96,Robert Allenby,71.4,357,5
96,T96,T96,Craig Barlow,71.4,357,5
97,T96,T96,Todd Hamilton,71.4,357,5
98,99,99,J.J. Henry,71.43,500,7
99,T100,T100,Brian Bateman,71.44,643,9
100,T100,T100,Bart Bryant,71.44,643,9
101,T100,T100,Bubba Dickerson,71.44,643,9
102,T103,T103,Woody Austin,71.5,429,6
103,T103,T103,Fred Couples,71.5,286,4
104,T103,T103,Joe Durant,71.5,572,8
105,T103,T103,Todd Fischer,71.5,429,6
106,T103,T103,Peter Lonard,71.5,429,6
107,T103,T103,David McKenzie,71.5,572,8
108,T103,T103,Heath Slocum,71.5,143,2
109,T103,T103,Duffy Waldorf,71.5,572,8
110,111,111,Doug Barron,71.56,644,9
111,T112,T112,Steve Jones,71.57,501,7
112,T112,T112,David Toms,71.57,501,7
113,T114,T114,Shane Bertsch,71.6,358,5
114,T114,T114,Marco Dawson,71.6,716,10
115,T116,T116,Mathias Grönberg,71.67,430,6
116,T116,T116,Justin Leonard,71.67,430,6
117,T116,T116,Shaun Micheel,71.67,645,9
118,T119,T119,Eric Axley,71.7,717,10
119,T119,T119,Nathan Green,71.7,717,10
120,121,121,Tim Clark,71.71,502,7
121,T122,T122,Ben Curtis,71.75,574,8
122,T122,T122,Nicholas Thompson,71.75,574,8
123,124,124,Jeff Sluman,71.78,646,9
124,T125,T125,Ryan Palmer,71.8,359,5
125,T125,T125,Paul Stankowski,71.8,718,10
126,127,127,Joey Sindelar,71.83,431,6
