,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,55,3.92,2140,546
1,2,2,Jim Furyk,89,3.96,3769,951
2,3,3,Steve Stricker,64,3.97,2610,658
3,4,4,Jonathan Byrd,66,3.99,2697,676
4,T5,T5,Daniel Chopra,110,4.0,4447,1111
5,T5,T5,Phil Mickelson,74,4.0,2853,714
6,T7,T7,Luke Donald,66,4.01,2713,676
7,T7,T7,Steve Flesch,119,4.01,4882,1217
8,T7,T7,John Senden,96,4.01,3917,978
9,T7,T7,Vijay Singh,103,4.01,4273,1066
10,T11,T11,Robert Allenby,79,4.02,3282,817
11,T11,T11,Briny Baird,81,4.02,3259,810
12,T11,T11,David Branshaw,98,4.02,4092,1019
13,T11,T11,K.J. Choi,93,4.02,3969,988
14,T11,T11,Harrison Frazar,95,4.02,3851,957
15,T11,T11,Fred Funk,106,4.02,4528,1125
16,T11,T11,Brian Gay,107,4.02,4541,1131
17,T11,T11,Jeff Gove,91,4.02,3662,911
18,T11,T11,Trevor Immelman,86,4.02,3720,926
19,T11,T11,Zach Johnson,98,4.02,3807,946
20,T11,T11,Frank Lickliter II,99,4.02,4100,1019
21,T11,T11,Adam Scott,70,4.02,2965,738
22,T11,T11,David Toms,76,4.02,3008,748
23,T11,T11,Scott Verplank,88,4.02,3609,897
24,T11,T11,Camilo Villegas,95,4.02,3992,992
25,T11,T11,Bubba Watson,83,4.02,3312,823
26,T27,T27,Alex Cejka,93,4.03,3885,965
27,T27,T27,Bob Estes,85,4.03,3637,903
28,T27,T27,Lucas Glover,105,4.03,4286,1064
29,T27,T27,Charley Hoffman,100,4.03,4150,1031
30,T27,T27,Ryuji Imada,105,4.03,4351,1079
31,T27,T27,Freddie Jacobson,56,4.03,2396,594
32,T27,T27,Jerry Kelly,100,4.03,4213,1046
33,T27,T27,Skip Kendall,72,4.03,3034,753
34,T27,T27,Shigeki Maruyama,94,4.03,3972,985
35,T27,T27,Bob May,65,4.03,2606,647
36,T27,T27,Billy Mayfair,94,4.03,4030,1001
37,T27,T27,David McKenzie,82,4.03,3407,845
38,T27,T27,Jeff Overton,95,4.03,4017,997
39,T27,T27,Greg Owen,79,4.03,3169,787
40,T27,T27,Brett Quigley,109,4.03,4509,1120
41,T27,T27,Justin Rose,98,4.03,4067,1010
42,T27,T27,Tjaart van der Walt,60,4.03,2445,607
43,T27,T27,Charles Warren,93,4.03,3816,948
44,T27,T27,Nick Watney,97,4.03,3989,989
45,T27,T27,Mike Weir,88,4.03,3577,888
46,T27,T27,Brett Wetterich,82,4.03,3468,860
47,T27,T27,Dean Wilson,115,4.03,4756,1179
48,T27,T27,Mark Wilson,79,4.03,3196,793
49,T50,T50,Stephen Ames,63,4.04,2618,648
50,T50,T50,Eric Axley,91,4.04,3783,937
51,T50,T50,Brian Bateman,69,4.04,2802,694
52,T50,T50,Jason Bohn,104,4.04,4421,1094
53,T50,T50,Stewart Cink,93,4.04,3859,956
54,T50,T50,Kris Cox,83,4.04,3457,855
55,T50,T50,Marco Dawson,87,4.04,3668,907
56,T50,T50,Joe Durant,101,4.04,4259,1054
57,T50,T50,Steve Elkington,52,4.04,2168,536
58,T50,T50,Ernie Els,69,4.04,2748,680
59,T50,T50,Nathan Green,108,4.04,4471,1107
60,T50,T50,Matt Hansen,68,4.04,2835,701
61,T50,T50,Kent Jones,103,4.04,4290,1063
62,T50,T50,Will MacKenzie,91,4.04,3725,921
63,T50,T50,Daisuke Maruyama,83,4.04,3359,831
64,T50,T50,Arron Oberholser,82,4.04,3474,860
65,T50,T50,Joe Ogilvie,95,4.04,3902,967
66,T50,T50,Ryan Palmer,101,4.04,4238,1049
67,T50,T50,Jesper Parnevik,84,4.04,3534,875
68,T50,T50,Jeff Sluman,101,4.04,4267,1057
69,T50,T50,Jerry Smith,94,4.04,3935,973
70,T50,T50,Kevin Sutherland,100,4.04,4065,1005
71,T50,T50,Omar Uresti,61,4.04,2539,629
72,T73,T73,Billy Andrade,78,4.05,3149,777
73,T73,T73,Stuart Appleby,83,4.05,3334,824
74,T73,T73,Arjun Atwal,97,4.05,4059,1001
75,T73,T73,Woody Austin,107,4.05,4586,1133
76,T73,T73,Paul Azinger,87,4.05,3735,923
77,T73,T73,Bart Bryant,87,4.05,3765,929
78,T73,T73,John Cook,67,4.05,2860,707
79,T73,T73,Chris DiMarco,83,4.05,3368,831
80,T73,T73,Brent Geiberger,99,4.05,4207,1039
81,T73,T73,Retief Goosen,68,4.05,2537,626
82,T73,T73,Scott Gutschewski,53,4.05,2154,532
83,T73,T73,Bill Haas,99,4.05,4083,1007
84,T73,T73,J.P. Hayes,55,4.05,2343,579
85,T73,T73,Brandt Jobe,91,4.05,3755,927
86,T73,T73,Jonathan Kaye,95,4.05,3954,976
87,T73,T73,Bernhard Langer,77,4.05,3035,750
88,T73,T73,Stephen Leaney,84,4.05,3572,883
89,T73,T73,Kenny Perry,73,4.05,3222,795
90,T73,T73,Ian Poulter,53,4.05,2218,548
91,T73,T73,Chris Riley,86,4.05,3494,863
92,T73,T73,Patrick Sheehan,104,4.05,4277,1057
93,T73,T73,Paul Stankowski,70,4.05,3014,744
94,T73,T73,Vaughn Taylor,88,4.05,3808,940
95,T73,T73,Bo Van Pelt,102,4.05,4362,1077
96,T97,T97,Michael Allen,84,4.06,3568,879
97,T97,T97,Shane Bertsch,104,4.06,4336,1068
98,T97,T97,Henrik Bjornstad,97,4.06,4106,1011
99,T97,T97,Brian Davis,92,4.06,3841,947
100,T97,T97,Padraig Harrington,54,4.06,2144,528
101,T97,T97,J.J. Henry,96,4.06,3993,984
102,T97,T97,John Huston,74,4.06,3078,758
103,T97,T97,Richard Johnson,94,4.06,4031,992
104,T97,T97,Greg Kraft,79,4.06,3237,797
105,T97,T97,Hunter Mahan,98,4.06,4226,1042
106,T97,T97,Troy Matteson,101,4.06,4313,1063
107,T97,T97,Shaun Micheel,96,4.06,3953,974
108,T97,T97,Rod Pampling,89,4.06,3648,898
109,T97,T97,Heath Slocum,96,4.06,3983,982
110,T97,T97,Bob Tway,81,4.06,3357,827
111,T112,T112,Craig Barlow,77,4.07,3106,763
112,T112,T112,Doug Barron,74,4.07,3145,773
113,T112,T112,Jeff Brehaut,100,4.07,4061,999
114,T112,T112,Chad Campbell,91,4.07,3779,929
115,T112,T112,Robert Damron,91,4.07,3892,957
116,T112,T112,Bubba Dickerson,98,4.07,4132,1016
117,T112,T112,Todd Fischer,101,4.07,4197,1030
