,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Steve Stricker,64,3.95,1303,330
1,T2,T2,Jim Furyk,89,3.96,1912,483
2,T2,T2,Tiger Woods,55,3.96,1109,280
3,T4,T4,Luke Donald,66,3.99,1387,348
4,T4,T4,Steve Flesch,119,3.99,2439,611
5,T4,T4,Lucas Glover,105,3.99,2135,535
6,T4,T4,David Toms,76,3.99,1494,374
7,T8,T8,Stewart Cink,93,4.0,1950,488
8,T8,T8,Padraig Harrington,54,4.0,1057,264
9,T8,T8,Charley Hoffman,100,4.0,2070,517
10,T8,T8,Trevor Immelman,86,4.0,1885,471
11,T8,T8,Kent Jones,103,4.0,2143,536
12,T8,T8,Billy Mayfair,94,4.0,2019,505
13,T8,T8,John Senden,96,4.0,1982,496
14,T8,T8,Scott Verplank,88,4.0,1848,462
15,T8,T8,Brett Wetterich,82,4.0,1749,437
16,T17,T17,Eric Axley,91,4.01,1902,474
17,T17,T17,David Branshaw,98,4.01,2054,512
18,T17,T17,Jonathan Byrd,66,4.01,1365,340
19,T17,T17,Marco Dawson,87,4.01,1819,454
20,T17,T17,Fred Funk,106,4.01,2260,563
21,T17,T17,Retief Goosen,68,4.01,1274,318
22,T17,T17,Jeff Gove,91,4.01,1822,454
23,T17,T17,Skip Kendall,72,4.01,1512,377
24,T17,T17,Daisuke Maruyama,83,4.01,1682,419
25,T17,T17,David McKenzie,82,4.01,1712,427
26,T17,T17,Phil Mickelson,74,4.01,1462,365
27,T17,T17,Arron Oberholser,82,4.01,1752,437
28,T17,T17,Joe Ogilvie,95,4.01,1957,488
29,T17,T17,Bubba Watson,83,4.01,1656,413
30,T17,T17,Mike Weir,88,4.01,1825,455
31,T32,T32,Ernie Els,69,4.02,1404,349
32,T32,T32,Harrison Frazar,95,4.02,1949,485
33,T32,T32,Robert Garrigus,85,4.02,1751,436
34,T32,T32,Brian Gay,107,4.02,2286,568
35,T32,T32,Nathan Green,108,4.02,2231,555
36,T32,T32,Zach Johnson,98,4.02,1953,486
37,T32,T32,Jerry Kelly,100,4.02,2118,527
38,T32,T32,Stephen Leaney,84,4.02,1782,443
39,T32,T32,Frank Lickliter II,99,4.02,2038,507
40,T32,T32,Will MacKenzie,91,4.02,1863,463
41,T32,T32,Jesper Parnevik,84,4.02,1781,443
42,T32,T32,Adam Scott,70,4.02,1514,377
43,T32,T32,Vijay Singh,103,4.02,2167,539
44,T32,T32,Jerry Smith,94,4.02,1982,493
45,T32,T32,Kevin Sutherland,100,4.02,2039,507
46,T32,T32,Bob Tway,81,4.02,1677,417
47,T32,T32,Camilo Villegas,95,4.02,2017,502
48,T32,T32,Charles Warren,93,4.02,1924,479
49,T32,T32,Dean Wilson,115,4.02,2413,600
50,T32,T32,Mark Wilson,79,4.02,1600,398
51,T52,T52,Robert Allenby,79,4.03,1673,415
52,T52,T52,Craig Barlow,77,4.03,1547,384
53,T52,T52,Brian Bateman,69,4.03,1409,350
54,T52,T52,Alex Cejka,93,4.03,1969,488
55,T52,T52,K.J. Choi,93,4.03,2018,501
56,T52,T52,Daniel Chopra,110,4.03,2265,562
57,T52,T52,John Cook,67,4.03,1435,356
58,T52,T52,Sergio Garcia,59,4.03,1186,294
59,T52,T52,Bill Haas,99,4.03,2049,508
60,T52,T52,Matt Hansen,68,4.03,1414,351
61,T52,T52,Brandt Jobe,91,4.03,1912,474
62,T52,T52,Shigeki Maruyama,94,4.03,1997,495
63,T52,T52,Ryan Moore,68,4.03,1410,350
64,T52,T52,Jeff Overton,95,4.03,2009,498
65,T52,T52,Greg Owen,79,4.03,1618,401
66,T52,T52,Rod Pampling,89,4.03,1857,461
67,T52,T52,Kenny Perry,73,4.03,1601,397
68,T52,T52,Jeff Sluman,101,4.03,2169,538
69,T52,T52,Omar Uresti,61,4.03,1273,316
70,T52,T52,Nick Watney,97,4.03,2015,500
71,T72,T72,Michael Allen,84,4.04,1764,437
72,T72,T72,Paul Azinger,87,4.04,1862,461
73,T72,T72,Briny Baird,81,4.04,1627,403
74,T72,T72,Henrik Bjornstad,97,4.04,2051,508
75,T72,T72,Bart Bryant,87,4.04,1893,469
76,T72,T72,Robert Damron,91,4.04,1957,484
77,T72,T72,Chris DiMarco,83,4.04,1707,423
78,T72,T72,Steve Elkington,52,4.04,1104,273
79,T72,T72,Bob Estes,85,4.04,1844,456
80,T72,T72,Paul Goydos,72,4.04,1540,381
81,T72,T72,J.J. Henry,96,4.04,2028,502
82,T72,T72,John Huston,74,4.04,1539,381
83,T72,T72,Ryuji Imada,105,4.04,2175,538
84,T72,T72,Freddie Jacobson,56,4.04,1203,298
85,T72,T72,Bob May,65,4.04,1301,322
86,T72,T72,Ryan Palmer,101,4.04,2142,530
87,T72,T72,Tom Pernice Jr.,108,4.04,2272,563
88,T72,T72,Tim Petrovic,95,4.04,1941,480
89,T72,T72,Ian Poulter,53,4.04,1107,274
90,T72,T72,Brett Quigley,109,4.04,2280,564
91,T72,T72,Justin Rose,98,4.04,2066,512
92,T72,T72,Rory Sabbatini,84,4.04,1851,458
93,T72,T72,Vaughn Taylor,88,4.04,1927,477
94,T95,T95,Stuart Appleby,83,4.05,1693,418
95,T95,T95,Shane Bertsch,104,4.05,2184,539
96,T95,T95,Jeff Brehaut,100,4.05,2041,504
97,T95,T95,Tim Clark,80,4.05,1703,420
98,T95,T95,Mathias Grönberg,92,4.05,1897,468
99,T95,T95,J.P. Hayes,55,4.05,1162,287
100,T95,T95,Davis Love III,85,4.05,1628,402
101,T95,T95,Chris Riley,86,4.05,1759,434
102,T95,T95,Patrick Sheehan,104,4.05,2157,533
103,T95,T95,Kirk Triplett,58,4.05,1215,300
104,T95,T95,Bo Van Pelt,102,4.05,2192,541
105,T106,T106,Arjun Atwal,97,4.06,2040,502
106,T106,T106,Mark Brooks,90,4.06,1910,470
107,T106,T106,Olin Browne,108,4.06,2267,559
108,T106,T106,Mark Calcavecchia,94,4.06,2012,495
109,T106,T106,Chad Campbell,91,4.06,1934,476
110,T106,T106,Chris Couch,75,4.06,1617,398
111,T106,T106,Bubba Dickerson,98,4.06,2076,511
112,T106,T106,Dudley Hart,83,4.06,1817,448
113,T106,T106,Richard Johnson,94,4.06,2034,501
114,T106,T106,Ian Leggatt,80,4.06,1630,401
115,T106,T106,J.L. Lewis,57,4.06,1226,302
116,T106,T106,Hunter Mahan,98,4.06,2133,525
117,T106,T106,Paul Stankowski,70,4.06,1532,377
118,T119,T119,Billy Andrade,78,4.07,1576,387
119,T119,T119,Jason Bohn,104,4.07,2232,549
120,T119,T119,Greg Chalmers,71,4.07,1457,358
121,T119,T119,Kris Cox,83,4.07,1740,428
