,Rounds_in_the_60s_RANK THIS WEEK,Rounds_in_the_60s_RANK LAST WEEK,Rounds_in_the_60s_PLAYER NAME,Rounds_in_the_60s_EVENTS,Rounds_in_the_60s_TOTAL RNDS
108,T106,T106,Brandt Jobe,28,25
109,T106,T106,Skip Kendall,22,25
110,T106,T106,Greg Kraft,26,25
111,T106,T106,Troy Matteson,32,25
112,T106,T106,Patrick Sheehan,34,25
113,T106,T106,Vaughn Taylor,26,25
114,T115,T115,Marco Dawson,27,24
115,T115,T115,Chris DiMarco,26,24
116,T115,T115,Tim Herron,27,24
117,T118,T118,J.B. Holmes,26,23
118,T118,T118,Charles Howell III,30,23
119,T118,T118,Steve Jones,27,23
120,T118,T118,Justin Leonard,26,23
121,T118,T118,Kenny Perry,22,23
122,T118,T118,"Wes Short, Jr.",33,23
123,T124,T124,John Cook,22,22
124,T124,T124,Ernie Els,18,22
125,T124,T124,Todd Fischer,35,22
126,T124,T124,Mathew Goggin,26,22
127,T124,T124,Paul Goydos,24,22
128,T124,T124,Zach Johnson,27,22
129,T124,T124,Jonathan Kaye,32,22
130,T124,T124,Tim Petrovic,30,22
131,T132,T132,Stephen Ames,21,21
132,T132,T132,Robert Garrigus,28,21
133,T132,T132,John Huston,27,21
134,T132,T132,Jeff Maggert,26,21
135,T132,T132,Bob May,21,21
136,T137,T137,Cameron Beckman,16,20
137,T137,T137,Sergio Garcia,17,20
138,T137,T137,Retief Goosen,18,20
139,T137,T137,Jason Gore,29,20
140,T137,T137,D.A. Points,28,20
141,T137,T137,Paul Stankowski,22,20
142,T143,T143,Aaron Baddeley,25,19
143,T143,T143,Brad Faxon,26,19
144,T143,T143,Ryan Moore,22,19
145,T143,T143,Geoff Ogilvy,20,19
146,T143,T143,Nicholas Thompson,32,19
147,T143,T143,Bob Tway,25,19
148,T143,T143,Ron Whittaker,28,19
149,T150,T150,Mark Brooks,36,18
150,T150,T150,José Coceres,13,18
151,T150,T150,Chris Couch,27,18
152,T150,T150,Danny Ellis,23,18
153,T150,T150,Carlos Franco,29,18
154,T150,T150,Bernhard Langer,24,18
155,T150,T150,Peter Lonard,22,18
156,T150,T150,Omar Uresti,22,18
157,T158,T158,Tommy Armour III,25,17
158,T158,T158,Freddie Jacobson,18,17
159,T158,T158,José María Olazábal,18,17
160,T158,T158,Jason Schultz,28,17
161,T162,T162,Dan Forsman,15,16
162,T162,T162,Bill Glasson,17,16
163,T162,T162,Scott Gutschewski,19,16
164,T162,T162,Matt Hansen,25,16
165,T162,T162,J.P. Hayes,19,16
166,T162,T162,Lee Janzen,28,16
167,T162,T162,Nick O'Hern,15,16
168,T162,T162,Chris Smith,21,16
169,T162,T162,Mike Sposa,25,16
170,T162,T162,Kirk Triplett,18,16
171,T172,T172,James Driscoll,29,15
172,T172,T172,David Duval,24,15
173,T172,T172,Steve Elkington,17,15
174,T172,T172,Padraig Harrington,15,15
175,T172,T172,Ian Leggatt,29,15
176,T172,T172,Jon Mills,27,15
177,T172,T172,Ian Poulter,15,15
178,T172,T172,Darron Stiles,15,15
179,T180,T180,Doug Barron,28,14
180,T180,T180,Gabriel Hjertstedt,16,14
181,T180,T180,J.L. Lewis,17,14
182,T180,T180,Vance Veazey,20,14
183,T184,T184,Tom Lehman,20,13
184,T184,T184,Thomas Levet,18,13
185,T184,T184,John Riegger,20,13
186,T184,T184,B.J. Staten,18,13
187,T188,T188,Brian Bateman,26,12
188,T188,T188,Greg Chalmers,28,12
189,T188,T188,Fred Couples,17,12
190,T188,T188,David Howell,14,12
191,T188,T188,Scott McCarron,15,12
192,T188,T188,Larry Mize,18,12
193,T188,T188,Mark O'Meara,18,12
194,T188,T188,Pat Perez,19,12
195,T188,T188,Dicky Pride,9,12
196,T188,T188,Jimmy Walker,21,12
197,T198,T198,Todd Hamilton,27,11
198,T198,T198,Graeme McDowell,15,11
199,T198,T198,Rocco Mediate,18,11
200,T198,T198,Hidemichi Tanaka,31,11
201,T198,T198,Tjaart van der Walt,21,11
202,T198,T198,Jay Williamson,18,11
203,T204,T204,"John Engler, Jr.",27,10
204,T204,T204,Matt Gogel,14,10
205,T204,T204,Brian Henninger,12,10
206,T204,T204,Neal Lancaster,19,10
207,T204,T204,Lee Westwood,14,10
208,T209,T209,Alex Aragon,26,9
209,T209,T209,Jay Delsing,14,9
210,T209,T209,Mark Hensby,16,9
211,T209,T209,Ryan Hietala,23,9
212,T209,T209,Andrew Magee,19,9
213,T209,T209,Len Mattiace,22,9
214,T209,T209,Kevin Na,11,9
215,T209,T209,Henrik Stenson,10,9
216,T209,T209,Garrett Willis,10,9
217,T218,T218,Tom Byrum,11,8
218,T218,T218,Ángel Cabrera,12,8
219,T218,T218,Michael Connell,22,8
220,T218,T218,John Daly,21,8
221,T218,T218,Jason Day,7,8
222,T218,T218,Donnie Hammond,11,8
223,T218,T218,Craig Parry,15,8
224,T218,T218,Scott Piercy,6,8
225,T218,T218,Roger Tambellini,25,8
226,T227,T227,Notah Begay III,12,7
227,T227,T227,Glen Day,12,7
228,T227,T227,David Frost,7,7
229,T227,T227,Brendan Jones,9,7
230,T227,T227,Nick Price,16,7
231,T232,T232,Scott Gump,10,6
232,T232,T232,Mike Small,9,6
233,T234,T234,Michael Bradley,6,5
234,T234,T234,Gavin Coles,5,5
235,T234,T234,Gary Hallberg,4,5
236,T234,T234,Anthony Kim,2,5
237,T234,T234,Loren Roberts,4,5
238,T234,T234,Grant Waite,8,5
239,T240,T240,Thomas Bjørn,7,4
240,T240,T240,Bob Burns,9,4
241,T240,T240,Paul Casey,8,4
242,T240,T240,Darren Clarke,11,4
243,T240,T240,Jay Haas,7,4
244,T240,T240,Robert Karlsson,5,4
245,T240,T240,Hank Kuehne,9,4
246,T240,T240,Blaine McCallister,10,4
247,T240,T240,Kevin Stadler,6,4
248,T240,T240,Phil Tataurangi,19,4
249,T250,T250,Jason Allred,2,3
250,T250,T250,Michael Campbell,10,3
251,T250,T250,Simon Dyson,2,3
252,T250,T250,David Edwards,3,3
253,T250,T250,Joel Edwards,3,3
254,T250,T250,Stephen Gangluff,2,3
255,T250,T250,David Gossett,7,3
256,T250,T250,David Hearn,1,3
257,T250,T250,Billy Hurley III,6,3
258,T250,T250,Miguel Angel Jiménez,8,3
259,T250,T250,James McLean,4,3
260,T250,T250,Colin Montgomerie,8,3
261,T250,T250,Jin Park,1,3
262,T250,T250,Charl Schwartzel,8,3
263,T250,T250,Boyd Summerhays,13,3
264,T250,T250,Esteban Toledo,2,3
265,T250,T250,Anthony Wall,3,3
266,T250,T250,Willie Wood,11,3
267,T268,T268,Ricky Barnes,2,2
268,T268,T268,Steven Bowditch,22,2
269,T268,T268,Victor Ciesielski,1,2
270,T268,T268,Stuart Deane,1,2
271,T268,T268,Brent Delahoussaye,1,2
272,T268,T268,Ken Duke,2,2
273,T268,T268,Matt Every,3,2
274,T268,T268,Gonzalo Fernandez-Castaño,5,2
275,T268,T268,"Jim Gallagher, Jr.",4,2
276,T268,T268,S.K. Ho,2,2
277,T268,T268,Mikko Ilonen,1,2
278,T268,T268,Peter Jacobsen,4,2
279,T268,T268,Thongchai Jaidee,2,2
280,T268,T268,Matt Kuchar,8,2
281,T268,T268,Spencer Levin,1,2
282,T268,T268,Jamie Lovemark,1,2
283,T268,T268,Parker McLachlin,2,2
284,T268,T268,Spike McRoy,9,2
285,T268,T268,Yusaku Miyazato,2,2
286,T268,T268,Madalitso Muthiya,3,2
287,T268,T268,Louis Oosthuizen,2,2
288,T268,T268,Scott Parel,1,2
289,T268,T268,Craig Perks,18,2
290,T268,T268,Jyoti Randhawa,2,2
291,T268,T268,Robert Rock,1,2
292,T268,T268,David Roesch,1,2
293,T268,T268,Richard Scott,1,2
294,T268,T268,Joey Snyder III,6,2
295,T268,T268,Craig Stadler,4,2
296,T268,T268,Hideto Tanihara,2,2
297,T268,T268,Azuma Yano,1,2
298,T268,T268,Don Yrene,2,2
299,T300,T300,Rich Barcelo,1,1
300,T300,T300,Chip Beck,1,1
301,T300,T300,"David Berganio, Jr.",2,1
302,T300,T300,John Bickerton,4,1
303,T300,T300,Guy Boros,5,1
304,T300,T300,Paul Broadhurst,4,1
305,T300,T300,Andrew Buckle,2,1
306,T300,T300,Jason Caron,1,1
307,T300,T300,Jim Carter,3,1
308,T300,T300,Michael Clark II,4,1
309,T300,T300,Russ Cochran,1,1
310,T300,T300,Ben Crenshaw,2,1
311,T300,T300,Stephen Dodd,3,1
312,T300,T300,Johan Edfors,4,1
313,T300,T300,John Ellis,1,1
314,T300,T300,Nick Faldo,6,1
315,T300,T300,Niclas Fasth,4,1
316,T300,T300,Martin Flores,1,1
317,T300,T300,Marcus Fraser,1,1
318,T300,T300,Keiichiro Fukabori,4,1
319,T300,T300,Kelly Gibson,2,1
320,T300,T300,Andres Gonzales,1,1
321,T300,T300,Richard Green,4,1
322,T300,T300,Darren Griff,1,1
323,T300,T300,Scott Harrington,1,1
324,T300,T300,Mike Heinen,5,1
325,T300,T300,Scott Hend,6,1
326,T300,T300,Tetsuji Hiratsuka,1,1
327,T300,T300,Mike Hulbert,6,1
328,T300,T300,Shingo Katayama,6,1
329,T300,T300,Simon Khan,2,1
330,T300,T300,Joel Kribel,2,1
331,T300,T300,Nate Lashley,1,1
332,T300,T300,James Lepp,3,1
333,T300,T300,Curtis Malm,1,1
334,T300,T300,Gary March,1,1
335,T300,T300,Andrew Marshall,1,1
336,T300,T300,Paul McGinley,9,1
337,T300,T300,Jim McGovern,8,1
338,T300,T300,Scott Miller,3,1
339,T300,T300,John Morgan,1,1
340,T300,T300,Rob Oppenheim,2,1
341,T300,T300,Chris Parra,1,1
342,T300,T300,David Peoples,4,1
343,T300,T300,Rod Perry,2,1
344,T300,T300,Mark Pilkington,1,1
345,T300,T300,Andres Romero,2,1
346,T300,T300,Brett Rumford,1,1
347,T300,T300,Dave Rummells,1,1
348,T300,T300,Tom Scherrer,4,1
349,T300,T300,Steve Schneiter,2,1
350,T300,T300,Michael Sim,1,1
351,T300,T300,Jeev Milkha Singh,3,1
352,T300,T300,Sonny Skinner,1,1
353,T300,T300,Lee Slattery,1,1
354,T300,T300,Scott Sterling,1,1
355,T300,T300,Mario Tiziani,1,1
356,T300,T300,Ted Tryba,1,1
357,T300,T300,Jeremy Tucker,1,1
358,T300,T300,Ben Walter,1,1
359,T300,T300,Michelle Wie,3,1
360,T300,T300,Thaworn Wiratchant,3,1
361,T300,T300,Casey Wittenberg,1,1
362,T300,T300,Eli Zackheim,1,1
