,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Tiger Woods,65.0,65,1
1,2,2,José María Olazábal,65.33,196,3
2,3,3,Luke Donald,67.0,67,1
3,4,4,Daniel Chopra,67.75,542,8
4,5,5,Bo Van Pelt,67.89,611,9
5,6,6,Tom Lehman,68.0,272,4
6,7,7,Charley Hoffman,68.33,410,6
7,8,8,Trevor Immelman,68.44,616,9
8,9,9,Robert Damron,68.6,343,5
9,10,10,Marco Dawson,68.67,412,6
10,11,11,John Senden,68.71,481,7
11,T12,T12,Jesper Parnevik,68.75,275,4
12,T12,T12,Justin Rose,68.75,550,8
13,14,14,Eric Axley,68.83,413,6
14,15,15,David Branshaw,68.9,689,10
15,T16,T16,Troy Matteson,69.0,552,8
16,T16,T16,Rod Pampling,69.0,207,3
17,T16,T16,Paul Stankowski,69.0,69,1
18,T19,T19,J.J. Henry,69.13,553,8
19,T19,T19,Zach Johnson,69.13,553,8
20,21,21,Stephen Ames,69.14,484,7
21,22,22,Jason Bohn,69.27,762,11
22,T23,T23,Woody Austin,69.33,624,9
23,T23,T23,Briny Baird,69.33,416,6
24,T23,T23,Brent Geiberger,69.33,624,9
25,T23,T23,Retief Goosen,69.33,208,3
26,27,27,Steve Stricker,69.5,139,2
27,28,28,Jeff Sluman,69.57,487,7
28,T29,T29,Alex Cejka,69.6,348,5
29,T29,T29,Tim Clark,69.6,348,5
30,T29,T29,Hunter Mahan,69.6,696,10
31,32,32,Nick Watney,69.67,418,6
32,T33,T33,Olin Browne,69.75,558,8
33,T33,T33,Bob May,69.75,279,4
34,35,35,Kevin Sutherland,69.78,628,9
35,36,36,Brett Wetterich,69.83,419,6
36,37,37,Justin Leonard,69.88,559,8
37,38,38,Joe Ogilvie,69.9,699,10
38,T39,T39,Michael Allen,70.0,630,9
39,T39,T39,John Cook,70.0,210,3
40,T39,T39,Harrison Frazar,70.0,350,5
41,T39,T39,Jim Furyk,70.0,280,4
42,T39,T39,Mathias Grönberg,70.0,630,9
43,T39,T39,Chris Smith,70.0,70,1
44,T39,T39,Mark Wilson,70.0,490,7
45,T46,T46,Ryuji Imada,70.1,701,10
46,T46,T46,Brett Quigley,70.1,701,10
47,T48,T48,Mark Calcavecchia,70.14,491,7
48,T48,T48,Davis Love III,70.14,491,7
49,50,50,Omar Uresti,70.22,632,9
50,T51,T51,Robert Allenby,70.25,281,4
51,T51,T51,Brian Gay,70.25,843,12
52,T51,T51,Daisuke Maruyama,70.25,562,8
53,T51,T51,Greg Owen,70.25,281,4
54,T51,T51,Patrick Sheehan,70.25,843,12
55,56,56,Nathan Green,70.29,492,7
56,T57,T57,Fred Couples,70.33,211,3
57,T57,T57,Adam Scott,70.33,211,3
58,T59,T59,Corey Pavin,70.4,352,5
59,T59,T59,Tom Pernice Jr.,70.4,704,10
60,T61,T61,Bernhard Langer,70.43,493,7
61,T61,T61,Jeff Overton,70.43,493,7
62,T63,T63,Kris Cox,70.5,564,8
63,T63,T63,Richard Johnson,70.5,423,6
64,T63,T63,J.L. Lewis,70.5,282,4
65,T63,T63,Jeff Maggert,70.5,564,8
66,T67,T67,Chad Campbell,70.63,565,8
67,T67,T67,Carlos Franco,70.63,565,8
68,69,69,Phil Mickelson,70.67,212,3
69,70,70,Steve Lowery,70.71,495,7
70,T71,T71,Bob Estes,70.75,566,8
71,T71,T71,Scott Gutschewski,70.75,283,4
72,73,73,Jimmy Walker,70.8,354,5
73,74,74,Robert Garrigus,70.82,779,11
74,T75,T75,Ben Crane,70.83,425,6
75,T75,T75,Joe Durant,70.83,425,6
76,T75,T75,Ernie Els,70.83,425,6
77,T75,T75,Stephen Leaney,70.83,425,6
78,T75,T75,Rory Sabbatini,70.83,425,6
79,T75,T75,"Wes Short, Jr.",70.83,850,12
80,T81,T81,Chris DiMarco,70.88,567,8
81,T81,T81,Lucas Glover,70.88,567,8
82,T81,T81,Charles Howell III,70.88,567,8
83,84,84,Bubba Dickerson,70.89,638,9
84,85,85,Ron Whittaker,70.9,709,10
85,86,86,Carl Pettersson,70.92,922,13
86,T87,T87,Mark Brooks,71.0,639,9
87,T87,T87,Jonathan Byrd,71.0,355,5
88,T87,T87,Shigeki Maruyama,71.0,213,3
89,T87,T87,Ryan Moore,71.0,284,4
90,T87,T87,John Rollins,71.0,284,4
91,T87,T87,D.J. Trahan,71.0,710,10
92,T87,T87,Bob Tway,71.0,568,8
