,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
138,T137,T137,Scott Gutschewski,71.5,429,6
139,T137,T137,Ian Leggatt,71.5,715,10
140,T137,T137,Joe Ogilvie,71.5,572,8
141,T137,T137,John Rollins,71.5,429,6
142,T143,T143,Richard Johnson,71.57,501,7
143,T143,T143,Jeff Maggert,71.57,501,7
144,T145,T145,Stephen Leaney,71.6,358,5
145,T145,T145,Roger Tambellini,71.6,358,5
146,T145,T145,Omar Uresti,71.6,358,5
147,T148,T148,Ben Crane,71.67,215,3
148,T148,T148,J.L. Lewis,71.67,215,3
149,150,150,Mathias Grönberg,71.75,574,8
150,T151,T151,Kent Jones,71.8,359,5
151,T151,T151,Ron Whittaker,71.8,359,5
152,153,153,Tim Petrovic,71.83,431,6
153,154,154,Kenny Perry,71.86,503,7
154,T155,T155,Tommy Armour III,72.0,504,7
155,T155,T155,Jason Gore,72.0,288,4
156,T155,T155,Charley Hoffman,72.0,360,5
157,T155,T155,Brandt Jobe,72.0,432,6
158,T155,T155,Thomas Levet,72.0,216,3
159,T155,T155,Troy Matteson,72.0,648,9
160,T155,T155,Ted Purdy,72.0,576,8
161,T162,T162,Michael Allen,72.17,433,6
162,T162,T162,Jon Mills,72.17,433,6
163,164,164,Ryan Moore,72.29,506,7
164,T165,T165,Lee Janzen,72.33,651,9
165,T165,T165,Paul Stankowski,72.33,434,6
166,167,167,James Driscoll,72.38,579,8
167,168,168,Shaun Micheel,72.4,362,5
168,169,169,Jeff Gove,72.43,507,7
169,T170,T170,Freddie Jacobson,72.5,290,4
170,T170,T170,Vance Veazey,72.5,145,2
171,T172,T172,John Cook,72.6,363,5
172,T172,T172,Tim Herron,72.6,363,5
173,174,174,Bob Estes,72.63,581,8
174,175,175,Dudley Hart,72.67,218,3
175,T176,T176,Eric Axley,72.75,291,4
176,T176,T176,Jimmy Walker,72.75,291,4
177,178,178,Mark Brooks,72.83,437,6
178,179,179,Hidemichi Tanaka,72.89,656,9
179,T180,T180,Rich Beem,73.0,365,5
180,T180,T180,K.J. Choi,73.0,146,2
181,T180,T180,David Duval,73.0,73,1
182,T180,T180,"Wes Short, Jr.",73.0,584,8
183,184,184,Kirk Triplett,73.25,293,4
184,185,185,"John Engler, Jr.",73.44,661,9
185,T186,T186,Alex Cejka,73.5,441,6
186,T186,T186,Corey Pavin,73.5,147,2
187,T188,T188,Ian Poulter,73.67,221,3
188,T188,T188,Tjaart van der Walt,73.67,442,6
189,190,190,Mike Sposa,74.2,371,5
190,191,191,Doug Barron,74.5,447,6
191,192,192,Brian Bateman,75.0,300,4
192,193,193,John Daly,77.0,154,2
193,194,194,Todd Hamilton,77.5,155,2
194,195,195,Ryan Hietala,77.67,233,3
195,196,196,Alex Aragon,77.75,311,4
