,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,55,4.39,558,127
1,2,2,Craig Barlow,77,4.46,366,82
2,3,3,Nick Watney,97,4.48,537,120
3,4,4,Omar Uresti,61,4.5,162,36
4,T5,T5,Will MacKenzie,91,4.51,428,95
5,T5,T5,José María Olazábal,62,4.51,343,76
6,T7,T7,Stuart Appleby,83,4.52,565,125
7,T7,T7,Charles Howell III,96,4.52,393,87
8,T9,T9,Jason Gore,86,4.53,326,72
9,T9,T9,Bill Haas,99,4.53,408,90
10,T9,T9,Steve Lowery,99,4.53,394,87
11,T9,T9,Rory Sabbatini,84,4.53,412,91
12,13,13,Sergio Garcia,59,4.55,414,91
13,T14,T14,Jonathan Byrd,66,4.56,351,77
14,T14,T14,Daniel Chopra,110,4.56,712,156
15,T14,T14,Davis Love III,85,4.56,461,101
16,T14,T14,Sean O'Hair,100,4.56,429,94
17,T14,T14,Jesper Parnevik,84,4.56,415,91
18,T14,T14,John Rollins,93,4.56,483,106
19,T14,T14,Bubba Watson,83,4.56,383,84
20,T14,T14,Brett Wetterich,82,4.56,429,94
21,T22,T22,Aaron Baddeley,78,4.57,352,77
22,T22,T22,Ben Crane,85,4.57,430,94
23,T22,T22,Carlos Franco,86,4.57,407,89
24,T22,T22,J.P. Hayes,55,4.57,274,60
25,T22,T22,Ryan Moore,68,4.57,379,83
26,T22,T22,Pat Perez,50,4.57,201,44
27,T22,T22,Adam Scott,70,4.57,548,120
28,T22,T22,Vijay Singh,103,4.57,837,183
29,T30,T30,Alex Aragon,63,4.58,229,50
30,T30,T30,Shane Bertsch,104,4.58,426,93
31,T30,T30,Steve Stricker,64,4.58,421,92
32,T30,T30,Vaughn Taylor,88,4.58,408,89
33,T34,T34,Ernie Els,69,4.59,574,125
34,T34,T34,Justin Leonard,83,4.59,422,92
35,T34,T34,Geoff Ogilvy,76,4.59,468,102
36,T34,T34,David Toms,76,4.59,532,116
37,T38,T38,Jeff Brehaut,100,4.6,409,89
38,T38,T38,Todd Fischer,101,4.6,386,84
39,T38,T38,Todd Hamilton,72,4.6,161,35
40,T38,T38,Padraig Harrington,54,4.6,354,77
41,T38,T38,J.B. Holmes,81,4.6,373,81
42,T38,T38,Trevor Immelman,86,4.6,556,121
43,T38,T38,Phil Mickelson,74,4.6,579,126
44,T38,T38,Carl Pettersson,95,4.6,419,91
45,T38,T38,Kevin Sutherland,100,4.6,391,85
46,T47,T47,Robert Allenby,79,4.61,484,105
47,T47,T47,Marco Dawson,87,4.61,429,93
48,T47,T47,James Driscoll,80,4.61,350,76
49,T47,T47,Paul Goydos,72,4.61,323,70
50,T47,T47,Greg Owen,79,4.61,567,123
51,T47,T47,Tom Pernice Jr.,108,4.61,604,131
52,T47,T47,Ron Whittaker,81,4.61,152,33
53,T54,T54,Jason Bohn,104,4.62,536,116
54,T54,T54,Stewart Cink,93,4.62,457,99
55,T54,T54,Brent Geiberger,99,4.62,282,61
56,T54,T54,Retief Goosen,68,4.62,527,114
57,T54,T54,Bob May,65,4.62,268,58
58,T54,T54,John Senden,96,4.62,416,90
59,T54,T54,D.J. Trahan,92,4.62,337,73
60,T61,T61,Briny Baird,81,4.63,426,92
61,T61,T61,Chris Couch,75,4.63,366,79
62,T61,T61,Lucas Glover,105,4.63,667,144
63,T61,T61,Ryan Palmer,101,4.63,458,99
64,T61,T61,Jimmy Walker,60,4.63,199,43
65,T66,T66,Arjun Atwal,97,4.64,390,84
66,T66,T66,Bubba Dickerson,98,4.64,353,76
67,T66,T66,Jeff Gove,91,4.64,436,94
68,T66,T66,Ryan Hietala,61,4.64,153,33
69,T66,T66,Richard Johnson,94,4.64,557,120
70,T66,T66,Hunter Mahan,98,4.64,445,96
71,T66,T66,Brett Quigley,109,4.64,626,135
72,T66,T66,Camilo Villegas,95,4.64,483,104
73,T74,T74,Henrik Bjornstad,97,4.65,377,81
74,T74,T74,Chad Campbell,91,4.65,516,111
75,T74,T74,Steve Elkington,52,4.65,223,48
76,T74,T74,Jim Furyk,89,4.65,748,161
77,T74,T74,Charley Hoffman,100,4.65,535,115
78,T74,T74,Ryuji Imada,105,4.65,437,94
79,T74,T74,Frank Lickliter II,99,4.65,539,116
80,T74,T74,Shaun Micheel,96,4.65,572,123
81,T74,T74,Joe Ogilvie,95,4.65,386,83
82,T74,T74,Rod Pampling,89,4.65,432,93
83,T74,T74,Tag Ridings,103,4.65,409,88
84,T74,T74,Jerry Smith,94,4.65,367,79
85,T74,T74,Bo Van Pelt,102,4.65,637,137
