,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Phil Mickelson,34.12,580,17
1,2,2,Bubba Watson,34.2,513,15
2,3,3,Charles Warren,34.26,651,19
3,4,4,Corey Pavin,34.31,446,13
4,5,5,Sergio Garcia,34.33,412,12
5,6,6,Lucas Glover,34.38,722,21
6,7,7,Trevor Immelman,34.42,654,19
7,8,8,Jeff Gove,34.44,551,16
8,9,9,Mathew Goggin,34.45,379,11
9,10,10,Paul Goydos,34.5,414,12
10,T11,T11,Alex Cejka,34.53,587,17
11,T11,T11,Steve Stricker,34.53,518,15
12,13,13,John Senden,34.58,657,19
13,14,14,Bob Estes,34.59,588,17
14,15,15,Kevin Sutherland,34.6,692,20
15,16,16,Stewart Cink,34.65,693,20
16,17,17,Tiger Woods,34.67,416,12
17,T18,T18,Scott Verplank,34.68,659,19
18,T18,T18,Dean Wilson,34.68,763,22
19,20,20,Marco Dawson,34.71,590,17
20,T21,T21,Tommy Armour III,34.73,382,11
21,T21,T21,David Toms,34.73,521,15
22,T23,T23,Tom Pernice Jr.,34.75,695,20
23,T23,T23,Brett Wetterich,34.75,556,16
24,25,25,Richard Johnson,34.78,626,18
25,T26,T26,Rod Pampling,34.8,696,20
26,T26,T26,Justin Rose,34.8,696,20
27,T28,T28,John Cook,34.82,383,11
28,T28,T28,Joe Ogilvie,34.82,592,17
29,30,30,Jon Mills,34.86,244,7
30,31,31,J.B. Holmes,34.87,523,15
31,T32,T32,Bill Haas,34.89,663,19
32,T32,T32,Jerry Kelly,34.89,663,19
33,34,34,Lee Janzen,34.92,419,12
34,35,35,Aaron Baddeley,34.93,489,14
35,T36,T36,Bart Bryant,34.94,629,18
36,T36,T36,Troy Matteson,34.94,629,18
37,T36,T36,Rory Sabbatini,34.94,629,18
38,T36,T36,Vaughn Taylor,34.94,629,18
39,40,40,Charles Howell III,34.95,664,19
40,T41,T41,Tim Herron,35.0,490,14
41,T41,T41,Kenny Perry,35.0,525,15
42,T41,T41,John Rollins,35.0,630,18
43,T41,T41,Jerry Smith,35.0,630,18
44,T41,T41,Duffy Waldorf,35.0,665,19
45,T41,T41,Jimmy Walker,35.0,315,9
46,47,47,Vijay Singh,35.04,841,24
47,T48,T48,Frank Lickliter II,35.05,736,21
48,T48,T48,Brett Quigley,35.05,736,21
49,50,50,Heath Slocum,35.06,596,17
50,51,51,Chris DiMarco,35.07,526,15
51,52,52,Paul Stankowski,35.08,456,13
52,T53,T53,Padraig Harrington,35.09,386,11
53,T53,T53,Bob May,35.09,386,11
54,T55,T55,Doug Barron,35.1,351,10
55,T55,T55,Jim Furyk,35.1,737,21
56,T55,T55,Mike Sposa,35.1,351,10
57,58,58,Billy Mayfair,35.11,632,18
58,T59,T59,"John Engler, Jr.",35.13,281,8
59,T59,T59,Stephen Leaney,35.13,527,15
60,T59,T59,Justin Leonard,35.13,527,15
61,T59,T59,Adam Scott,35.13,562,16
62,63,63,Hunter Mahan,35.14,738,21
63,T64,T64,Greg Kraft,35.15,457,13
64,T64,T64,David McKenzie,35.15,457,13
65,T66,T66,Arjun Atwal,35.19,563,16
66,T66,T66,Greg Owen,35.19,563,16
67,T68,T68,Briny Baird,35.2,528,15
68,T68,T68,David Branshaw,35.2,704,20
69,T68,T68,Mark Wilson,35.2,528,15
70,T71,T71,Mathias Grönberg,35.25,564,16
71,T71,T71,Daisuke Maruyama,35.25,564,16
72,T71,T71,Ian Poulter,35.25,423,12
73,74,74,Mike Weir,35.26,670,19
74,75,75,Danny Ellis,35.27,388,11
75,T76,T76,Bubba Dickerson,35.28,635,18
76,T76,T76,Jesper Parnevik,35.28,635,18
77,T78,T78,Michael Allen,35.29,600,17
78,T78,T78,Jonathan Byrd,35.29,494,14
79,T78,T78,Jonathan Kaye,35.29,600,17
80,81,81,Freddie Jacobson,35.3,353,10
81,82,82,Joey Sindelar,35.31,565,16
82,83,83,Woody Austin,35.32,777,22
83,T84,T84,Brian Bateman,35.33,318,9
84,T84,T84,Luke Donald,35.33,530,15
85,T84,T84,Charley Hoffman,35.33,742,21
86,T84,T84,Pat Perez,35.33,318,9
87,T84,T84,Kirk Triplett,35.33,424,12
88,89,89,Kent Jones,35.35,707,20
89,T90,T90,Chris Couch,35.36,389,11
90,T90,T90,Retief Goosen,35.36,495,14
91,92,92,Zach Johnson,35.37,672,19
92,93,93,Chris Riley,35.38,566,16
93,94,94,Shaun Micheel,35.39,637,18
94,T95,T95,Rich Beem,35.4,531,15
95,T95,T95,Mark Brooks,35.4,354,10
96,T95,T95,D.J. Trahan,35.4,531,15
97,T98,T98,J.L. Lewis,35.42,425,12
98,T98,T98,Carl Pettersson,35.42,673,19
99,T100,T100,Jason Bohn,35.43,815,23
100,T100,T100,K.J. Choi,35.43,744,21
101,102,102,Robert Allenby,35.44,638,18
102,103,103,Jeff Overton,35.45,709,20
103,T104,T104,Robert Damron,35.47,532,15
104,T104,T104,Arron Oberholser,35.47,674,19
105,106,106,Steve Flesch,35.48,887,25
106,T107,T107,Alex Aragon,35.5,213,6
107,T107,T107,J.J. Henry,35.5,710,20
108,T107,T107,Shigeki Maruyama,35.5,639,18
109,T107,T107,Ryan Moore,35.5,426,12
110,T111,T111,Sean O'Hair,35.52,746,21
111,T111,T111,Jeff Sluman,35.52,746,21
112,113,113,Todd Fischer,35.53,604,17
113,T114,T114,Ernie Els,35.56,569,16
114,T114,T114,Will MacKenzie,35.56,569,16
115,T114,T114,Tag Ridings,35.56,640,18
116,T117,T117,Daniel Chopra,35.57,747,21
117,T117,T117,Jeff Maggert,35.57,498,14
118,T119,T119,Ted Purdy,35.58,676,19
119,T119,T119,Nick Watney,35.58,676,19
120,T121,T121,Eric Axley,35.59,605,17
121,T121,T121,Ben Crane,35.59,605,17
122,T123,T123,Ian Leggatt,35.6,356,10
123,T123,T123,Vance Veazey,35.6,356,10
124,T125,T125,Nathan Green,35.61,819,23
125,T125,T125,Bo Van Pelt,35.61,819,23
126,T127,T127,Chad Campbell,35.63,677,19
127,T127,T127,Scott Gutschewski,35.63,285,8
128,T127,T127,Geoff Ogilvy,35.63,570,16
129,T130,T130,Craig Barlow,35.67,535,15
130,T130,T130,Brian Davis,35.67,642,18
131,T130,T130,Dudley Hart,35.67,535,15
132,T130,T130,J.P. Hayes,35.67,321,9
133,T134,T134,Shane Bertsch,35.68,678,19
