,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
153,T150,T150,Frank Lickliter II,99,4.11,658,160
154,T150,T150,David McKenzie,82,4.11,909,221
155,T150,T150,Tim Petrovic,95,4.11,620,151
156,T150,T150,Justin Rose,98,4.11,547,133
157,T150,T150,Joey Sindelar,90,4.11,860,209
158,T150,T150,Mike Sposa,68,4.11,469,114
159,T150,T150,Paul Stankowski,70,4.11,341,83
160,T150,T150,Kirk Triplett,58,4.11,464,113
161,T162,T162,Retief Goosen,68,4.12,235,57
162,T162,T162,Mark O'Meara,52,4.12,338,82
163,T162,T162,Bob Tway,81,4.12,746,181
164,T165,T165,Ben Curtis,86,4.13,685,166
165,T165,T165,Jason Gore,86,4.13,586,142
166,T165,T165,Ryan Hietala,61,4.13,747,181
167,T165,T165,Jonathan Kaye,95,4.13,644,156
168,T165,T165,Ian Leggatt,80,4.13,739,179
169,T165,T165,Ryan Moore,68,4.13,392,95
170,T165,T165,John Rollins,93,4.13,780,189
171,T172,T172,Bubba Dickerson,98,4.14,762,184
172,T172,T172,Mathew Goggin,72,4.14,559,135
173,T172,T172,Tom Lehman,70,4.14,207,50
174,T172,T172,José María Olazábal,62,4.14,265,64
175,T172,T172,Tag Ridings,103,4.14,943,228
176,T177,T177,Alex Aragon,63,4.15,590,142
177,T177,T177,Craig Barlow,77,4.15,473,114
178,T177,T177,Brad Faxon,78,4.15,738,178
179,T177,T177,Len Mattiace,59,4.15,644,155
180,T177,T177,Pat Perez,50,4.15,440,106
181,T177,T177,Brett Quigley,109,4.15,789,190
182,T183,T183,Aaron Baddeley,78,4.16,624,150
183,T183,T183,Roger Tambellini,64,4.16,561,135
184,T183,T183,Jimmy Walker,60,4.16,736,177
185,T183,T183,Ron Whittaker,81,4.16,1176,283
186,187,187,Steve Jones,83,4.17,721,173
187,T188,T188,Chris Couch,75,4.18,481,115
188,T188,T188,D.J. Trahan,92,4.18,986,236
189,T190,T190,J.L. Lewis,57,4.19,536,128
190,T190,T190,Nicholas Thompson,96,4.19,1015,242
191,192,192,Michael Connell,51,4.2,445,106
192,193,193,Todd Hamilton,72,4.21,885,210
193,194,194,Adam Scott,70,4.22,97,23
194,195,195,James Driscoll,80,4.23,584,138
195,196,196,Hidemichi Tanaka,74,4.27,888,208
