,Late_Round_4_Scoring_Average_RANK THIS WEEK,Late_Round_4_Scoring_Average_RANK LAST WEEK,Late_Round_4_Scoring_Average_PLAYER NAME,Late_Round_4_Scoring_Average_AVG,Late_Round_4_Scoring_Average_TOTAL STROKES,Late_Round_4_Scoring_Average_TOTAL ROUNDS
61,T62,T62,Craig Barlow,70.5,423,6
62,T62,T62,Stephen Leaney,70.5,564,8
63,64,64,Fred Funk,70.54,917,13
64,T65,T65,David McKenzie,70.57,494,7
65,T65,T65,Bubba Watson,70.57,494,7
66,67,67,John Rollins,70.58,847,12
67,T68,T68,Stephen Ames,70.6,353,5
68,T68,T68,Hunter Mahan,70.6,706,10
69,T70,T70,Alex Cejka,70.67,636,9
70,T70,T70,K.J. Choi,70.67,636,9
71,T70,T70,Ian Poulter,70.67,636,9
72,T73,T73,Trevor Immelman,70.71,990,14
73,T73,T73,Kenny Perry,70.71,495,7
74,75,75,Jason Bohn,70.73,778,11
75,T76,T76,Billy Mayfair,70.75,566,8
76,T76,T76,Jimmy Walker,70.75,283,4
77,78,78,Lee Janzen,70.8,354,5
78,T79,T79,Jeff Brehaut,70.83,425,6
79,T79,T79,Brian Davis,70.83,425,6
80,81,81,Briny Baird,70.85,921,13
81,T82,T82,Davis Love III,70.86,496,7
82,T82,T82,Daisuke Maruyama,70.86,496,7
83,84,84,Justin Leonard,70.88,567,8
84,T85,T85,Bill Haas,70.89,638,9
85,T85,T85,Tim Herron,70.89,638,9
86,T87,T87,Marco Dawson,71.0,426,6
87,T87,T87,J.P. Hayes,71.0,426,6
88,T87,T87,J.J. Henry,71.0,710,10
89,T87,T87,Charley Hoffman,71.0,923,13
90,T87,T87,Richard Johnson,71.0,710,10
91,T87,T87,J.L. Lewis,71.0,284,4
92,T87,T87,John Senden,71.0,426,6
93,T87,T87,Vijay Singh,71.0,1136,16
94,T87,T87,Dean Wilson,71.0,781,11
95,96,96,Stuart Appleby,71.1,711,10
96,97,97,Kris Cox,71.17,427,6
97,T98,T98,John Cook,71.2,356,5
98,T98,T98,Lucas Glover,71.2,1068,15
99,T98,T98,Nathan Green,71.2,712,10
100,T101,T101,Carlos Franco,71.25,285,4
101,T101,T101,Joe Ogilvie,71.25,570,8
102,T101,T101,Jerry Smith,71.25,285,4
103,T101,T101,Roger Tambellini,71.25,285,4
104,T105,T105,Zach Johnson,71.27,784,11
105,T105,T105,Justin Rose,71.27,1069,15
106,T107,T107,Jeff Gove,71.29,499,7
107,T107,T107,Will MacKenzie,71.29,499,7
108,T109,T109,Retief Goosen,71.36,785,11
109,T109,T109,Ted Purdy,71.36,785,11
110,T111,T111,Robert Allenby,71.4,714,10
111,T111,T111,Tommy Armour III,71.4,357,5
112,T111,T111,Steve Elkington,71.4,357,5
113,T111,T111,Ron Whittaker,71.4,357,5
114,115,115,Robert Garrigus,71.43,500,7
115,116,116,Michael Allen,71.44,643,9
116,T117,T117,Troy Matteson,71.5,715,10
117,T117,T117,Larry Mize,71.5,286,4
118,T117,T117,Ryan Moore,71.5,572,8
119,120,120,Chad Campbell,71.56,644,9
120,121,121,Robert Gamez,71.57,501,7
121,122,122,Ernie Els,71.6,716,10
122,T123,T123,Arjun Atwal,71.63,573,8
123,T123,T123,Jeff Maggert,71.63,573,8
124,T125,T125,Henrik Bjornstad,71.67,430,6
125,T125,T125,Ryan Palmer,71.67,645,9
126,T125,T125,Bob Tway,71.67,430,6
127,128,128,Mathias Grönberg,71.78,646,9
128,129,129,Phil Mickelson,71.82,790,11
129,130,130,Padraig Harrington,71.83,431,6
130,T131,T131,Kirk Triplett,71.86,503,7
131,T131,T131,Duffy Waldorf,71.86,503,7
132,133,133,Skip Kendall,71.88,575,8
133,134,134,Bart Bryant,71.89,647,9
134,T135,T135,Tim Clark,72.0,864,12
135,T135,T135,Robert Damron,72.0,432,6
136,T135,T135,Danny Ellis,72.0,144,2
137,T135,T135,Bob Estes,72.0,648,9
138,T135,T135,Harrison Frazar,72.0,576,8
139,T135,T135,Matt Hansen,72.0,288,4
140,T135,T135,J.B. Holmes,72.0,360,5
141,T135,T135,David Howell,72.0,288,4
142,T135,T135,Shaun Micheel,72.0,720,10
143,T135,T135,Greg Owen,72.0,720,10
144,T135,T135,D.A. Points,72.0,288,4
145,T146,T146,Ben Curtis,72.2,361,5
146,T146,T146,Bubba Dickerson,72.2,361,5
147,T146,T146,Sean O'Hair,72.2,722,10
148,T146,T146,Rod Pampling,72.2,722,10
149,150,150,Billy Andrade,72.25,578,8
150,151,151,Brad Faxon,72.33,217,3
151,152,152,Kevin Sutherland,72.38,579,8
152,T153,T153,Todd Fischer,72.43,507,7
153,T153,T153,Jonathan Kaye,72.43,507,7
154,T153,T153,Greg Kraft,72.43,507,7
155,156,156,Arron Oberholser,72.44,652,9
156,T157,T157,Aaron Baddeley,72.5,435,6
157,T157,T157,John Daly,72.5,145,2
158,T157,T157,Chris DiMarco,72.5,580,8
159,T157,T157,Brent Geiberger,72.5,580,8
160,T157,T157,Jeff Overton,72.5,435,6
161,162,162,Brandt Jobe,72.57,508,7
162,163,163,Jason Schultz,72.67,218,3
163,164,164,Freddie Jacobson,72.71,509,7
164,165,165,Daniel Chopra,72.73,1091,15
165,166,166,Geoff Ogilvy,72.78,655,9
166,T167,T167,Fred Couples,72.8,364,5
167,T167,T167,Steve Flesch,72.8,728,10
168,T169,T169,Alex Aragon,73.0,73,1
169,T169,T169,Olin Browne,73.0,438,6
170,T169,T169,Tom Lehman,73.0,219,3
171,T169,T169,Tag Ridings,73.0,365,5
172,T169,T169,Mark Wilson,73.0,365,5
173,174,174,Mike Weir,73.08,877,12
174,175,175,Len Mattiace,73.2,366,5
175,176,176,Nicholas Thompson,73.29,513,7
176,177,177,Bo Van Pelt,73.31,953,13
177,T178,T178,Ryan Hietala,73.33,220,3
178,T178,T178,Chris Smith,73.33,440,6
179,180,180,Chris Riley,73.44,661,9
180,T181,T181,Steve Jones,73.67,442,6
181,T181,T181,Peter Lonard,73.67,663,9
182,183,183,Ian Leggatt,73.8,369,5
183,184,184,Sergio Garcia,74.0,444,6
184,185,185,Mark Calcavecchia,74.25,891,12
185,T186,T186,James Driscoll,74.5,298,4
186,T186,T186,Hidemichi Tanaka,74.5,298,4
187,188,188,Pat Perez,74.6,373,5
188,189,189,"Wes Short, Jr.",74.71,523,7
189,190,190,Jon Mills,75.0,225,3
190,191,191,Rich Beem,75.17,451,6
191,192,192,Mark Brooks,75.2,376,5
192,193,193,Vance Veazey,75.67,227,3
193,194,194,Thomas Levet,78.0,78,1
