,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
93,T94,T94,Rich Beem,27
94,T94,T94,Robert Garrigus,28
95,T94,T94,Dudley Hart,29
96,T94,T94,David McKenzie,28
97,T94,T94,Tiger Woods,15
98,T99,T99,Bart Bryant,26
99,T99,T99,Mark Calcavecchia,27
100,T99,T99,Zach Johnson,27
101,T99,T99,Davis Love III,23
102,T99,T99,Tag Ridings,33
103,T99,T99,Chris Riley,27
104,T99,T99,Rory Sabbatini,24
105,T99,T99,Adam Scott,19
106,T107,T107,Billy Andrade,24
107,T107,T107,Craig Barlow,22
108,T107,T107,Kris Cox,28
109,T107,T107,Luke Donald,18
110,T107,T107,Robert Gamez,30
111,T107,T107,J.B. Holmes,26
112,T107,T107,Justin Leonard,26
113,T107,T107,Joey Sindelar,29
114,T107,T107,Nicholas Thompson,32
115,T116,T116,Jason Gore,29
116,T116,T116,Charles Howell III,30
117,T116,T116,Brandt Jobe,28
118,T116,T116,Skip Kendall,22
119,T116,T116,Rod Pampling,24
120,T116,T116,Tim Petrovic,30
121,T116,T116,David Toms,22
122,T123,T123,Ben Crane,26
123,T123,T123,Ernie Els,18
124,T123,T123,Bernhard Langer,24
125,T123,T123,Corey Pavin,23
126,T127,T127,Ben Curtis,26
127,T127,T127,Geoff Ogilvy,20
128,T129,T129,Steve Jones,27
129,T129,T129,Paul Stankowski,22
130,T131,T131,Stephen Ames,21
131,T131,T131,Aaron Baddeley,25
132,T131,T131,Mathew Goggin,26
133,T131,T131,Paul Goydos,24
134,T131,T131,Bob Tway,25
135,T136,T136,John Cook,22
136,T136,T136,Carlos Franco,29
137,T136,T136,Tim Herron,27
138,T139,T139,Mark Brooks,36
139,T139,T139,Retief Goosen,18
140,T139,T139,John Huston,27
141,T139,T139,Jeff Maggert,26
142,T139,T139,José María Olazábal,18
143,T139,T139,D.A. Points,28
144,T139,T139,Jason Schultz,28
145,T139,T139,Omar Uresti,22
146,T147,T147,Lee Janzen,28
147,T147,T147,Greg Kraft,26
148,T147,T147,Bob May,21
149,T147,T147,Ryan Moore,22
150,T147,T147,Kenny Perry,22
151,T147,T147,Chris Smith,21
152,T153,T153,Doug Barron,28
153,T153,T153,Danny Ellis,23
154,T153,T153,Sergio Garcia,17
155,T153,T153,Ian Leggatt,29
156,T153,T153,"Wes Short, Jr.",33
157,T153,T153,Ron Whittaker,28
158,T159,T159,Chris Couch,27
159,T159,T159,James Driscoll,29
160,T161,T161,David Duval,24
161,T161,T161,Brad Faxon,26
162,T161,T161,Peter Lonard,22
163,T161,T161,Pat Perez,19
164,165,165,Mike Sposa,25
165,T166,T166,Tommy Armour III,25
166,T166,T166,Brian Bateman,26
167,T166,T166,Cameron Beckman,16
168,T166,T166,Padraig Harrington,15
169,T166,T166,David Howell,14
170,T166,T166,Kirk Triplett,18
171,T172,T172,Steve Elkington,17
172,T172,T172,Bill Glasson,17
173,T172,T172,Freddie Jacobson,18
174,T172,T172,Tom Lehman,20
175,T172,T172,J.L. Lewis,17
176,T172,T172,Jon Mills,27
177,T172,T172,Nick O'Hern,15
178,T172,T172,Vance Veazey,20
179,T180,T180,Scott Gutschewski,19
180,T180,T180,Matt Hansen,25
181,T180,T180,Gabriel Hjertstedt,16
182,T183,T183,Greg Chalmers,28
183,T183,T183,Dan Forsman,15
184,T183,T183,J.P. Hayes,19
185,T183,T183,Ian Poulter,15
186,T183,T183,Tjaart van der Walt,21
187,T188,T188,José Coceres,13
188,T188,T188,Larry Mize,18
189,T188,T188,Mark O'Meara,18
190,T191,T191,Fred Couples,17
191,T191,T191,Scott McCarron,15
192,T191,T191,Darron Stiles,15
193,T191,T191,Roger Tambellini,25
194,T191,T191,Hidemichi Tanaka,31
195,T191,T191,Jimmy Walker,21
196,T197,T197,Rocco Mediate,18
197,T197,T197,B.J. Staten,18
198,T199,T199,Todd Hamilton,27
199,T199,T199,Dicky Pride,9
200,T201,T201,John Daly,21
201,T201,T201,Thomas Levet,18
202,T201,T201,John Riegger,20
203,T201,T201,Jay Williamson,18
204,T205,T205,Ángel Cabrera,12
205,T205,T205,Matt Gogel,14
206,T205,T205,Brian Henninger,12
207,T205,T205,Ryan Hietala,23
208,T205,T205,Neal Lancaster,19
209,T205,T205,Len Mattiace,22
210,T211,T211,"John Engler, Jr.",27
211,T211,T211,Donnie Hammond,11
212,T211,T211,Graeme McDowell,15
213,T211,T211,Craig Parry,15
214,T211,T211,Lee Westwood,14
215,T211,T211,Garrett Willis,10
216,T217,T217,Notah Begay III,12
217,T217,T217,Michael Connell,22
218,T217,T217,Andrew Magee,19
219,T220,T220,Alex Aragon,26
220,T220,T220,Jay Delsing,14
221,T220,T220,Mark Hensby,16
222,T220,T220,Henrik Stenson,10
223,T224,T224,Glen Day,12
224,T224,T224,Kevin Na,11
225,T224,T224,Nick Price,16
226,T227,T227,Tom Byrum,11
227,T227,T227,Jason Day,7
228,T227,T227,Brendan Jones,9
229,T227,T227,Scott Piercy,6
230,T227,T227,Mike Small,9
231,T227,T227,Phil Tataurangi,19
232,T233,T233,Michael Campbell,10
233,T233,T233,Darren Clarke,11
234,T235,T235,Bob Burns,9
235,T235,T235,Grant Waite,8
236,T237,T237,Thomas Bjørn,7
237,T237,T237,David Frost,7
238,T237,T237,Robert Karlsson,5
239,T237,T237,Blaine McCallister,10
240,T237,T237,Spike McRoy,9
241,T237,T237,Charl Schwartzel,8
242,T237,T237,Kevin Stadler,6
243,T237,T237,Boyd Summerhays,13
244,T245,T245,Michael Bradley,6
245,T245,T245,Paul Casey,8
246,T245,T245,Gavin Coles,5
247,T245,T245,Scott Gump,10
248,T245,T245,Gary Hallberg,4
249,T245,T245,Miguel Angel Jiménez,8
250,T245,T245,Anthony Kim,2
251,T245,T245,Paul McGinley,9
252,T245,T245,Willie Wood,11
253,T254,T254,Steven Bowditch,22
254,T254,T254,Ken Duke,2
255,T254,T254,Jay Haas,7
256,T254,T254,Billy Hurley III,6
257,T254,T254,Hank Kuehne,9
258,T254,T254,James McLean,4
259,T254,T254,Loren Roberts,4
260,T261,T261,Joel Edwards,3
261,T261,T261,Gonzalo Fernandez-Castaño,5
262,T261,T261,Shingo Katayama,6
263,T261,T261,Colin Montgomerie,8
264,T261,T261,Andres Romero,2
265,T261,T261,Joey Snyder III,6
266,T261,T261,Hideto Tanihara,2
267,T261,T261,Don Yrene,2
268,T269,T269,Jason Allred,2
269,T269,T269,Paul Broadhurst,4
270,T269,T269,Simon Dyson,2
271,T269,T269,David Edwards,3
272,T269,T269,"Jim Gallagher, Jr.",4
273,T269,T269,Andres Gonzales,1
274,T269,T269,David Gossett,7
275,T269,T269,Mike Hulbert,6
276,T269,T269,Peter Jacobsen,4
277,T269,T269,Matt Kuchar,8
278,T269,T269,Jim McGovern,8
279,T269,T269,Parker McLachlin,2
280,T269,T269,Roland Thatcher,1
281,T269,T269,Anthony Wall,3
282,T283,T283,John Bickerton,4
283,T283,T283,Guy Boros,5
284,T283,T283,Matt Every,3
285,T283,T283,Nick Faldo,6
286,T283,T283,Stephen Gangluff,2
287,T283,T283,Anders Hansen,1
288,T283,T283,David Hearn,1
289,T283,T283,Scott Hend,6
290,T283,T283,S.K. Ho,2
291,T283,T283,Søren Kjeldsen,1
292,T283,T283,Joel Kribel,2
293,T283,T283,Franklin Langham,1
294,T283,T283,Yusaku Miyazato,2
295,T283,T283,Louis Oosthuizen,2
296,T283,T283,Jin Park,1
297,T283,T283,Robert Rock,1
298,T283,T283,Marco Ruiz,1
299,T283,T283,Brett Rumford,1
300,T283,T283,Mike Springer,6
301,T283,T283,Marius Thorp,1
302,T283,T283,Esteban Toledo,2
303,T283,T283,Azuma Yano,1
304,T305,T305,Ricky Barnes,2
305,T305,T305,"David Berganio, Jr.",2
306,T305,T305,Jason Caron,1
307,T305,T305,Victor Ciesielski,1
308,T305,T305,Ben Crenshaw,2
309,T305,T305,Patrick Damron,1
310,T305,T305,Stuart Deane,1
311,T305,T305,Brent Delahoussaye,1
312,T305,T305,Johan Edfors,4
313,T305,T305,Keith Fergus,1
314,T305,T305,Marcus Fraser,1
315,T305,T305,Keiichiro Fukabori,4
316,T305,T305,Richard Green,4
317,T305,T305,Scott Harrington,1
318,T305,T305,Mike Heinen,5
319,T305,T305,Mikko Ilonen,1
320,T305,T305,Yasuharu Imano,2
321,T305,T305,Thongchai Jaidee,2
322,T305,T305,Jim Kane,1
323,T305,T305,Simon Khan,2
324,T305,T305,James Lepp,3
325,T305,T305,Spencer Levin,1
326,T305,T305,Jamie Lovemark,1
327,T305,T305,John Mallinger,3
328,T305,T305,Andrew Marshall,1
329,T305,T305,Madalitso Muthiya,3
330,T305,T305,Rob Oppenheim,2
331,T305,T305,Scott Parel,1
332,T305,T305,Craig Perks,18
333,T305,T305,Jyoti Randhawa,2
334,T305,T305,David Roesch,1
335,T305,T305,Tom Scherrer,4
336,T305,T305,Richard Scott,1
337,T305,T305,Lee Slattery,1
338,T305,T305,Craig Stadler,4
339,T305,T305,Simon Wakefield,2
340,T305,T305,Tom Watson,2
341,T305,T305,Thaworn Wiratchant,3
342,T305,T305,Eli Zackheim,1
343,T344,T344,Rich Barcelo,1
344,T344,T344,Chip Beck,1
345,T344,T344,Gregory Bisconti,1
346,T344,T344,Markus Brier,1
347,T344,T344,Andrew Buckle,2
348,T344,T344,Jim Carter,3
349,T344,T344,Nick Cassini,1
350,T344,T344,Michael Clark II,4
351,T344,T344,Keith Clearwater,2
352,T344,T344,Russ Cochran,1
353,T344,T344,Sean Dadey,1
354,T344,T344,Stephen Dodd,3
355,T344,T344,Bradley Dredge,2
356,T344,T344,Scott Drummond,1
357,T344,T344,John Ellis,1
358,T344,T344,Niclas Fasth,4
359,T344,T344,Kenneth Ferrie,3
360,T344,T344,Martin Flores,1
361,T344,T344,Adam Frayne,1
362,T344,T344,Cody Freeman,1
363,T344,T344,Larry George,3
364,T344,T344,Kelly Gibson,2
365,T344,T344,Tom Gillis,1
366,T344,T344,Darren Griff,1
367,T344,T344,Tetsuji Hiratsuka,1
368,T344,T344,Nate Lashley,1
369,T344,T344,Wayne Levi,1
370,T344,T344,Jarrod Lyle,1
371,T344,T344,Korey Mahoney,2
372,T344,T344,Curtis Malm,1
373,T344,T344,Gary March,1
374,T344,T344,Scott Miller,3
375,T344,T344,Kelly Mitchum,2
376,T344,T344,Edoardo Molinari,6
377,T344,T344,John Morgan,1
378,T344,T344,John Morse,1
379,T344,T344,David Ogrin,1
380,T344,T344,David Oh,2
381,T344,T344,Chris Parra,1
382,T344,T344,David Peoples,4
383,T344,T344,Rod Perry,2
384,T344,T344,Mark Pilkington,1
385,T344,T344,Don Pooley,1
386,T344,T344,Phillip Price,1
387,T344,T344,Tony Rohlik,2
388,T344,T344,Martin Rominger,1
389,T344,T344,Jeff Roth,1
390,T344,T344,Dave Rummells,1
391,T344,T344,Mike San Filippo,1
392,T344,T344,Phil Schmitt,2
393,T344,T344,Steve Schneiter,2
394,T344,T344,Michael Sim,1
395,T344,T344,Scott Simpson,1
396,T344,T344,Jeev Milkha Singh,3
397,T344,T344,Sonny Skinner,1
398,T344,T344,David Smail,1
399,T344,T344,Mike Standly,1
400,T344,T344,Chris Starkjohann,1
401,T344,T344,Scott Sterling,1
402,T344,T344,Craig Thomas,1
403,T344,T344,Kyle Thompson,1
404,T344,T344,Mario Tiziani,1
405,T344,T344,Ted Tryba,1
406,T344,T344,Jeremy Tucker,1
407,T344,T344,Ben Walter,1
408,T344,T344,Michelle Wie,3
409,T344,T344,Casey Wittenberg,1
410,T344,T344,Kaname Yokoo,2
411,T344,T344,Lian-Wei Zhang,2
