,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
0,1,1,Tiger Woods,55,-44,3.92,2184
1,2,2,Jim Furyk,89,-35,3.96,3804
2,3,3,Steve Stricker,64,-22,3.97,2632
3,4,4,Jonathan Byrd,66,-7,3.99,2704
4,5,5,Phil Mickelson,74,-3,4.0,2856
5,6,6,Daniel Chopra,110,3,4.0,4444
6,7,7,John Senden,96,5,4.01,3912
7,T8,T8,Luke Donald,66,9,4.01,2704
8,T8,T8,Vijay Singh,103,9,4.01,4264
9,10,10,Adam Scott,70,13,4.02,2952
10,T11,T11,Robert Allenby,79,14,4.02,3268
11,T11,T11,Steve Flesch,119,14,4.01,4868
12,T13,T13,David Branshaw,98,16,4.02,4076
13,T13,T13,Trevor Immelman,86,16,4.02,3704
14,T13,T13,David Toms,76,16,4.02,2992
15,T16,T16,K.J. Choi,93,17,4.02,3952
16,T16,T16,Brian Gay,107,17,4.02,4524
17,T16,T16,Tjaart van der Walt,60,17,4.03,2428
18,T19,T19,Jeff Gove,91,18,4.02,3644
19,T19,T19,Bob May,65,18,4.03,2588
20,21,21,Briny Baird,81,19,4.02,3240
21,T22,T22,Freddie Jacobson,56,20,4.03,2376
22,T22,T22,Bubba Watson,83,20,4.02,3292
23,T24,T24,Greg Owen,79,21,4.03,3148
24,T24,T24,Scott Verplank,88,21,4.02,3588
25,26,26,Skip Kendall,72,22,4.03,3012
26,T27,T27,Harrison Frazar,95,23,4.02,3828
27,T27,T27,Zach Johnson,98,23,4.02,3784
28,T27,T27,Omar Uresti,61,23,4.04,2516
29,T30,T30,Steve Elkington,52,24,4.04,2144
30,T30,T30,Frank Lickliter II,99,24,4.02,4076
31,T30,T30,Camilo Villegas,95,24,4.02,3968
32,T30,T30,Charles Warren,93,24,4.03,3792
33,T30,T30,Mark Wilson,79,24,4.03,3172
34,T35,T35,Alex Cejka,93,25,4.03,3860
35,T35,T35,Bob Estes,85,25,4.03,3612
36,T35,T35,Mike Weir,88,25,4.03,3552
37,T38,T38,Stephen Ames,63,26,4.04,2592
38,T38,T38,Brian Bateman,69,26,4.04,2776
39,T38,T38,Scott Gutschewski,53,26,4.05,2128
40,T38,T38,Charley Hoffman,100,26,4.03,4124
41,T38,T38,Billy Mayfair,94,26,4.03,4004
42,T38,T38,Ian Poulter,53,26,4.05,2192
43,T44,T44,J.P. Hayes,55,27,4.05,2316
44,T44,T44,David McKenzie,82,27,4.03,3380
45,T44,T44,Justin Rose,98,27,4.03,4040
46,T47,T47,Ernie Els,69,28,4.04,2720
47,T47,T47,Fred Funk,106,28,4.02,4500
48,T47,T47,Brett Wetterich,82,28,4.03,3440
49,T50,T50,Jerry Kelly,100,29,4.03,4184
50,T50,T50,Jeff Overton,95,29,4.03,3988
51,T50,T50,Brett Quigley,109,29,4.03,4480
