,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
111,T105,T105,Peter Lonard,72.0,144,2
112,T105,T105,Shigeki Maruyama,72.0,144,2
113,T105,T105,Kevin Sutherland,72.0,288,4
114,T105,T105,Dean Wilson,72.0,216,3
115,116,116,J.L. Lewis,72.25,289,4
116,T117,T117,Todd Fischer,72.33,217,3
117,T117,T117,Will MacKenzie,72.33,217,3
118,T117,T117,David McKenzie,72.33,217,3
119,T117,T117,Jesper Parnevik,72.33,217,3
120,T121,T121,Ben Curtis,72.4,362,5
121,T121,T121,Chris Smith,72.4,362,5
122,123,123,Michael Connell,72.5,145,2
123,T124,T124,Brent Geiberger,72.75,291,4
124,T124,T124,Jeff Sluman,72.75,291,4
125,T126,T126,Michael Allen,73.0,73,1
126,T126,T126,Alex Aragon,73.0,73,1
127,T126,T126,Mark Brooks,73.0,146,2
128,T126,T126,K.J. Choi,73.0,73,1
129,T126,T126,Carlos Franco,73.0,146,2
130,T126,T126,Jason Gore,73.0,73,1
131,T126,T126,Jon Mills,73.0,146,2
132,T126,T126,Arron Oberholser,73.0,73,1
133,T126,T126,Tag Ridings,73.0,365,5
134,T126,T126,Chris Riley,73.0,292,4
135,T126,T126,Patrick Sheehan,73.0,219,3
136,T126,T126,Hidemichi Tanaka,73.0,292,4
137,138,138,Ron Whittaker,73.33,440,6
138,T139,T139,Chad Campbell,73.5,147,2
139,T139,T139,Robert Garrigus,73.5,147,2
140,T139,T139,D.A. Points,73.5,147,2
141,T139,T139,Bob Tway,73.5,294,4
142,143,143,Nicholas Thompson,73.75,295,4
143,T144,T144,Jonathan Byrd,74.0,74,1
144,T144,T144,Bubba Dickerson,74.0,148,2
145,T144,T144,"Wes Short, Jr.",74.0,296,4
146,T144,T144,Camilo Villegas,74.0,148,2
147,T148,T148,Matt Hansen,74.5,149,2
148,T148,T148,Scott Verplank,74.5,149,2
149,T150,T150,Todd Hamilton,75.0,75,1
150,T150,T150,Greg Owen,75.0,75,1
151,T152,T152,Ryan Hietala,76.0,76,1
152,T152,T152,Tom Lehman,76.0,76,1
153,T152,T152,Davis Love III,76.0,76,1
154,155,155,Richard Johnson,77.0,77,1
155,156,156,Frank Lickliter II,78.0,78,1
156,157,157,D.J. Trahan,79.0,79,1
