,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
80,T79,T79,Duffy Waldorf,70.86,496,7
81,T82,T82,Robert Garrigus,71.0,284,4
82,T82,T82,Brian Gay,71.0,284,4
83,T82,T82,Paul Goydos,71.0,355,5
84,T82,T82,Lee Janzen,71.0,142,2
85,T82,T82,Jerry Kelly,71.0,355,5
86,T82,T82,Troy Matteson,71.0,426,6
87,T82,T82,Ryan Moore,71.0,284,4
88,T82,T82,Mark O'Meara,71.0,213,3
89,T82,T82,José María Olazábal,71.0,284,4
90,T82,T82,Kenny Perry,71.0,142,2
91,T82,T82,Vijay Singh,71.0,142,2
92,T82,T82,Jerry Smith,71.0,497,7
93,T82,T82,David Toms,71.0,284,4
94,T82,T82,Omar Uresti,71.0,426,6
95,T82,T82,Bo Van Pelt,71.0,142,2
96,97,97,Stephen Leaney,71.11,640,9
97,98,98,Kevin Sutherland,71.13,569,8
98,99,99,Bubba Dickerson,71.17,427,6
99,100,100,Robert Damron,71.2,356,5
100,101,101,John Senden,71.25,570,8
101,102,102,Daniel Chopra,71.29,499,7
102,T103,T103,Nathan Green,71.33,428,6
103,T103,T103,Zach Johnson,71.33,214,3
104,T103,T103,Richard Johnson,71.33,428,6
105,T106,T106,Bill Haas,71.43,500,7
106,T106,T106,Corey Pavin,71.43,500,7
107,T108,T108,David Branshaw,71.5,429,6
108,T108,T108,Justin Leonard,71.5,286,4
109,T108,T108,Greg Owen,71.5,286,4
110,T108,T108,Ryan Palmer,71.5,715,10
111,T108,T108,Mike Sposa,71.5,429,6
112,T108,T108,Tjaart van der Walt,71.5,143,2
113,114,114,Alex Cejka,71.56,644,9
114,115,115,Michael Allen,71.57,501,7
115,T116,T116,Woody Austin,71.6,716,10
116,T116,T116,Mark Wilson,71.6,358,5
117,118,118,Patrick Sheehan,71.63,573,8
118,119,119,Mark Brooks,71.64,788,11
119,T120,T120,Scott Gutschewski,71.67,215,3
120,T120,T120,J.J. Henry,71.67,430,6
121,T120,T120,Thomas Levet,71.67,215,3
122,T120,T120,David McKenzie,71.67,645,9
123,T120,T120,Carl Pettersson,71.67,430,6
124,T120,T120,Brett Quigley,71.67,430,6
125,126,126,Olin Browne,71.71,502,7
126,T127,T127,D.A. Points,71.75,574,8
127,T127,T127,Bob Tway,71.75,287,4
128,T127,T127,Bubba Watson,71.75,287,4
129,130,130,Kirk Triplett,71.8,359,5
130,T131,T131,Jonathan Byrd,71.83,431,6
131,T131,T131,Ben Curtis,71.83,431,6
132,T131,T131,Ted Purdy,71.83,431,6
133,T131,T131,Rory Sabbatini,71.83,431,6
134,135,135,Brent Geiberger,71.85,934,13
135,T136,T136,Tim Herron,71.89,647,9
136,T136,T136,Heath Slocum,71.89,647,9
137,T138,T138,Bart Bryant,72.0,432,6
138,T138,T138,Chad Campbell,72.0,288,4
139,T138,T138,Charley Hoffman,72.0,648,9
140,T138,T138,Tim Petrovic,72.0,648,9
141,T138,T138,Justin Rose,72.0,216,3
142,T138,T138,Jason Schultz,72.0,432,6
143,144,144,Roger Tambellini,72.2,361,5
144,145,145,Greg Chalmers,72.25,578,8
145,T146,T146,Mathias Grönberg,72.29,506,7
146,T146,T146,Steve Jones,72.29,506,7
147,148,148,Charles Howell III,72.33,434,6
148,T149,T149,Briny Baird,72.4,362,5
149,T149,T149,Daisuke Maruyama,72.4,362,5
150,151,151,Jeff Brehaut,72.44,652,9
151,T152,T152,Trevor Immelman,72.5,145,2
152,T152,T152,Peter Lonard,72.5,145,2
153,T152,T152,Hunter Mahan,72.5,290,4
154,T152,T152,Pat Perez,72.5,290,4
155,156,156,Brad Faxon,72.56,653,9
156,157,157,Ron Whittaker,72.57,508,7
157,158,158,Ryan Hietala,72.71,509,7
158,159,159,Mathew Goggin,72.75,291,4
159,T160,T160,Craig Barlow,72.8,364,5
160,T160,T160,Marco Dawson,72.8,364,5
161,162,162,John Rollins,72.89,656,9
162,T163,T163,Arjun Atwal,73.0,730,10
163,T163,T163,Aaron Baddeley,73.0,292,4
164,T163,T163,"John Engler, Jr.",73.0,146,2
165,T163,T163,Retief Goosen,73.0,73,1
166,T163,T163,J.B. Holmes,73.0,292,4
167,T163,T163,Jonathan Kaye,73.0,219,3
168,T163,T163,Ian Leggatt,73.0,365,5
169,T163,T163,Tag Ridings,73.0,292,4
170,T171,T171,Todd Fischer,73.2,366,5
171,T171,T171,Nick Watney,73.2,366,5
172,173,173,J.L. Lewis,73.25,293,4
173,174,174,Carlos Franco,73.29,513,7
174,T175,T175,Alex Aragon,73.33,440,6
175,T175,T175,Len Mattiace,73.33,220,3
176,177,177,James Driscoll,73.4,367,5
177,178,178,D.J. Trahan,73.56,662,9
178,179,179,Tom Pernice Jr.,73.67,221,3
179,180,180,Jimmy Walker,73.75,295,4
180,181,181,Nicholas Thompson,73.78,664,9
181,182,182,Larry Mize,73.8,369,5
182,183,183,Doug Barron,73.83,443,6
183,184,184,Hidemichi Tanaka,73.88,591,8
184,T185,T185,Michael Connell,74.0,148,2
185,T185,T185,Fred Couples,74.0,74,1
186,T185,T185,Davis Love III,74.0,296,4
187,T185,T185,Jeff Maggert,74.0,148,2
188,T185,T185,Tiger Woods,74.0,74,1
189,190,190,Jason Gore,74.17,445,6
190,191,191,Todd Hamilton,74.27,817,11
191,192,192,Paul Stankowski,74.33,446,6
192,193,193,Chris Couch,75.25,301,4
193,194,194,Adam Scott,76.0,76,1
