,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
0,1,1,Mike Weir,59,"4' 11""",599.0830000000001,122,82
1,T2,T2,Luke Donald,71,"5' 6""",911.8330000000001,165,4
2,T2,T2,Retief Goosen,75,"5' 6""",907.5830000000001,164,12
3,T4,T4,K.J. Choi,82,"5' 7""",938.75,169,20
4,T4,T4,Mathias Grönberg,61,"5' 7""",753.0,135,90
5,T6,T6,Rod Pampling,77,"5' 8""",1429.8329999999999,252,67
6,T6,T6,Michael Sim,64,"5' 8""",860.1669999999999,151,35
7,T6,T6,Cameron Tringale,55,"5' 8""",729.0830000000001,128,178
8,T9,T9,Alex Cejka,81,"5' 10""",1141.167,196,130
9,T9,T9,Carl Pettersson,99,"5' 10""",1355.3329999999999,231,28
10,T9,T9,Brandt Snedeker,89,"5' 10""",1394.1670000000001,239,43
11,12,12,Omar Uresti,74,"5' 11""",1007.9169999999999,171,38
12,T13,T13,Ben Curtis,78,"6' 0""",1024.917,171,60
13,T13,T13,Brian Gay,101,"6' 0""",1483.9170000000001,246,2
14,T13,T13,Trevor Immelman,55,"6' 0""",725.6669999999999,121,65
15,T13,T13,Matt Kuchar,97,"6' 0""",1159.5,193,5
16,T13,T13,Rory McIlroy,54,"6' 0""",709.1669999999999,118,56
17,T13,T13,Shaun Micheel,70,"6' 0""",864.6669999999999,145,40
18,T13,T13,Kevin Na,94,"6' 0""",1455.8329999999999,243,8
19,T13,T13,Pat Perez,90,"6' 0""",1481.3329999999999,246,26
20,T13,T13,Vijay Singh,75,"6' 0""",890.25,149,129
21,T13,T13,Charlie Wi,95,"6' 0""",1554.0,258,3
22,T23,T23,Greg Chalmers,93,"6' 1""",1615.4170000000001,265,10
23,T23,T23,Steve Elkington,74,"6' 1""",1179.667,194,11
24,T23,T23,Charles Howell III,103,"6' 1""",1355.5,223,7
25,T23,T23,Bryce Molder,84,"6' 1""",1116.333,184,24
26,T27,T27,Craig Bowden,56,"6' 2""",920.5830000000001,150,91
27,T27,T27,Stewart Cink,84,"6' 2""",1085.0,176,118
28,T27,T27,Jason Day,82,"6' 2""",1234.083,199,51
29,T27,T27,Ryuji Imada,90,"6' 2""",1476.75,238,18
30,T27,T27,Freddie Jacobson,83,"6' 2""",1299.75,211,17
31,T27,T27,Chris Riley,73,"6' 2""",1134.583,184,6
32,T27,T27,Justin Rose,78,"6' 2""",1331.1670000000001,217,13
33,T27,T27,Jeev Milkha Singh,59,"6' 2""",973.5,157,15
34,T27,T27,David Toms,86,"6' 2""",1177.917,191,39
35,T27,T27,Mark Wilson,87,"6' 2""",1349.3329999999999,220,27
