,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
0,1,1,Padraig Harrington,57,"7' 0""",463.25,66,42
1,2,2,Ian Poulter,55,"7' 2""",386.583,54,57
2,3,3,Mike Weir,59,"7' 5""",506.0,68,82
3,4,4,Johnson Wagner,85,"7' 8""",757.8330000000001,99,96
4,T5,T5,Jonathan Byrd,85,"7' 9""",884.8330000000001,114,34
5,T5,T5,Jim Furyk,76,"7' 9""",568.5830000000001,73,16
6,T7,T7,Nathan Green,86,"7' 10""",1014.4169999999999,129,55
7,T7,T7,Justin Rose,78,"7' 10""",869.9169999999999,111,13
8,T7,T7,Brandt Snedeker,89,"7' 10""",794.25,101,43
9,10,10,Tom Pernice Jr.,74,"7' 11""",522.9169999999999,66,63
10,T11,T11,Tim Clark,88,"8' 0""",664.75,83,20
11,T11,T11,Chad Collins,87,"8' 0""",916.0,115,9
12,T11,T11,Steve Flesch,78,"8' 0""",879.75,110,154
13,T11,T11,Steve Stricker,73,"8' 0""",610.4169999999999,76,14
14,T15,T15,Phil Mickelson,76,"8' 1""",548.5,68,31
15,T15,T15,Adam Scott,70,"8' 1""",680.3330000000001,84,171
16,T15,T15,Michael Sim,64,"8' 1""",605.25,75,35
17,T15,T15,Mark Wilson,87,"8' 1""",871.1669999999999,108,27
18,T19,T19,Matt Bettencourt,91,"8' 2""",882.8330000000001,108,97
19,T19,T19,Brian Davis,101,"8' 2""",1054.25,129,30
20,T19,T19,Chris DiMarco,88,"8' 2""",862.0,106,29
21,T19,T19,Cliff Kresge,50,"8' 2""",451.417,55,77
22,T19,T19,Rory Sabbatini,79,"8' 2""",855.4169999999999,105,128
23,T24,T24,Sergio Garcia,58,"8' 3""",443.333,54,161
24,T24,T24,Charles Howell III,103,"8' 3""",1240.833,151,7
25,T24,T24,Ryan Moore,80,"8' 3""",577.75,70,47
26,T24,T24,Kevin Na,94,"8' 3""",749.0830000000001,91,8
27,T24,T24,Aron Price,70,"8' 3""",685.8330000000001,83,88
28,T29,T29,Ernie Els,72,"8' 4""",652.5830000000001,78,41
29,T29,T29,Ryuji Imada,90,"8' 4""",1238.167,148,18
30,T29,T29,Matt Jones,89,"8' 4""",1204.25,144,48
31,T29,T29,Jerry Kelly,99,"8' 4""",1000.8330000000001,120,100
32,T29,T29,Geoff Ogilvy,62,"8' 4""",423.333,51,135
33,T29,T29,Chris Stroud,90,"8' 4""",817.5,98,113
34,T29,T29,Charlie Wi,95,"8' 4""",1029.583,124,3
35,T36,T36,Briny Baird,87,"8' 5""",855.5830000000001,102,37
36,T36,T36,Freddie Jacobson,83,"8' 5""",835.5830000000001,99,17
37,T36,T36,Matt Kuchar,97,"8' 5""",967.4169999999999,115,5
38,T36,T36,Martin Laird,91,"8' 5""",1070.083,127,115
39,T36,T36,Chris Riley,73,"8' 5""",764.1669999999999,91,6
40,T41,T41,Tim Herron,79,"8' 6""",913.1669999999999,107,80
41,T41,T41,Marc Leishman,87,"8' 6""",874.1669999999999,103,123
42,T41,T41,Shaun Micheel,70,"8' 6""",674.4169999999999,79,40
43,T41,T41,David Toms,86,"8' 6""",727.4169999999999,86,39
44,T45,T45,K.J. Choi,82,"8' 7""",672.5,78,20
45,T45,T45,Michael Connell,89,"8' 7""",868.5830000000001,101,75
46,T45,T45,Bo Van Pelt,104,"8' 7""",1077.083,125,25
47,T48,T48,Jason Day,82,"8' 8""",1144.583,132,51
48,T48,T48,Omar Uresti,74,"8' 8""",538.6669999999999,62,38
49,T48,T48,Scott Verplank,74,"8' 8""",693.5,80,71
50,51,51,Cameron Percy,73,"8' 9""",585.75,67,122
51,T52,T52,Ben Curtis,78,"8' 10""",820.75,93,60
52,T52,T52,J.P. Hayes,79,"8' 10""",935.5,106,141
53,T52,T52,Dean Wilson,54,"8' 10""",567.0,64,1
54,T55,T55,Stuart Appleby,101,"8' 11""",1208.417,135,81
55,T55,T55,Alex Cejka,81,"8' 11""",741.0830000000001,83,130
56,T55,T55,J.B. Holmes,100,"8' 11""",1166.5,131,22
57,T55,T55,Rocco Mediate,71,"8' 11""",599.0830000000001,67,120
58,T55,T55,Rod Pampling,77,"8' 11""",929.0830000000001,104,67
59,T60,T60,John Mallinger,78,"9' 0""",701.75,78,84
60,T60,T60,Troy Merritt,86,"9' 0""",1090.667,121,156
61,T60,T60,Garrett Willis,82,"9' 0""",763.0,85,152
62,T63,T63,Aaron Baddeley,94,"9' 1""",1417.6670000000001,156,117
63,T63,T63,Michael Letzig,84,"9' 1""",919.1669999999999,101,137
64,T63,T63,David Lutterus,69,"9' 1""",687.8330000000001,76,158
65,T63,T63,Brian Stuard,81,"9' 1""",852.25,94,163
66,T67,T67,Brad Faxon,58,"9' 2""",739.25,81,192
67,T67,T67,Bill Haas,87,"9' 2""",1075.917,117,98
68,T67,T67,Richard Johnson,90,"9' 2""",926.5830000000001,101,72
69,T67,T67,John Merrick,109,"9' 2""",1052.833,115,121
70,T67,T67,Jeff Overton,89,"9' 2""",1057.75,115,125
71,T67,T67,Pat Perez,90,"9' 2""",974.1669999999999,106,26
72,T67,T67,Carl Pettersson,99,"9' 2""",1169.0,128,28
73,T67,T67,D.A. Points,90,"9' 2""",909.5830000000001,99,85
74,T67,T67,John Rollins,81,"9' 2""",951.5,104,74
75,T67,T67,Andres Romero,73,"9' 2""",900.1669999999999,98,46
76,T67,T67,Josh Teater,101,"9' 2""",1325.8329999999999,144,124
77,T78,T78,Lee Janzen,77,"9' 3""",960.0,104,102
78,T78,T78,Spencer Levin,110,"9' 3""",1157.5,125,79
79,T78,T78,Jeff Maggert,76,"9' 3""",769.5830000000001,83,141
80,T78,T78,Billy Mayfair,78,"9' 3""",885.3330000000001,96,147
81,T78,T78,Webb Simpson,98,"9' 3""",1226.167,133,69
82,T78,T78,Jerod Turner,54,"9' 3""",547.8330000000001,59,186
83,T84,T84,Rich Barcelo,70,"9' 4""",850.6669999999999,91,168
84,T84,T84,Brendon de Jonge,114,"9' 4""",1077.083,115,145
85,T84,T84,Luke Donald,71,"9' 4""",655.5830000000001,70,4
86,T84,T84,Brian Gay,101,"9' 4""",972.5830000000001,104,2
87,T84,T84,Jarrod Lyle,54,"9' 4""",651.8330000000001,70,101
88,T84,T84,Will MacKenzie,72,"9' 4""",903.25,97,73
89,T84,T84,Tim Petrovic,105,"9' 4""",1233.167,132,51
90,T84,T84,Jeev Milkha Singh,59,"9' 4""",688.3330000000001,74,15
91,T84,T84,Nicholas Thompson,88,"9' 4""",1134.5,122,191
92,T84,T84,Camilo Villegas,78,"9' 4""",729.4169999999999,78,107
93,T94,T94,Craig Bowden,56,"9' 5""",545.6669999999999,58,91
94,T94,T94,Ángel Cabrera,64,"9' 5""",732.9169999999999,78,153
95,T94,T94,Paul Casey,64,"9' 5""",470.417,50,45
96,T94,T94,Chris Couch,66,"9' 5""",949.0830000000001,101,133
97,T94,T94,Brett Quigley,96,"9' 5""",1079.833,115,99
98,T99,T99,Robert Allenby,76,"9' 6""",814.8330000000001,86,131
