,Sand_Saves_from__10_yards_RANK THIS WEEK,Sand_Saves_from__10_yards_RANK LAST WEEK,Sand_Saves_from__10_yards_PLAYER NAME,Sand_Saves_from__10_yards_ROUNDS,Sand_Saves_from__10_yards_%,Sand_Saves_from__10_yards_# OF SAVES,Sand_Saves_from__10_yards_# OF BUNKERS
48,T43,T43,Jarrod Lyle,54,75.0,3.0,4
49,T43,T43,Pat Perez,90,75.0,9.0,12
50,T43,T43,D.A. Points,90,75.0,9.0,12
51,T43,T43,Chris Stroud,90,75.0,3.0,4
52,T43,T43,Roland Thatcher,72,75.0,6.0,8
53,T43,T43,Camilo Villegas,78,75.0,3.0,4
54,55,55,Nick Watney,91,73.33,11.0,15
55,T56,T56,Matt Kuchar,97,72.73,8.0,11
56,T56,T56,Scott McCarron,90,72.73,8.0,11
57,T58,T58,Brent Delahoussaye,57,71.43,5.0,7
58,T58,T58,Robert Garrigus,71,71.43,5.0,7
59,T58,T58,Dustin Johnson,83,71.43,5.0,7
60,T58,T58,James Nitties,92,71.43,5.0,7
61,T58,T58,Jeff Overton,89,71.43,5.0,7
62,T58,T58,Carl Pettersson,99,71.43,5.0,7
63,T58,T58,John Senden,103,71.43,5.0,7
64,T58,T58,Webb Simpson,98,71.43,5.0,7
65,T58,T58,Johnson Wagner,85,71.43,5.0,7
66,T67,T67,Charles Howell III,103,70.0,7.0,10
67,T67,T67,Jeev Milkha Singh,59,70.0,7.0,10
68,T67,T67,Omar Uresti,74,70.0,7.0,10
69,70,70,Andres Romero,73,68.75,11.0,16
70,T71,T71,Robert Allenby,76,66.67,8.0,12
71,T71,T71,Ricky Barnes,103,66.67,4.0,6
72,T71,T71,Ángel Cabrera,64,66.67,4.0,6
73,T71,T71,Ben Crane,85,66.67,8.0,12
74,T71,T71,Graham DeLaet,88,66.67,6.0,9
75,T71,T71,Bill Lunde,79,66.67,6.0,9
76,T71,T71,George McNeill,79,66.67,8.0,12
77,T71,T71,Brenden Pappas,66,66.67,2.0,3
78,T71,T71,D.J. Trahan,92,66.67,6.0,9
79,T71,T71,Jay Williamson,76,66.67,4.0,6
80,T71,T71,Garrett Willis,82,66.67,2.0,3
81,T82,T82,Tom Gillis,97,63.64,7.0,11
82,T82,T82,Kenny Perry,69,63.64,7.0,11
83,T82,T82,Scott Verplank,74,63.64,7.0,11
84,T85,T85,Jonathan Byrd,85,62.5,5.0,8
85,T85,T85,Bill Haas,87,62.5,5.0,8
86,T85,T85,Jeff Maggert,76,62.5,5.0,8
87,T85,T85,Justin Rose,78,62.5,10.0,16
88,T85,T85,Brett Wetterich,54,62.5,5.0,8
89,T90,T90,K.J. Choi,82,60.0,6.0,10
90,T90,T90,Michael Connell,89,60.0,3.0,5
91,T90,T90,Chris Couch,66,60.0,3.0,5
92,T90,T90,David Duval,71,60.0,3.0,5
93,T90,T90,Steve Elkington,74,60.0,3.0,5
94,T90,T90,Ernie Els,72,60.0,3.0,5
95,T90,T90,Bob Estes,79,60.0,6.0,10
96,T90,T90,Matt Every,60,60.0,3.0,5
97,T90,T90,Hunter Mahan,85,60.0,6.0,10
98,T90,T90,Rocco Mediate,71,60.0,3.0,5
99,T90,T90,Kevin Na,94,60.0,3.0,5
100,T90,T90,Cameron Percy,73,60.0,3.0,5
101,T90,T90,Scott Piercy,88,60.0,6.0,10
102,T90,T90,Kevin Stadler,86,60.0,3.0,5
103,T104,T104,David Lutterus,69,58.33,7.0,12
104,T104,T104,Alex Prugh,88,58.33,7.0,12
105,T104,T104,Vijay Singh,75,58.33,7.0,12
106,T107,T107,Kevin Johnson,62,57.14,4.0,7
107,T107,T107,Heath Slocum,97,57.14,4.0,7
108,T107,T107,Vance Veazey,58,57.14,4.0,7
109,T107,T107,Boo Weekley,88,57.14,4.0,7
110,T107,T107,Y.E. Yang,72,57.14,4.0,7
111,T112,T112,Aaron Baddeley,94,55.56,5.0,9
112,T112,T112,Steve Flesch,78,55.56,5.0,9
113,T112,T112,Matt Jones,89,55.56,5.0,9
114,T112,T112,Troy Merritt,86,55.56,5.0,9
115,T112,T112,Josh Teater,101,55.56,5.0,9
116,T117,T117,Spencer Levin,110,54.55,6.0,11
117,T117,T117,John Merrick,109,54.55,6.0,11
118,T117,T117,Ryan Moore,80,54.55,6.0,11
119,T117,T117,Kevin Streelman,90,54.55,6.0,11
120,T121,T121,Michael Letzig,84,53.85,7.0,13
121,T121,T121,Rod Pampling,77,53.85,7.0,13
122,T121,T121,Nicholas Thompson,88,53.85,7.0,13
123,T124,T124,Woody Austin,93,50.0,4.0,8
124,T124,T124,Kris Blanks,91,50.0,5.0,10
125,T124,T124,Mark Calcavecchia,50,50.0,4.0,8
126,T124,T124,Paul Casey,64,50.0,3.0,6
127,T124,T124,Brian Davis,101,50.0,6.0,12
128,T124,T124,Jason Day,82,50.0,6.0,12
129,T124,T124,James Driscoll,78,50.0,3.0,6
130,T124,T124,Jason Dufner,87,50.0,4.0,8
131,T124,T124,Sergio Garcia,58,50.0,1.0,2
132,T124,T124,Jeff Gove,57,50.0,2.0,4
133,T124,T124,Paul Goydos,78,50.0,3.0,6
134,T124,T124,J.J. Henry,92,50.0,3.0,6
135,T124,T124,Skip Kendall,58,50.0,1.0,2
136,T124,T124,Greg Kraft,52,50.0,2.0,4
137,T124,T124,Derek Lamely,81,50.0,2.0,4
138,T124,T124,Greg Owen,69,50.0,1.0,2
139,T124,T124,Tom Pernice Jr.,74,50.0,1.0,2
140,T124,T124,Jeff Quinney,91,50.0,4.0,8
141,T124,T124,Adam Scott,70,50.0,4.0,8
142,T124,T124,Paul Stankowski,62,50.0,1.0,2
143,T124,T124,Brian Stuard,81,50.0,3.0,6
144,T124,T124,Roger Tambellini,77,50.0,3.0,6
145,T124,T124,David Toms,86,50.0,4.0,8
146,T124,T124,Jerod Turner,54,50.0,4.0,8
147,T124,T124,Steve Wheatcroft,74,50.0,2.0,4
148,149,149,Tim Petrovic,105,46.67,7.0,15
149,T150,T150,Rickie Fowler,98,45.45,5.0,11
150,T150,T150,Phil Mickelson,76,45.45,5.0,11
151,T150,T150,Chris Tidland,77,45.45,5.0,11
152,T150,T150,Bubba Watson,77,45.45,5.0,11
153,T154,T154,Mathew Goggin,85,44.44,4.0,9
154,T154,T154,Vaughn Taylor,87,44.44,4.0,9
155,T156,T156,Henrik Bjornstad,72,42.86,3.0,7
156,T156,T156,Craig Bowden,56,42.86,3.0,7
157,T156,T156,Daniel Chopra,74,42.86,3.0,7
158,T156,T156,Stewart Cink,84,42.86,3.0,7
159,T156,T156,Brandt Snedeker,89,42.86,3.0,7
160,T161,T161,Lee Janzen,77,41.67,5.0,12
161,T161,T161,Rory Sabbatini,79,41.67,5.0,12
162,T163,T163,Cameron Beckman,68,40.0,2.0,5
163,T163,T163,Ben Curtis,78,40.0,2.0,5
164,T163,T163,Steve Marino,81,40.0,2.0,5
165,T163,T163,Rory McIlroy,54,40.0,2.0,5
166,T163,T163,Mark Wilson,87,40.0,2.0,5
167,168,168,Brendon de Jonge,114,38.46,5.0,13
168,169,169,Ian Poulter,55,37.5,3.0,8
169,T170,T170,Blake Adams,84,33.33,1.0,3
170,T170,T170,Jason Bohn,84,33.33,2.0,6
171,T170,T170,John Daly,63,33.33,1.0,3
172,T170,T170,Tim Herron,79,33.33,2.0,6
173,T170,T170,Steve Lowery,67,33.33,3.0,9
174,T170,T170,Billy Mayfair,78,33.33,1.0,3
175,T170,T170,Andrew McLardy,52,33.33,1.0,3
176,T170,T170,Shaun Micheel,70,33.33,1.0,3
177,T178,T178,Troy Matteson,84,28.57,2.0,7
178,T178,T178,John Rollins,81,28.57,2.0,7
179,T180,T180,Michael Bradley,77,25.0,2.0,8
180,T180,T180,Brad Faxon,58,25.0,2.0,8
181,T180,T180,J.P. Hayes,79,25.0,1.0,4
182,T180,T180,Charley Hoffman,85,25.0,2.0,8
183,T180,T180,Davis Love III,79,25.0,2.0,8
184,T180,T180,Chris Wilson,65,25.0,1.0,4
185,T186,T186,Richard Johnson,90,20.0,1.0,5
186,T186,T186,Ted Purdy,86,20.0,1.0,5
187,T188,T188,Padraig Harrington,57,16.67,1.0,6
188,T188,T188,Martin Laird,91,16.67,1.0,6
189,T190,T190,Jim Furyk,76,0.0,,2
190,T190,T190,Charles Warren,64,0.0,,3
