,Scrambling_from_20-30_yards_RANK THIS WEEK,Scrambling_from_20-30_yards_RANK LAST WEEK,Scrambling_from_20-30_yards_PLAYER NAME,Scrambling_from_20-30_yards_ROUNDS,Scrambling_from_20-30_yards_%,Scrambling_from_20-30_yards_SUCCESSES,Scrambling_from_20-30_yards_ATTEMPTS
75,T75,T75,Sean O'Hair,84,53.33,32,60
76,77,77,Bryce Molder,84,53.26,49,92
77,78,78,Tim Herron,79,53.01,44,83
78,79,79,Ted Purdy,86,52.81,47,89
79,80,80,Aaron Baddeley,94,52.63,60,114
80,81,81,J.P. Hayes,79,52.58,51,97
81,82,82,Scott McCarron,90,52.48,53,101
82,83,83,David Lutterus,69,52.46,32,61
83,84,84,Brandt Snedeker,89,52.44,43,82
84,T85,T85,Jeff Maggert,76,52.38,33,63
85,T85,T85,James Nitties,92,52.38,44,84
86,87,87,Jonathan Byrd,85,52.33,45,86
87,88,88,Roger Tambellini,77,52.0,39,75
88,89,89,Matt Bettencourt,91,51.72,45,87
89,90,90,Michael Sim,64,51.56,33,64
90,T91,T91,Stewart Cink,84,51.52,34,66
91,T91,T91,J.J. Henry,92,51.52,51,99
92,T93,T93,James Driscoll,78,51.43,54,105
93,T93,T93,Skip Kendall,58,51.43,36,70
94,95,95,Kevin Streelman,90,51.39,37,72
95,96,96,Jeff Quinney,91,51.19,43,84
96,97,97,Alex Prugh,88,51.16,44,86
97,98,98,Derek Lamely,81,51.02,50,98
98,99,99,Justin Leonard,89,50.94,54,106
99,100,100,Joe Ogilvie,99,50.88,58,114
100,101,101,Jay Williamson,76,50.85,30,59
101,102,102,Craig Bowden,56,50.79,32,63
102,103,103,Alex Cejka,81,50.77,33,65
103,104,104,D.A. Points,90,50.75,34,67
104,105,105,Brad Faxon,58,50.72,35,69
105,106,106,John Senden,103,50.7,36,71
106,107,107,Chris Couch,66,50.68,37,73
107,T108,T108,Rory McIlroy,54,50.0,22,44
108,T108,T108,Brenden Pappas,66,50.0,30,60
109,110,110,Webb Simpson,98,49.54,54,109
110,111,111,Troy Merritt,86,49.44,44,89
111,T112,T112,Charley Hoffman,85,49.41,42,85
112,T112,T112,Chris Tidland,77,49.41,42,85
113,T114,T114,Rickie Fowler,98,49.38,40,81
114,T114,T114,Bill Haas,87,49.38,40,81
115,T114,T114,Ryan Palmer,84,49.38,40,81
116,117,117,Mathias Grönberg,61,49.25,33,67
117,118,118,Kevin Johnson,62,49.21,31,63
118,119,119,Steve Elkington,74,49.18,30,61
119,120,120,Shaun Micheel,70,49.15,29,59
120,121,121,K.J. Choi,82,49.09,27,55
121,122,122,Jarrod Lyle,54,49.06,26,53
122,123,123,Joe Durant,67,48.89,22,45
123,124,124,Vaughn Taylor,87,48.72,38,78
124,125,125,Ricky Barnes,103,48.65,36,74
125,126,126,Michael Letzig,84,48.57,34,70
126,127,127,George McNeill,79,48.1,38,79
127,T128,T128,Stuart Appleby,101,48.0,48,100
128,T128,T128,Tom Pernice Jr.,74,48.0,24,50
129,T130,T130,Paul Goydos,78,47.89,34,71
130,T130,T130,John Rollins,81,47.89,34,71
131,132,132,John Merrick,109,47.67,41,86
132,133,133,Ben Curtis,78,47.44,37,78
133,134,134,Steve Lowery,67,47.3,35,74
134,135,135,Rich Barcelo,70,47.22,34,72
135,136,136,Chad Campbell,94,46.97,31,66
136,T137,T137,Richard Johnson,90,46.91,38,81
137,T137,T137,Will MacKenzie,72,46.91,38,81
138,T139,T139,Ángel Cabrera,64,46.88,30,64
139,T139,T139,Y.E. Yang,72,46.88,30,64
140,141,141,Adam Scott,70,46.67,28,60
141,142,142,Martin Flores,75,46.58,34,73
142,143,143,Chris Wilson,65,46.55,27,58
143,144,144,Garth Mulroy,53,46.51,20,43
144,145,145,Mark Calcavecchia,50,46.43,13,28
145,146,146,Troy Matteson,84,46.38,32,69
146,T147,T147,Ben Crane,85,46.15,30,65
147,T147,T147,Kevin Stadler,86,46.15,36,78
148,149,149,Mathew Goggin,85,46.05,35,76
149,150,150,Vance Veazey,58,45.76,27,59
150,151,151,Trevor Immelman,55,45.65,21,46
151,152,152,Phil Mickelson,76,45.24,19,42
152,153,153,D.J. Trahan,92,45.21,33,73
153,154,154,Dustin Johnson,83,45.0,27,60
154,155,155,Retief Goosen,75,44.9,22,49
155,156,156,Lee Janzen,77,44.87,35,78
156,157,157,Tom Gillis,97,44.83,39,87
157,158,158,Scott Piercy,88,44.79,43,96
158,159,159,Scott Verplank,74,44.78,30,67
159,160,160,Cameron Beckman,68,44.62,29,65
160,T161,T161,Justin Bolli,55,44.44,20,45
161,T161,T161,Vijay Singh,75,44.44,28,63
162,163,163,Jeff Overton,89,44.3,35,79
163,164,164,Steve Wheatcroft,74,44.23,23,52
164,165,165,Nick Watney,91,44.07,26,59
165,166,166,Lucas Glover,75,43.55,27,62
166,T167,T167,Sergio Garcia,58,43.48,20,46
167,T167,T167,Paul Stankowski,62,43.48,20,46
168,T167,T167,Cameron Tringale,55,43.48,20,46
169,170,170,Billy Mayfair,78,43.42,33,76
170,171,171,Greg Kraft,52,43.4,23,53
171,172,172,Henrik Bjornstad,72,43.33,26,60
172,173,173,Jason Dufner,87,43.21,35,81
173,174,174,Kris Blanks,91,43.14,22,51
174,175,175,Bubba Watson,77,42.42,28,66
175,176,176,Andres Romero,73,42.25,30,71
176,177,177,Jeff Gove,57,42.22,19,45
177,178,178,Blake Adams,84,42.0,42,100
178,T179,T179,Davis Love III,79,41.82,23,55
179,T179,T179,Jerod Turner,54,41.82,23,55
180,181,181,John Daly,63,41.67,20,48
181,182,182,Greg Owen,69,41.54,27,65
182,183,183,Brett Wetterich,54,41.3,19,46
183,184,184,Robert Garrigus,71,41.18,21,51
184,185,185,Camilo Villegas,78,41.07,23,56
185,186,186,John Mallinger,78,40.0,24,60
186,187,187,Andrew McLardy,52,39.58,19,48
187,188,188,Charles Warren,64,38.64,17,44
188,189,189,Nicholas Thompson,88,37.36,34,91
189,190,190,Cameron Percy,73,37.25,19,51
190,191,191,Jason Bohn,84,36.36,24,66
191,192,192,Brent Delahoussaye,57,24.44,11,45
