,Last_15_Events_-_Accuracy_RANK THIS WEEK,Last_15_Events_-_Accuracy_RANK LAST WEEK,Last_15_Events_-_Accuracy_PLAYER NAME,Last_15_Events_-_Accuracy_EVENTS,Last_15_Events_-_Accuracy_RATING
0,1,1,Jon Mills,1,8.5
1,2,2,Graeme McDowell,4,8.4
2,3,3,Louis Oosthuizen,1,8.3
3,T4,T4,Robert Gamez,1,8.2
4,T4,T4,Colin Montgomerie,1,8.2
5,6,6,James Kingston,1,8.1
6,T7,T7,Tim Clark,9,8.0
7,T7,T7,Colt Knost,1,8.0
8,T7,T7,Len Mattiace,1,8.0
9,T7,T7,Chez Reavie,5,8.0
10,T7,T7,Tag Ridings,1,8.0
11,T12,T12,Alex Hamilton,1,7.9
12,T12,T12,Greg Kraft,2,7.9
13,T12,T12,Jamie Lovemark,3,7.9
14,T15,T15,Tommy Armour III,2,7.8
15,T15,T15,John Huston,2,7.8
16,T15,T15,Kent Jones,4,7.8
17,T15,T15,Brock Mackenzie,1,7.8
18,T15,T15,Gary Woodland,3,7.8
19,T20,T20,Alex Cejka,5,7.7
20,T20,T20,Brendon de Jonge,12,7.7
21,T20,T20,Paul Goydos,7,7.7
22,T20,T20,Trevor Immelman,4,7.7
23,T20,T20,Rocco Mediate,8,7.7
24,T20,T20,Sean O'Hair,7,7.7
25,T20,T20,Nick O'Hern,6,7.7
26,T27,T27,Shane Bertsch,3,7.6
27,T27,T27,Jeff Gove,4,7.6
28,T27,T27,Tom Lehman,7,7.6
29,T27,T27,Kenny Perry,9,7.6
30,T27,T27,Vijay Singh,8,7.6
31,T27,T33,Steve Stricker,9,7.6
32,T27,T27,David Toms,9,7.6
33,T34,T33,Kris Blanks,7,7.5
34,T34,T33,Tom Byrum,1,7.5
35,T34,T33,K.J. Choi,7,7.5
36,T34,T33,Miguel Angel Jiménez,4,7.5
37,T34,T33,Jerry Kelly,8,7.5
38,T34,T33,Jason Schultz,1,7.5
39,T34,T33,Heath Slocum,10,7.5
40,T34,T33,Nick Watney,9,7.5
41,T34,T33,Lee Westwood,7,7.5
42,T34,T33,Jay Williamson,10,7.5
43,T34,T33,Garrett Willis,8,7.5
44,T45,T45,Robert Allenby,8,7.4
45,T45,T45,Craig Barlow,4,7.4
46,T45,T45,Guy Boros,4,7.4
47,T45,T45,Chad Campbell,11,7.4
48,T45,T45,Joe Durant,11,7.4
49,T45,T45,Rickie Fowler,7,7.4
50,T45,T45,Rob Grube,1,7.4
51,T45,T45,Richard Johnson,8,7.4
52,T45,T45,John Mallinger,7,7.4
53,T45,T45,Francesco Molinari,3,7.4
54,T45,T45,Ryan Moore,8,7.4
55,T45,T45,Josh Teater,9,7.4
56,T57,T57,Briny Baird,7,7.3
57,T57,T57,Fred Couples,6,7.3
58,T57,T57,Glen Day,5,7.3
59,T57,T57,John Ellis,1,7.3
60,T57,T57,Jim Furyk,10,7.3
61,T57,T57,Lucas Glover,7,7.3
62,T57,T57,Cliff Kresge,8,7.3
63,T57,T57,Steve Lowery,2,7.3
64,T57,T57,Jeff Maggert,4,7.3
65,T57,T57,Billy Mayfair,6,7.3
66,T57,T57,Jeff Quinney,10,7.3
67,T57,T57,Adam Scott,8,7.3
68,T57,T57,Chris Smith,1,7.3
69,T57,T57,Vaughn Taylor,11,7.3
70,T57,T57,Charles Warren,9,7.3
71,T57,T57,Mark Wilson,8,7.3
72,T73,T73,Cameron Beckman,5,7.2
73,T73,T73,Henrik Bjornstad,4,7.2
74,T73,T73,Craig Bowden,4,7.2
75,T73,T73,Michael Bradley,8,7.2
76,T73,T73,Jason Dufner,7,7.2
77,T73,T73,Bob Estes,7,7.2
78,T73,T73,Fred Funk,3,7.2
79,T73,T73,Brian Gay,7,7.2
80,T73,T73,Peter Hanson,3,7.2
81,T73,T73,Freddie Jacobson,10,7.2
82,T73,T73,Zach Johnson,10,7.2
83,T73,T73,Matt Kuchar,9,7.2
84,T73,T73,Will MacKenzie,9,7.2
85,T73,T73,Shigeki Maruyama,1,7.2
86,T73,T73,Troy Matteson,7,7.2
87,T73,T73,Phil Mickelson,8,7.2
88,T73,T73,Bryce Molder,8,7.2
89,T73,T73,Edoardo Molinari,3,7.2
90,T73,T73,Kyle Stanley,1,7.2
91,T73,T73,Boo Weekley,7,7.2
92,T73,T73,Dean Wilson,7,7.2
93,T94,T94,Steve Allan,1,7.1
94,T94,T94,Michael Allen,6,7.1
95,T94,T94,Mark Calcavecchia,4,7.1
96,T94,T94,Paul Casey,7,7.1
97,T94,T94,Stewart Cink,9,7.1
98,T94,T94,Ross Fisher,5,7.1
99,T94,T94,Mark Hensby,7,7.1
100,T94,T94,Martin Laird,10,7.1
101,T94,T94,Marc Leishman,7,7.1
102,T94,T94,Davis Love III,8,7.1
103,T94,T94,Tom Pernice Jr.,7,7.1
104,T94,T94,Chris Stroud,9,7.1
105,T94,T94,Roger Tambellini,6,7.1
106,T94,T94,Kirk Triplett,6,7.1
107,T94,T94,Johnson Wagner,7,7.1
108,T94,T94,Tim Wilkinson,4,7.1
109,T110,T111,Mark Brooks,3,7.0
110,T110,T111,Ben Crane,9,7.0
111,T110,T111,Ben Curtis,9,7.0
112,T110,T111,Luke Donald,8,7.0
113,T110,T111,Simon Dyson,3,7.0
114,T110,T111,Gonzalo Fernandez-Castaño,1,7.0
115,T110,T111,David Gossett,1,7.0
116,T110,T111,David Horsey,1,7.0
117,T110,T94,Dustin Johnson,7,7.0
118,T110,T111,Justin Leonard,9,7.0
119,T110,T111,Spencer Levin,10,7.0
120,T110,T111,WC Liang,2,7.0
121,T110,T111,Rory McIlroy,7,7.0
122,T110,T111,Garth Mulroy,6,7.0
123,T110,T111,Kevin Na,9,7.0
124,T110,T111,Geoff Ogilvy,8,7.0
125,T110,T111,Corey Pavin,6,7.0
126,T110,T111,Carl Pettersson,7,7.0
127,T110,T111,"Jerry Richardson, Jr.",1,7.0
128,T110,T111,Chris Riley,8,7.0
129,T110,T111,Justin Rose,10,7.0
130,T110,T154,Rory Sabbatini,8,7.0
131,T110,T111,John Senden,10,7.0
132,T110,T111,Kevin Streelman,9,7.0
133,T110,T111,Bo Van Pelt,11,7.0
134,T135,T134,Rich Beem,4,6.9
135,T135,T134,Michael Connell,10,6.9
136,T135,T134,Ken Duke,5,6.9
137,T135,T134,David Duval,6,6.9
138,T135,T134,Retief Goosen,9,6.9
139,T135,T134,Adam Hadwin,1,6.9
140,T135,T134,Seungsu Han,1,6.9
141,T135,T134,J.J. Henry,10,6.9
142,T135,T134,Charley Hoffman,12,6.9
143,T135,T134,Ryuji Imada,6,6.9
144,T135,T134,Michael Letzig,10,6.9
145,T135,T134,John Merrick,9,6.9
146,T135,T134,Ryan Palmer,8,6.9
147,T135,T134,Cameron Percy,6,6.9
148,T135,T134,D.A. Points,7,6.9
149,T135,T134,Aron Price,9,6.9
150,T135,T134,Jeev Milkha Singh,8,6.9
151,T135,T134,D.J. Trahan,9,6.9
152,T135,T134,Scott Verplank,8,6.9
153,T135,T134,Drew Weaver,1,6.9
154,T155,T154,Woody Austin,10,6.8
155,T155,T154,Ricky Barnes,7,6.8
156,T155,T154,Jason Bohn,9,6.8
157,T155,T154,Steve Flesch,8,6.8
158,T155,T154,Robert Garrigus,11,6.8
159,T155,T154,Anders Hansen,1,6.8
160,T155,T154,Soren Hansen,4,6.8
161,T155,T154,J.P. Hayes,6,6.8
162,T155,T154,Jonathan Kaye,3,6.8
163,T155,T154,Martin Kaymer,3,6.8
164,T155,T154,Hunter Mahan,7,6.8
165,T155,T154,Jeff Overton,10,6.8
166,T155,T154,Tim Petrovic,11,6.8
167,T155,T154,Alistair Presnell,1,6.8
168,T155,T154,Alex Prugh,8,6.8
169,T155,T154,Sam Saunders,2,6.8
170,T155,T154,Paul Stankowski,10,6.8
171,T155,T154,Brian Stuard,7,6.8
172,T155,T154,Omar Uresti,4,6.8
173,T155,T154,Danny Wax,1,6.8
174,T155,T154,Tiger Woods,6,6.8
175,T176,T176,Byeong Hun An,1,6.7
176,T176,T176,Arjun Atwal,10,6.7
177,T176,T176,Jonathan Byrd,11,6.7
178,T176,T176,Robert Damron,1,6.7
179,T176,T176,Chris DiMarco,14,6.7
180,T176,T176,Benjamin Fox,2,6.7
181,T176,T176,Sergio Garcia,9,6.7
182,T176,T176,Bill Haas,8,6.7
183,T176,T176,Bob Heintz,3,6.7
184,T176,T176,Yuta Ikeda,3,6.7
185,T176,T176,Brandt Jobe,1,6.7
186,T176,T176,Robert Karlsson,5,6.7
187,T176,T176,Simon Khan,1,6.7
188,T176,T176,Søren Kjeldsen,3,6.7
189,T176,T176,Bill Lunde,5,6.7
190,T176,T176,Steve Marino,8,6.7
191,T176,T176,Joe Ogilvie,7,6.7
192,T176,T176,Greg Owen,4,6.7
193,T176,T176,Pat Perez,12,6.7
194,T176,T176,Brett Quigley,10,6.7
195,T176,T176,Chris Rogers,1,6.7
196,T176,T176,John Rollins,7,6.7
197,T176,T176,Michael Sim,8,6.7
198,T176,T176,Webb Simpson,11,6.7
199,T176,T176,Kevin Stadler,7,6.7
200,T176,T176,Roland Thatcher,6,6.7
201,T176,T176,Nicholas Thompson,8,6.7
202,T176,T176,Cameron Tringale,2,6.7
203,T176,T176,Camilo Villegas,8,6.7
204,T176,T176,Matt Weibring,4,6.7
205,T176,T176,Brett Wetterich,11,6.7
206,T207,T207,Stephen Ames,10,6.6
207,T207,T207,Graham DeLaet,10,6.6
208,T207,T207,Brent Delahoussaye,6,6.6
209,T207,T207,Ernie Els,6,6.6
210,T207,T207,Harrison Frazar,3,6.6
211,T207,T207,Tom Gillis,11,6.6
212,T207,T207,Mathew Goggin,9,6.6
213,T207,T207,Mathias Grönberg,5,6.6
214,T207,T207,Padraig Harrington,8,6.6
215,T207,T207,Thongchai Jaidee,2,6.6
216,T207,T207,Lee Janzen,7,6.6
217,T207,T207,Rod Pampling,4,6.6
218,T207,T207,Scott Piercy,9,6.6
219,T207,T207,Andres Romero,12,6.6
