,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
373,374,,D.J. Brigman,47,0.48,22.37,-13.41,21.67,USA
374,375,,Jae-bum Park,40,0.48,19.01,-3.7,19.3,KOR
375,376,,Scott Gardiner,53,0.47,25.15,-12.47,21.08,AUS
376,377,,Maarten Lafeber,52,0.47,24.41,-25.82,19.7,NED
377,378,,Kodai Ichihara,47,0.47,21.9,-14.95,17.06,JPN
378,379,,Joe Ogilvie,58,0.46,26.96,-29.13,26.78,USA
379,380,,Kirk Triplett,40,0.46,18.59,-5.15,18.64,USA
380,381,,Won Joon Lee,58,0.46,26.77,-14.71,22.18,AUS
381,382,,Marius Thorp,40,0.46,18.41,-1.79,20.21,NOR
382,383,,Troy Merritt,47,0.46,21.54,-12.66,20.81,USA
383,384,,Johnson Wagner,54,0.45,24.39,-24.47,22.97,USA
384,385,,Stuart Manley,52,0.45,23.44,-10.12,21.18,WAL
385,386,,Darren Fichardt,40,0.45,17.99,-22.12,18.08,RSA
386,387,,Mike Hendry,40,0.45,17.97,-2.2,20.17,NZL
387,388,,Steve Wheatcroft,58,0.45,26.04,-17.7,19.95,USA
388,389,,Chinnarat Phadungsil,44,0.45,19.62,-16.2,14.23,THA
389,390,,James Driscoll,44,0.44,19.56,-19.49,17.37,USA
390,391,,Will MacKenzie,49,0.44,21.74,-31.44,18.81,USA
391,392,,Julien Guerrier,49,0.44,21.68,-12.54,16.2,FRA
392,393,,Bob Heintz,40,0.44,17.66,-9.54,16.26,USA
393,394,,Paul Stankowski,47,0.44,20.63,-4.92,22.6,USA
394,395,,Dinesh Chand,47,0.44,20.61,-8.59,21.06,FIJ
395,396,,Charles Warren,44,0.43,19.07,-16.22,16.03,USA
396,397,,Hiroo Kawai,42,0.43,18.16,-6.03,17.57,THA
397,398,,Aron Price,54,0.43,23.31,-18.35,22.4,AUS
398,399,,Makoto Inoue,47,0.43,20.17,-20.71,17.47,JPN
399,400,,Paul Sheehan,53,0.43,22.7,-11.32,21.31,AUS
400,401,,Matthew Griffin,40,0.43,17.08,-6.16,11.57,AUS
401,401,,Akio Sadakata,44,0.43,18.79,-12.82,15.89,JPN
402,403,,George Coetzee,53,0.43,22.59,-10.51,25.16,RSA
403,403,,Billy Mayfair,56,0.43,23.87,-32.75,21.79,USA
404,405,,Colin Montgomerie,43,0.43,18.32,-27.14,11.89,SCO
405,406,,David Howell,58,0.42,24.65,-24.31,21.76,ENG
406,407,,Lorenzo Gagli,43,0.42,18.25,-5.85,16.83,ITA
407,408,,Peter Tomasulo,48,0.42,20.36,-13.98,20.5,USA
408,409,,Jeppe Huldahl,56,0.42,23.55,-33.16,16.51,DEN
409,410,,Brian Smock,49,0.42,20.6,-16.27,17.35,USA
410,411,,Matthew Zions,44,0.42,18.42,-9.21,17.35,AUS
411,412,,Fran Quinn,40,0.42,16.73,-15.07,15.3,USA
412,413,,Shintaro Kai,49,0.42,20.49,-33.4,14.62,JPN
413,414,,Francois DeLamontagne,53,0.42,22.08,-18.75,12.15,FRA
414,415,,Sam Walker,44,0.42,18.28,-13.14,17.32,ENG
415,416,,I J Jang,42,0.41,17.41,-8.72,15.28,KOR
416,417,,Steven Tiley,40,0.41,16.43,-7.14,14.43,ENG
417,418,,Sam Hutsby,40,0.41,16.31,-6.5,14.84,ENG
418,419,,Mathias Grönberg,51,0.41,20.77,-20.18,11.25,SWE
419,419,,Nobuhiro Masuda,46,0.41,18.74,-8.23,17.03,JPN
420,421,,Warren Abery,40,0.41,16.23,-4.39,16.27,RSA
421,422,,Anirban Lahiri,40,0.4,16.17,-9.02,10.24,IND
422,423,,Simon Yates,40,0.4,16.13,-5.36,11.85,SCO
423,424,,Dicky Pride,46,0.4,18.48,-7.06,17.88,USA
424,425,,Scott Jamieson,40,0.4,16.05,-2.53,14.26,SCO
425,426,,Mark Brown,58,0.4,23.05,-27.26,22.77,NZL
426,426,,Jose-Filipe Lima,50,0.4,19.87,-29.76,3.89,POR
427,428,,Felipe Aguilar,56,0.4,22.25,-29.1,17.41,CHI
428,429,,Gary Orr,40,0.4,15.89,-33.06,7.61,SCO
429,430,,Jeff Klauk,45,0.4,17.82,-47.01,6.02,USA
430,431,,Richard Sterne,40,0.39,15.78,-62.15,4.3,RSA
431,432,,Bradley Iles,49,0.39,19.3,-13.17,15.3,NZL
432,433,,Jean Baptiste Gonnet,51,0.39,20.07,-13.48,18.51,FRA
433,434,,Chapchai Nirat,52,0.39,20.05,-40.6,9.21,THA
434,435,,Anthony Kang,58,0.38,22.11,-31.56,17.65,USA
435,436,,David Dixon,55,0.38,20.89,-23.87,12.92,ENG
436,437,,Jason Gore,58,0.38,21.92,-14.59,19.12,USA
437,438,,John Riegger,42,0.38,15.86,-9.09,18.2,USA
438,439,,Christopher Baker,40,0.38,15.06,-1.74,16.81,USA
439,440,,Chris Nallen,53,0.37,19.81,-7.01,21.18,USA
440,441,,Rob Oppenheim,40,0.37,14.79,-1.21,16.0,USA
441,442,,Steve Flesch,52,0.37,19.21,-41.92,14.15,USA
442,443,,Paul McGinley,48,0.37,17.63,-32.38,9.76,IRL
443,444,,Takuya Taniguchi,45,0.36,16.37,-7.1,16.57,JPN
444,445,,Branden Grace,56,0.36,20.32,-26.99,18.8,RSA
445,446,,Brian Stuard,58,0.36,20.97,-14.24,19.5,USA
446,447,,Jyoti Randhawa,54,0.36,19.4,-36.2,11.95,IND
447,448,,Jon Mills,52,0.36,18.59,-11.44,17.5,CAN
448,449,,Gavin Coles,47,0.36,16.71,-16.41,14.9,AUS
449,450,,Kazuhiko Hosokawa,47,0.35,16.67,-4.9,16.21,JPN
450,451,,Alex Haindl,40,0.35,14.15,-2.42,15.43,RSA
451,452,,Chris Campbell,40,0.35,14.09,-3.29,11.35,AUS
452,453,,Justin Hicks,56,0.35,19.6,-14.2,19.8,USA
453,454,,David Branshaw,50,0.35,17.46,-14.56,13.23,USA
454,455,,Travis Bertoni,40,0.35,13.85,-0.52,14.36,USA
455,456,,Michael Jonzon,56,0.35,19.35,-28.72,2.06,SWE
456,457,,Roger Tambellini,50,0.34,17.14,-20.58,8.65,USA
457,458,,Tjaart van der Walt,49,0.34,16.68,-9.86,16.37,RSA
458,459,,Chih-Bing Lam,44,0.34,14.93,-27.37,12.89,SIN
459,460,,Daniel Chopra,58,0.34,19.67,-34.64,11.7,SWE
460,461,,Tim Wilkinson,40,0.34,13.5,-24.13,10.47,NZL
461,462,,Scott Barr,45,0.34,15.18,-9.19,12.14,AUS
462,463,,Rick Kulacz,45,0.34,15.15,-23.24,11.65,AUS
463,464,,Romain Wattel,40,0.34,13.46,-0.49,13.96,FRA
464,465,,Marc Warren,55,0.34,18.5,-23.61,14.15,SCO
465,466,,William McGirt,40,0.33,13.32,-2.87,16.19,USA
466,467,,Nicholas Thompson,58,0.33,19.29,-35.58,15.48,USA
467,468,,Darren Beck,40,0.33,13.29,-17.86,6.3,AUS
468,469,,Tommy Fleetwood,40,0.33,13.2,-0.54,13.73,ENG
469,470,,Danny Lee,47,0.33,15.47,-35.96,5.49,NZL
470,471,,Chris Baryla,40,0.33,13.14,-18.3,,CAN
471,472,,Sung Lee,40,0.33,13.11,-5.99,9.14,KOR
472,473,,Masamichi Uehira,40,0.33,13.02,-3.49,12.59,JPN
473,474,,Daniel Alfredo Vancsik,55,0.32,17.82,-21.49,11.63,ARG
474,475,,Tim Herron,51,0.32,16.51,-32.13,11.94,USA
475,476,,Geoffrey Sisk,51,0.32,16.44,-5.67,15.8,USA
476,477,,Jeff Curl,40,0.32,12.84,-1.9,12.24,USA
477,478,,Julien Quesne,53,0.32,17.0,-23.28,5.3,FRA
478,479,,Adam Hadwin,40,0.32,12.79,-1.03,13.82,CAN
479,480,,Charlie Ford,40,0.32,12.73,-2.87,15.6,ENG
480,481,,Jamie McLeary,45,0.32,14.31,-9.24,10.11,SCO
481,482,,Michael Bradley,41,0.32,12.98,-19.41,11.97,USA
482,483,,Adilson da Silva,40,0.32,12.64,-9.7,10.65,BRA
483,484,,Ewan Porter,41,0.32,12.93,-9.18,14.0,AUS
484,485,,Victor Riu,43,0.31,13.54,-3.35,14.76,FRA
485,486,,Chris DiMarco,54,0.31,16.98,-26.69,12.25,USA
486,487,,Rahil Gangjee,40,0.31,12.57,-7.13,11.76,IND
487,488,,Phillip Price,54,0.31,16.92,-2.45,17.07,WAL
488,489,,Klas Eriksson,46,0.31,14.4,-20.61,11.18,SWE
489,490,,Yoshikazu Haku,40,0.31,12.49,-1.59,13.36,JPN
490,491,,Josh Geary,40,0.31,12.34,-12.78,9.73,NZL
491,492,,Iain Steel,40,0.31,12.31,-12.43,11.43,MAS
492,493,,Patrick Sheehan,55,0.31,16.81,-21.58,10.06,USA
493,494,,Lu Wei-chih,40,0.31,12.22,-14.27,9.23,TPE
494,495,,Oskar Henningsson,44,0.3,13.35,-21.36,1.56,SWE
495,496,,Jamie Elson,40,0.3,12.12,-1.79,13.9,ENG
496,497,,Markus Brier,55,0.3,16.64,-31.57,9.35,AUT
497,498,,Mark Hensby,40,0.3,12.1,-7.95,14.46,AUS
498,499,,Brett Wetterich,40,0.3,12.06,-1.39,13.08,USA
499,500,,Simon Thornton,40,0.3,11.99,-4.88,11.99,ENG
500,501,,SSP Chawrasia,53,0.3,15.87,-8.89,15.52,IND
501,502,,Matt Davidson,40,0.3,11.96,-0.63,12.59,USA
502,503,,Dustin Risdon,44,0.3,13.14,-11.95,10.39,CAN
503,504,,Gary Christian,43,0.3,12.75,-12.31,8.69,ENG
504,505,,Jesus Maria Arruti,40,0.3,11.84,-8.02,11.48,ESP
505,506,,Jarmo Sandelin,48,0.3,14.16,-16.58,13.39,SWE
506,507,,Marc Cayeux,40,0.29,11.76,-19.46,8.4,ZIM
507,508,,Chris Gane,47,0.29,13.79,-14.33,7.9,ENG
508,509,,Andrew Coltart,54,0.29,15.78,-15.72,10.99,SCO
509,510,,Kyle Thompson,48,0.29,13.96,-4.92,15.68,USA
510,511,,Ted Purdy,58,0.29,16.73,-25.5,11.93,USA
511,512,,Steve Pate,40,0.29,11.52,-4.47,15.82,USA
512,513,,Colm Moriarty,40,0.29,11.51,-5.88,10.47,IRL
513,514,,Anthony Michael,40,0.28,11.33,-0.79,12.12,RSA
514,515,,Andrew Svoboda,40,0.28,11.32,-1.78,11.7,USA
515,516,,Sung Kang,40,0.28,11.17,-10.55,7.38,KOR
516,517,,Marco Ruiz,40,0.28,11.16,-7.65,12.6,PAR
517,518,,Jonas Blixt,51,0.28,14.2,-9.9,11.09,SWE
518,519,,Craig Barlow,44,0.28,12.24,-8.77,10.14,USA
519,519,,Zack Miller,40,0.28,11.13,-1.41,12.54,USA
520,521,,Terry Pilkadaris,46,0.28,12.74,-19.38,8.43,AUS
521,522,,Kent Jones,49,0.28,13.49,-9.59,14.01,USA
522,523,,Andrew Marshall,44,0.27,12.05,-5.52,11.81,ENG
523,523,,Kiyoshi Miyazato,46,0.27,12.6,-15.28,10.47,JPN
524,525,,Eddie Lee,47,0.27,12.82,-10.98,7.29,NZL
525,526,,Steven Jeppesen,52,0.27,14.16,-9.71,10.0,SWE
526,526,,James Kamte,47,0.27,12.8,-26.16,10.39,RSA
527,528,,Benn Barham,48,0.27,12.99,-18.01,7.17,ENG
528,529,,Roberto Castro,40,0.27,10.77,-2.6,9.61,USA
529,530,,Jason Knutzon,40,0.27,10.6,-8.7,10.59,USA
530,531,,Magnus Carlsson,55,0.27,14.57,-15.93,13.38,SWE
531,532,,Chris Rodgers,40,0.26,10.58,-8.4,8.4,ENG
532,533,,Jin Park,54,0.26,14.26,-5.71,14.06,KOR
533,534,,Kurt Barnes,40,0.26,10.53,-5.69,11.35,AUS
534,535,,Satoru Hirota,47,0.26,12.32,-12.1,12.63,JPN
535,536,,Paul Claxton,54,0.26,14.13,-5.02,13.61,USA
536,537,,Justin Bolli,47,0.26,12.28,-20.27,1.32,USA
537,538,,Sushi Ishigaki,40,0.26,10.44,-10.48,8.83,JPN
538,539,,Cameron Tringale,40,0.26,10.36,-1.59,11.95,USA
539,540,,Unho Park,42,0.26,10.85,-10.08,8.33,AUS
540,541,,Paul Broadhurst,47,0.26,12.07,-24.94,4.25,ENG
541,542,,Skip Kendall,55,0.26,14.11,-15.14,13.59,USA
542,543,,Garth Mulroy,54,0.26,13.85,-25.33,4.94,RSA
543,544,,Bio Kim,40,0.26,10.24,-2.5,10.19,KOR
544,545,,Seuk-hyun Baek,40,0.26,10.22,,10.22,KOR
545,546,,David McKenzie,55,0.26,14.04,-11.98,9.73,AUS
546,547,,Kyle Reifers,53,0.25,13.51,-11.08,12.13,USA
547,548,,Hideki Matsuyama,40,0.25,10.03,,10.03,JPN
548,549,,Rich Beem,40,0.25,10.0,-25.88,6.07,USA
549,550,,Harrison Frazar,45,0.25,11.16,-20.9,4.81,USA
550,551,,Darron Stiles,52,0.25,12.87,-20.49,6.39,USA
551,552,,Koichiro Kawano,40,0.25,9.83,-1.13,9.58,JPN
552,553,,Joong Kyung Mo,40,0.24,9.77,-7.25,9.16,KOR
553,554,,Rob Grube,40,0.24,9.77,-6.44,11.12,USA
554,555,,Stuart Davis,42,0.24,10.24,-9.63,8.68,ENG
555,555,,David Vanegas,40,0.24,9.75,-4.19,13.94,COL
556,557,,Benjamin Hebert,40,0.24,9.74,-4.4,8.52,FRA
557,558,,Julien Clement,41,0.24,9.95,-9.94,6.86,SUI
558,559,,Jerod Turner,40,0.24,9.68,-11.49,,USA
559,560,,Marc Pucay,40,0.24,9.64,-9.59,9.11,PHI
560,561,,Kim Felton,40,0.24,9.64,-0.6,9.65,AUS
561,562,,Scott Stallings,40,0.24,9.56,-1.94,10.9,USA
562,563,,José María Olazábal,40,0.24,9.5,-11.58,4.75,ESP
563,564,,Yui Ueda,43,0.24,10.21,-9.74,8.31,JPN
564,565,,Alastair Forsyth,55,0.24,13.03,-28.49,8.44,SCO
565,566,,Steve Allan,40,0.24,9.43,-12.86,9.07,AUS
566,567,,Todd Hamilton,58,0.24,13.64,-25.16,7.22,USA
567,567,,Andrew Willey,40,0.24,9.41,-7.64,10.07,ENG
568,569,,Henrik Bjornstad,53,0.23,12.33,-17.34,8.17,NOR
569,570,,Peter Baker,41,0.23,9.49,-16.88,,ENG
570,571,,Lucas Lee,40,0.23,9.25,-5.83,8.17,BRA
571,572,,Frank Lickliter II,43,0.23,9.93,-7.19,9.89,USA
572,573,,John Daly,43,0.23,9.91,-11.25,6.04,USA
573,574,,Camilo Benedetti,40,0.23,9.18,-4.34,7.57,COL
574,575,,Danny Chia,40,0.23,9.16,-11.5,5.41,MAS
575,576,,Brock Mackenzie,40,0.23,9.14,-2.94,9.66,USA
576,577,,Michael Lorenzo-Vera,51,0.23,11.59,-15.2,4.64,FRA
577,578,,Rich Barcelo,51,0.23,11.55,-15.96,7.04,USA
578,579,,Martin Flores,40,0.23,9.05,-1.74,9.56,USA
579,580,,Mark Calcavecchia,40,0.23,9.05,-23.88,4.33,USA
580,581,,Scott Sterling,45,0.22,10.1,-14.67,8.75,USA
581,582,,J.J. Killeen,56,0.22,12.54,-8.88,9.01,USA
582,583,,Ted Oh,40,0.22,8.94,-16.3,4.03,USA
583,584,,Michael Long,40,0.22,8.94,-5.45,2.48,NZL
584,585,,Andrew Buckle,54,0.22,12.03,-10.51,8.79,AUS
585,586,,Shaaban Hussin,40,0.22,8.91,-5.83,3.16,MAS
586,587,,Namchoak Tantipokakul,40,0.22,8.87,-0.83,9.7,THA
587,588,,Brad Kennedy,40,0.22,8.87,-4.64,6.95,AUS
588,589,,Gareth Paddison,40,0.22,8.86,-7.71,6.81,NZL
589,590,,Clodomiro Carranza,45,0.22,9.95,-5.15,9.88,ARG
590,590,,Peter Fowler,40,0.22,8.85,-3.28,8.85,AUS
591,592,,Thomas Feyrsinger,40,0.22,8.81,-5.66,8.12,AUS
592,592,,Gary Woodland,40,0.22,8.81,-2.12,8.8,USA
593,594,,Ken Duke,57,0.22,12.5,-41.97,8.59,USA
594,595,,Steven O'Hara,51,0.22,11.16,-15.4,8.56,SCO
595,596,,Alan McLean,42,0.22,9.19,-7.39,7.87,SCO
596,597,,Kohki Idoki,40,0.22,8.7,-9.36,3.67,JPN
597,598,,Inn Choon Hwang,40,0.22,8.69,-6.48,11.09,KOR
598,599,,Jordan Sherratt,40,0.22,8.64,,8.64,AUS
599,600,,Yuji Igarashi,48,0.21,10.28,-14.63,2.4,JPN
600,601,,Jean-Francois Lucquin,58,0.21,12.34,-24.08,8.87,FRA
601,602,,Martin Erlandsson,54,0.21,11.47,-25.27,2.09,SWE
602,603,,Andrew Butterfield,49,0.21,10.4,-19.94,,ENG
603,603,,Jay Williamson,51,0.21,10.82,-13.23,11.88,USA
604,605,,Jeff Gove,52,0.21,10.98,-14.16,6.5,USA
605,606,,Tony Carolan,53,0.21,11.18,-8.29,7.63,AUS
606,607,,Troy Kelly,40,0.21,8.42,-6.97,4.08,USA
607,608,,Federico Colombo,46,0.21,9.62,-2.25,8.11,ITA
608,609,,Lloyd Kennedy,40,0.21,8.36,-6.45,7.13,ENG
609,610,,Jake Roos,40,0.21,8.32,-5.41,10.51,RSA
610,611,,Greg Owen,57,0.21,11.81,-27.52,5.0,ENG
611,611,,José de Jesús Rodríguez,40,0.21,8.29,-2.74,9.9,MEX
612,613,,Hiroo Okamo,40,0.21,8.23,-0.64,8.88,JPN
613,614,,Craig Bowden,49,0.21,10.06,-13.06,3.39,USA
614,615,,Edouard Dubois,40,0.21,8.21,-1.75,9.96,FRA
615,616,,Matt Weibring,40,0.2,8.18,-18.98,3.0,USA
616,618,,Wayne Perske,44,0.2,8.98,-10.21,6.15,AUS
617,619,,David Oh,40,0.2,8.15,-1.93,5.76,USA
618,620,,Taigen Tsumagari,44,0.2,8.96,-9.09,3.42,JPN
619,621,,Gary Lockerbie,58,0.2,11.75,-22.15,6.18,ENG
620,622,,Hur In-hoi,40,0.2,8.06,-2.7,8.28,KOR
621,623,,Jan Are Larsen,45,0.2,9.04,-10.6,8.64,NOR
622,624,,Jim Rutledge,40,0.2,7.99,-6.41,5.08,CAN
623,625,,Gavin Flint,42,0.2,8.36,-8.42,5.99,AUS
624,626,,Mikko Korhonen,40,0.2,7.94,-6.86,7.56,FIN
625,627,,Anthony Brown,40,0.2,7.83,-3.45,6.99,AUS
626,628,,Jeff Brehaut,52,0.2,10.15,-6.79,10.32,USA
627,628,,Thammanoon Sriroj,40,0.2,7.81,-9.01,3.24,THA
628,630,,Omar Uresti,50,0.19,9.69,-12.48,9.81,USA
629,631,,John Kimbell,51,0.19,9.85,-7.06,6.08,USA
630,632,,Ben Evans,46,0.19,8.87,-3.75,9.22,ENG
631,633,,Scott Drummond,51,0.19,9.79,-10.23,2.64,SCO
632,634,,Craig Lee,40,0.19,7.62,-2.29,8.41,SCO
633,634,,Ben Leong,40,0.19,7.62,-10.24,8.09,MAS
634,636,,Toyokazu Fujishima,46,0.19,8.74,-12.22,5.35,JPN
635,637,,Trevor Fisher Jr,40,0.19,7.58,-7.24,9.27,RSA
636,637,,Peter O'Malley,46,0.19,8.71,-16.57,2.78,AUS
637,639,,C Muniyappa,40,0.19,7.55,-8.96,,IND
638,640,,Adam Blyth,42,0.19,7.92,-19.59,3.72,AUS
639,641,,Kwanchai Tannin,40,0.19,7.53,-2.81,5.48,HKG
640,642,,Eric Ramsay,40,0.19,7.5,-8.52,2.28,SCO
641,643,,Mark Anderson,40,0.19,7.47,-2.25,9.72,USA
642,644,,Adrien Bernadet,43,0.19,8.01,-2.96,7.64,FRA
643,645,,Ariel Cañete,40,0.19,7.45,-6.93,11.61,ARG
644,646,,Lloyd Saltman,40,0.19,7.4,-3.96,7.18,SCO
645,647,,Jason Enloe,45,0.18,8.32,-8.17,4.29,USA
646,648,,Yoshinobu Tsukada,47,0.18,8.66,-11.57,2.53,JPN
647,649,,Michael Wright,40,0.18,7.32,-2.82,6.2,AUS
648,650,,Glen Day,49,0.18,8.94,-13.83,6.22,USA
649,650,,Yuudai Maeda,44,0.18,8.03,-8.54,3.7,JPN
650,652,,Wen-Teh Lu,40,0.18,7.29,-15.37,3.45,TPE
651,653,,Kevin Johnson,53,0.18,9.65,-18.23,1.73,USA
652,654,,Benjamin Fox,40,0.18,7.27,-0.97,7.75,USA
653,655,,Sion Bebb,44,0.18,7.98,-11.05,3.96,WAL
654,656,,Christoph Guenther,40,0.18,7.25,-10.77,2.48,GER
655,657,,Jin Jeong,40,0.18,7.22,-0.78,8.0,KOR
656,658,,Ryan Yip,40,0.18,7.19,-5.7,4.02,CAN
657,659,,Jason Schultz,40,0.18,7.18,-3.98,6.07,USA
658,660,,Luis Claverie,40,0.18,7.17,-2.66,5.82,ESP
659,660,,Matt Ford,40,0.18,7.17,-0.19,7.36,ENG
660,662,,Roope Kakko,40,0.18,7.12,-17.21,1.74,FIN
661,663,,Ho Sung Choi,40,0.18,7.06,-2.83,6.0,KOR
662,663,,Mikael Lundberg,54,0.18,9.53,-23.26,8.78,SWE
663,665,,Carlos Rodiles,41,0.18,7.21,-14.92,,ESP
664,666,,Jonathan Kaye,41,0.18,7.18,-7.56,4.62,USA
665,667,,Nick Flanagan,40,0.17,6.95,-3.79,7.44,AUS
666,668,,Hidemasa Hoshino,46,0.17,7.89,-20.7,1.35,JPN
667,669,,Pablo Del Grosso,40,0.17,6.86,-2.7,8.34,ARG
668,669,,Bronson La'Cassie,40,0.17,6.86,-0.1,6.96,AUS
669,671,,Tyrone Van Aswegen,40,0.17,6.85,-9.94,6.21,RSA
670,672,,Josh Cunliffe,40,0.17,6.85,-3.18,8.42,RSA
671,673,,Ron Whittaker,46,0.17,7.8,-3.49,6.49,USA
672,674,,Nicholas Redfern,40,0.17,6.73,-3.35,3.08,ENG
673,675,,Wade Ormsby,43,0.17,7.19,-7.4,5.94,AUS
674,676,,Fredrik Henge,40,0.17,6.67,-0.89,7.57,SWE
675,677,,Andrew McArthur,47,0.17,7.83,-15.59,1.34,SCO
676,678,,Russell Henley,40,0.17,6.65,-1.1,7.75,USA
677,678,,Scott Langley,40,0.17,6.65,-1.1,7.75,USA
678,680,,Scott Brown,40,0.17,6.63,-1.15,7.78,USA
679,681,,Aaron Townsend,40,0.16,6.57,-2.43,7.01,AUS
680,682,,Lian-Wei Zhang,40,0.16,6.55,-5.58,3.63,CHN
681,683,,Ulrich Van den Berg,40,0.16,6.55,-7.15,4.8,RSA
682,684,,Francois Calmels,46,0.16,7.48,-12.18,2.5,FRA
683,685,,Dawie van der Walt,40,0.16,6.49,-5.94,5.49,RSA
684,686,,Adam Gee,43,0.16,6.96,-4.61,5.65,ENG
685,687,,Willy Wilcox,40,0.16,6.47,-0.77,7.25,USA
686,688,,Brian Vranesh,57,0.16,9.17,-9.75,7.27,USA
687,689,,Seve Benson,40,0.16,6.43,-21.97,,ENG
688,690,,Takeshi Kajikawa,40,0.16,6.43,-8.13,,JPN
689,691,,Craig Parry,47,0.16,7.51,-9.41,5.72,AUS
690,692,,Tatsunori Nukaga,44,0.16,6.99,-5.94,2.5,JPN
691,692,,Aaron Watkins,48,0.16,7.62,-7.5,8.4,USA
692,694,,Taichiro Kiyota,51,0.16,8.01,-11.63,4.02,JPN
693,695,,Ryan Haller,40,0.16,6.27,-0.83,6.09,AUS
694,696,,Danny Denison,40,0.16,6.27,-2.0,6.5,ENG
695,697,,Elliot Saltman,40,0.16,6.26,-0.94,7.2,SCO
696,698,,Anders Sjostrand,40,0.16,6.26,-2.45,5.64,SWE
697,699,,Luke List,40,0.16,6.24,-2.11,7.25,USA
698,700,,Keiichiro Fukabori,40,0.16,6.24,-13.2,6.22,JPN
699,701,,Roland Steiner,40,0.16,6.22,-10.15,2.34,AUT
700,702,,Steve Lewton,40,0.16,6.22,-1.36,7.58,ENG
701,703,,Adam Meyer,40,0.16,6.2,-0.82,7.02,USA
702,704,,Trevor Murphy,40,0.15,6.16,-2.21,6.99,USA
703,705,,Katsunori Kuwabara,43,0.15,6.62,-7.21,2.8,JPN
704,706,,Josh Broadaway,48,0.15,7.36,-10.92,5.19,USA
705,707,,Titch Moore,40,0.15,6.12,-10.82,1.66,RSA
706,708,,Dave Schultz,45,0.15,6.87,-10.1,1.25,USA
707,709,,Artemio Murakami,40,0.15,6.09,-5.57,4.08,PHI
708,710,,Oliver Bekker,40,0.15,6.07,-0.06,6.07,RSA
709,711,,Vance Veazey,52,0.15,7.85,-17.78,5.25,USA
710,712,,Prom Meesawat,44,0.15,6.62,-4.84,5.88,THA
711,713,,Steven Conran,46,0.15,6.91,-25.48,1.2,AUS
712,714,,Philip Archer,52,0.15,7.81,-10.29,7.51,ENG
713,715,,Wil Besseling,43,0.15,6.44,-14.53,6.27,NED
714,716,,Esteban Toledo,50,0.15,7.45,-11.11,1.3,MEX
715,717,,Satoshi Tomiyama,40,0.15,5.96,-3.58,5.36,JPN
716,718,,Florian Fritsch,40,0.15,5.83,-7.17,2.48,GER
717,719,,Marco Dawson,50,0.15,7.26,-7.98,7.22,USA
718,719,,Simon Wakefield,51,0.15,7.4,-12.64,5.91,ENG
719,721,,Callum MaCaulay,49,0.14,7.1,-12.95,2.61,SCO
720,722,,David Gleeson,40,0.14,5.79,-23.85,3.78,AUS
721,723,,Leif Olson,43,0.14,6.21,-7.73,,USA
722,724,,Jeff Gallagher,49,0.14,7.06,-9.91,5.71,USA
723,725,,Kent Eger,40,0.14,5.74,-2.54,6.0,CAN
724,726,,Florian Pragant,40,0.14,5.71,-6.68,2.94,AUT
725,727,,Kim Dae-sub,40,0.14,5.68,-9.35,1.2,KOR
726,728,,Jorge Campillo,40,0.14,5.64,-5.04,2.8,ESP
727,728,,Casey Wittenberg,55,0.14,7.76,-17.06,5.73,USA
728,730,,Cliff Kresge,56,0.14,7.86,-19.79,4.94,USA
729,731,,Ryan Armour,55,0.14,7.53,-7.0,6.41,USA
730,732,,Steve Surry,40,0.14,5.46,-4.26,2.76,ENG
731,733,,Chris Swanepoel,40,0.13,5.38,-3.92,4.6,RSA
732,734,,Paul Dwyer,40,0.13,5.37,-0.61,5.99,ENG
733,735,,Emanuele Canonica,40,0.13,5.33,-3.78,4.0,ITA
734,736,,Andy Matthews,40,0.13,5.31,-3.39,6.0,USA
735,737,,Anton Haig,51,0.13,6.76,-2.45,8.21,RSA
736,738,,Sam Little,58,0.13,7.67,-14.46,2.91,ENG
737,739,,Marcus Higley,43,0.13,5.68,-14.27,3.24,ENG
738,740,,Hidemichi Tanaka,40,0.13,5.26,-1.94,3.18,JPN
739,741,,Garrett Osborn,52,0.13,6.82,-11.67,3.99,USA
740,742,,Chez Reavie,42,0.13,5.5,-22.09,3.19,USA
741,743,,Doug LaBelle II,52,0.13,6.79,-5.25,7.63,USA
742,744,,Ake Nilsson,47,0.13,6.14,-7.94,4.02,SWE
743,745,,Patrik Sjöland,40,0.13,5.22,-8.74,4.92,SWE
744,746,,Carl Suneson,49,0.13,6.37,-6.42,3.36,ESP
745,747,,Michael Curtain,40,0.13,5.2,-4.16,4.8,AUS
746,748,,Rohan Blizard,40,0.13,5.17,-1.43,4.48,AUS
747,749,,Richard Lee,40,0.13,5.14,-1.31,5.67,NZL
748,750,,Chawalit Plaphol,46,0.13,5.91,-16.31,4.97,THA
749,751,,Akinori Tani,40,0.13,5.08,-0.51,5.59,JPN
750,752,,Simon Griffiths,40,0.13,5.04,-7.71,4.57,ENG
751,752,,Santiago Luna,40,0.13,5.04,-5.0,4.22,ESP
