,Last_5_Events_-_Scoring_RANK THIS WEEK,Last_5_Events_-_Scoring_RANK LAST WEEK,Last_5_Events_-_Scoring_PLAYER NAME,Last_5_Events_-_Scoring_EVENTS,Last_5_Events_-_Scoring_RATING
204,T201,T203,Ben Crane,2,7.6
205,T201,T203,Robert Damron,1,7.6
206,T201,T203,Matt Every,5,7.6
207,T201,T203,Steve Flesch,2,7.6
208,T201,T203,Martin Flores,3,7.6
209,T201,T203,Tom Gillis,4,7.6
210,T201,T203,Nathan Green,2,7.6
211,T201,T203,Todd Hamilton,2,7.6
212,T201,T203,Tim Herron,3,7.6
213,T201,T203,Matt Hill,1,7.6
214,T201,T203,J.B. Holmes,4,7.6
215,T201,T203,Billy Hurley III,1,7.6
216,T201,T32,Dustin Johnson,1,7.6
217,T201,T203,Hunter Mahan,3,7.6
218,T201,T203,Rory McIlroy,3,7.6
219,T201,T203,Bryce Molder,2,7.6
220,T201,T203,Michael O'Neal,1,7.6
221,T201,T203,Kenny Perry,2,7.6
222,T201,T203,Chez Reavie,2,7.6
223,T201,T203,Andres Romero,5,7.6
224,T201,T203,Rory Sabbatini,2,7.6
225,T201,T203,Jason Schultz,1,7.6
226,T201,T203,Jerod Turner,1,7.6
227,T201,T203,Marc Turnesa,1,7.6
228,T201,T203,Danny Wax,1,7.6
229,T201,T203,Y.E. Yang,3,7.6
230,T231,T232,Arjun Atwal,3,7.5
231,T231,T232,Guy Boros,2,7.5
232,T231,T232,Jim Carter,2,7.5
233,T231,T232,John Daly,3,7.5
234,T231,T232,Brendon de Jonge,5,7.5
235,T231,T232,Paul Goydos,3,7.5
236,T231,T232,Colt Knost,1,7.5
237,T231,T232,Derek Lamely,3,7.5
238,T231,T232,Michael Letzig,4,7.5
239,T231,T232,Billy Mayfair,2,7.5
240,T231,T232,Henrik Stenson,1,7.5
241,T231,T232,D.J. Trahan,3,7.5
242,T231,T232,Jimmy Walker,1,7.5
243,T231,T232,Bubba Watson,2,7.5
244,T231,T232,Steve Wheatcroft,1,7.5
245,T231,T232,Charlie Wi,4,7.5
246,T247,T248,Brad Adamonis,1,7.4
247,T247,T248,Blake Adams,4,7.4
248,T247,T248,Stephen Ames,3,7.4
249,T247,T248,Chris Baryla,1,7.4
250,T247,T248,Jason Bohn,3,7.4
251,T247,T248,Brian Davis,2,7.4
252,T247,T248,Gonzalo Fernandez-Castaño,1,7.4
253,T247,T248,Fred Funk,2,7.4
254,T247,T248,Ross McGowan,2,7.4
255,T247,T248,Andrew McLardy,3,7.4
256,T247,T248,Edoardo Molinari,1,7.4
257,T247,T248,Alexandre Rocha,1,7.4
258,T247,T248,Willie Wood,1,7.4
259,T260,T261,Eric Axley,1,7.3
260,T260,T261,Jeff Gove,2,7.3
261,T260,T261,David Lutterus,1,7.3
262,T260,T261,Greg Owen,1,7.3
263,T260,T261,Charl Schwartzel,1,7.3
264,T260,T261,Jay Williamson,1,7.3
265,T260,T261,Garrett Willis,1,7.3
266,T267,T268,Matt Bettencourt,2,7.2
267,T267,T268,Michael Clark II,1,7.2
268,T267,T268,Brent Delahoussaye,1,7.2
269,T267,T268,Chris DiMarco,4,7.2
270,T267,T268,Robin Freeman,1,7.2
271,T267,T268,Brenden Pappas,2,7.2
272,T267,T268,Fran Quinn,1,7.2
273,T267,T268,Chris Rogers,1,7.2
274,T267,T268,Mike Weir,1,7.2
275,T276,T277,Stuart Appleby,3,7.1
276,T276,T277,David Gossett,1,7.1
277,T276,T277,Ryo Ishikawa,1,7.1
278,T276,T277,Anthony Kim,1,7.1
279,T276,T277,Shaun Micheel,3,7.1
280,T276,T277,Katsumasa Miyamoto,1,7.1
281,T276,T277,Nicholas Thompson,2,7.1
282,T283,T284,Tommy Armour III,1,7.0
283,T283,T284,Colin Montgomerie,1,7.0
284,T283,T284,Jeff Overton,3,7.0
285,286,287,Mark Calcavecchia,1,6.9
286,T287,T288,Tom Byrum,1,6.8
287,T287,T288,Marcus Fraser,1,6.8
288,T287,T288,Yuta Ikeda,1,6.8
289,T287,T288,James Kingston,1,6.8
290,T287,T288,Ryuichi Oda,1,6.8
291,T287,T288,Mike Small,2,6.8
292,T293,T294,Jeff Burns,1,6.7
293,T293,T294,Erik Compton,2,6.7
294,T293,T294,Braxton Marquez,1,6.7
295,T293,T294,Phil Schmitt,1,6.7
296,T297,T298,Jay Delsing,1,6.6
297,T297,T298,Simon Dyson,1,6.6
298,T297,T298,David Horsey,1,6.6
299,T297,T298,Hennie Otto,1,6.6
300,T297,T298,Warren Schutte,1,6.6
301,T302,T303,Robert Karlsson,1,6.5
302,T302,T303,Scott Verplank,2,6.5
303,T302,T303,Casey Wittenberg,1,6.5
304,305,306,Rhys Davies,1,6.4
305,306,307,Grégory Bourdy,1,6.3
306,T307,T308,Soren Hansen,1,5.8
307,T307,T308,Simon Khan,1,5.8
308,T307,T308,Jesper Parnevik,1,5.8
309,310,311,Blake Trimble,1,5.0
310,311,312,Michael Jonzon,1,4.8
