,Last_5_Events_-_Power_RANK THIS WEEK,Last_5_Events_-_Power_RANK LAST WEEK,Last_5_Events_-_Power_PLAYER NAME,Last_5_Events_-_Power_EVENTS,Last_5_Events_-_Power_RATING
46,T46,T46,Seungsu Han,1,8.2
47,T46,T46,Charley Hoffman,4,8.2
48,T46,T46,Chris Kirk,1,8.2
49,T46,T46,Michael O'Neal,1,8.2
50,T46,T46,Greg Owen,1,8.2
51,T46,T46,John Rollins,2,8.2
52,T53,T53,Blake Adams,4,8.1
53,T53,T58,David Duval,2,8.1
54,T53,T53,Ross Fisher,1,8.1
55,T53,T53,Bobby Gates,1,8.1
56,T53,T53,Brandt Jobe,1,8.1
57,T53,T53,Steve Marino,3,8.1
58,T59,T58,Derek Lamely,3,8.0
59,T59,T58,George McNeill,2,8.0
60,T59,T58,Ryan Palmer,3,8.0
61,T62,T62,Jonathan Kaye,1,7.9
62,T62,T62,Steve Lowery,1,7.9
63,T62,T62,Ryuichi Oda,1,7.9
64,T62,T62,Jeff Overton,3,7.9
65,T62,T62,Ted Purdy,1,7.9
66,T62,T62,Vijay Singh,3,7.9
67,T62,T62,Jordan Spieth,1,7.9
68,T69,T69,Matt Bettencourt,2,7.8
69,T69,T69,James Driscoll,2,7.8
70,T69,T69,Adam Hadwin,1,7.8
71,T69,T69,Ryan Moore,3,7.8
72,T73,T73,Jonathan Byrd,5,7.7
73,T73,T73,Stewart Cink,4,7.7
74,T73,T73,Tim Herron,3,7.7
75,T73,T73,Jon Mills,1,7.7
76,T73,T73,Cameron Percy,2,7.7
77,T73,T73,Boo Weekley,1,7.7
78,T79,T79,Aaron Baddeley,4,7.6
79,T79,T79,Martin Kaymer,1,7.6
80,T79,T79,Sean O'Hair,2,7.6
81,T79,T79,Josh Teater,3,7.6
82,T79,T79,Bo Van Pelt,5,7.6
83,T79,T79,Lee Westwood,1,7.6
84,T85,T85,Steve Elkington,2,7.5
85,T85,T85,Matt Every,5,7.5
86,T85,T85,Lucas Glover,2,7.5
87,T85,T85,Andres Romero,5,7.5
88,T85,T85,Roland Thatcher,4,7.5
89,T85,T85,Chris Wilson,1,7.5
90,T91,T91,Kevin Chappell,1,7.4
91,T91,T91,Gonzalo Fernandez-Castaño,1,7.4
92,T91,T91,Sergio Garcia,2,7.4
93,T91,T91,Alex Hamilton,1,7.4
94,T91,T91,J.J. Henry,4,7.4
95,T91,T91,Kevin Stadler,3,7.4
96,T97,T97,Rob Grube,1,7.3
97,T97,T97,Michael Letzig,4,7.3
98,T97,T97,Will MacKenzie,3,7.3
99,T97,T97,Rory Sabbatini,2,7.3
100,T97,T97,Adam Scott,3,7.3
101,T102,T102,Marco Dawson,3,7.2
102,T102,T102,Todd Hamilton,2,7.2
103,T102,T102,Matt Jones,4,7.2
104,T105,T105,Retief Goosen,3,7.1
105,T105,T105,Bill Lunde,1,7.1
106,T105,T105,Garth Mulroy,2,7.1
107,T108,T108,Brad Adamonis,1,7.0
108,T108,T108,Jeff Gove,2,7.0
109,T108,T108,John Huston,2,7.0
110,T111,T111,Ryo Ishikawa,1,6.9
111,T111,T111,Brenden Pappas,2,6.9
112,T111,T111,Webb Simpson,4,6.9
113,T111,T111,Chris Tidland,3,6.9
114,T111,T111,Steve Wheatcroft,1,6.9
115,T116,T116,Craig Barlow,2,6.8
116,T116,T116,Charl Schwartzel,1,6.8
117,T116,T116,Kevin Sutherland,3,6.8
118,T119,T119,Jarrod Lyle,1,6.7
119,T119,T119,Charlie Wi,4,6.7
120,T121,T121,Lee Janzen,2,6.6
121,T121,T121,Spencer Levin,3,6.6
122,T121,T121,Hunter Mahan,3,6.6
123,T121,T121,Justin Rose,3,6.6
124,T121,T121,Tiger Woods,3,6.6
125,T126,T126,Tadd Fujikawa,1,6.5
126,T126,T126,WC Liang,2,6.5
127,T126,T126,Troy Merritt,4,6.5
128,T126,T126,Geoff Ogilvy,3,6.5
129,T126,T126,Mike Small,2,6.5
130,T126,T126,Kevin Streelman,4,6.5
131,T126,T126,Camilo Villegas,3,6.5
132,T133,T134,Robert Allenby,3,6.4
133,T133,T134,Ricky Barnes,3,6.4
134,T133,T134,Paul Casey,3,6.4
135,T133,T134,Matt Hill,1,6.4
136,T133,T134,Phil Schmitt,1,6.4
137,T133,T134,Vance Veazey,1,6.4
138,T139,T140,Ken Duke,3,6.3
139,T139,T140,Peter Hanson,1,6.3
140,T139,T140,Fran Quinn,1,6.3
141,T139,T140,Jason Schultz,1,6.3
142,T143,T144,Tom Gillis,4,6.2
143,T143,T144,Joe Ogilvie,1,6.2
144,T143,T144,Jeev Milkha Singh,4,6.2
145,T143,T144,Chris Stroud,4,6.2
146,T143,T144,Roger Tambellini,1,6.2
147,T143,T144,Matt Weibring,1,6.2
148,T149,T150,Michael Allen,3,6.1
149,T149,T150,Andrew McLardy,3,6.1
150,T149,T150,Kenny Perry,2,6.1
151,T149,T150,"Jerry Richardson, Jr.",1,6.1
152,T149,T150,Drew Weaver,1,6.1
153,T154,T155,Stuart Appleby,3,6.0
154,T154,T155,Robin Freeman,1,6.0
155,T154,T155,Soren Hansen,1,6.0
156,T154,T155,Robert Karlsson,1,6.0
157,T154,T155,John Merrick,2,6.0
158,T154,T155,Carl Pettersson,2,6.0
159,T154,T194,Ian Poulter,2,6.0
160,T154,T155,Michael Putnam,1,6.0
161,T162,T162,Woody Austin,3,5.9
162,T162,T162,Jason Bohn,3,5.9
163,T162,T162,Chad Campbell,4,5.9
164,T162,T162,Brendon de Jonge,5,5.9
165,T162,T162,Yuta Ikeda,1,5.9
166,T162,T162,Alex Noren,1,5.9
167,T162,T162,Paul Stankowski,3,5.9
168,T162,T162,Casey Wittenberg,1,5.9
169,T170,T170,Mark Calcavecchia,1,5.8
170,T170,T170,Ernie Els,2,5.8
171,T170,T170,Mathias Grönberg,2,5.8
172,T170,T170,Anthony Kim,1,5.8
173,T170,T170,James Kingston,1,5.8
174,T170,T170,Brock Mackenzie,1,5.8
175,T170,T170,Scott McCarron,2,5.8
176,T170,T170,James Nitties,3,5.8
177,T178,T178,Michael Bradley,1,5.7
178,T178,T181,K.J. Choi,2,5.7
179,T178,T178,Robert Gamez,1,5.7
180,T178,T178,Brett Quigley,5,5.7
181,T182,T181,Kris Blanks,2,5.6
182,T182,T181,Freddie Jacobson,3,5.6
183,T182,T181,Miguel Angel Jiménez,1,5.6
184,T182,T181,Pat Perez,4,5.6
185,T186,T186,John Ellis,1,5.5
186,T186,T186,Benjamin Fox,2,5.5
187,T186,T186,Matt Kuchar,3,5.5
188,T186,T186,Nicholas Thompson,2,5.5
189,T190,T190,Jeff Burns,1,5.4
190,T190,T190,Jason Dufner,3,5.4
191,T190,T190,J.P. Hayes,2,5.4
192,T193,T194,Eric Axley,1,5.3
193,T193,T194,Thongchai Jaidee,1,5.3
194,T193,T194,Jay Williamson,1,5.3
195,196,T190,Steve Stricker,3,5.2
196,T197,T198,Arjun Atwal,3,5.1
197,T197,T198,Ben Crane,2,5.1
198,T197,T198,Kent Jones,2,5.1
199,T197,T198,D.A. Points,1,5.1
200,T197,T198,Brian Stuard,4,5.1
201,T197,T198,David Toms,4,5.1
202,T203,T204,Joe Durant,5,5.0
203,T203,T204,Mathew Goggin,4,5.0
204,T203,T204,Frank Lickliter II,2,5.0
205,T203,T204,Katsumasa Miyamoto,1,5.0
206,T203,T204,Alexandre Rocha,1,5.0
207,T208,T209,Jay Delsing,1,4.9
208,T208,T209,Ross McGowan,2,4.9
209,T208,T209,Marc Turnesa,1,4.9
210,T211,T212,Henrik Bjornstad,1,4.8
211,T211,T212,Rhys Davies,1,4.8
212,T211,T212,Braxton Marquez,1,4.8
213,T211,T212,Mark Wilson,4,4.8
214,T215,T217,Trevor Immelman,1,4.7
215,T215,T217,Dicky Pride,2,4.7
216,T215,T217,Oliver Wilson,2,4.7
217,T218,T220,Rich Barcelo,1,4.6
218,T218,T220,Cameron Beckman,2,4.6
219,T218,T220,Erik Compton,2,4.6
220,T218,T220,Carlos Franco,2,4.6
221,T218,T220,Nathan Green,2,4.6
222,T218,T212,Jerry Kelly,4,4.6
223,T218,T220,Brandt Snedeker,3,4.6
224,T218,T220,Garrett Willis,1,4.6
225,T226,T227,Todd Fischer,1,4.5
226,T226,T227,Len Mattiace,1,4.5
227,T226,T227,Rocco Mediate,4,4.5
228,T226,T227,Chez Reavie,2,4.5
229,T230,T231,Mark Hensby,1,4.4
230,T230,T231,Jeff Maggert,2,4.4
231,T230,T231,Johnson Wagner,3,4.4
232,T233,T234,Briny Baird,2,4.3
233,T233,T234,Tim Clark,3,4.3
234,T233,T234,Luke Donald,2,4.3
235,T233,T234,Zach Johnson,4,4.3
236,T233,T234,Cliff Kresge,4,4.3
237,T233,T234,Hennie Otto,1,4.3
238,T233,T234,Vaughn Taylor,2,4.3
239,T233,T234,Y.E. Yang,3,4.3
240,T241,T242,Bob Estes,1,4.2
241,T241,T242,Bob Heintz,3,4.2
242,T241,T242,Henrik Stenson,1,4.2
243,T244,T245,Justin Bolli,1,4.1
244,T244,T245,Michael Clark II,1,4.1
245,T244,T245,Steve Flesch,2,4.1
246,T244,T245,Jim Furyk,3,4.1
247,T244,T245,Simon Khan,1,4.1
248,T244,T245,Tom Lehman,1,4.1
249,T244,T245,Billy Mayfair,2,4.1
250,T244,T245,Tim Petrovic,4,4.1
251,T244,T245,Dean Wilson,3,4.1
252,T253,T254,Brian Davis,2,4.0
253,T253,T254,David Gossett,1,4.0
254,T253,T254,Colt Knost,1,4.0
255,T253,T254,Chris Riley,2,4.0
256,T253,T254,Michael Sim,3,4.0
257,258,259,Søren Kjeldsen,1,3.9
258,T259,T260,Richard Johnson,2,3.8
259,T259,T270,Justin Leonard,3,3.8
260,T259,T260,Francesco Molinari,1,3.8
261,T259,T260,Kevin Na,4,3.8
262,T259,T260,Aron Price,3,3.8
263,T264,T264,Michael Connell,4,3.7
264,T264,T264,Ryuji Imada,3,3.7
265,T266,T266,Jim Carter,2,3.6
266,T266,T266,Chris Rogers,1,3.6
267,T266,T266,Heath Slocum,3,3.6
268,T266,T266,Kirk Triplett,4,3.6
269,T270,T270,Tommy Armour III,1,3.5
270,T270,T270,Jesper Parnevik,1,3.5
271,T272,T273,Greg Chalmers,4,3.4
272,T272,T273,Ben Curtis,3,3.4
273,T274,T275,Simon Dyson,1,3.3
274,T274,T275,Michael Jonzon,1,3.3
275,T274,T275,Skip Kendall,2,3.3
276,T274,T275,Tom Pernice Jr.,3,3.3
277,T278,T279,Stephen Ames,3,3.2
278,T278,T279,Shaun Micheel,3,3.2
279,T280,T281,Chad Collins,3,3.1
280,T280,T281,Robert Damron,1,3.1
281,T280,T281,Edoardo Molinari,1,3.1
282,283,285,John Mallinger,2,3.0
283,T284,T286,Paul Goydos,3,2.9
284,T284,T286,Warren Schutte,1,2.9
285,T286,T288,Guy Boros,2,2.8
286,T286,T281,Chris DiMarco,4,2.8
287,T286,T288,Billy Hurley III,1,2.8
288,T286,T288,Jeff Klauk,1,2.8
289,T286,T288,Nick O'Hern,2,2.8
290,T286,T288,Jerod Turner,1,2.8
291,T292,T293,Glen Day,2,2.6
292,T292,T293,Bryce Molder,2,2.6
293,T294,T295,Craig Bowden,2,2.5
294,T294,T295,Tim Wilkinson,1,2.5
295,296,297,Greg Kraft,1,2.4
296,T297,T298,Grégory Bourdy,1,2.3
297,T297,T298,Mark Brooks,2,2.3
298,T297,T298,Brent Delahoussaye,1,2.3
299,T297,T298,Scott Verplank,2,2.3
300,T297,T298,Willie Wood,1,2.3
301,302,303,David Horsey,1,2.1
302,T303,T304,Tom Byrum,1,2.0
303,T303,T304,Colin Montgomerie,1,2.0
304,T303,T304,Jeff Quinney,2,2.0
305,T303,T304,Mike Weir,1,2.0
306,307,308,Shane Bertsch,3,1.9
307,308,309,Marcus Fraser,1,1.8
308,309,310,Fred Funk,2,1.7
309,310,311,Brian Gay,4,1.5
310,311,312,Corey Pavin,4,1.2
