,Last_15_Events_-_Short_Game_RANK THIS WEEK,Last_15_Events_-_Short_Game_RANK LAST WEEK,Last_15_Events_-_Short_Game_PLAYER NAME,Last_15_Events_-_Short_Game_EVENTS,Last_15_Events_-_Short_Game_RATING
0,1,1,Shigeki Maruyama,1,8.3
1,T2,T2,Tom Byrum,1,7.9
2,T2,T2,Bob Estes,5,7.9
3,T4,T4,Robert Damron,1,7.7
4,T4,T4,Tim Wilkinson,4,7.7
5,T6,T6,Chad Collins,7,7.6
6,T6,T6,Justin Rose,10,7.6
7,T6,T6,Warren Schutte,1,7.6
8,T9,T9,Kevin Chappell,1,7.5
9,T9,T9,Daniel Chopra,4,7.5
10,T9,T9,Jay Delsing,1,7.5
11,T9,T9,Jeff Klauk,5,7.5
12,T9,T9,Chris Rogers,1,7.5
13,T9,T9,Marc Turnesa,1,7.5
14,T9,T9,Matt Weibring,4,7.5
15,T16,T16,Carlos Franco,4,7.4
16,T16,T16,Marcus Fraser,1,7.4
17,T16,T16,Søren Kjeldsen,3,7.4
18,T19,T19,Rich Barcelo,3,7.3
19,T19,T19,Bob Heintz,2,7.3
20,T19,T19,Michael O'Neal,1,7.3
21,T19,T19,Alistair Presnell,1,7.3
22,T19,T27,Mike Weir,5,7.3
23,T24,T23,Tim Clark,8,7.2
24,T24,T23,Robin Freeman,1,7.2
25,T24,T23,Zach Johnson,9,7.2
26,T24,T23,Chris Riley,7,7.2
27,T28,T27,Jason Dufner,7,7.1
28,T28,T27,Alex Hamilton,1,7.1
29,T28,T27,Spencer Levin,9,7.1
30,T28,T27,Hunter Mahan,7,7.1
31,T28,T27,Brandt Snedeker,7,7.1
32,T28,T27,Cameron Tringale,2,7.1
33,T28,T27,Scott Verplank,7,7.1
34,T35,T35,Fred Couples,5,7.0
35,T35,T35,Luke Donald,7,7.0
36,T35,T35,David Duval,4,7.0
37,T35,T35,John Ellis,1,7.0
38,T35,T35,Charles Howell III,11,7.0
39,T35,T35,Trevor Immelman,3,7.0
40,T35,T35,Marc Leishman,7,7.0
41,T35,T35,Billy Mayfair,6,7.0
42,T35,T35,Nick O'Hern,6,7.0
43,T35,T35,Jeff Overton,10,7.0
44,T35,T35,Charl Schwartzel,3,7.0
45,T35,T35,Michael Sim,6,7.0
46,T35,T35,Danny Wax,1,7.0
47,T35,T35,Jay Williamson,9,7.0
48,T35,T35,Dean Wilson,7,7.0
49,T50,T50,K.J. Choi,7,6.9
50,T50,T50,Robert Gamez,1,6.9
51,T50,T50,Retief Goosen,9,6.9
52,T50,T50,Robert Karlsson,5,6.9
53,T50,T50,Jerry Kelly,8,6.9
54,T50,T50,Anthony Kim,7,6.9
55,T50,T50,Jarrod Lyle,5,6.9
56,T50,T50,Carl Pettersson,7,6.9
57,T50,T50,Aron Price,8,6.9
58,T50,T50,Heath Slocum,10,6.9
