,Scoring_Rating_RANK THIS WEEK,Scoring_Rating_RANK LAST WEEK,Scoring_Rating_PLAYER NAME,Scoring_Rating_EVENTS,Scoring_Rating_RATING
209,194,194,Jon Mills,1,7.8
210,194,194,Kenny Perry,13,7.8
211,194,194,Michael Putnam,1,7.8
212,194,194,Michael Sim,12,7.8
213,194,194,Roland Thatcher,10,7.8
214,194,194,Camilo Villegas,13,7.8
215,194,194,Steve Wheatcroft,6,7.8
216,194,194,Chris Wilson,5,7.8
217,194,194,Tiger Woods,6,7.8
218,219,219,Michael Bradley,13,7.7
219,219,219,Mark Calcavecchia,5,7.7
220,219,219,Ross Fisher,4,7.7
221,219,219,Benjamin Fox,2,7.7
222,219,219,Harrison Frazar,4,7.7
223,219,219,Peter Hanson,3,7.7
224,219,219,Mark Hensby,7,7.7
225,219,219,Lee Janzen,11,7.7
226,219,219,Richard Johnson,14,7.7
227,219,219,Cliff Kresge,8,7.7
228,219,219,Derek Lamely,11,7.7
229,219,219,Steve Lowery,5,7.7
230,219,219,Billy Mayfair,11,7.7
231,219,219,Rocco Mediate,10,7.7
232,219,219,Edoardo Molinari,3,7.7
233,219,219,Dicky Pride,2,7.7
234,219,219,Ted Purdy,11,7.7
235,219,219,Brett Quigley,19,7.7
236,219,219,Brian Stuard,10,7.7
237,219,219,Nicholas Thompson,12,7.7
238,219,219,Matt Weibring,3,7.7
239,219,219,Jay Williamson,11,7.7
240,241,241,Shane Bertsch,3,7.6
241,241,241,Mark Brooks,3,7.6
242,241,241,Robert Damron,1,7.6
243,241,241,Chris DiMarco,18,7.6
244,241,241,Martin Flores,10,7.6
245,241,241,Paul Goydos,14,7.6
246,241,241,Matt Hill,1,7.6
247,241,241,Billy Hurley III,1,7.6
248,241,241,Ryo Ishikawa,3,7.6
249,241,241,Thongchai Jaidee,2,7.6
250,241,241,Robert Karlsson,5,7.6
251,241,241,Michael O'Neal,1,7.6
252,241,241,Greg Owen,9,7.6
253,241,241,Jason Schultz,1,7.6
254,241,241,Marc Turnesa,1,7.6
255,241,241,Danny Wax,1,7.6
256,257,257,Guy Boros,2,7.5
257,257,257,Jim Carter,2,7.5
258,257,257,Brent Delahoussaye,6,7.5
259,257,257,Brad Faxon,4,7.5
260,257,257,Fred Funk,3,7.5
261,257,257,Tim Herron,14,7.5
262,257,257,Andrew McLardy,5,7.5
263,257,257,Brenden Pappas,8,7.5
264,257,257,Ian Poulter,7,7.5
265,257,257,Roger Tambellini,10,7.5
266,257,257,Oliver Wilson,4,7.5
267,268,268,Brad Adamonis,1,7.4
268,268,268,Byeong Hun An,1,7.4
269,268,268,Chris Baryla,1,7.4
270,268,268,Craig Bowden,7,7.4
271,268,268,John Daly,7,7.4
272,268,268,Gonzalo Fernandez-Castaño,1,7.4
273,268,268,Skip Kendall,9,7.4
274,268,268,Ross McGowan,2,7.4
275,268,268,Alexandre Rocha,1,7.4
276,268,268,Henrik Stenson,6,7.4
277,268,268,Willie Wood,1,7.4
278,279,279,Eric Axley,1,7.3
279,279,279,Rich Beem,3,7.3
280,279,279,Kevin Johnson,3,7.3
281,279,279,Parker McLachlin,3,7.3
282,279,279,Chez Reavie,5,7.3
283,279,279,Jerod Turner,5,7.3
284,285,285,Michael Clark II,1,7.2
285,285,285,Robin Freeman,1,7.2
286,285,285,Yuta Ikeda,3,7.2
287,285,285,Miguel Angel Jiménez,2,7.2
288,285,285,Fran Quinn,1,7.2
289,285,285,Chris Rogers,1,7.2
290,285,285,Vance Veazey,5,7.2
291,292,292,Jason Gore,3,7.1
292,292,292,Anders Hansen,1,7.1
293,292,292,Katsumasa Miyamoto,1,7.1
294,295,295,Tommy Armour III,1,7.0
295,295,295,Erik Compton,3,7.0
296,295,295,Simon Dyson,3,7.0
297,295,295,Soren Hansen,2,7.0
298,295,295,Colin Montgomerie,1,7.0
299,300,300,Tom Byrum,1,6.8
300,300,300,Marcus Fraser,1,6.8
301,300,300,James Kingston,1,6.8
302,300,300,Ryuichi Oda,1,6.8
303,300,300,Mike Small,2,6.8
304,305,305,Jeff Burns,1,6.7
305,305,305,Braxton Marquez,1,6.7
306,305,305,Phil Schmitt,1,6.7
307,308,308,David Horsey,1,6.6
308,308,308,Hennie Otto,1,6.6
309,308,308,Warren Schutte,1,6.6
310,311,311,Casey Wittenberg,1,6.5
311,312,312,Rhys Davies,1,6.4
312,313,313,Grégory Bourdy,1,6.3
313,314,314,Simon Khan,1,5.8
314,314,314,Jesper Parnevik,1,5.8
315,316,316,Blake Trimble,1,5.0
316,317,317,Michael Jonzon,1,4.8
