,Last_15_Events_-_Power_RANK THIS WEEK,Last_15_Events_-_Power_RANK LAST WEEK,Last_15_Events_-_Power_PLAYER NAME,Last_15_Events_-_Power_EVENTS,Last_15_Events_-_Power_RATING
55,T52,T52,Gary Woodland,3,8.0
56,T57,T56,James Driscoll,7,7.9
57,T57,T56,Padraig Harrington,8,7.9
58,T57,T56,Charles Howell III,11,7.9
59,T57,T56,Derek Lamely,6,7.9
60,T57,T56,Marc Leishman,7,7.9
61,T57,T56,Bill Lunde,5,7.9
62,T57,T56,Steve Marino,8,7.9
63,T57,T56,Ryuichi Oda,1,7.9
64,T57,T56,Jordan Spieth,1,7.9
65,T57,T56,Boo Weekley,7,7.9
66,T67,T67,Stewart Cink,9,7.8
67,T67,T67,Adam Hadwin,1,7.8
68,T67,T67,Greg Owen,4,7.8
69,T67,T67,Adam Scott,8,7.8
70,T67,T67,Josh Teater,9,7.8
71,T67,T67,Lee Westwood,7,7.8
72,T73,T73,Retief Goosen,9,7.7
73,T73,T73,Jon Mills,1,7.7
74,T73,T73,Vijay Singh,8,7.7
75,T73,T73,Bo Van Pelt,11,7.7
76,T77,T77,Paul Casey,7,7.6
77,T77,T77,Matt Every,10,7.6
78,T77,T77,Jason Gore,4,7.6
79,T77,T77,Jonathan Kaye,3,7.6
80,T81,T81,Rickie Fowler,7,7.5
81,T81,T81,Matt Jones,10,7.5
82,T81,T81,Garth Mulroy,6,7.5
83,T81,T81,Cameron Percy,6,7.5
84,T81,T81,Ted Purdy,4,7.5
85,T81,T81,Chris Wilson,1,7.5
86,T87,T87,Jonathan Byrd,11,7.4
87,T87,T87,Kevin Chappell,1,7.4
88,T87,T87,David Duval,6,7.4
89,T87,T87,Gonzalo Fernandez-Castaño,1,7.4
90,T87,T87,Alex Hamilton,1,7.4
91,T87,T87,Anthony Kim,7,7.4
92,T87,T87,Michael Letzig,10,7.4
93,T87,T87,Ryan Moore,8,7.4
94,T87,T87,Charl Schwartzel,4,7.4
95,T87,T87,Kevin Stadler,7,7.4
96,T87,T87,Tiger Woods,6,7.4
97,T98,T98,Sergio Garcia,9,7.3
98,T98,T98,Rob Grube,1,7.3
99,T98,T98,Soren Hansen,4,7.3
100,T98,T98,Steve Lowery,2,7.3
101,T98,T98,Will MacKenzie,9,7.3
102,T98,T98,Kenny Perry,9,7.3
103,T104,T104,Fred Couples,6,7.2
104,T104,T104,Marco Dawson,3,7.2
105,T104,T104,J.J. Henry,10,7.2
106,T104,T104,Martin Kaymer,3,7.2
107,T104,T104,David Lutterus,3,7.2
108,T109,T109,Lucas Glover,7,7.1
109,T109,T109,Tim Herron,11,7.1
110,T109,T109,Hunter Mahan,7,7.1
111,T112,T112,Mathias Grönberg,5,7.0
112,T112,T112,Todd Hamilton,3,7.0
113,T112,T112,John Huston,2,7.0
114,T112,T112,John Merrick,9,7.0
115,T112,T112,Brenden Pappas,5,7.0
116,T112,T112,Jimmy Walker,7,7.0
117,T118,T118,Brad Adamonis,2,6.9
118,T118,T118,George McNeill,5,6.9
119,T118,T118,Webb Simpson,11,6.9
120,T118,T118,Roland Thatcher,6,6.9
121,T122,T122,Stuart Appleby,10,6.8
122,T122,T122,Ryo Ishikawa,3,6.8
123,T124,T124,Ricky Barnes,7,6.7
124,T124,T124,Jeff Gove,4,6.7
125,T124,T124,Graeme McDowell,4,6.7
126,T124,T124,Kevin Streelman,9,6.7
127,T128,T128,Lee Janzen,7,6.6
128,T128,T128,Sean O'Hair,7,6.6
129,T128,T128,Justin Rose,10,6.6
130,T128,T128,Kevin Sutherland,9,6.6
131,T128,T128,Nicholas Thompson,8,6.6
132,T133,T133,Steve Elkington,10,6.5
133,T133,T133,Tadd Fujikawa,1,6.5
134,T133,T133,Peter Hanson,3,6.5
135,T133,T133,Matt Hill,2,6.5
136,T133,T133,WC Liang,2,6.5
137,T133,T133,Troy Merritt,7,6.5
138,T133,T133,Rod Pampling,4,6.5
139,T133,T133,Mike Small,2,6.5
140,T133,T133,Roger Tambellini,6,6.5
141,T142,T142,Robert Allenby,8,6.4
142,T142,T142,Craig Barlow,4,6.4
143,T142,T142,Kris Blanks,7,6.4
144,T142,T142,Brendon de Jonge,12,6.4
145,T142,T142,Jarrod Lyle,5,6.4
146,T142,T142,James Nitties,9,6.4
147,T142,T142,Phil Schmitt,1,6.4
148,T142,T142,Chris Tidland,6,6.4
149,T142,T142,Steve Wheatcroft,4,6.4
150,T151,T151,Arjun Atwal,10,6.3
151,T151,T151,Tom Gillis,11,6.3
152,T151,T151,Fran Quinn,1,6.3
153,T151,T151,Jason Schultz,1,6.3
154,T151,T151,Chris Stroud,9,6.3
155,T151,T151,Camilo Villegas,8,6.3
156,T157,T157,Geoff Ogilvy,8,6.2
157,T157,T157,Pat Perez,12,6.2
158,T159,T159,Bob Estes,7,6.1
159,T159,T159,Thongchai Jaidee,2,6.1
160,T159,T159,Robert Karlsson,5,6.1
161,T159,T167,Matt Kuchar,9,6.1
162,T159,T159,Scott McCarron,10,6.1
163,T159,T159,Andrew McLardy,3,6.1
164,T159,T159,Joe Ogilvie,7,6.1
165,T159,T159,"Jerry Richardson, Jr.",1,6.1
166,T159,T159,Drew Weaver,1,6.1
167,T168,T167,Robin Freeman,1,6.0
168,T168,T167,Yuta Ikeda,3,6.0
169,T168,T167,Michael Putnam,1,6.0
170,T168,T167,Jeev Milkha Singh,8,6.0
171,T168,T167,Matt Weibring,4,6.0
172,T173,T173,Eric Axley,2,5.9
173,T173,T173,Jason Dufner,7,5.9
174,T173,T173,Alex Noren,1,5.9
175,T173,T173,Casey Wittenberg,1,5.9
176,T177,T177,Michael Allen,6,5.8
177,T177,T177,James Kingston,1,5.8
178,T177,T177,Frank Lickliter II,3,5.8
179,T177,T177,Brock Mackenzie,1,5.8
180,T177,T177,Brian Stuard,7,5.8
181,T182,T182,Ernie Els,6,5.7
182,T182,T182,Robert Gamez,1,5.7
183,T182,T182,Freddie Jacobson,10,5.7
184,T182,T182,Vaughn Taylor,11,5.7
185,T186,T187,Jason Bohn,9,5.6
186,T186,T187,Mathew Goggin,9,5.6
187,T186,T187,Brett Quigley,10,5.6
188,T186,T187,Paul Stankowski,10,5.6
189,T190,T192,Woody Austin,10,5.5
190,T190,T192,Michael Bradley,8,5.5
191,T190,T192,Chad Campbell,11,5.5
192,T190,T192,John Ellis,1,5.5
193,T190,T192,Benjamin Fox,2,5.5
194,T190,T192,Trevor Immelman,4,5.5
195,T190,T192,Edoardo Molinari,3,5.5
196,T190,T182,Steve Stricker,9,5.5
197,T190,T192,Vance Veazey,4,5.5
198,T199,T200,Jeff Burns,1,5.4
199,T199,T187,K.J. Choi,7,5.4
200,T199,T200,Kent Jones,4,5.4
201,T199,T200,Spencer Levin,10,5.4
202,T199,T200,Charlie Wi,13,5.4
203,T204,T204,Henrik Bjornstad,4,5.3
204,T204,T204,Mark Calcavecchia,4,5.3
205,T204,T204,Joe Durant,11,5.3
206,T204,T204,Jay Williamson,10,5.3
207,208,208,Tommy Armour III,2,5.2
208,T209,T209,Erik Compton,4,5.1
209,T209,T209,Ken Duke,5,5.1
210,T209,T209,Carl Pettersson,7,5.1
211,T212,T212,Justin Bolli,2,5.0
212,T212,T212,J.P. Hayes,6,5.0
213,T212,T212,Katsumasa Miyamoto,1,5.0
214,T212,T212,D.A. Points,7,5.0
215,T212,T212,Alexandre Rocha,1,5.0
216,T212,T212,Michael Sim,8,5.0
217,T218,T218,Jay Delsing,1,4.9
218,T218,T218,Ross McGowan,2,4.9
219,T218,T218,Marc Turnesa,1,4.9
220,T218,T218,Oliver Wilson,5,4.9
221,T222,T222,Rhys Davies,1,4.8
222,T222,T222,Braxton Marquez,1,4.8
223,T222,T222,Billy Mayfair,6,4.8
224,T222,T222,Shaun Micheel,7,4.8
225,T222,T222,Ian Poulter,5,4.8
226,T222,T222,Johnson Wagner,7,4.8
227,T222,T222,Garrett Willis,8,4.8
228,T229,T229,Cameron Beckman,5,4.7
229,T229,T229,Ben Crane,9,4.7
230,T229,T229,Miguel Angel Jiménez,4,4.7
231,T229,T229,Jeff Maggert,4,4.7
232,T229,T229,Mark Wilson,8,4.7
233,T229,T229,Y.E. Yang,7,4.7
234,T235,T235,Notah Begay III,1,4.6
235,T235,T235,Brian Davis,8,4.6
236,T235,T235,Jerry Kelly,8,4.6
237,T235,T235,Francesco Molinari,3,4.6
238,T235,T235,Henrik Stenson,5,4.6
239,T240,T240,Todd Fischer,1,4.5
240,T240,T240,John Mallinger,7,4.5
241,T240,T240,Len Mattiace,1,4.5
242,T240,T240,Rocco Mediate,8,4.5
243,T240,T240,David Toms,9,4.5
244,T245,T245,Briny Baird,7,4.4
245,T245,T245,Cliff Kresge,8,4.4
246,T245,T245,Aron Price,9,4.4
247,T245,T245,Dicky Pride,4,4.4
248,T249,T249,Stephen Ames,10,4.3
249,T249,T249,Rich Barcelo,3,4.3
250,T249,T249,Steve Flesch,8,4.3
251,T249,T249,Zach Johnson,10,4.3
252,T249,T249,Søren Kjeldsen,3,4.3
253,T249,T249,Hennie Otto,1,4.3
254,T249,T249,Chris Riley,8,4.3
255,T249,T249,Jerod Turner,3,4.3
256,T257,T257,Jim Furyk,10,4.2
257,T257,T257,Bob Heintz,3,4.2
258,T259,T259,Alex Cejka,5,4.1
259,T259,T259,Michael Clark II,1,4.1
260,T259,T259,Simon Khan,1,4.1
261,T259,T259,Chez Reavie,5,4.1
262,T259,T259,Brandt Snedeker,8,4.1
263,T264,T264,Rich Beem,4,4.0
264,T264,T264,Michael Connell,10,4.0
265,T264,T264,Luke Donald,8,4.0
266,T264,T264,David Gossett,1,4.0
267,T264,T264,Nathan Green,9,4.0
268,T264,T264,Mark Hensby,7,4.0
269,T264,T264,Colt Knost,1,4.0
270,T271,T271,Chris DiMarco,14,3.9
271,T271,T271,Simon Dyson,3,3.9
272,T271,T271,Ryuji Imada,6,3.9
273,T271,T271,Richard Johnson,8,3.9
274,T271,T271,Tim Petrovic,11,3.9
275,T271,T271,Heath Slocum,10,3.9
276,T271,T271,Kirk Triplett,6,3.9
277,T278,T278,Greg Chalmers,10,3.8
278,T278,T278,Tom Lehman,7,3.8
279,T278,T278,Kevin Na,9,3.8
280,T278,T278,Jesper Parnevik,2,3.8
281,282,282,Dean Wilson,7,3.7
282,T283,T283,Jim Carter,2,3.6
283,T283,T283,Chris Rogers,1,3.6
284,T283,T283,Scott Verplank,8,3.6
285,T283,T283,Tim Wilkinson,4,3.6
286,T287,T288,Carlos Franco,4,3.5
287,T287,T288,Justin Leonard,9,3.5
288,T287,T288,Bryce Molder,8,3.5
289,T287,T288,Tom Pernice Jr.,7,3.5
290,T291,T292,Ben Curtis,9,3.4
291,T291,T292,Shigeki Maruyama,1,3.4
292,T293,T294,Michael Jonzon,1,3.3
293,T293,T294,Skip Kendall,7,3.3
294,T293,T283,Mike Weir,5,3.3
295,296,296,Tim Clark,9,3.2
296,T297,T297,Chad Collins,8,3.1
297,T297,T297,Robert Damron,1,3.1
298,T297,T297,Glen Day,5,3.1
299,T300,T300,Brent Delahoussaye,6,2.9
300,T300,T300,Anders Hansen,1,2.9
301,T300,T300,Warren Schutte,1,2.9
302,T303,T303,Guy Boros,4,2.8
303,T303,T303,Billy Hurley III,1,2.8
304,T303,T303,Jeff Klauk,5,2.8
305,T303,T303,Greg Kraft,2,2.8
306,T307,T307,Craig Bowden,4,2.7
307,T307,T307,Brad Faxon,4,2.7
308,T307,T307,Paul Goydos,7,2.7
309,T307,T307,Kevin Johnson,1,2.7
310,T307,T307,Nick O'Hern,6,2.7
311,T307,T307,Jeff Quinney,10,2.7
312,313,313,Parker McLachlin,1,2.6
313,314,314,Omar Uresti,4,2.5
314,T315,T315,Grégory Bourdy,1,2.3
315,T315,T315,Willie Wood,1,2.3
316,317,317,David Horsey,1,2.1
317,T318,T318,Mark Brooks,3,2.0
318,T318,T318,Tom Byrum,1,2.0
319,T318,T318,Colin Montgomerie,1,2.0
320,321,321,Shane Bertsch,3,1.9
321,322,322,Marcus Fraser,1,1.8
322,323,323,Fred Funk,3,1.7
323,324,324,Brian Gay,7,1.6
324,325,325,Corey Pavin,6,1.3
