,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
0,1,1,Padraig Harrington,52,"6' 2""",335.167,54,21
1,T2,T2,Retief Goosen,59,"6' 11""",460.75,67,76
2,T2,T2,Vijay Singh,82,"6' 11""",602.6669999999999,87,51
3,T4,T4,Briny Baird,113,"7' 6""",875.5830000000001,117,5
4,T4,T4,Kevin Na,97,"7' 6""",970.0830000000001,130,13
5,T4,T4,Mike Weir,88,"7' 6""",707.75,94,7
6,7,7,Brian Gay,102,"7' 7""",824.5830000000001,109,1
7,8,8,Steve Stricker,75,"7' 10""",608.1669999999999,78,12
8,T9,T9,Aaron Baddeley,76,"8' 0""",857.5830000000001,107,60
9,T9,T9,Jonathan Byrd,88,"8' 0""",897.0830000000001,112,72
10,T9,T9,James Driscoll,85,"8' 0""",1156.75,144,155
11,T9,T9,Matt Kuchar,88,"8' 0""",805.5830000000001,101,14
12,T9,T9,Justin Leonard,101,"8' 0""",829.75,104,34
13,T14,T14,Cameron Beckman,87,"8' 2""",777.75,95,69
14,T14,T14,Ángel Cabrera,55,"8' 2""",414.667,51,180
15,T14,T14,Mark Calcavecchia,67,"8' 2""",482.75,59,161
16,T14,T14,K.J. Choi,74,"8' 2""",585.6669999999999,72,95
17,T14,T14,Craig Kanada,65,"8' 2""",750.0830000000001,92,24
18,T14,T14,Kevin Sutherland,98,"8' 2""",1146.417,141,25
19,20,20,Ryuji Imada,80,"8' 3""",828.9169999999999,100,34
20,T21,T21,Stuart Appleby,87,"8' 4""",760.4169999999999,91,30
21,T21,T21,Marco Dawson,64,"8' 4""",618.5,74,144
22,T21,T21,Trevor Immelman,70,"8' 4""",732.0,88,181
23,T21,T21,Jerry Kelly,89,"8' 4""",958.8330000000001,115,83
24,T21,T21,Parker McLachlin,88,"8' 4""",1137.0,136,42
25,T26,T26,Daniel Chopra,84,"8' 5""",950.25,113,95
26,T26,T26,Brad Elder,67,"8' 5""",746.0,89,37
27,T26,T26,Steve Flesch,95,"8' 5""",1010.8330000000001,120,44
28,T26,T26,Charles Howell III,101,"8' 5""",1115.917,133,116
29,T26,T26,Brett Rumford,72,"8' 5""",815.1669999999999,97,151
30,T31,T31,Sergio Garcia,72,"8' 6""",588.0830000000001,69,89
31,T31,T31,Adam Scott,51,"8' 6""",408.417,48,173
32,T33,T33,Tim Clark,90,"8' 7""",736.8330000000001,86,65
33,T33,T33,Carlos Franco,73,"8' 7""",846.9169999999999,99,153
34,T33,T33,Jim McGovern,75,"8' 7""",798.5830000000001,93,167
35,T33,T33,Phil Mickelson,80,"8' 7""",756.0830000000001,88,26
36,37,37,David Toms,70,"8' 8""",675.0830000000001,78,187
37,T38,T38,Jason Allred,63,"8' 9""",852.75,97,127
38,T38,T38,Tommy Armour III,77,"8' 9""",806.4169999999999,92,132
39,T38,T38,David Duval,51,"8' 9""",569.0,65,195
40,T38,T38,Stephen Leaney,53,"8' 9""",514.6669999999999,59,53
41,T38,T38,John Mallinger,95,"8' 9""",1098.083,125,61
42,T38,T38,Rocco Mediate,87,"8' 9""",853.5830000000001,98,109
43,T38,T38,Bob Tway,70,"8' 9""",725.8330000000001,83,27
44,T38,T38,Scott Verplank,82,"8' 9""",658.1669999999999,75,83
45,T46,T46,Shane Bertsch,96,"8' 10""",1099.833,125,18
46,T46,T46,Doug LaBelle II,65,"8' 10""",600.8330000000001,68,68
47,T46,T46,John Merrick,98,"8' 10""",1044.583,118,160
48,T46,T46,Bo Van Pelt,101,"8' 10""",1111.583,126,118
49,T46,T46,Camilo Villegas,79,"8' 10""",763.0,86,171
50,T51,T51,Brian Davis,108,"8' 11""",1528.9170000000001,172,17
51,T51,T51,Jeff Gove,50,"8' 11""",481.667,54,80
52,T51,T51,Michael Letzig,88,"8' 11""",995.5830000000001,112,108
53,T51,T51,Shigeki Maruyama,50,"8' 11""",604.3330000000001,68,14
54,T51,T51,Chris Riley,51,"8' 11""",640.4169999999999,72,2
55,T51,T51,Rory Sabbatini,77,"8' 11""",826.3330000000001,93,122
56,T51,T51,Vaughn Taylor,103,"8' 11""",1024.833,115,92
57,T58,T58,Fred Couples,60,"9' 0""",682.0,76,71
58,T58,T58,Ken Duke,116,"9' 0""",1398.8329999999999,156,82
59,T58,T58,Robert Gamez,79,"9' 0""",848.9169999999999,94,162
60,T58,T58,Tim Herron,97,"9' 0""",1219.167,135,10
61,T58,T58,Scott Sterling,89,"9' 0""",750.25,83,19
62,T58,T58,Omar Uresti,74,"9' 0""",728.9169999999999,81,8
63,T58,T58,Tim Wilkinson,95,"9' 0""",970.5,108,28
64,T65,T65,Mathew Goggin,91,"9' 1""",1158.167,127,77
65,T65,T65,Sean O'Hair,81,"9' 1""",984.5830000000001,108,134
66,T65,T65,Tom Pernice Jr.,104,"9' 1""",1186.083,130,11
67,T65,T65,Brandt Snedeker,85,"9' 1""",796.0830000000001,88,100
68,T65,T65,Nick Watney,96,"9' 1""",1175.083,129,101
69,T65,T65,Dean Wilson,109,"9' 1""",997.0,110,97
70,T71,T71,Nathan Green,95,"9' 2""",1574.1670000000001,172,32
71,T71,T71,Kent Jones,68,"9' 2""",768.0830000000001,84,105
72,T73,T73,Rich Beem,90,"9' 3""",1067.167,115,169
73,T73,T73,Davis Love III,78,"9' 3""",902.4169999999999,98,145
74,T73,T73,Will MacKenzie,62,"9' 3""",673.4169999999999,73,130
75,T73,T73,Nick O'Hern,82,"9' 3""",940.0830000000001,102,22
76,T73,T73,Tom Scherrer,56,"9' 3""",639.75,69,126
77,T73,T73,Bubba Watson,97,"9' 3""",1098.5,119,156
78,T79,T79,Woody Austin,109,"9' 4""",1251.333,134,147
79,T79,T79,Chad Collins,72,"9' 4""",991.1669999999999,106,88
80,T79,T79,Todd Demsey,80,"9' 4""",1249.833,134,65
81,T79,T79,J.P. Hayes,67,"9' 4""",971.5830000000001,104,73
82,T79,T79,Billy Mayfair,103,"9' 4""",1227.5,131,34
83,T79,T79,Brenden Pappas,66,"9' 4""",795.5830000000001,85,50
84,T79,T79,John Riegger,73,"9' 4""",839.0830000000001,90,58
85,T79,T79,Mark Wilson,107,"9' 4""",1200.333,129,31
86,T87,T87,Eric Axley,113,"9' 5""",1479.25,157,40
87,T87,T87,Alex Cejka,75,"9' 5""",753.5,80,140
88,T87,T87,Bob Estes,90,"9' 5""",1037.167,110,33
89,T87,T87,Corey Pavin,69,"9' 5""",783.25,83,3
90,T87,T87,John Senden,93,"9' 5""",976.1669999999999,104,156
91,T92,T92,Stephen Ames,83,"9' 6""",835.0830000000001,88,57
92,T92,T92,Paul Casey,55,"9' 6""",475.5,50,188
93,T92,T92,Bill Haas,99,"9' 6""",1377.0829999999999,145,148
94,T92,T92,Charley Hoffman,94,"9' 6""",1127.5,119,93
95,T92,T92,Brandt Jobe,52,"9' 6""",655.8330000000001,69,172
96,T92,T92,Anthony Kim,81,"9' 6""",901.3330000000001,95,45
