,Scrambling_20-30_yds_RTP_Score_RANK THIS WEEK,Scrambling_20-30_yds_RTP_Score_RANK LAST WEEK,Scrambling_20-30_yds_RTP_Score_PLAYER NAME,Scrambling_20-30_yds_RTP_Score_ROUNDS,Scrambling_20-30_yds_RTP_Score_AVG RTP,Scrambling_20-30_yds_RTP_Score_TOTAL HOLES,Scrambling_20-30_yds_RTP_Score_TOTAL RTP
67,T68,T68,Michael Letzig,88,0.488,82,40.0
68,T68,T68,Nick Watney,96,0.488,82,40.0
69,T70,T70,Lucas Glover,91,0.489,88,43.0
70,T70,T70,Charles Howell III,101,0.489,92,45.0
71,72,72,Dean Wilson,109,0.49,96,47.0
72,73,73,Lee Janzen,89,0.493,75,37.0
73,74,74,Ryuji Imada,80,0.494,81,40.0
74,T75,T75,Richard Johnson,77,0.495,93,46.0
75,T75,T75,Kevin Streelman,114,0.495,109,54.0
76,T77,T77,Bart Bryant,81,0.5,72,36.0
77,T77,T77,Paul Goydos,78,0.5,82,41.0
78,T77,T77,Nathan Green,95,0.5,130,65.0
79,T77,T77,Carl Pettersson,110,0.5,102,51.0
80,T77,T77,Ron Whittaker,54,0.5,56,28.0
81,T82,T82,James Driscoll,85,0.505,95,48.0
82,T82,T82,Brian Gay,102,0.505,99,50.0
83,T82,T82,Kevin Na,97,0.505,95,48.0
84,T82,T82,Patrick Sheehan,124,0.505,101,51.0
85,86,86,Martin Laird,98,0.506,83,42.0
86,T87,T87,Jason Allred,63,0.507,69,35.0
87,T87,T87,Jimmy Walker,73,0.507,69,35.0
88,T89,T89,K.J. Choi,74,0.509,55,28.0
89,T89,T89,Will MacKenzie,62,0.509,55,28.0
90,91,91,Justin Leonard,101,0.511,90,46.0
91,T92,T92,Mark Calcavecchia,67,0.512,43,22.0
92,T92,T92,Ben Crane,86,0.512,84,43.0
93,94,94,Davis Love III,78,0.513,76,39.0
94,T95,T95,J.B. Holmes,86,0.514,74,38.0
95,T95,T95,Anthony Kim,81,0.514,70,36.0
96,T95,T95,Tom Lehman,51,0.514,35,18.0
97,T95,T95,Bob Sowards,61,0.514,74,38.0
98,T99,T99,Ángel Cabrera,55,0.516,31,16.0
99,T99,T99,Doug LaBelle II,65,0.516,62,32.0
100,T99,T99,David Lutterus,59,0.516,62,32.0
101,T102,T102,Chris DiMarco,87,0.518,85,44.0
102,T102,T102,Freddie Jacobson,78,0.518,85,44.0
103,104,104,Richard Johnson,60,0.519,77,40.0
104,105,105,Vaughn Taylor,103,0.52,100,52.0
105,106,106,Heath Slocum,104,0.521,71,37.0
106,107,107,Johnson Wagner,83,0.523,88,46.0
107,T108,T108,Ryan Armour,87,0.525,99,52.0
108,T108,T108,Bubba Watson,97,0.525,80,42.0
109,T110,T110,Brad Adamonis,87,0.526,97,51.0
110,T110,T110,Bill Haas,99,0.526,97,51.0
111,T112,T112,Jonathan Byrd,88,0.527,74,39.0
112,T112,T112,Jin Park,85,0.527,74,39.0
113,T112,T112,Mark Wilson,107,0.527,112,59.0
114,115,115,Boo Weekley,86,0.528,72,38.0
115,T116,T116,Scott Sterling,89,0.529,68,36.0
116,T116,T116,Omar Uresti,74,0.529,68,36.0
117,118,118,Kenneth Ferrie,72,0.531,64,34.0
118,119,119,Bo Van Pelt,101,0.535,86,46.0
119,120,120,Mathias Grönberg,87,0.536,112,60.0
120,T121,T121,Paul Casey,55,0.537,41,22.0
121,T121,T121,Rory Sabbatini,77,0.537,67,36.0
122,T123,T123,Jim McGovern,75,0.5379999999999999,78,42.0
123,T123,T123,Rocco Mediate,87,0.5379999999999999,78,42.0
124,T123,T123,Jeff Overton,103,0.5379999999999999,117,63.0
125,T126,T126,Tim Clark,90,0.539,76,41.0
126,T126,T126,Tim Petrovic,97,0.539,89,48.0
127,T128,T128,Steve Allan,58,0.54,50,27.0
128,T128,T128,Ken Duke,116,0.54,124,67.0
129,T128,T128,Brenden Pappas,66,0.54,63,34.0
130,131,131,Sean O'Hair,81,0.541,85,46.0
131,T132,T132,Robert Gamez,79,0.544,79,43.0
132,T132,T132,Pat Perez,93,0.544,68,37.0
133,134,134,Andres Romero,69,0.545,55,30.0
134,135,135,Fred Couples,60,0.547,53,29.0
135,136,136,Corey Pavin,69,0.5479999999999999,73,40.0
136,T137,T137,Troy Matteson,94,0.5489999999999999,91,50.0
137,T137,T137,Jay Williamson,96,0.5489999999999999,71,39.0
138,T139,T139,Ian Poulter,51,0.551,49,27.0
139,T139,T139,Tag Ridings,88,0.551,69,38.0
140,141,141,Chad Campbell,94,0.5529999999999999,85,47.0
141,T142,T142,Cody Freeman,66,0.556,72,40.0
142,T142,T142,Geoff Ogilvy,65,0.556,45,25.0
143,T142,T142,Chris Stroud,81,0.556,63,35.0
144,T145,T145,Brandt Jobe,52,0.5579999999999999,52,29.0
145,T145,T145,Jon Mills,95,0.5579999999999999,77,43.0
146,147,147,John Rollins,94,0.56,75,42.0
147,148,148,Justin Bolli,87,0.563,71,40.0
148,149,149,Shane Bertsch,96,0.564,101,57.0
149,150,150,Adam Scott,51,0.5670000000000001,30,17.0
150,T151,T151,Woody Austin,109,0.569,109,62.0
151,T151,T151,Matt Jones,95,0.569,102,58.0
152,T153,T153,Nick Flanagan,89,0.57,86,49.0
153,T153,T153,Nicholas Thompson,113,0.57,107,61.0
154,155,155,Paul Claxton,63,0.5710000000000001,56,32.0
155,T156,T156,Steve Elkington,84,0.573,82,47.0
156,T156,T156,John Merrick,98,0.573,82,47.0
157,158,158,Y.E. Yang,89,0.5770000000000001,71,41.0
158,T159,T159,Carlos Franco,73,0.578,83,48.0
159,T159,T159,Cliff Kresge,84,0.578,83,48.0
160,161,161,David Toms,70,0.581,62,36.0
161,T162,T162,George McNeill,97,0.584,101,59.0
162,T162,T162,Brett Rumford,72,0.584,77,45.0
163,164,164,Marco Dawson,64,0.585,65,38.0
164,165,165,Charley Hoffman,94,0.586,87,51.0
165,166,166,Kenny Perry,97,0.5870000000000001,75,44.0
166,167,167,Jason Gore,94,0.589,95,56.0
167,168,168,Robert Garrigus,90,0.591,88,52.0
168,T169,T169,Robert Allenby,108,0.598,82,49.0
169,T169,T169,Peter Lonard,92,0.598,87,52.0
170,171,171,Rich Beem,90,0.603,78,47.0
171,172,172,John Huston,56,0.604,48,29.0
172,173,173,Hunter Mahan,87,0.61,77,47.0
173,T174,T174,Dustin Johnson,92,0.615,91,56.0
174,T174,T174,John Senden,93,0.615,78,48.0
175,176,176,Ryan Palmer,69,0.616,73,45.0
176,177,177,Tom Scherrer,56,0.617,47,29.0
177,178,178,Jeff Maggert,86,0.62,100,62.0
178,179,179,Alex Cejka,75,0.623,69,43.0
179,180,180,Camilo Villegas,79,0.625,64,40.0
180,181,181,Michael Allen,91,0.627,75,47.0
181,182,182,Ryan Moore,72,0.63,81,51.0
182,T183,T183,Zach Johnson,85,0.632,68,43.0
183,T183,T183,D.J. Trahan,94,0.632,76,48.0
184,185,185,Chez Reavie,102,0.634,82,52.0
185,186,186,Kent Jones,68,0.639,61,39.0
186,187,187,Olin Browne,77,0.6459999999999999,79,51.0
187,188,188,Kyle Thompson,70,0.65,60,39.0
188,189,189,Todd Hamilton,92,0.653,98,64.0
189,190,190,Billy Andrade,71,0.672,61,41.0
190,191,191,Charles Warren,79,0.675,77,52.0
191,192,192,Travis Perkins,53,0.6859999999999999,51,35.0
192,193,193,Kevin Stadler,90,0.696,79,55.0
193,194,194,Joe Durant,92,0.6970000000000001,89,62.0
194,195,195,Jason Day,81,0.7070000000000001,75,53.0
195,196,196,Harrison Frazar,73,0.711,45,32.0
196,197,197,Tommy Gainey,60,0.727,44,32.0
