,Scrambling_from_10-20_yards_RANK THIS WEEK,Scrambling_from_10-20_yards_RANK LAST WEEK,Scrambling_from_10-20_yards_PLAYER NAME,Scrambling_from_10-20_yards_ROUNDS,Scrambling_from_10-20_yards_%,Scrambling_from_10-20_yards_SUCCESSES,Scrambling_from_10-20_yards_ATTEMPTS
89,90,90,Parker McLachlin,88,64.32,119,185
90,91,91,Jerry Kelly,89,64.16,111,173
91,T92,T92,Patrick Sheehan,124,64.1,175,273
92,T92,T92,Kevin Sutherland,98,64.1,125,195
93,94,94,Sean O'Hair,81,64.09,116,181
94,T95,T95,Jeff Gove,50,64.0,64,100
95,T95,T95,Steve Lowery,74,64.0,128,200
96,T97,T97,Ben Curtis,80,63.95,110,172
97,T97,T97,Ryan Palmer,69,63.95,94,147
98,99,99,Kent Jones,68,63.93,78,122
99,100,100,Peter Lonard,92,63.85,136,213
100,101,101,Todd Hamilton,92,63.73,123,193
101,T102,T102,Harrison Frazar,73,63.7,86,135
102,T102,T102,Rory Sabbatini,77,63.7,86,135
103,104,104,Aaron Baddeley,76,63.58,96,151
104,105,105,John Mallinger,95,63.5,167,263
105,106,106,David Toms,70,63.45,92,145
106,107,107,Ian Poulter,51,63.37,64,101
107,108,108,Woody Austin,109,63.3,119,188
108,109,109,James Driscoll,85,63.24,129,204
109,T110,T110,Anthony Kim,81,63.19,103,163
110,T110,T110,Hunter Mahan,87,63.19,91,144
111,112,112,Jason Day,81,63.18,139,220
112,T113,T113,Brad Adamonis,87,63.08,123,195
113,T113,T113,Y.E. Yang,89,63.08,135,214
114,115,115,Alejandro Cañizares,52,62.86,66,105
115,T116,T116,Ben Crane,86,62.84,115,183
116,T116,T116,Chris DiMarco,87,62.84,137,218
117,118,118,Jin Park,85,62.81,125,199
118,119,119,Frank Lickliter II,107,62.75,155,247
119,120,120,Charley Hoffman,94,62.72,143,228
120,121,121,Ted Purdy,68,62.68,89,142
121,122,122,Fred Couples,60,62.6,82,131
122,123,123,John Merrick,98,62.58,102,163
123,124,124,J.J. Henry,108,62.56,142,227
124,T125,T125,Will MacKenzie,62,62.5,105,168
125,T125,T125,D.J. Trahan,94,62.5,125,200
126,T127,T127,Ken Duke,116,62.41,171,274
127,T127,T127,John Riegger,73,62.41,83,133
128,129,129,John Huston,56,62.38,63,101
129,130,130,Michael Letzig,88,62.33,134,215
130,131,131,Paul Goydos,78,62.3,119,191
131,132,132,Jason Gore,94,62.17,143,230
132,133,133,Bob Sowards,61,62.12,82,132
133,134,134,Kenny Perry,97,62.1,154,248
134,135,135,Todd Demsey,80,62.07,126,203
135,136,136,Rich Beem,90,62.05,121,195
136,137,137,Olin Browne,77,61.86,120,194
137,138,138,Troy Matteson,94,61.74,142,230
138,139,139,Michael Allen,91,61.72,129,209
139,140,140,Kevin Streelman,114,61.64,143,232
140,141,141,Bo Van Pelt,101,61.63,151,245
141,142,142,John Senden,93,61.62,114,185
142,143,143,Lucas Glover,91,61.61,130,211
143,144,144,Johnson Wagner,83,61.58,109,177
144,145,145,Shane Bertsch,96,61.57,149,242
145,146,146,David Duval,51,61.54,64,104
146,147,147,Brad Elder,67,61.24,79,129
147,T148,T148,Steve Elkington,84,61.08,113,185
148,T148,T148,Ryan Moore,72,61.08,113,185
149,150,150,David Lutterus,59,61.07,80,131
150,151,151,Ángel Cabrera,55,61.0,61,100
151,152,152,Dustin Johnson,92,60.99,136,223
152,153,153,Cameron Beckman,87,60.91,120,197
153,154,154,Cody Freeman,66,60.84,87,143
154,155,155,Robert Allenby,108,60.73,116,191
155,156,156,Robert Gamez,79,60.67,108,178
156,157,157,Stephen Leaney,53,60.63,77,127
157,158,158,Bob Estes,90,60.49,124,205
158,159,159,Joe Durant,92,60.34,108,179
159,160,160,Tag Ridings,88,60.27,135,224
160,161,161,Kyle Thompson,70,60.24,100,166
161,162,162,J.B. Holmes,86,60.11,107,178
162,T163,T163,Steve Allan,58,60.0,72,120
163,T163,T163,Joe Ogilvie,100,60.0,144,240
164,165,165,Heath Slocum,104,59.91,130,217
165,166,166,Robert Garrigus,90,59.9,121,202
166,T167,T167,Billy Andrade,71,59.89,106,177
167,T167,T167,Bubba Watson,97,59.89,109,182
168,169,169,Boo Weekley,86,59.86,88,147
169,170,170,Greg Kraft,63,59.73,89,149
170,171,171,Vijay Singh,82,59.72,86,144
171,172,172,Kevin Stadler,90,59.57,112,188
172,173,173,Jimmy Walker,73,59.55,106,178
173,174,174,Martin Laird,98,59.21,135,228
174,175,175,Tommy Armour III,77,59.09,91,154
175,176,176,Camilo Villegas,79,58.93,99,168
176,177,177,Brandt Jobe,52,58.62,68,116
177,178,178,Jay Williamson,96,58.45,121,207
178,179,179,Chad Campbell,94,58.29,109,187
179,180,180,Alex Cejka,75,58.18,96,165
180,181,181,Mark Hensby,71,58.13,93,160
181,182,182,Davis Love III,78,58.02,94,162
182,183,183,Bill Haas,99,57.92,128,221
183,184,184,Carlos Franco,73,57.79,89,154
184,185,185,George McNeill,97,57.77,119,206
185,186,186,Jim McGovern,75,56.95,86,151
186,187,187,Nick Flanagan,89,55.46,132,238
187,T188,T188,Mark Calcavecchia,67,55.32,78,141
188,T188,T188,Paul Casey,55,55.32,52,94
189,190,190,Tommy Gainey,60,54.72,58,106
190,T191,T191,Justin Bolli,87,54.55,96,176
191,T191,T191,Ron Whittaker,54,54.55,54,99
192,193,193,Chris Stroud,81,54.43,86,158
193,194,194,Ryan Armour,87,54.14,98,181
194,195,195,Travis Perkins,53,54.13,59,109
195,196,196,Sergio Garcia,72,54.0,81,150
196,197,197,Charles Warren,79,50.51,100,198
