,Scrambling_from_10-20_yards_RANK THIS WEEK,Scrambling_from_10-20_yards_RANK LAST WEEK,Scrambling_from_10-20_yards_PLAYER NAME,Scrambling_from_10-20_yards_ROUNDS,Scrambling_from_10-20_yards_%,Scrambling_from_10-20_yards_SUCCESSES,Scrambling_from_10-20_yards_ATTEMPTS
126,127,127,Justin Hicks,103,62.2,130,209
127,128,128,Woody Austin,63,61.82,102,165
128,T129,T129,J.J. Henry,91,61.8,110,178
129,T129,T129,Daniel Summerhays,98,61.8,144,233
130,131,131,Hideki Matsuyama,82,61.69,124,201
131,132,132,Andrew Loupe,65,61.65,82,133
132,133,133,Dustin Johnson,58,61.46,59,96
133,134,134,Davis Love III,74,61.36,108,176
134,135,135,Camilo Villegas,95,61.31,122,199
135,136,136,Matt Jones,83,61.27,106,173
136,137,137,Brendan Steele,89,60.91,120,197
137,138,138,Kevin Chappell,100,60.78,124,204
138,139,139,Troy Merritt,62,60.77,79,130
139,140,140,Scott Brown,100,60.61,140,231
140,141,141,David Lingmerth,80,60.43,113,187
141,142,142,Danny Lee,84,60.3,120,199
142,143,143,Wes Roach,67,60.27,88,146
143,144,144,Marc Leishman,81,60.24,100,166
144,T145,T145,Roberto Castro,76,60.14,86,143
145,T145,T145,Nick Watney,80,60.14,83,138
146,147,147,James Hahn,82,60.1,125,208
147,148,148,Kevin Streelman,79,59.64,99,166
148,149,149,Ryan Palmer,85,59.43,104,175
149,150,150,Jason Bohn,81,59.09,117,198
150,151,151,Charlie Beljan,76,58.92,109,185
151,152,152,Robert Garrigus,80,58.91,119,202
152,153,153,Jason Dufner,57,58.72,64,109
153,154,154,John Rollins,84,58.48,100,171
154,155,155,Russell Henley,92,58.29,116,199
155,156,156,Hudson Swafford,75,57.66,79,137
156,157,157,Jim Herman,62,57.55,80,139
157,158,158,Louis Oosthuizen,50,57.53,42,73
158,159,159,Scott Stallings,77,57.44,112,195
159,160,160,Ángel Cabrera,69,57.42,89,155
160,161,161,Martin Laird,66,57.36,74,129
161,162,162,Boo Weekley,73,57.14,84,147
162,163,163,Tommy Gainey,73,57.05,85,149
163,164,164,Stewart Cink,91,56.41,88,156
164,165,165,D.A. Points,75,56.34,80,142
165,166,166,Nicholas Thompson,85,56.11,101,180
166,167,167,Robert Streb,75,55.88,95,170
167,168,168,Willy Wilcox,51,55.79,53,95
168,169,169,Lucas Glover,68,54.96,72,131
169,170,170,Derek Ernst,80,54.55,90,165
170,171,171,Kevin Stadler,90,54.29,76,140
171,172,172,Troy Matteson,62,53.44,70,131
172,173,173,Henrik Stenson,56,53.01,44,83
173,174,174,John Merrick,87,52.44,86,164
174,175,175,Kyle Stanley,87,51.09,94,184
175,176,176,Jim Renner,61,50.7,72,142
176,177,177,John Peterson,62,50.61,83,164
