,Scrambling__30_yds_RTP_Score_RANK THIS WEEK,Scrambling__30_yds_RTP_Score_RANK LAST WEEK,Scrambling__30_yds_RTP_Score_PLAYER NAME,Scrambling__30_yds_RTP_Score_ROUNDS,Scrambling__30_yds_RTP_Score_AVG RTP,Scrambling__30_yds_RTP_Score_TOTAL HOLES,Scrambling__30_yds_RTP_Score_TOTAL RTP
64,65,65,Ken Duke,80,0.821,67,55.0
65,T66,T66,Morgan Hoffmann,103,0.823,147,121.0
66,T66,T66,Jordan Spieth,102,0.823,96,79.0
67,T68,T68,Erik Compton,88,0.826,86,71.0
68,T68,T68,Cameron Tringale,111,0.826,115,95.0
69,70,70,Mike Weir,69,0.8270000000000001,104,86.0
70,71,71,Ben Martin,80,0.8290000000000001,76,63.0
71,T72,T72,Brad Fritsch,50,0.83,47,39.0
72,T72,T72,Charles Howell III,106,0.83,88,73.0
73,T72,T72,David Toms,64,0.83,53,44.0
74,75,75,Adam Scott,68,0.8370000000000001,49,41.0
75,76,76,Charl Schwartzel,64,0.8390000000000001,62,52.0
76,T77,T77,Jason Dufner,57,0.841,44,37.0
77,T77,T77,Bronson La'Cassie,51,0.841,44,37.0
78,T77,T77,D.A. Points,75,0.841,82,69.0
79,T80,T80,Justin Rose,70,0.843,51,43.0
80,T80,T80,Camilo Villegas,95,0.843,108,91.0
81,T82,T82,Davis Love III,74,0.8440000000000001,77,65.0
82,T82,T82,Jimmy Walker,98,0.8440000000000001,77,65.0
83,T84,T84,Justin Leonard,75,0.845,103,87.0
84,T84,T84,Kevin Tway,64,0.845,58,49.0
85,T84,T84,Mark Wilson,69,0.845,71,60.0
86,87,87,Ben Curtis,77,0.846,91,77.0
87,88,88,Luke Donald,57,0.852,61,52.0
88,T89,T89,Aaron Baddeley,74,0.853,95,81.0
89,T89,T89,Retief Goosen,94,0.853,95,81.0
90,91,91,Billy Hurley III,86,0.857,63,54.0
91,92,92,Kevin Chappell,100,0.8590000000000001,85,73.0
92,T93,T93,Justin Hicks,103,0.863,80,69.0
93,T93,T93,Ian Poulter,57,0.863,51,44.0
94,95,95,Roberto Castro,76,0.8640000000000001,81,70.0
95,96,96,Andrew Loupe,65,0.868,91,79.0
96,97,97,Kevin Streelman,79,0.871,70,61.0
97,98,98,Scott Brown,100,0.872,86,75.0
98,99,99,Robert Allenby,83,0.873,63,55.0
99,100,100,Trevor Immelman,84,0.877,73,64.0
100,T101,T101,Ricky Barnes,92,0.878,74,65.0
101,T101,T101,James Driscoll,71,0.878,82,72.0
102,103,103,Martin Kaymer,65,0.879,66,58.0
103,104,104,Brendon de Jonge,109,0.88,83,73.0
104,105,105,Tim Clark,75,0.8809999999999999,84,74.0
105,T106,T106,Steven Bowditch,93,0.883,94,83.0
106,T106,T106,D.H. Lee,54,0.883,60,53.0
107,T106,T106,Bubba Watson,76,0.883,60,53.0
108,109,109,Jeff Overton,80,0.885,78,69.0
109,110,110,Jonathan Byrd,76,0.8859999999999999,70,62.0
110,111,111,Michael Thompson,74,0.888,80,71.0
111,T112,T112,David Hearn,97,0.8909999999999999,101,90.0
112,T112,T112,Bryce Molder,77,0.8909999999999999,92,82.0
113,114,114,Kevin Kisner,85,0.897,87,78.0
114,115,115,Russell Henley,92,0.898,98,88.0
115,116,116,Graham DeLaet,80,0.899,69,62.0
116,T117,T117,Jonas Blixt,64,0.9009999999999999,71,64.0
117,T117,T117,Robert Garrigus,80,0.9009999999999999,81,73.0
118,119,119,Kevin Stadler,90,0.903,62,56.0
119,120,120,Geoff Ogilvy,84,0.904,73,66.0
120,121,121,James Hahn,82,0.905,74,67.0
121,122,122,Derek Ernst,80,0.9059999999999999,85,77.0
122,T123,T123,Bud Cauley,56,0.909,55,50.0
123,T123,T123,Brian Harman,111,0.909,110,100.0
124,T123,T123,Charley Hoffman,93,0.909,77,70.0
125,T126,T126,Jason Bohn,81,0.91,89,81.0
126,T126,T126,Michael Putnam,106,0.91,100,91.0
127,128,128,Jeff Maggert,54,0.9129999999999999,46,42.0
128,129,129,George McNeill,79,0.914,70,64.0
129,130,130,Seung-Yul Noh,92,0.915,106,97.0
130,131,131,Nick Watney,80,0.917,60,55.0
131,132,132,Shawn Stefani,60,0.924,66,61.0
132,T133,T133,Brice Garnett,92,0.9259999999999999,95,88.0
133,T133,T133,Hudson Swafford,75,0.9259999999999999,54,50.0
134,T135,T135,Ryo Ishikawa,75,0.929,85,79.0
135,T135,T135,Vijay Singh,83,0.929,70,65.0
136,T135,T135,Brendan Steele,89,0.929,70,65.0
137,T138,T138,Sean O'Hair,77,0.9329999999999999,90,84.0
138,T138,T138,Boo Weekley,73,0.9329999999999999,30,28.0
139,T140,T140,Ángel Cabrera,69,0.934,61,57.0
140,T140,T140,John Merrick,87,0.934,76,71.0
141,T142,T142,Jim Herman,62,0.935,46,43.0
142,T142,T142,Andres Romero,81,0.935,93,87.0
143,T142,T142,Jhonattan Vegas,77,0.935,62,58.0
144,145,145,Greg Chalmers,85,0.938,96,90.0
145,146,146,Gonzalo Fernandez-Castaño,83,0.9420000000000001,86,81.0
146,147,147,Rory McIlroy,66,0.951,41,39.0
147,148,148,Tommy Gainey,73,0.9570000000000001,69,66.0
148,149,149,Nicholas Thompson,85,0.958,71,68.0
149,T150,T150,Jim Renner,61,0.9590000000000001,74,71.0
150,T150,T150,Y.E. Yang,79,0.9590000000000001,73,70.0
151,152,152,David Lingmerth,80,0.961,76,73.0
152,153,153,Rickie Fowler,91,0.9620000000000001,78,75.0
153,154,154,Lucas Glover,68,0.9640000000000001,55,53.0
154,155,155,Jamie Lovemark,64,0.968,63,61.0
155,T156,T156,Kyle Stanley,87,0.971,70,68.0
156,T156,T156,Bo Van Pelt,83,0.971,68,66.0
157,158,158,Henrik Stenson,56,0.976,42,41.0
158,159,159,Dustin Johnson,58,0.98,50,49.0
159,160,160,Keegan Bradley,89,0.9840000000000001,64,63.0
160,161,161,Johnson Wagner,69,0.985,66,65.0
161,162,162,John Rollins,84,0.9890000000000001,95,94.0
162,163,163,Pat Perez,84,0.99,104,103.0
163,T164,T164,Will MacKenzie,82,1.0,93,93.0
164,T164,T164,John Peterson,62,1.0,49,49.0
165,166,166,Troy Merritt,62,1.014,71,72.0
166,T167,T167,Matt Jones,83,1.015,66,67.0
167,T167,T167,Wes Roach,67,1.015,67,68.0
168,169,169,John Huh,87,1.028,71,73.0
169,170,170,Scott Stallings,77,1.03,67,69.0
170,171,171,Rory Sabbatini,82,1.0390000000000001,77,80.0
171,172,172,Tyrone Van Aswegen,79,1.043,92,96.0
172,173,173,Brooks Koepka,56,1.0490000000000002,41,43.0
173,174,174,Chesson Hadley,84,1.0759999999999998,105,113.0
174,175,175,Paul Casey,56,1.077,39,42.0
175,176,176,Charlie Beljan,76,1.0859999999999999,70,76.0
176,177,177,Troy Matteson,62,1.153,72,83.0
